,outright,calendar,butterfly,volofvol
2011-06-24,0.75,0.1399993896484375,-0.31999969482421875,-3.8300018310546875
2011-07-01,5.2300004959106445,3.189999580383301,0.7099981307983398,20.5
2011-07-08,-0.07999992370605469,-0.24000167846679688,-0.1399993896484375,-2.1800003051757812
2011-07-15,-3.580000877380371,-1.2799978256225586,-0.07999897003173828,-8.510002136230469
2011-07-22,2.010000228881836,1.1200008392333984,0.5799999237060547,6.8800048828125
2011-07-29,-7.729999542236328,-9.680002212524414,-1.6400012969970703,-24.12000274658203
2011-08-05,-6.75,-0.5500011444091797,-0.4100017547607422,-12.040000915527344
2011-08-12,-4.3600006103515625,2.3300018310546875,4.730003356933594,-1.5800018310546875
2011-08-19,-6.689998626708984,-3.8499984741210938,-0.7700042724609375,8.610000610351562
2011-08-26,7.459999084472656,7.579998016357422,-0.3599967956542969,6.8600006103515625
2011-09-02,1.6700019836425781,3.780000686645508,1.6799945831298828,13.720001220703125
2011-09-09,-4.600002288818359,-5.629999160766602,-2.1299915313720703,-8.069999694824219
2011-09-16,7.540000915527344,4.209999084472656,-3.4900054931640625,5.400001525878906
2011-09-23,-10.270000457763672,-3.5400009155273438,3.8000030517578125,-11.099998474121094
2011-09-30,-1.7099990844726562,0.6200027465820312,0.6599960327148438,3.6899948120117188
2011-10-07,6.759998321533203,6.180000305175781,0.5200042724609375,8.510002136230469
2011-10-14,7.960000991821289,0.20999717712402344,-1.8700008392333984,-2.1200027465820312
2011-10-21,-3.0799999237060547,-4.0800018310546875,-1.0800018310546875,-3.3600006103515625
2011-10-28,6.789999008178711,3.670001983642578,0.9900016784667969,3.8600006103515625
2011-11-04,-5.629999160766602,-0.6900005340576172,1.1499996185302734,-9.149993896484375
2011-11-11,0.11999893188476562,0.7700004577636719,-0.20999908447265625,-8.760002136230469
2011-11-18,-1.9599990844726562,0.37000083923339844,-0.9100017547607422,10.180000305175781
2011-11-25,-2.470001220703125,-1.4400005340576172,-0.9999980926513672,2.9399948120117188
2011-12-02,6.950000762939453,-0.43000030517578125,-1.1300010681152344,6.5200042724609375
2011-12-09,1.1400012969970703,3.020000457763672,1.3799972534179688,1.5400009155273438
2011-12-16,2.089998245239258,1.1800003051757812,-1.9999961853027344,-3.3600006103515625
2011-12-23,3.5600013732910156,1.1399993896484375,1.6399993896484375,7.739997863769531
2011-12-30,-2.6700000762939453,0.09000015258789062,2.1499977111816406,-5.159996032714844
2012-01-06,2.770000457763672,-0.4200000762939453,-0.4200000762939453,4.75
2012-01-13,-0.2800006866455078,-0.10000038146972656,-0.6999988555908203,-6.600006103515625
2012-01-20,2.6299991607666016,-0.2800006866455078,-1.8399982452392578,4.310005187988281
2012-01-27,-0.25,-1.9299983978271484,1.4100017547607422,1.7999954223632812
2012-02-03,1.4300003051757812,-0.060001373291015625,-0.220001220703125,3.4000015258789062
2012-02-10,-3.690000534057617,-1.0899982452392578,-0.1700000762939453,-20.110000610351562
2012-02-17,3.010000228881836,2.539999008178711,-1.6999988555908203,-4.409996032714844
2012-02-24,0.470001220703125,-0.06999969482421875,1.4099960327148438,9.129997253417969
2012-03-02,0.019998550415039062,0.7300004959106445,0.530003547668457,2.4899978637695312
2012-03-09,0.18000030517578125,-0.9000015258789062,-1.1800003051757812,-1.0400009155273438
2012-03-16,2.640000343322754,0.9800014495849609,-2.6000022888183594,-7.799995422363281
2012-03-23,-0.34999942779541016,-2.590001106262207,1.5700006484985352,7.180000305175781
2012-03-30,-0.6800003051757812,0.10000133514404297,1.5199995040893555,-1.6800003051757812
2012-04-06,-1.2000007629394531,0.7099990844726562,0.69000244140625,0.80999755859375
2012-04-13,-2.8499984741210938,-2.1999998092651367,-0.8400030136108398,-11.290000915527344
2012-04-20,2.1099987030029297,0.7099990844726562,-0.48999786376953125,9.680000305175781
2012-04-27,1.1200008392333984,0.46000099182128906,1.6999988555908203,12.459999084472656
2012-05-04,-2.8400001525878906,-1.7900009155273438,-0.06999969482421875,-2.6899948120117188
2012-05-11,-0.7299995422363281,-0.9400005340576172,-1.1400012969970703,-8.810005187988281
2012-05-18,-5.210000991821289,-0.2999992370605469,-2.0999984741210938,-17.31999969482422
2012-05-25,3.3400001525878906,4.660001754760742,3.440000534057617,14.340003967285156
2012-06-01,-4.899999618530273,-3.450002670288086,-0.7300014495849609,-8.310005187988281
2012-06-08,5.430000305175781,1.5200004577636719,0.31999969482421875,14.810005187988281
2012-06-15,0.11999893188476562,-4.439998626708984,-4.739997863769531,-11.6300048828125
2012-06-22,3.0,4.219999313354492,2.539999008178711,4.100006103515625
2012-06-29,1.0300006866455078,1.739999771118164,2.059999465942383,14.540000915527344
2012-07-06,-0.020000457763671875,-0.279998779296875,0.31999969482421875,-0.5100021362304688
2012-07-13,0.3600006103515625,-0.34000110626220703,0.24000072479248047,-1.0
2012-07-20,0.4699993133544922,-0.6599998474121094,-2.0999984741210938,-9.510002136230469
2012-07-27,-0.43000030517578125,-0.6699991226196289,0.15000057220458984,7.529998779296875
2012-08-03,1.0600004196166992,1.119999885559082,0.9599981307983398,8.580001831054688
2012-08-10,0.9000005722045898,1.2099990844726562,0.48999977111816406,-0.3300018310546875
2012-08-17,1.2899999618530273,1.1600008010864258,-1.840001106262207,-10.189994812011719
2012-08-24,-1.7300004959106445,-0.7100009918212891,0.970001220703125,0.029998779296875
2012-08-31,-2.289999008178711,-1.2499980926513672,0.5699977874755859,1.6899948120117188
2012-09-07,3.089999198913574,-0.5500011444091797,-0.6699981689453125,11.060005187988281
2012-09-14,-0.13000011444091797,-1.5600004196166992,0.0800008773803711,-10.800003051757812
2012-09-21,0.5300006866455078,0.7900009155273438,-0.0500030517578125,5.1399993896484375
2012-09-28,-1.75,-1.1999998092651367,0.6600008010864258,-2.589996337890625
2012-10-05,1.3999996185302734,2.3299999237060547,0.8900012969970703,7.3899993896484375
2012-10-12,-1.8099994659423828,-2.450000762939453,-0.4500007629394531,-8.770004272460938
2012-10-19,-0.9200000762939453,-1.769998550415039,-0.6900005340576172,-0.7599945068359375
2012-10-26,-0.75,1.739999771118164,1.4400005340576172,3.1999969482421875
2012-11-02,0.2199993133544922,-2.180002212524414,-1.6799983978271484,1.5900039672851562
2012-11-09,-1.0200004577636719,1.5300006866455078,0.5300006866455078,-6.180000305175781
2012-11-16,2.200000762939453,0.3000011444091797,-1.8200016021728516,3.75
2012-11-23,1.2699995040893555,0.45999908447265625,0.6200008392333984,7.409996032714844
2012-11-30,-0.7299995422363281,-0.869999885559082,1.2099981307983398,4.2700042724609375
2012-12-07,-0.029999732971191406,0.5800008773803711,0.5999994277954102,-2.1500015258789062
2012-12-14,-1.1000003814697266,-0.5,0.220001220703125,-5.650001525878906
2012-12-21,-0.8400001525878906,-0.8700008392333984,-0.8700008392333984,-1.30999755859375
2012-12-28,-4.879999160766602,-5.720001220703125,-1.9799995422363281,-17.020004272460938
2013-01-04,8.889999389648438,9.770001411437988,3.070000648498535,29.540000915527344
2013-01-11,0.4700002670288086,0.06999969482421875,-0.21000099182128906,-3.339996337890625
2013-01-18,0.8999996185302734,-0.39999961853027344,-0.7599983215332031,5.089996337890625
2013-01-25,-0.43000030517578125,-1.3600006103515625,0.7600002288818359,-3.4899978637695312
2013-02-01,-0.009999275207519531,0.9099998474121094,0.6699981689453125,3.6299972534179688
2013-02-08,-0.12000083923339844,-0.5199995040893555,-0.29999828338623047,-1.1299972534179688
2013-02-15,0.5600004196166992,0.05000019073486328,0.009999275207519531,1.8699951171875
2013-02-22,-1.7100000381469727,-3.070000648498535,-1.0899991989135742,-6.1100006103515625
2013-03-01,-1.1899995803833008,1.340001106262207,1.0999975204467773,-9.169998168945312
2013-03-08,2.7699995040893555,2.0099992752075195,0.010001182556152344,11.180000305175781
2013-03-15,1.2899999618530273,0.010000228881835938,-2.049999237060547,-9.069999694824219
2013-03-22,-2.2699995040893555,-3.729999542236328,-1.1900005340576172,-6.05999755859375
2013-03-29,0.869999885559082,3.5799999237060547,3.0799999237060547,8.580001831054688
2013-04-05,-1.2200002670288086,-1.8200006484985352,-0.8599996566772461,-1.2900009155273438
2013-04-12,1.859999656677246,0.8600006103515625,-0.1399993896484375,2.0999984741210938
2013-04-19,-2.9099998474121094,-1.7300004959106445,-0.21000003814697266,-13.129997253417969
2013-04-26,1.3600006103515625,1.119999885559082,0.9599981307983398,10.430000305175781
2013-05-03,0.7599992752075195,0.7299995422363281,0.09000205993652344,4.17999267578125
2013-05-10,0.26000022888183594,0.7900009155273438,-0.25,0.4600067138671875
2013-05-17,0.1400003433227539,-0.9900007247924805,-2.1900014877319336,-3.5500030517578125
2013-05-24,-1.5399999618530273,0.16000080108642578,1.7400007247924805,0.12000274658203125
2013-05-31,-2.309999465942383,-2.300002098083496,-0.10000133514404297,-0.9900054931640625
2013-06-07,1.159998893737793,2.080000877380371,0.5800027847290039,0.6800003051757812
2013-06-14,-2.0099992752075195,-1.109999656677246,-0.2500009536743164,-9.680000305175781
2013-06-21,-1.75,-2.469999313354492,-1.3500003814697266,-2.2299957275390625
2013-06-28,2.039999008178711,3.479999542236328,1.6000022888183594,9.55999755859375
2013-07-05,1.9700002670288086,1.3899993896484375,0.4699993133544922,9.129997253417969
2013-07-12,1.0500001907348633,-0.4799995422363281,-0.12000083923339844,1.2700042724609375
2013-07-19,1.3000001907348633,0.1100006103515625,-1.2700004577636719,2.5
2013-07-26,-0.18000030517578125,-0.6000003814697266,0.23999977111816406,-2.9000015258789062
2013-08-02,0.7400007247924805,1.0,1.0599994659423828,6.180000305175781
2013-08-09,-1.4300003051757812,-1.9599990844726562,-1.239999771118164,-6.970001220703125
2013-08-16,-0.9600000381469727,-1.6400012969970703,-1.3999996185302734,-6.7599945068359375
2013-08-23,0.3900003433227539,3.5000009536743164,3.4999990463256836,4.069999694824219
2013-08-30,-3.030000686645508,-1.5500011444091797,-0.48999786376953125,-12.580001831054688
2013-09-06,1.1599998474121094,0.4200010299682617,-0.1400003433227539,6.089996337890625
2013-09-13,1.6900005340576172,0.4999990463256836,0.059998512268066406,6.779998779296875
2013-09-20,1.0399999618530273,-0.19999980926513672,-1.5199995040893555,2.8400039672851562
2013-09-27,-2.3400001525878906,-3.079998016357422,0.15999984741210938,1.9599990844726562
2013-10-04,-1.2799997329711914,0.7699966430664062,0.9899997711181641,-13.779998779296875
2013-10-11,1.0199995040893555,-0.8199977874755859,-1.5799980163574219,-2.1399993896484375
2013-10-18,2.6800003051757812,2.239999771118164,0.17999839782714844,17.43000030517578
2013-10-25,-0.05000019073486328,1.2699995040893555,1.4700002670288086,3.3899993896484375
2013-11-01,-0.18999958038330078,-0.31999969482421875,-0.32000160217285156,1.089996337890625
2013-11-08,0.38000011444091797,-0.3000001907348633,-0.19999980926513672,-0.4499969482421875
2013-11-15,0.7100000381469727,0.9800004959106445,-0.7799997329711914,-4.19000244140625
2013-11-22,-0.07000064849853516,0.1699991226196289,1.610001564025879,9.810001373291016
2013-11-29,-1.4399995803833008,-2.369999885559082,-1.2500009536743164,-1.0399971008300781
2013-12-06,-0.09000015258789062,0.8100004196166992,1.1500005722045898,-5.6399993896484375
2013-12-13,-1.9700002670288086,-3.2099990844726562,-1.9099998474121094,-14.94000244140625
2013-12-20,1.9700002670288086,3.239999771118164,1.8199996948242188,17.389999389648438
2013-12-27,1.3299999237060547,0.2199993133544922,-0.37999916076660156,1.3300018310546875
2014-01-03,-1.3000001907348633,0.4200000762939453,0.7999992370605469,-3.3600006103515625
2014-01-10,1.619999885559082,1.0499992370605469,0.1100006103515625,2.2900009155273438
2014-01-17,-0.2999992370605469,-0.7999992370605469,-1.5800018310546875,-7.980003356933594
2014-01-24,-5.699999809265137,-6.6100006103515625,-0.75,-21.98999786376953
2014-01-31,-0.2700004577636719,2.210000991821289,1.3700008392333984,-1.9500045776367188
2014-02-07,3.119999885559082,3.059999465942383,0.31999969482421875,16.490005493164062
2014-02-14,1.7200002670288086,2.5,1.3999996185302734,5.680000305175781
2014-02-21,-1.1100006103515625,-1.7299995422363281,-0.4499988555908203,-1.470001220703125
2014-02-28,0.6800003051757812,0.1700000762939453,-1.510000228881836,-2.4899978637695312
2014-03-07,-0.1099996566772461,0.3599996566772461,0.4399995803833008,-1.6200027465820312
2014-03-14,-3.7100000381469727,-5.839999198913574,-2.5399999618530273,-14.040000915527344
2014-03-21,2.8199996948242188,4.189999580383301,2.0500001907348633,18.470001220703125
2014-03-28,0.5900001525878906,-0.43000030517578125,-0.1700000762939453,3.779998779296875
2014-04-04,0.4499998092651367,0.7299995422363281,0.8299999237060547,5.3300018310546875
2014-04-11,-3.070000648498535,-2.629998207092285,-0.14999866485595703,-14.410003662109375
2014-04-18,3.6700010299682617,4.009998321533203,0.5699977874755859,13.860000610351562
2014-04-25,-0.7000007629394531,-1.919999122619629,-1.199997901916504,-0.40999603271484375
2014-05-02,1.1500005722045898,2.2100000381469727,0.909998893737793,5.9499969482421875
2014-05-09,-0.010000228881835938,-0.24000072479248047,0.38000011444091797,2.7800025939941406
2014-05-16,0.48000049591064453,0.11999988555908203,-0.7400007247924805,-6.960002899169922
2014-05-23,1.0799999237060547,0.8000001907348633,0.06000041961669922,1.8600006103515625
2014-05-30,-0.039999961853027344,-0.1099996566772461,-0.28999996185302734,-1.089996337890625
2014-06-06,0.6700000762939453,-0.4400005340576172,0.05999946594238281,0.8699951171875
2014-06-13,-1.4500007629394531,-1.2699995040893555,-0.28999805450439453,-12.729995727539062
2014-06-20,1.3299999237060547,0.22999954223632812,-0.5900001525878906,6.4799957275390625
2014-06-27,-0.4099998474121094,-0.36999988555908203,0.5500001907348633,0.6100006103515625
2014-07-04,0.9400005340576172,1.5299997329711914,0.8099985122680664,4.370002746582031
2014-07-11,-1.760000228881836,-1.5699996948242188,-0.12999916076660156,-11.560005187988281
2014-07-18,0.01999950408935547,-0.8200006484985352,-1.0199995040893555,-0.45999908447265625
2014-07-25,-0.6299991607666016,0.8500003814697266,0.8299980163574219,-0.7099990844726562
2014-08-01,-4.340001106262207,-4.3899993896484375,-1.269998550415039,-20.029998779296875
2014-08-08,1.260000228881836,3.5299997329711914,1.1899995803833008,9.270004272460938
2014-08-15,2.6200008392333984,-1.2200002670288086,-1.9200010299682617,9.639999389648438
2014-08-22,1.6799993515014648,3.3500003814697266,1.8100013732910156,2.6199951171875
2014-08-29,-0.619999885559082,0.880000114440918,0.619999885559082,-1.529998779296875
2014-09-05,0.0,-0.5000009536743164,-0.1400003433227539,3.779998779296875
2014-09-12,-1.2200002670288086,-2.049999237060547,-1.529998779296875,-11.919998168945312
2014-09-19,1.2000007629394531,2.2100000381469727,1.1299982070922852,11.550003051757812
2014-09-26,-2.7400007247924805,-2.989999771118164,-0.7899990081787109,-12.930000305175781
2014-10-03,0.3000001907348633,1.2000007629394531,0.5599994659423828,2.8600006103515625
2014-10-10,-6.689999580383301,-4.2000017166137695,1.399998664855957,-25.610000610351562
2014-10-17,-0.75,-0.5399990081787109,-1.6799983978271484,-5.459999084472656
2014-10-24,5.879999160766602,5.719999313354492,0.6200008392333984,14.459999084472656
2014-10-31,2.080000877380371,-0.4499998092651367,-1.7900018692016602,10.279998779296875
2014-11-07,0.9099998474121094,1.989999771118164,1.5300006866455078,13.659996032714844
2014-11-14,-0.1900005340576172,-0.09000015258789062,0.030000686645507812,-5.1399993896484375
2014-11-21,0.4100008010864258,0.7300004959106445,0.2499990463256836,6.2400054931640625
2014-11-28,-0.43000030517578125,-2.3899993896484375,-1.8099994659423828,-0.5
2014-12-05,1.4399995803833008,1.6499996185302734,0.030000686645507812,-5.57000732421875
2014-12-12,-9.1899995803833,-7.420000076293945,-0.4400005340576172,-53.19000244140625
2014-12-19,4.590000152587891,7.519998550415039,3.3999996185302734,39.43000793457031
2014-12-26,1.989999771118164,0.37000083923339844,-0.9899997711181641,6.8899993896484375
2015-01-02,-3.2900009155273438,-2.0799999237060547,-0.09999656677246094,-20.270004272460938
2015-01-09,0.24000167846679688,1.130000114440918,0.9299955368041992,8.780006408691406
2015-01-16,-3.4000015258789062,-4.449999809265137,-1.3099966049194336,-7.5500030517578125
2015-01-23,4.290000915527344,3.25,-1.0300025939941406,14.989997863769531
2015-01-30,-4.309999465942383,-2.270000457763672,0.7099990844726562,-12.659996032714844
2015-02-06,3.6799983978271484,4.299999237060547,0.8200035095214844,7.299995422363281
2015-02-13,2.600001335144043,1.4200000762939453,-0.2800025939941406,8.950004577636719
2015-02-20,0.3899993896484375,-0.8199977874755859,0.07999992370605469,6.959999084472656
2015-02-27,0.9600000381469727,0.7399978637695312,-0.37999916076660156,0.5499954223632812
2015-03-06,-1.859999656677246,-3.089999198913574,-0.6100015640258789,-1.649993896484375
2015-03-13,-0.8000001907348633,-0.5600004196166992,0.2800016403198242,-6.2400054931640625
2015-03-20,2.979999542236328,3.3400001525878906,-0.2599983215332031,12.6300048828125
2015-03-27,-2.049999237060547,-3.2799997329711914,-0.5400018692016602,-6.010002136230469
2015-04-03,0.39999961853027344,0.6099996566772461,0.15000057220458984,6.290000915527344
2015-04-10,2.0900001525878906,2.2400007247924805,1.5799989700317383,1.2999954223632812
2015-04-17,-1.3100004196166992,-2.320000648498535,-1.0599985122680664,-7.05999755859375
2015-04-24,1.6000003814697266,1.1700010299682617,-0.2700014114379883,9.540000915527344
2015-05-01,-0.4099998474121094,-0.7900009155273438,-0.21000099182128906,-3.2099990844726562
2015-05-08,-0.15999984741210938,0.6300010681152344,0.5900001525878906,0.1999969482421875
2015-05-15,0.4799995422363281,0.5599985122680664,-0.4199991226196289,-1.4899978637695312
2015-05-22,0.25,0.07999992370605469,1.760000228881836,4.9499969482421875
2015-05-29,-1.7100000381469727,-3.169999122619629,-1.5500001907348633,-3.089996337890625
2015-06-05,-0.36999988555908203,0.5500001907348633,0.13000011444091797,-5.029998779296875
2015-06-12,0.43000030517578125,-0.8100004196166992,-0.9700002670288086,-1.4500045776367188
2015-06-19,-0.18000030517578125,0.1400003433227539,-0.09999942779541016,-6.6100006103515625
2015-06-26,-0.06000041961669922,-1.619999885559082,-0.5999994277954102,9.07000732421875
2015-07-03,-2.770000457763672,-0.25999927520751953,0.840001106262207,-22.050003051757812
2015-07-10,-0.03999900817871094,0.779998779296875,0.7599983215332031,3.9499969482421875
2015-07-17,4.880000114440918,4.399999618530273,0.8799991607666016,15.870002746582031
2015-07-24,-1.7899999618530273,-2.2899999618530273,-0.7899999618530273,-3.0400009155273438
2015-07-31,1.619999885559082,1.630000114440918,-0.1099996566772461,6.590003967285156
2015-08-07,-1.2700004577636719,-1.8499994277954102,-0.34999942779541016,-0.8000030517578125
2015-08-14,0.5600004196166992,1.359999656677246,0.059998512268066406,-6.80999755859375
2015-08-21,-15.200000762939453,-19.229999542236328,-4.749996185302734,-49.19001007080078
2015-08-28,1.980001449584961,13.719999313354492,6.019994735717773,11.390007019042969
2015-09-04,-1.75,2.960000991821289,1.0000019073486328,4.029998779296875
2015-09-11,4.599998474121094,0.05999946594238281,-2.3599987030029297,4.060005187988281
2015-09-18,0.9200000762939453,0.1700000762939453,1.289999008178711,2.8299942016601562
2015-09-25,-1.3400001525878906,0.09000015258789062,0.37000274658203125,5.720001220703125
2015-10-02,2.6800003051757812,1.739999771118164,-0.020002365112304688,15.470001220703125
2015-10-09,3.8600006103515625,2.3299999237060547,0.10999870300292969,5.989997863769531
2015-10-16,2.0299997329711914,0.19999980926513672,-1.4999990463256836,-8.5
2015-10-23,0.5900001525878906,-1.4499998092651367,-0.2499990463256836,0.37000274658203125
2015-10-30,-0.6099996566772461,-0.24000072479248047,-0.8600015640258789,6.94000244140625
2015-11-06,0.7399997711181641,0.7600011825561523,1.1799993515014648,5.239997863769531
2015-11-13,-5.75,-3.700000762939453,-0.45999908447265625,-21.029998779296875
2015-11-20,4.609999656677246,5.39000129699707,1.4500007629394531,15.269996643066406
2015-11-27,0.35000038146972656,-3.40000057220459,-0.9200010299682617,2.44000244140625
2015-12-04,0.3099994659423828,1.380000114440918,-0.8799982070922852,-0.8400039672851562
2015-12-11,-9.579998970031738,-8.14000129699707,-1.4000015258789062,-41.899993896484375
2015-12-18,3.6899986267089844,5.500001907348633,4.360002517700195,12.769996643066406
2015-12-25,4.960000991821289,4.339999198913574,-2.4400033950805664,18.44000244140625
2016-01-01,-2.469999313354492,-3.9400014877319336,0.7799997329711914,-0.31999969482421875
2016-01-08,-8.80000114440918,-4.029998779296875,0.7100028991699219,-16.26000213623047
2016-01-15,-0.010000228881835938,-0.970001220703125,-2.25,0.04999542236328125
2016-01-22,4.680000305175781,4.410001754760742,0.2499980926513672,17.490005493164062
2016-01-29,2.1399993896484375,1.5999984741210938,0.5600013732910156,8.970001220703125
2016-02-05,-3.1799983978271484,-1.769998550415039,0.9499988555908203,-10.600006103515625
2016-02-12,-2.020000457763672,2.0,2.5400009155273438,-2.6999969482421875
2016-02-19,4.869998931884766,1.0599994659423828,-1.819997787475586,17.0
2016-02-26,0.720001220703125,-1.279998779296875,-0.8400039672851562,2.529998779296875
2016-03-04,2.9499988555908203,0.4699983596801758,-0.969996452331543,1.75
2016-03-11,0.3600006103515625,0.5,0.09999847412109375,-10.379997253417969
2016-03-18,2.479999542236328,1.1900005340576172,-0.6900005340576172,6.150001525878906
2016-03-25,-0.7199993133544922,0.46000003814697266,1.2199983596801758,2.0
2016-04-01,1.6399993896484375,-0.3400001525878906,-0.07999801635742188,2.6299972534179688
2016-04-08,-2.2599992752075195,-0.8500003814697266,0.029998779296875,-8.160003662109375
2016-04-15,1.739999771118164,0.23000049591064453,-0.9299993515014648,-0.5399932861328125
2016-04-22,0.39999961853027344,-0.2500009536743164,-0.009999275207519531,6.1699981689453125
2016-04-29,-2.479999542236328,-1.0499982833862305,0.28999805450439453,-7.5800018310546875
2016-05-06,0.9799995422363281,1.2299995422363281,-0.3699989318847656,2.8199996948242188
2016-05-13,-0.31999969482421875,-0.7899999618530273,-0.1099996566772461,-5.1399993896484375
2016-05-20,-0.15999984741210938,1.2199993133544922,1.9400005340576172,8.540000915527344
2016-05-27,2.0799999237060547,1.2199993133544922,0.5399990081787109,9.290000915527344
2016-06-03,-0.35000038146972656,-0.15999889373779297,0.18000125885009766,-2.910003662109375
2016-06-10,-3.560000419616699,-3.2699995040893555,-1.0500001907348633,-24.699996948242188
2016-06-17,-2.3799991607666016,-3.8000011444091797,-3.780000686645508,-11.94000244140625
2016-06-24,-6.350000381469727,-6.089998245239258,1.3700008392333984,-9.409996032714844
2016-07-01,10.989999771118164,12.579998016357422,3.1599998474121094,33.43000030517578
2016-07-08,1.5700006484985352,-0.7399997711181641,-1.5600013732910156,6.9799957275390625
2016-07-15,0.5299997329711914,0.6700000762939453,0.6100006103515625,-4.319999694824219
2016-07-22,0.6499996185302734,-0.14999961853027344,-1.0699996948242188,-0.470001220703125
2016-07-29,0.15000057220458984,-0.1700000762939453,0.28999900817871094,-1.3299942016601562
2016-08-05,0.4799995422363281,0.5500001907348633,0.15000057220458984,5.609992980957031
2016-08-12,-0.15999984741210938,-0.23999977111816406,-0.15999984741210938,-9.259994506835938
2016-08-19,0.21000003814697266,0.010000228881835938,-0.14999961853027344,12.049995422363281
2016-08-26,-2.309999465942383,-1.590001106262207,0.8099985122680664,-6.180000305175781
2016-09-02,1.6700000762939453,2.4099998474121094,0.25,7.2700042724609375
2016-09-09,-5.520000457763672,-6.5,-1.8199996948242188,-28.669998168945312
2016-09-16,2.130000114440918,2.559999465942383,0.20000076293945312,7.430000305175781
2016-09-23,3.0799999237060547,2.0500001907348633,-0.4499998092651367,12.189994812011719
2016-09-30,-1.0,-0.6599979400634766,0.6999988555908203,-1.0199966430664062
2016-10-07,-0.18999958038330078,0.9699993133544922,1.2099990844726562,0.55999755859375
2016-10-14,-2.6400012969970703,-0.48999977111816406,2.8300037384033203,-10.150001525878906
2016-10-21,2.780000686645508,0.880000114440918,-1.9200029373168945,13.670005798339844
2016-10-28,-2.8500003814697266,-4.680000305175781,-1.6399993896484375,-12.100006103515625
2016-11-04,-6.319999694824219,-8.370000839233398,-3.249998092651367,-20.790000915527344
2016-11-11,8.34000015258789,11.34000015258789,3.9399986267089844,23.01000213623047
2016-11-18,1.3199996948242188,3.2400007247924805,2.5399999618530273,10.819999694824219
2016-11-25,0.5100002288818359,-1.8100004196166992,-2.810000419616699,3.75
2016-12-02,-1.7799997329711914,-1.9399995803833008,-0.9200010299682617,-15.419998168945312
2016-12-09,2.369999885559082,0.9799995422363281,-0.6399993896484375,8.669998168945312
2016-12-16,-0.4499998092651367,0.7799997329711914,0.9800004959106445,-4.3899993896484375
2016-12-23,0.7600002288818359,1.3700008392333984,0.48999977111816406,6.150001525878906
2016-12-30,-2.6000003814697266,-2.4099998474121094,0.20999908447265625,-3.9599990844726562
2017-01-06,2.7200002670288086,1.510000228881836,0.030000686645507812,11.010002136230469
2017-01-13,0.09000015258789062,0.17999935150146484,0.039999961853027344,-12.310005187988281
2017-01-20,-0.3100004196166992,-0.7800006866455078,-0.05999946594238281,9.270004272460938
2017-01-27,0.9600000381469727,-0.4499988555908203,-0.75,0.0
2017-02-03,-0.3900003433227539,0.5399999618530273,0.5800008773803711,-5.340003967285156
2017-02-10,0.11999988555908203,0.029998779296875,0.06999969482421875,3.2000045776367188
2017-02-17,-0.6399993896484375,-0.1999988555908203,1.4599990844726562,4.519996643066406
2017-02-24,0.01999950408935547,0.6599998474121094,-1.4599990844726562,-2.05999755859375
2017-03-03,0.5100002288818359,0.34999942779541016,0.3299989700317383,2.1199951171875
2017-03-10,-0.6999998092651367,-1.989999771118164,-0.8299999237060547,0.9200057983398438
2017-03-17,0.38000011444091797,0.3400001525878906,0.5,1.6099929809570312
