per,EQ_SPX,EQ_NDX,OIL,GOLD,FX_EUR,RATES
2010-06,0.037414837057859515,0.028324455309058652,0.05629565340847327,0.02215919569431158,0.018742249029641465,1078.5974696414396
2010-07,0.08067375047266866,0.0838255550029259,0.07757554643322183,0.01560875967410049,0.00907540019482353,1971.8973662656454
2010-08,0.024223640896870655,0.02751460512098894,0.01993113339296347,0.030166537335318492,0.001711312245117955,-5964.845904072978
2010-09,0.04365953459254045,0.052753393889250176,0.05938441686594413,0.029066572301053646,0.004490122071565272,-758.6596394689132
2010-10,0.04551184117126345,0.04382197830672743,0.00655433755225561,-0.0003737804776293707,0.0016678308869153315,613.650231543973
2010-11,0.022757826144538765,0.022739246774992596,0.013827419787563813,0.0024331074928130234,0.00834593107264247,-3658.9477347069624
2010-12,0.04815479121273816,0.05639084375785048,0.07046464793657345,0.030475530112094702,0.016519733608890003,-12214.035769211456
2011-01,0.021021940105239487,0.016812806238344326,-0.0027753084388734833,0.009697137561687434,0.0070101573442228095,1044.3709668231677
2011-02,0.02446443749022903,0.024211699821098467,0.026704604683562574,0.02550861842986216,0.00828720037939498,-20.528992083742196
2011-03,0.0069445211330378155,0.007861389131983601,0.08191518771740461,0.00827844735099997,0.005373857572216902,1130.7638624734955
2011-04,0.023681656485946993,0.0272641731162207,0.05443208257403935,0.015047388957445403,0.003225292685977781,4201.128015269559
2011-05,0.010202519895455514,0.009469449938513858,-0.122581860710055,0.014742971979810539,-0.002011322877088313,2823.305784390505
2011-06,-0.003575930955022042,-0.01136823097273372,0.031827443877053,0.016191384362792265,0.002586420073720815,-4780.765474584881
2011-07,0.0028242917386528538,-0.0022102734209641095,0.046948872545944945,0.010335412836835822,0.003773942019601108,-1794.0777334053055
2011-08,-0.15091667803780745,-0.15291058001400482,-0.11343695570773388,-0.06764230305843669,0.0070069647089785105,-16534.33376852838
2011-09,0.015145890656356215,0.030873454344549675,0.056399180036864616,-0.019993928331255018,0.0029602563576613602,-6526.197732981733
2011-10,0.10124799858955962,0.12619407369094654,0.1880874979342031,0.09296344663847654,0.0077298131523335055,-8834.95745008278
2011-11,-0.003967869473284369,-0.01199086281043378,0.13214679846774366,0.027852880543387852,0.011990864281951156,-339.2923758762354
2011-12,0.04193660512518504,0.04228045626314697,0.07966296667373245,0.012593922687096595,0.022131309639951743,1451.0949121889316
2012-01,0.04719469105044508,0.04412215001157778,0.0989596703911563,0.032218186887392475,0.008181275816493527,1705.7280910172867
2012-02,0.030861956806549996,0.02967155073079758,0.07070465201718304,-0.016133989310531997,0.010170423129563972,-1697.3381938584034
2012-03,0.02102040585869966,0.02608710027151122,0.061805946842093784,0.026166727968306394,0.006980240895001495,-2322.2212464461227
2012-04,0.0032627648676528363,-0.005307048624270318,0.05472077307046229,0.012225631838523422,0.004474427530696828,244.9604951313604
2012-05,0.012579352214975435,0.006702032464698381,0.012622492218102827,0.0050452203477358085,0.004957419474726684,-514.4585490323389
2012-06,0.01513912451455092,0.010451425591458632,-0.05542178675065447,0.008485199468690773,0.009919866242117135,-1345.5348915755303
2012-07,0.009484360986277415,0.007415009148203696,0.017624582105113015,0.02321216487914877,0.0017225737125415048,94.84884791024979
2012-08,0.027947569374656568,0.03136272110255004,0.07912783563741599,0.024918891864786068,0.006824919246488686,-1346.7390325050892
2012-09,0.01711217118902067,0.012917602173099098,0.03607700158992515,0.014460474060154518,0.0036964588474201338,-290.4795429531687
2012-10,0.013223456857395286,0.01026804155357728,0.025779680234218172,0.019130446251303956,0.004670843503982226,-1237.8042620041115
2012-11,0.011236706820323607,0.011941902340500282,0.035447450679449516,0.0034930550515004273,0.0030117399573016635,1884.049957147652
2012-12,0.011839618548038201,0.006329796307007061,0.05085952379057396,0.008481343199292253,0.003111054739491201,-188.37016390751432
2013-01,0.022646961369100563,0.024632699720786702,0.07017872528857325,0.010876918508174752,0.001448923726579834,-133.68094351455466
2013-02,0.0024036541796350827,-0.00041435815898606745,0.02334126737407773,-0.0021705188705115896,-0.0008486423270652986,1808.3084342954257
2013-03,0.01826938183180031,0.01866199389544131,0.03281799913674862,0.019977735813872917,0.001917810017612015,235.55584672759414
2013-04,-0.0039920806488404105,-0.011064898894988975,-0.031994497063278095,-0.14014791612410177,0.002973345211886483,540.4573680333024
2013-05,0.007136623298457101,0.014790962137912913,0.013269320245072748,-0.001036278206013548,0.0014838040729182747,-4276.062110976508
2013-06,-0.0037259767383915413,-0.00046655054689912975,0.024710194068167407,-0.042944201376975966,0.0032493046430870087,-1998.791094519076
2013-07,0.023516679730300062,0.0184597025323116,0.013343117574759922,0.06268397464737974,-0.0008114470576407184,-99.30648193716115
2013-08,0.007235129049348789,0.00514402458458918,0.019276542731517986,0.03568052116452776,0.003664592083680027,-3310.7514863473043
2013-09,0.021690118957992832,0.024154759641698026,0.04420931609330626,-0.00762234494610578,0.004010694131043001,3032.5932658773318
2013-10,0.012334655626836409,0.007623789732965753,0.022675781220528428,0.015522824764220435,0.0015413047972255003,3134.8120770250994
2013-11,0.011103896321469162,0.008825067809037574,0.019275240825115218,0.024687914244486468,0.0024207012706342172,-1902.4958479142906
2013-12,0.009361579836328168,0.010995008239330353,0.023373659045059843,-0.0039383477484655,0.004088424692181465,1129.8715528375615
2014-01,0.00281012783671495,-0.00039175121496577356,-0.0035219686539983905,0.018702038400965428,0.0015161320615013326,1034.710473446372
2014-02,0.01831837759434384,0.017344928528317864,0.027352093999425404,0.023326479895161664,0.0040269653568175915,702.5098472000059
2014-03,0.009473270088517472,0.006891974694889898,0.0057080557780646995,-0.0004618070871456083,0.0016253059216598544,-1377.284176427659
2014-04,0.002218849896764484,-0.012064628111194173,0.01666034580485623,0.017585615574705497,0.0035270453532013323,790.5652790252734
2014-05,0.011494502524141194,0.01907001518817341,0.027667945195422386,0.01000067636352276,0.002143222617935198,818.1971613208902
2014-06,0.009815099469134263,0.01561508188976064,0.013476361719771235,0.005694336921769787,0.0028560581132856784,514.3410768268031
2014-07,0.002645975307823836,-0.0023778478967559323,0.006361119079850035,0.0019498219352892046,0.0018818460679194287,-788.7860303781636
2014-08,0.022758535582576355,0.02339103942012445,0.015775572857631464,0.016613792903592994,0.0016837142140990612,1575.6181302872394
2014-09,0.005928059053880786,0.0005418191813671269,-0.02217804361961635,0.006773209908327927,-0.0014166387397575152,227.48112873932314
2014-10,-0.006008377480217542,-0.011962567427421203,-0.0016038106948950553,0.01709432519568095,-0.0029911398548780254,-1797.3499828855383
2014-11,0.017855579345825972,0.02198917903916187,-0.05595371525230279,-0.005555139015872977,-0.0007071430903061015,2770.5234016826744
2014-12,-0.005916621951653215,-0.0032332717204014635,-0.05074162600532167,0.008947318398382434,0.0010958147457346395,-924.3370664346794
2015-01,0.00852918269225799,0.002743389544770991,-0.057488602233397246,0.004576975904264216,-0.003831429075701732,-1627.565292835794
2015-02,0.035221015865663334,0.037982976516898054,0.05289029323375982,0.020319430944164628,0.0034204997007930543,-1217.2788946670462
2015-03,-0.002205126943917581,-0.00034010963448409884,0.09526928200971732,0.005984623880699407,-0.02002280924380895,725.8187225730799
2015-04,0.01610401174931679,0.013922960595080424,0.1441574527048666,-0.0015216723428692278,0.006358884402703057,4213.735191452407
2015-05,0.009708710156445382,0.00887022272074146,0.03440437643766028,0.014041150300876921,0.002706119437450657,-2853.1980546125196
2015-06,0.0067041882009397785,0.004515772855003122,0.05513003515923577,0.010633285809428693,-0.000938273761692511,-5367.327439403505
2015-07,0.019654594714995637,0.016828554031994493,-0.009434033293423544,0.009334710949837701,0.009610982289226579,1315.4767323473734
2015-08,-0.0573719880100232,-0.08057104963817516,-0.17708439796475386,0.010389246326489514,-0.004879033670392668,-2800.648823906982
2015-09,0.02991363720132699,0.025772314870202054,0.09466463457142815,0.01891714861721444,0.007010395548078632,-15.701863545888045
2015-10,0.04433160692726974,0.05050432495258899,0.06472300979811091,0.012228540179885897,0.000458380140989062,2006.3284109816814
2015-11,0.008091410447762184,0.011554997596055518,0.08209390641913322,0.010355324871603271,0.006456883986907262,3466.265412447568
2015-12,-0.007147272306784084,-0.007717745314576481,0.06817432764332557,-0.00045218352575941353,0.001383306864220557,-3468.483726718887
2016-01,-0.02466231168962315,-0.05340681782373564,-0.23213885387136737,0.0006359594066278514,0.002026245348001861,1721.9161058022682
2016-02,0.005360490937190668,0.00042279795717605623,-0.025598538311785435,-0.03201382414544821,-0.0019379205949667036,-1469.5100012763805
2016-03,0.029689668934715814,0.03491106179137949,0.1596985060448577,0.0161926785112836,0.009615610396252566,2057.198836988042
2016-04,0.008986430073498853,0.010008013384714642,0.05037568690782471,0.007385921642509997,0.004808383871876862,1395.554198207742
2016-05,0.012550097300413284,0.01927242540449514,0.10026369464929503,0.024610362072306855,0.004746212117550204,-215.59140340654722
2016-06,-0.014823659055289772,-0.02140303306181797,0.010824806063908426,-0.02299232062854709,-0.008044012510656595,-2779.551774546834
2016-07,0.0188980077650714,0.02390508127303031,-0.003533398823396955,0.010029967398343397,0.006602269982601982,327.4233451631753
2016-08,0.01108808799586106,0.015623913038664157,0.028970825667745947,0.015330543278341274,0.0020438017337803226,60.783772161542856
2016-09,-0.0022882490745202468,-9.459624832946004e-05,0.0008611647332799899,0.014470918136796233,0.0048839228347523946,1633.6648029064672
2016-10,0.013107596232978545,0.015869003447057335,0.07835566604022215,-0.0008255731246218125,0.0024846764864140634,1712.522216731266
2016-11,0.018139328486178184,0.014480302835708444,-0.05174117149418708,0.009451623365306847,0.0014759344413546498,-4167.106877434278
2016-12,0.01137339002284942,0.009982253659599082,0.13552772576074756,0.02422780672454925,0.0066991474799870145,2406.0680081624396
2017-01,0.015333538777579191,0.02301903135743891,0.02864190508105939,0.012401136168626696,0.003392346225913452,237.58006105453387
2017-02,0.012296189066969776,0.018305423093740086,0.07068391274559781,0.015852343109329124,0.006387460119766772,1634.3001315585607
2017-03,0.009703315150402307,0.012074414879256895,-0.003023778508061889,0.009571080415452106,0.00012745216259696466,1192.7834173647466
2017-04,0.009634746172965933,0.008035938165621903,0.03124776773444008,0.006544275949492938,0.00208003178233308,398.1298987259511
2017-05,0.0057506192232948256,0.0011288528684603241,-0.03754218254071276,0.0005592488506519222,0.002675198917635206,367.73906234457763
2017-06,0.005307520428516125,-0.010395751134597283,0.011913407164914278,0.006861111959184804,0.0007441964133169951,262.0526501717354
2017-07,0.009384220085499445,0.02094623927432014,0.003781200731548459,0.0024402020414705117,-0.0006277204150518332,501.26963671929616
2017-08,0.0017334790133549261,0.005595923997995609,0.02501333936900596,0.0033970853111924843,0.0015085930827346836,226.58385488524436
2017-09,0.00830511144349593,0.011756651121738458,0.04188713130059258,0.003023464333884269,0.0015550552754010514,-1113.4337719819182
2017-10,0.006534577767936431,0.007312976392711262,0.02525122210988906,0.00718515458682349,0.0003894883696621571,837.1327823249433
2017-11,0.0061962086473235116,0.011800062776087089,0.02078117431783804,0.004633725741411894,0.00025766767320797336,653.6277239985302
2017-12,0.009696773728847183,0.017785874419007003,0.028850626874255228,0.006964072481264692,0.0032116221286662273,-729.463838612889
2018-01,0.004703934603245762,0.012228811413651347,0.017725065993723702,0.0029021211325811792,-0.0009348551163389125,129.3536140682138
2018-02,-0.06010990757805519,-0.05831923325876127,-0.02153863823265976,0.002695758881857406,0.0011436631844242012,-1708.9799768902803
2018-03,-0.0012495002779301934,-0.02402914706705267,0.019044149591755904,0.0010243955135505259,0.0010134439460159081,1105.3975273334559
2018-04,0.01047709797852709,0.015286683588523392,-0.00314705713450672,0.00248622642630706,0.0023538075154176247,894.5516137572204
2018-05,0.014651787771874326,0.03161721849230654,0.019621751105067024,0.006400674941203817,-0.0009055210936560172,-3879.5162880109574
2018-06,0.01652801601018008,0.00901294264152782,-0.020552730603536642,0.006655430063001172,-0.00016154542130677758,931.6085474472525
2018-07,0.01881459819428587,0.01962000096781995,0.005773306374952186,0.0032102709667667217,0.0019764505687700877,791.9770770555929
2018-08,0.01161922728702355,0.028292399890764295,0.016841880219606017,-0.0019586769766593206,-0.001766655755679857,-123.08088212016992
2018-09,0.013412331391668343,0.011812881296479118,0.020208814044128373,0.006053340222455814,0.0018547706534661566,681.2126122225334
2018-10,-0.03458904853286953,-0.08703250538437843,-0.0065149345301274975,-0.0012168331750770974,0.0026959182936760018,-1790.3450092595917
2018-11,0.009858009363760169,0.00658615649073431,-0.09385592547743801,0.007648740880094473,0.0011355738155714914,1970.4380975346114
2018-12,-0.05617001936318671,-0.08440940086862908,0.03584467734443514,0.0039629064483366425,0.0011856990825796802,190.66582292770863
2019-01,0.031608906922156926,0.03420546159948343,0.1787558314119949,0.01045980448126736,-0.0005663572341812464,-583.0619749862171
2019-02,0.020894192833631937,0.030809306453933212,0.06232522149269679,0.002233639865341922,0.0022702965260662745,-298.5236553394757
2019-03,0.007949386930942414,0.008587520866787528,0.05624730861853984,-0.004312808616262168,-0.0005007730564816661,-721.2660255408091
2019-04,0.015003604180059596,0.021737548727835804,0.022608984345181236,0.004408418122899532,0.0015217954854131045,643.0988311248038
2019-05,-0.004390599726995313,-0.010722604663944483,-0.03441649665393033,0.001201466159949642,0.0026024004705446943,-1146.3325543937085
2019-06,0.023812190110379473,0.022278999606637033,0.09240423745814139,-0.004741828447749131,5.8716769511331715e-05,1884.921132380186
2019-07,0.015526159499820428,0.025498930003946256,0.06425153569014413,-0.003996619529401484,0.0009573826443285958,1561.871873638966
2019-08,-0.027708832530655616,-0.03656449864213034,-0.05928016766857634,-0.004696953428150921,0.001050534556204302,-4999.8281157425645
2019-09,0.028590611333191976,0.030517895415042153,-0.17479108500414653,-0.002382430602475071,0.00140083801216521,-1105.265092787402
2019-10,0.009729602650692091,0.01807653804962571,0.10392439459199437,0.01423839576990213,0.0031166922522282555,506.0003380053904
2019-11,0.014290931523830475,0.024923606167013324,0.044255853856595265,0.008187755216138614,0.0019425755094199155,-745.1515459587245
2019-12,0.010309677547808085,0.016973702235837655,0.11295514281649191,0.006507242612291144,0.0005136640345833848,-3810.3751665923264
2020-01,0.0040765543566875905,0.006078321278975257,0.01924160529365257,0.007007708687779283,0.0013197945968581024,-546.4841575814025
2020-02,-0.028643292738018918,-0.044242098860764335,0.042227773751561504,-0.017606788930986574,-0.0013343471914713185,-2792.2586101900924
2020-03,-0.6560923329454094,-0.6194451901707632,-1.9535560065193383,-0.09175248614902495,-0.01678907420524899,-44401.47398837111
2020-04,0.1258364464499075,0.0922509139156483,0.3483711420656994,0.041755998001515644,0.005605475993818413,1033.1825915617655
2020-05,0.06644746664130506,0.08154798697841426,0.7458142102759898,0.04011693944081942,0.001550167106371781,-2205.807925708861
2020-06,-0.009372121405659142,0.012223109479915187,0.27505524860355934,0.012946722819860725,-0.00027226605761541955,-2893.7804088189177
2020-07,0.07561655367021014,0.045881916580569775,0.2870141727101075,0.026063495465728823,0.0020353568584941363,1778.444214794756
2020-08,0.053163248576678056,0.05085302557132749,0.16888156956307943,-0.027040550870313936,0.003216856148480241,-907.0193049548498
2020-09,0.009257126375262409,-0.010739110006055846,-0.053107730205268766,0.03999447994242972,0.0036963538005611654,157.35521700088293
2020-10,0.027682597600185307,0.04719812354063044,0.01888191638024178,0.032375908675168846,0.0021856530263173334,-553.0701637110737
2020-11,0.11840321727470425,0.11489017701956507,0.35418073111875964,0.007752249415353983,0.004280531317024468,-2345.2927793816925
2020-12,0.03489822929090413,0.05825613771365755,0.1894660239482217,0.02095882151198393,0.00012671733266241946,-672.6671559833935
2021-01,0.023620939417472852,0.0204895510580581,0.07482381690094457,0.007024346387821213,0.0014826133928176632,-748.9528112498774
2021-02,0.08880181261622092,0.09455284097522068,0.09410604356590638,0.009800430713370258,-4.455315310072927e-05,-2444.2652161350097
2021-03,0.051641653517052896,0.028046526736964728,-0.07784704042124194,0.024914404810610545,0.0010884356960061039,654.9233590201447
2021-04,0.026672745462931278,0.0389825541809316,0.13021067456046864,0.01695291715153608,0.001274552074885184,853.2174250424314
2021-05,0.014861292996788567,0.010499122038388375,0.06989303131341756,0.010821269408224907,-0.0008167344754249932,944.3761429457627
2021-06,0.02072538003428418,0.03327580995681104,0.09190959811243468,0.00041392564176349553,0.00032049705619371406,-1205.3243092586058
2021-07,0.01217589833878278,0.028816654031332795,-0.02385870852943646,0.01873791183494664,0.0013996532036732964,-2712.2373114265074
2021-08,0.02639434484907205,0.032864842767322364,-0.013826130241742715,0.0005412750420272575,0.0005846521820918734,451.30245312931856
2021-09,0.010739461323385976,0.017120068745121682,0.07140919083244954,0.001143646966455962,0.001122554917160859,288.8830771649673
2021-10,0.04176600074696501,0.05106523980468115,0.10227116270405284,0.017043792413488815,-0.0003057588671785587,-1.6475273466921863
2021-11,0.0098382398799149,0.012456471090788391,-0.12434130874922461,0.007794326189399549,-0.002427707988783855,-4982.4108461673895
2021-12,0.04544964619766717,0.019743701329503482,0.4650790504578657,0.024711298937651394,0.002125035846581394,2043.2949792622385
2022-01,-0.005205098187238143,-0.03721696740686912,0.13829969492516536,0.0024137777508658823,-0.0035379511127738464,-303.4688373426743
2022-02,0.011080645205674526,-0.01859727813040815,0.12453861445727307,0.015689409824738737,-0.0015388427098446756,-2334.726750891996
2022-03,0.036490722796142565,0.0017900004606439257,-0.38886802350321525,-0.003228709549888381,-0.0023457466463401785,-8213.653938027848
2022-04,-0.02079595290867217,-0.045212151142924636,0.17992841696810757,0.02710055047486673,0.0023956954512020043,1453.6769034815661
2022-05,0.01283191644307112,-0.03304783824489879,0.10227456338734159,0.018735748289011322,0.00012599147693713453,217.07256070849508
2022-06,-0.02033139876673623,-0.03082258031789388,0.11409297183039169,0.007056472154382036,-0.0012924634229306764,-11787.156796175583
2022-07,0.046129893253806516,0.060309000133034626,-0.03671439760683662,0.018352572711908807,-0.0024935542022447143,4732.752531004628
2022-08,0.00791131586810949,0.009719308528804052,0.06363317674562538,0.012598973263307996,0.004074112590116324,2192.888224332517
2022-09,0.008807280336394128,0.019348077721086196,0.09143464201610557,0.005834782334877494,-0.00289045542176513,-9779.401537925267
2022-10,0.02285543932234063,0.022250723211194326,0.19480448609629497,0.011255777500246613,0.0051297623675193756,4184.950681817965
2022-11,-0.009046321594711845,-0.0430717776727426,0.07737670063619151,-0.0008147084914357783,-0.0031154771122853323,2496.0614337934167
2022-12,0.00980701339481637,0.018558541248520695,0.11288512961585552,-0.0012848260355338183,0.00843589081367591,-377.2657290565403
2023-01,0.019589487480291476,0.027984630509183907,0.06236463391262016,0.009864320325205195,0.0008338740860876007,679.5007901796944
2023-02,0.013332554835510737,0.0005654546660010251,0.05260307671086367,0.004875785280562379,0.0015649723351029883,-760.9614597121308
2023-03,0.009913460847602494,0.029693528990976957,-0.011643800962478579,-0.019293368048417418,-0.0036467891840518815,-14096.061414223714
2023-04,0.020522133186555214,0.029223219154326727,0.05014091723848141,0.011824798691374191,0.0029584568578536743,7130.909512006381
2023-05,0.008629303878488249,0.01062200411737622,-0.01684637483876375,0.008625471720525576,0.003919801148293999,2885.668186067651
2023-06,0.021216540874018135,0.021413925735140157,0.05308553476292219,0.011569906280311093,-3.4946541018292775e-05,9373.166155679737
2023-07,0.012104594559264784,0.01745566589137733,0.06609646673009162,0.0036364173064280837,-0.0034735201134809017,-776.5798443507429
2023-08,0.003419842906791695,0.004237295327441562,0.04575970975092717,0.00922977486467863,0.002446097711878442,1331.9754840575588
2023-09,0.00640441283926481,0.014900935339341888,0.037177304588242324,0.006898681211948183,0.001899779419198118,5270.64241269516
2023-10,0.011092306562170008,0.009357646845553805,-0.03910663731376453,-0.006474519797887799,0.00045751363862238815,-4887.561328983178
2023-11,0.020519055625900125,0.03038740819032424,0.04686324314089599,0.014178636134396162,-0.002049383810111235,-462.43271631746757
2023-12,0.0077087710862360406,0.014631855695612045,0.05714954315856344,-0.006229241419909614,-0.0011087128648724362,438.7190216179679
2024-01,0.00302656723776973,-0.0006219194558464598,0.04855662000242898,0.01644620106373159,0.0027650908574287218,5250.493189123659
2024-02,0.005963542002594071,0.0069224691940560565,0.08225940191654604,0.008930422752711028,0.0026451077127059037,-1891.003959845224
2024-03,0.008509505721473552,0.006320440308686514,0.06217968443254212,-0.0023564154779432255,0.0013326111778578132,6637.844779457254
2024-04,-0.0005017318729655107,-0.006223710209508279,0.03926064719023392,-0.010905416627843442,-0.000979790764453693,-5291.502072072553
2024-05,0.015518994825371437,0.019411227755509037,0.03197766779124361,0.0012315280996788996,0.0032973978552324947,5198.041748923087
2024-06,0.01263582384976869,0.013460297628989176,0.02866159197758103,-0.014495181260011394,0.00051155252603843,-3031.7981909175433
2024-07,-0.005232978207049193,-0.03101028397676551,0.012053764583752083,-0.005511996457740368,0.007323240691323782,2461.515790413776
2024-08,-0.00992466242033456,-0.015208123509960196,0.002981303251073042,0.010718586096321751,0.0035483463563911787,-2858.0557106523356
2024-09,0.003838549078427289,-0.006267130153797956,-0.0031094971642006697,0.009646913962559543,0.002685714008862237,7760.502902329591
2024-10,0.015545769000025005,0.015802158985705594,-0.009169082177207966,0.018861704773341682,0.003219030459550058,3007.8436565105076
2024-11,0.0396654371383953,0.03570391098469693,0.1639816020200054,-0.010593722729965852,-0.004240005365797544,6864.62533703354
2024-12,-0.002541968422134673,-0.014847777360000598,0.08418642256045689,0.007463763630819777,0.0024419642081997747,3567.0531946493275
2025-01,0.010668399276343242,-0.002118395719669805,0.01412008641034379,0.00584780291846688,-0.0018402391359877467,2824.638732958623
2025-02,0.009697107689851305,0.004538851800125171,0.03462350638371377,0.0036399341766905624,-0.0006893559756295181,-394.38183619825577
2025-03,-0.004587926638717328,-0.023310718225639633,0.03365082938397029,0.010490221313079499,-0.0030854231666055786,4320.797162040893
