date,equity,ret_m,regime,n_picks,n_alive,gross_alpha,perm_w,picks
2006-11-30,1.7659111389569704,-0.003578588822947373,recovery,3,3,0.8944639835543818,0.1,"NVDA,HPQ,WMB"
2006-12-29,1.7503856094493901,-0.008791795444900058,recovery,3,3,0.8875101310015326,0.1,"NVDA,HPQ,WMB"
2007-01-31,1.7022700946888258,-0.027488522815095433,recovery,3,3,0.8972219702604479,0.1,"NVDA,HPQ,WMB"
2007-02-28,1.716642812294812,0.008443265055780377,bull,3,3,0.8300190633037886,0.1,"NVDA,HPQ,WMB"
2007-03-30,1.7677802056545078,0.030667713039976698,recovery,3,3,0.8523855505134336,0.1,"NVDA,T,SCHW"
2007-04-30,1.9179732391262636,0.08496137302100164,recovery,3,3,0.8818250632463293,0.1,"NVDA,T,SCHW"
2007-05-31,1.9331188410580538,0.007896670100928777,recovery,3,3,0.8979164345199332,0.1,"NVDA,T,SCHW"
2007-06-29,1.9530362643130381,0.010303258564322274,bull,3,3,0.8607844985163707,0.1,"NVDA,T,SCHW"
2007-07-31,1.9926148958063237,0.020265180025833794,bull,3,3,0.7794094399583792,0.1,"NVDA,T,SCHW"
2007-08-31,2.099776495529241,0.05377938303505153,recovery,3,3,0.8035273014392387,0.1,"NVDA,T,SCHW"
2007-09-28,2.021578003984784,-0.0363960468583721,recovery,3,3,0.8772210686360354,0.1,"NVDA,AMZN,JCI"
2007-10-31,1.9554069190556294,-0.03273239261543361,recovery,3,3,0.8766098609450351,0.1,"NVDA,AMZN,JCI"
2007-11-30,2.01327207165374,0.029592384088554233,normal,3,3,0.8000510051011279,0.1,"NVDA,AMZN,JCI"
2007-12-31,1.763130645327555,-0.12424621085649584,normal,3,2,0.7786549451714039,0.1,"NVDA,AMZN,JCI"
2008-01-31,1.7091820537755635,-0.030598181532922555,normal,3,2,0.7000000000000001,0.1,"NVDA,AMZN,JCI"
2008-02-29,1.7930742240865265,0.04908322675495338,normal,3,2,0.7000000000000001,0.1,"NVDA,AMZN,JCI"
2008-03-31,1.9349214032824897,0.0798642750145188,normal,3,3,0.7000000000000001,0.1,"MBI,MTG,SLM"
2008-04-30,1.925803901798086,-0.004712078469407839,normal,3,2,0.7000000000000001,0.1,"MBI,MTG,SLM"
2008-05-30,1.7422986004004477,-0.09528763610163159,normal,3,1,0.7122875001947612,0.1,"MBI,MTG,SLM"
2008-06-30,1.6857065255219235,-0.03248127207673654,normal,3,1,0.7000000000000001,0.1,"MBI,MTG,SLM"
2008-07-31,1.6683812588004951,-0.010277747911110538,normal,3,1,0.7000000000000001,0.1,"MBI,MTG,SLM"
2008-08-29,1.5472726486388881,-0.07259048824887884,normal,3,0,0.7000000000000001,0.1,"MBI,MTG,SLM"
2008-09-30,1.5893979345723328,0.027225509331210387,cash,0,0,0.0,0.1,
2008-10-31,1.627023799900639,0.02367303021469585,cash,0,0,0.0,0.1,
2008-11-28,1.6418936925902168,0.00913932094323753,cash,0,0,0.0,0.1,
2008-12-31,1.5179077526157507,-0.07486639409516752,normal,3,2,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-01-30,1.4879983474550487,-0.01970436286998367,crash,3,2,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-02-27,1.678670988507308,0.1281403580712104,crash,3,2,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-03-31,2.2349536109143866,0.33138275827458674,normal,3,2,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-04-30,2.864392814528136,0.281634124547322,normal,3,2,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-05-29,2.3846519208000463,-0.16748432383116404,recovery,3,0,0.7000000000000001,0.1,"MBI,GNW,THC"
2009-06-30,3.190778798435942,0.3389853170270704,normal,3,3,0.7000000000000001,0.1,"MTW,F,TGNA"
2009-07-31,3.3761114904619203,0.05808384213810894,recovery,3,3,0.7000000000000001,0.1,"MTW,F,TGNA"
2009-08-31,4.010418229124741,0.1878808624818356,recovery,3,3,0.7000000000000001,0.1,"MTW,F,TGNA"
2009-09-30,3.7103952423910544,-0.07481089741584518,recovery,3,3,0.7616253945248523,0.1,"MTW,F,TGNA"
2009-10-30,4.030608697284593,0.08630171018847727,recovery,3,3,0.7865109913992127,0.1,"MTW,F,TGNA"
2009-11-30,4.807416091256681,0.19272706737704928,recovery,3,3,0.8741419459350007,0.1,"MTW,F,TGNA"
2009-12-31,5.412954414672415,0.12694786628087187,recovery,3,3,0.8772883850788741,0.1,"FITB,HBAN,SLM"
2010-01-29,5.480386089741721,0.012457462210752182,bull,3,3,0.7666785181582604,0.1,"FITB,HBAN,SLM"
2010-02-26,5.97938840809915,0.0910524021822969,recovery,3,3,0.824908275747107,0.1,"FITB,HBAN,SLM"
2010-03-31,6.4945146861190945,0.08615032890691639,recovery,3,3,0.8930159021205711,0.1,"FITB,HBAN,SLM"
2010-04-30,5.99132587199815,-0.07747904784885991,recovery,3,3,0.8507430927785545,0.1,"FITB,HBAN,SLM"
2010-05-31,5.785884830171126,-0.03428974591203588,crash,3,3,0.7000000000000001,0.1,"FITB,HBAN,SLM"
2010-06-30,5.841578527116571,0.010333020453710177,normal,3,3,0.7000000000000001,0.1,"NVDA,HBAN,NDAQ"
2010-07-30,5.672341988679707,-0.028971028575798228,normal,3,3,0.719138573931462,0.1,"NVDA,HBAN,NDAQ"
2010-08-31,6.088554914944276,0.07337585200173127,normal,3,3,0.6999999999999998,0.1,"NVDA,HBAN,NDAQ"
2010-09-30,6.2561648987148,0.027528697057347402,recovery,3,3,0.7928966346073685,0.1,"NVDA,HBAN,NDAQ"
2010-10-29,6.545507387567728,0.04624917877602087,recovery,3,3,0.8652091257288705,0.1,"NVDA,HBAN,NDAQ"
2010-11-30,7.209806887872348,0.10148938210143402,bull,3,3,0.8310622161144436,0.1,"NVDA,HBAN,NDAQ"
2010-12-31,7.38346985794936,0.025006787128799356,recovery,3,3,0.8972997815840976,0.1,"NFLX,JBL,AMZN"
2011-01-31,7.522494066269722,0.018829115713214876,recovery,3,3,0.8798443796611902,0.1,"NFLX,JBL,AMZN"
2011-02-28,7.793988203750497,0.0360909739627624,recovery,3,3,0.879484174812463,0.1,"NFLX,JBL,AMZN"
2011-03-31,7.973910484850144,0.023084751528500876,bull,3,3,0.879722345412488,0.1,"NFLX,JBL,AMZN"
2011-04-29,8.511939522953023,0.06747367419349581,recovery,3,3,0.9,0.1,"NFLX,JBL,AMZN"
2011-05-31,8.423277199907423,-0.010416230379282743,bull,3,3,0.877570397122189,0.1,"NFLX,JBL,AMZN"
2011-06-30,7.637049405358536,-0.09257383528704895,recovery,3,3,0.8442096780985687,0.1,"LUV,KDP,NVDA"
2011-07-29,7.442926771618148,-0.025418538421943783,bull,3,3,0.805316840418739,0.1,"LUV,KDP,NVDA"
2011-08-31,7.4902024191863985,0.006351755031169283,normal,3,3,0.7005707715984533,0.1,"LUV,KDP,NVDA"
2011-09-30,7.525498432944769,0.004712291041422085,crash,3,3,0.6999999999999998,0.1,"LUV,KDP,NVDA"
2011-10-31,7.4912490684978925,-0.0045511091062010005,normal,3,3,0.758457605907777,0.1,"LUV,KDP,NVDA"
2011-11-30,7.651767077583141,0.021427402508916258,normal,3,3,0.750904877263233,0.1,"LUV,KDP,NVDA"
2011-12-30,8.568273117854366,0.12064020994807302,recovery,3,3,0.7702437920031399,0.1,"NFLX,NVDA,BBBY"
2012-01-31,8.25418098333941,-0.036657577343147306,recovery,3,3,0.85697573523718,0.1,"NFLX,NVDA,BBBY"
2012-02-29,7.806263226156995,-0.054265560457968036,recovery,3,3,0.8921484573008817,0.1,"NFLX,NVDA,BBBY"
2012-03-30,7.357859744735174,-0.057441501577774626,recovery,3,2,0.8887010240781569,0.1,"NFLX,NVDA,BBBY"
2012-04-30,7.618703093490718,0.03545098137297147,normal,3,2,0.8722216206222689,0.1,"NFLX,NVDA,BBBY"
2012-05-31,7.860045914053509,0.031677677631116806,bull,3,2,0.7537784842967629,0.1,"NFLX,NVDA,BBBY"
2012-06-29,7.938387280505287,0.010805001388041621,recovery,3,3,0.8290072177556004,0.1,"NFLX,ORLY,FAST"
2012-07-31,7.9486356704987235,0.0012909914358303414,recovery,3,3,0.8518263508892577,0.1,"NFLX,ORLY,FAST"
2012-08-31,7.762656288604098,-0.023397648301441934,recovery,3,3,0.8855128097182435,0.1,"NFLX,ORLY,FAST"
2012-09-28,8.489539011315044,0.09363840104295741,recovery,3,3,0.8660223461213469,0.1,"NFLX,ORLY,FAST"
2012-10-31,8.653614759880067,0.019326814841929746,bull,3,3,0.8302442776017457,0.1,"NFLX,ORLY,FAST"
2012-11-30,8.998948989184868,0.03990635577005816,recovery,3,3,0.841168269055904,0.1,"NFLX,ORLY,FAST"
2012-12-31,10.531841683133747,0.1713469175512712,recovery,3,3,0.8585115254474943,0.1,"AMD,NVDA,NFLX"
2013-01-31,10.904592172671995,0.03539271674916939,recovery,3,3,0.8872551897312378,0.1,"AMD,NVDA,NFLX"
2013-02-28,11.03352453239896,0.011823675538282162,recovery,3,3,0.8785975347597476,0.1,"AMD,NVDA,NFLX"
2013-03-28,12.062696640669039,0.09327682240140087,recovery,3,3,0.9,0.1,"AMD,NVDA,NFLX"
2013-04-30,13.695126620660284,0.13532877669223273,recovery,3,3,0.9,0.1,"AMD,NVDA,NFLX"
2013-05-31,13.376556907979793,-0.023261538319762638,recovery,3,3,0.8554943896040815,0.1,"AMD,NVDA,NFLX"
2013-06-28,13.86975828751117,0.037731271492228005,bull,3,3,0.8293995885679227,0.1,"CSX,KDP,NFLX"
2013-07-31,13.793060928915445,-0.005529826620323,recovery,3,3,0.8906786889923074,0.1,"CSX,KDP,NFLX"
2013-08-30,14.12703920589366,0.024213499722753416,bull,3,3,0.8145944352011373,0.1,"CSX,KDP,NFLX"
2013-09-30,14.574279654427087,0.031658470116430706,recovery,3,3,0.8512148041526836,0.1,"CSX,KDP,NFLX"
2013-10-31,15.098057628481968,0.03593851541717716,recovery,3,3,0.884421675075565,0.1,"CSX,KDP,NFLX"
2013-11-29,15.48559306872561,0.025667900453139745,recovery,3,3,0.898675422518005,0.1,"CSX,KDP,NFLX"
2013-12-31,15.557481705467115,0.0055472840340687135,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-01-31,16.944924481747282,0.08918170707490539,bull,3,3,0.8295034907414162,0.1,"ORLY,KDP,MNST"
2014-02-28,17.01068248935756,0.0038806905088960577,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-03-31,17.053584295545097,0.002522050847423602,recovery,3,3,0.8954885537467995,0.1,"ORLY,KDP,MNST"
2014-04-30,17.46353389742302,0.024038911396768028,recovery,3,3,0.8939635631394937,0.1,"ORLY,KDP,MNST"
2014-05-30,17.7918476536137,0.01879996099982518,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-06-30,16.882012389464876,-0.05028515069367089,recovery,3,3,0.8977546579021441,0.1,"NFLX,NVDA,MU"
2014-07-31,18.439241504330532,0.0922419128087738,bull,3,3,0.8440215159292594,0.1,"NFLX,NVDA,MU"
2014-08-29,17.99413681321198,-0.024138991347014895,recovery,3,3,0.8999999999999999,0.1,"NFLX,NVDA,MU"
2014-09-30,17.81953452556383,-0.009703287768710878,bull,3,3,0.8745441558054525,0.1,"NFLX,NVDA,MU"
2014-10-31,18.373154567908035,0.03106815397169801,recovery,3,3,0.8999999999999999,0.1,"NFLX,NVDA,MU"
2014-11-30,17.912005682163286,-0.02509905874031165,recovery,3,3,0.8957620857647626,0.1,"NFLX,NVDA,MU"
2014-12-31,17.30998011613525,-0.03276913565191802,recovery,3,3,0.8695286078028254,0.1,"COL,NVDA,BBBY"
2015-01-31,18.2223882186912,0.0527099451550185,bull,3,3,0.8111723641626921,0.1,"COL,NVDA,BBBY"
2015-02-28,18.518567131591084,0.016253572766937577,recovery,3,3,0.8891415572136435,0.1,"COL,NVDA,BBBY"
2015-03-31,18.569039832789308,0.002725518709928948,normal,3,3,0.856238418967605,0.1,"COL,NVDA,BBBY"
2015-04-30,18.25056273921331,-0.01715097261052925,recovery,3,3,0.8698562093587853,0.1,"COL,NVDA,BBBY"
2015-05-29,17.519551741194395,-0.040054162080616865,recovery,3,3,0.8778928065832364,0.1,"COL,NVDA,BBBY"
2015-06-30,18.293756925089834,0.0450663949342824,normal,3,3,0.8377177643094774,0.1,"NFLX,NVDA,COL"
2015-07-31,19.516869830735175,0.06685958005530539,recovery,3,3,0.8803381172685526,0.1,"NFLX,NVDA,COL"
2015-08-31,19.889430188077448,0.019089144958868546,normal,3,3,0.7596360467678341,0.1,"NFLX,NVDA,COL"
2015-09-30,21.011889758073053,0.05643497874908719,normal,3,3,0.7121855621202596,0.1,"NFLX,NVDA,COL"
2015-10-30,22.861551666398615,0.0880292981555786,recovery,3,3,0.8663292683994944,0.1,"NFLX,NVDA,COL"
2015-11-30,22.51431590652407,-0.015188634828531849,normal,3,3,0.8735171068804138,0.1,"NFLX,NVDA,COL"
2015-12-31,22.72342958701772,0.010135949246170044,normal,3,3,0.839409307163744,0.1,"NVDA,M,GME"
2016-01-29,24.55738283764268,0.08070759053346113,normal,3,3,0.7428528028431239,0.1,"NVDA,M,GME"
2016-02-29,25.503076569227698,0.03850954875107515,normal,3,3,0.7413307066884819,0.1,"NVDA,M,GME"
2016-03-31,24.866124074699744,-0.024975515906834105,recovery,3,3,0.865189628313496,0.1,"NVDA,M,GME"
2016-04-29,24.944382725213078,0.003147199389749512,normal,3,3,0.8641126152687783,0.1,"NVDA,M,GME"
2016-05-31,24.822874957327677,-0.004871147513407226,recovery,3,3,0.8961949063582363,0.1,"NVDA,M,GME"
2016-06-30,27.610400552390736,0.1132797180684921,normal,3,3,0.8830416321655222,0.1,"COL,NVDA,CMG"
2016-07-29,27.819415958087315,0.00757016926646796,recovery,3,3,0.89889559126415,0.1,"COL,NVDA,CMG"
2016-08-31,29.205364987819614,0.049819486930292436,recovery,3,3,0.8843902553595294,0.1,"COL,NVDA,CMG"
2016-09-30,26.984357504478428,-0.07604792764163296,bull,3,3,0.8845050808655365,0.1,"COL,NVDA,CMG"
2016-10-31,31.15357784494415,0.1545050809445355,normal,3,3,0.8500998362105495,0.1,"COL,NVDA,CMG"
2016-11-30,31.930631511094195,0.02494267817383776,recovery,3,3,0.8897073313776401,0.1,"COL,NVDA,CMG"
2016-12-30,31.332463453439107,-0.01787456662456433,recovery,3,3,0.874424669410144,0.1,"NVDA,COL,NAVI"
2017-01-31,30.630190544148096,-0.022413587438938738,recovery,3,3,0.8822272320235315,0.1,"NVDA,COL,NAVI"
2017-02-28,30.747901565514624,0.0038429738527700377,recovery,3,3,0.8946019309825027,0.1,"NVDA,COL,NAVI"
2017-03-31,30.543741315930923,-0.006639810822494568,bull,3,3,0.8748567038200669,0.1,"NVDA,COL,NAVI"
2017-04-28,34.14360713566603,0.11785936053149781,recovery,3,3,0.8944594944600105,0.1,"NVDA,COL,NAVI"
2017-05-31,36.66016770581031,0.07370517591023666,recovery,3,3,0.8973526264839252,0.1,"NVDA,COL,NAVI"
2017-06-30,38.69079972674686,0.056316680356264734,bull,3,3,0.8766209851137,0.1,"NVDA,COL,EXC"
2017-07-31,39.117103726510685,0.011018226626862004,recovery,3,3,0.8946655573237793,0.1,"NVDA,COL,EXC"
2017-08-31,39.385064183132414,0.00685021208357328,recovery,3,3,0.8969337646682397,0.1,"NVDA,COL,EXC"
2017-09-29,41.84356925213865,0.062422268948825264,recovery,3,3,0.9,0.1,"NVDA,COL,EXC"
2017-10-31,43.290217918409745,0.03457278363501821,recovery,3,3,0.8956538886702318,0.1,"NVDA,COL,EXC"
2017-11-30,42.149827232726295,-0.02634291857418638,recovery,3,3,0.9,0.1,"NVDA,COL,EXC"
2017-12-29,46.28189364032239,0.09901094815334632,recovery,3,3,0.8900080521215373,0.1,"HPE,APH,NVDA"
2018-01-31,47.25219927565841,0.02096512391815044,recovery,3,3,0.867338757072236,0.1,"HPE,APH,NVDA"
2018-02-28,45.526923587526895,-0.036512071704147706,bull,3,3,0.79580587300098,0.1,"HPE,APH,NVDA"
2018-03-29,44.45400747043875,-0.023566628986591426,bull,3,3,0.7438407461334127,0.1,"HPE,APH,NVDA"
2018-04-30,44.80299702261394,0.00785057573059666,recovery,3,3,0.7533699465048678,0.1,"HPE,APH,NVDA"
2018-05-31,44.21296696307065,-0.013169432822663186,recovery,3,3,0.7984236748399021,0.1,"HPE,APH,NVDA"
2018-06-29,45.840896455870514,0.03766000305213666,bull,3,3,0.8093412042820062,0.1,"NVDA,AMD,UA"
2018-07-31,53.137103113894696,0.1591636992755583,recovery,3,3,0.8800764191974636,0.1,"NVDA,AMD,UA"
2018-08-31,56.76936424503379,0.06835640105095057,recovery,3,3,0.8919721394480732,0.1,"NVDA,AMD,UA"
2018-09-28,46.110551081969916,-0.18775642998320732,recovery,3,1,0.8894820492438144,0.1,"NVDA,AMD,UA"
2018-10-31,47.384760480888296,0.027633792462233586,normal,3,1,0.7519997995153237,0.1,"NVDA,AMD,UA"
2018-11-30,45.02559207756882,-0.04978749242113409,recovery,3,0,0.7863537622378213,0.1,"NVDA,AMD,UA"
2018-12-31,44.470780016465945,-0.012322149149022967,cash,0,0,0.0,0.1,
2019-01-31,50.55279142709119,0.13762653416124734,normal,3,3,0.757996656871179,0.1,"COTY,IVZ,WDC"
2019-02-28,50.851810125407255,0.005914978972967751,recovery,3,3,0.8182253218235768,0.1,"COTY,IVZ,WDC"
2019-03-29,53.352557846362664,0.04917716232299769,recovery,3,3,0.8529458248714826,0.1,"COTY,IVZ,WDC"
2019-04-30,49.82673682345639,-0.06608532308909053,recovery,3,3,0.9,0.1,"COTY,IVZ,WDC"
2019-05-31,54.49979223846989,0.09378610185874353,normal,3,3,0.772394099090484,0.1,"COTY,IVZ,WDC"
2019-06-28,52.52834959080219,-0.03617339748822211,recovery,3,3,0.8902999532825854,0.1,"COTY,IVZ,WDC"
2019-07-31,55.257996265454345,0.05288086901983288,normal,3,3,0.8696708823681752,0.1,"COTY,CMG,KR"
2019-08-30,57.829945537154444,0.046544381727934826,normal,3,3,0.8366914720901032,0.1,"COTY,CMG,KR"
2019-09-30,56.50549812905463,-0.02290244951465306,recovery,3,3,0.874375592749303,0.1,"COTY,CMG,KR"
2019-10-31,59.74338136153874,0.05730209164936501,recovery,3,3,0.8946729055901611,0.1,"COTY,CMG,KR"
2019-11-29,61.17370693558831,0.02394115534562594,recovery,3,3,0.8925825085825775,0.1,"COTY,CMG,KR"
2019-12-31,59.7994423922979,-0.0224649545063112,recovery,3,3,0.8933115050550967,0.1,"COTY,CMG,KR"
2020-01-31,59.846483770463735,0.0016264408037687588,bull,3,3,0.8384247006195998,0.1,"NVDA,AMD,KIM"
2020-02-28,54.29432646627167,-0.09277332525477867,normal,3,2,0.6999999999999998,0.1,"NVDA,AMD,KIM"
2020-03-31,55.43680311302457,0.021042284177935723,crash,3,2,0.6999999999999998,0.1,"NVDA,AMD,KIM"
2020-04-30,57.3776920732452,0.03501083849051596,normal,3,2,0.6999999999999998,0.1,"NVDA,AMD,KIM"
2020-05-29,57.76333454946171,0.006721122134439071,recovery,3,2,0.7094781165285307,0.1,"NVDA,AMD,KIM"
2020-06-30,63.281209568216184,0.0955255623968457,recovery,3,2,0.741568360692402,0.1,"NVDA,AMD,KIM"
2020-07-31,62.297446752094686,-0.014718261377398185,recovery,3,3,0.8399933353899026,0.1,"COTY,FTI,DVN"
2020-08-31,52.993160565616556,-0.14935260867918765,recovery,3,3,0.8428047410802939,0.1,"COTY,FTI,DVN"
2020-09-30,51.26470803894142,-0.03261652085338354,bull,3,3,0.7799581997583244,0.1,"COTY,FTI,DVN"
2020-10-30,81.44531709129102,0.588720977976193,bull,3,3,0.7330843793635285,0.1,"COTY,FTI,DVN"
2020-11-30,86.95979239898337,0.06770770259892588,recovery,3,3,0.8322806796451222,0.1,"COTY,FTI,DVN"
2020-12-31,89.22845533410162,0.026088642492490332,recovery,3,3,0.8320699849709198,0.1,"COTY,FTI,DVN"
2021-01-29,107.21454730223685,0.20256620804406178,bull,3,3,0.825492066269831,0.1,"APA,DVN,FTNT"
2021-02-26,109.22078841281562,0.01871239641504246,recovery,3,3,0.8374489821391463,0.1,"APA,DVN,FTNT"
2021-03-31,119.28131044718398,0.09211178733066062,recovery,3,3,0.9,0.1,"APA,DVN,FTNT"
2021-04-30,127.91090637323806,0.07234658886376956,recovery,3,3,0.8868591945772787,0.1,"APA,DVN,FTNT"
2021-05-31,138.09432231901928,0.07961335146876748,recovery,3,3,0.8901449646014151,0.1,"APA,DVN,FTNT"
2021-06-30,139.68746224315237,0.011536606989914357,recovery,3,3,0.9,0.1,"APA,DVN,FTNT"
2021-07-30,144.72892012750037,0.03701249085259999,recovery,3,3,0.8886174822404779,0.1,"ZTS,DHR,CTVA"
2021-08-31,137.6182790917152,-0.04913075444438469,recovery,3,3,0.8970366570022662,0.1,"ZTS,DHR,CTVA"
2021-09-30,143.44799397669985,0.04236148659510175,bull,3,3,0.7999310391613627,0.1,"ZTS,DHR,CTVA"
2021-10-29,148.25070250892475,0.033480485847748986,recovery,3,3,0.9,0.1,"ZTS,DHR,CTVA"
2021-11-30,154.96421856892758,0.04528488530837615,bull,3,3,0.8396674732068993,0.1,"ZTS,DHR,CTVA"
2021-12-31,139.84403300308048,-0.09757210861629767,recovery,3,3,0.8894448409093819,0.1,"ZTS,DHR,CTVA"
2022-01-31,134.51207493066585,-0.037373566293681576,bull,3,3,0.783611231934627,0.1,"F,APA,PHM"
2022-02-28,129.35431722176088,-0.038344198552907154,normal,3,3,0.7280129564343923,0.1,"F,APA,PHM"
2022-03-31,123.75249863219054,-0.043306004081539645,recovery,3,3,0.7967284332732861,0.1,"F,APA,PHM"
2022-04-29,128.58744153912318,0.03906945686246498,crash,3,3,0.7000000000000001,0.1,"F,APA,PHM"
2022-05-31,114.64173007517809,-0.10845313739057527,normal,3,3,0.7000000000000001,0.1,"F,APA,PHM"
2022-06-30,126.10264706879485,0.09997159835341887,crash,3,3,0.7000000000000001,0.1,"F,APA,PHM"
2022-07-29,129.77136394146666,0.029813969391862975,normal,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2022-08-31,121.66002872280355,-0.06250481594939343,normal,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2022-09-30,147.5839027055044,0.2130845624060073,crash,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2022-10-31,151.15350391025297,0.024186927837729584,normal,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2022-11-30,136.2081981297775,-0.09887502038556263,recovery,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2022-12-30,160.57467830796674,0.17889143614522485,normal,3,3,0.7000000000000001,0.1,"NCLH,CCL,NFLX"
2023-01-31,169.6561371032564,0.05729609037955961,recovery,3,3,0.7000000000000001,0.1,"WBD,NVDA,CCL"
2023-02-28,174.65692776544222,0.029476037516651937,normal,3,3,0.7000000000000001,0.1,"WBD,NVDA,CCL"
2023-03-31,165.99769346626377,-0.04957853324207949,recovery,3,3,0.7709603924815956,0.1,"WBD,NVDA,CCL"
2023-04-28,183.69321992447985,0.10660103817534314,recovery,3,3,0.8602401140023631,0.1,"WBD,NVDA,CCL"
