name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,universe,variant
sp500_pit|v6_baseline,0.3820068043712843,0.1194382410561079,26.256856331517643,0.9706635072032087,-0.4598487549751292,4,0.4248318757176886,0.3477814420211862,0.20917687748306846,1.0609166145484568,1.125386616744096,0.8034466698267463,-0.2943144445298633,-0.3968204881178004,27.6771678378254,10,9,10,sp500_pit,v6_baseline
sp500_pit|v7_safer,0.2956816845044099,0.1194382410561079,17.6243443448302,1.1052871065640544,-0.2897377324610608,4,0.3264343208971842,0.2827150187444565,0.24215652950762112,0.6143133297884451,1.197282857616329,0.8907573869003076,-0.19995332467889612,-0.25962498870636225,17.837412355774962,10,9,10,sp500_pit,v7_safer
sp500_pit|v7_safest,0.27304921611587774,0.1194382410561079,15.361097505976984,1.1334231002698838,-0.2334242511365283,4,0.2991132988883746,0.261269827867879,0.22811569836515422,0.5560063178733485,1.1883435407450893,0.8844588637289911,-0.18477601471622784,-0.2334242511365283,15.105310154894005,10,9,10,sp500_pit,v7_safest
broader_1811|v6_baseline,0.5073486987214502,0.1194382410561079,38.791045766534225,0.9776849272054056,-0.5673078049632426,4,0.618982201143873,0.5065429316799093,0.07807598502030033,1.4546791714266742,1.0670831154236244,0.37485683901971,-0.3709126107367466,-0.4693583175201434,47.092200380443835,10,9,10,broader_1811,v6_baseline
broader_1811|v7_safer,0.32405890199658227,0.1194382410561079,20.462066094047437,0.8590179752639002,-0.40860333770256013,4,0.3759839778597297,0.3277316525848768,0.11404802825538174,0.8657697150663792,0.9503254062579464,0.4904497637803592,-0.2835166617981363,-0.3481201667220075,22.792378052029513,10,9,10,broader_1811,v7_safer
broader_1811|v7_safest,0.3066514588388429,0.1194382410561079,18.721321778273502,0.8588169033562512,-0.3738097524075653,4,0.3552444810361058,0.3016669396038971,0.09803065502599773,0.8588467582988628,0.9344419828301176,0.4496354369620823,-0.26754353430337063,-0.3367331202360528,20.718428369667116,10,9,10,broader_1811,v7_safest
non_sp500|v6_baseline,0.46669620962055136,0.1194382410561079,34.72579685644435,0.9504386396187303,-0.5519975629189134,4,0.5961047448594233,0.5395811861143766,0.15076687814335377,1.1124236823511606,1.0730535402965358,0.5443280212849236,-0.36960205731564627,-0.4693583175201434,44.80445475199887,10,10,10,non_sp500,v6_baseline
non_sp500|v7_safer,0.3120376835087604,0.1194382410561079,19.25994424526525,0.8418740303639672,-0.3913822558079039,4,0.37693237532408264,0.30930089980139785,0.13896145840477558,0.8657697150663792,0.9497216668900293,0.558709971714226,-0.28717613052042473,-0.3481201667220075,22.8872177984648,10,10,10,non_sp500,v7_safer
non_sp500|v7_safest,0.29520763789623583,0.1194382410561079,17.576939684012792,0.8420555071431789,-0.37380975240756514,4,0.3561238697799907,0.2837570473923049,0.12276528356346139,0.8588467582988628,0.9344442914655774,0.5209348029792917,-0.2715689817416941,-0.3367331202360528,20.806367244055608,10,9,10,non_sp500,v7_safest
random_500_seed1|v6_baseline,0.4564511737029271,0.1194382410561079,33.70129326468192,0.9006678631105735,-0.7014445184300012,4,0.39707586417377655,0.23642435424807184,-0.2692165163848186,1.9462500005003025,0.7630199237409203,-0.16781006068461204,-0.44191127914683753,-0.7014445184300014,24.901566683434197,8,8,10,random_500_seed1,v6_baseline
random_500_seed1|v7_safer,0.3538239758310422,0.1194382410561079,23.438573477493428,0.2860887939432672,-0.5361696520000055,4,0.14756081852085468,0.18264566940850024,-0.12115740409680575,0.2674631217658283,0.5834488844239307,-0.1266295250783781,-0.33241072440365593,-0.5361696520000055,-0.04993788185799275,8,7,10,random_500_seed1,v7_safer
random_500_seed1|v7_safest,0.33687889246108926,0.1194382410561079,21.744065140498137,0.28614787226122196,-0.5202482455618587,4,0.13589318996432329,0.17262045964707362,-0.11091659309420232,0.25358530126225043,0.5725974186952115,-0.10797851873350556,-0.32330153740605033,-0.5202482455618589,-1.2167007375111325,8,7,10,random_500_seed1,v7_safest
random_500_seed2|v6_baseline,0.4665202139516691,0.1194382410561079,34.70819728955612,0.9937422822031505,-0.5294929111944137,4,0.49347824959420195,0.4631574947672258,0.05328629223438863,0.8790921616784413,0.960479368975553,0.3209743736280462,-0.3613670372835922,-0.4898510527716796,34.54180522547673,10,9,10,random_500_seed2,v6_baseline
random_500_seed2|v7_safer,0.3785611630950507,0.1194382410561079,25.912292203894282,0.9719018230380422,-0.2699092296384875,4,0.35054799238879875,0.3554035707360791,0.0770723971985725,0.6055875788515352,0.8979259747967401,0.3959912168654304,-0.22715070933567388,-0.2699092296384878,20.24877950493642,10,9,10,random_500_seed2,v7_safer
random_500_seed2|v7_safest,0.3531351434034462,0.1194382410561079,23.36969023473383,0.9723645851931956,-0.25992032864140846,4,0.32022258768284784,0.31822358665215056,0.07230489321834654,0.5233926143846697,0.886456233103597,0.38242721347409997,-0.2186993257518366,-0.2599203286414087,17.21623903434132,10,9,10,random_500_seed2,v7_safest
random_500_seed3|v6_baseline,0.49377053749676536,0.1194382410561079,37.43322964406575,1.0233665838277457,-0.4536904932714836,4,0.6258217780143844,0.614050190572212,0.08456219731831327,1.4362489149375715,1.1216560453335096,0.38806111043019786,-0.34949018673586946,-0.4067908918315578,47.776158067494976,10,9,10,random_500_seed3,v6_baseline
random_500_seed3|v7_safer,0.3134935033579149,0.1194382410561079,19.405526230180705,0.8860929230677556,-0.37854650476762675,4,0.37450603640365476,0.4283481012462136,-0.026567829662460296,0.5829568032215615,0.9294265155428653,-0.03779025629943606,-0.29275745331650527,-0.37854650476762675,22.644583906422014,9,9,10,random_500_seed3,v7_safer
random_500_seed3|v7_safest,0.290223599280653,0.1194382410561079,17.078535822454512,0.883630980921217,-0.3738489568122027,4,0.3430081429672561,0.39351579235920475,-0.03012472010778222,0.5222642993531486,0.9164771617393249,-0.06378455024303582,-0.28939639156607205,-0.37384895681220276,19.494794562782154,9,9,10,random_500_seed3,v7_safest
random_500_seed4|v6_baseline,0.505060403640863,0.1194382410561079,38.562216258475516,0.9384098193528411,-0.4882509026268203,4,0.548048550441294,0.6267948697799374,0.26769615067976527,0.8364194392709707,1.0420868811770518,0.7066761397642433,-0.4162357382734985,-0.4882509026268205,39.998835310185946,10,10,10,random_500_seed4,v6_baseline
random_500_seed4|v7_safer,0.32569482698956587,0.1194382410561079,20.625658593345797,0.8383423498107883,-0.40938589632399336,4,0.33618097513364187,0.27400500169060615,0.02838875760574866,0.8327077220539814,0.9220264221917119,0.24487406224170896,-0.3289684170814534,-0.4093858963239933,18.81207777942073,10,9,10,random_500_seed4,v7_safer
random_500_seed4|v7_safest,0.30850762929132247,0.1194382410561079,18.906938823521457,0.8541571412591975,-0.4076335961721419,4,0.31863975880767836,0.25488263539095,0.011960772093550398,0.819084748076921,0.9003939148424399,0.1868041016368035,-0.3257058042016525,-0.407633596172142,17.057956146824377,10,9,10,random_500_seed4,v7_safest
random_500_seed5|v6_baseline,0.39856976771407937,0.1194382410561079,27.91315266579715,0.9745646120985231,-0.6728796661354103,4,0.4019516592737308,0.3029858726973863,-0.058282043532111416,1.2114298095090512,0.8659084516050586,0.16928480305122898,-0.47103859146925925,-0.6728796661354104,25.38914619342961,9,7,10,random_500_seed5,v6_baseline
random_500_seed5|v7_safer,0.33883259678396294,0.1194382410561079,21.939435572785506,0.9797039627944246,-0.390172155075851,4,0.3449718712646674,0.2731937184642126,0.0890277414849856,0.8272111756236449,0.9382088023733359,0.3889593020529912,-0.3013568134719031,-0.390172155075851,19.691167392523283,10,8,10,random_500_seed5,v7_safer
random_500_seed5|v7_safest,0.313073255350099,0.1194382410561079,19.36350142939911,0.9789035049880181,-0.3629944154269569,4,0.3131637458126213,0.2477901510851307,0.09666643051023605,0.7284185861036321,0.9304391275160165,0.4090204532397849,-0.291716885175765,-0.36299441542695676,16.510354847318666,10,8,10,random_500_seed5,v7_safest
