date,equity,ret_m,regime,n_picks,n_alive,gross_alpha,perm_w,picks
2011-10-31,6.663142006609087,-0.004368893090172767,normal,3,3,0.6876864088616655,0.1,"LUV,KDP,NVDA"
2011-11-30,6.785596442235292,0.01837788171177254,normal,3,3,0.6763573158948495,0.1,"LUV,KDP,NVDA"
2011-12-30,7.507113787335851,0.10711163705370422,recovery,3,3,0.7053656880047098,0.1,"NFLX,NVDA,BBBY"
2012-01-31,7.231271137267248,-0.03674416798289869,recovery,3,3,0.8354636028557699,0.1,"NFLX,NVDA,BBBY"
2012-02-29,6.839479382852486,-0.05418020524712659,recovery,3,3,0.8882226859513225,0.1,"NFLX,NVDA,BBBY"
2012-03-30,6.449481238898017,-0.05702161262920788,recovery,3,2,0.8830515361172353,0.1,"NFLX,NVDA,BBBY"
2012-04-30,6.681070448869717,0.035908191898433896,normal,3,2,0.8583324309334034,0.1,"NFLX,NVDA,BBBY"
2012-05-31,6.845845504862491,0.024662972386506006,bull,3,2,0.6806677264451443,0.1,"NFLX,NVDA,BBBY"
2012-06-29,6.908373161056742,0.009935058923026565,recovery,3,3,0.7935108266334006,0.1,"NFLX,ORLY,FAST"
2012-07-31,6.912572707673537,0.0006078922662237423,recovery,3,3,0.8277395263338865,0.1,"NFLX,ORLY,FAST"
2012-08-31,6.750592065151753,-0.02343275787059308,recovery,3,3,0.8782692145773652,0.1,"NFLX,ORLY,FAST"
2012-09-28,7.372445590429425,0.09211836817807982,recovery,3,3,0.8490335191820202,0.1,"NFLX,ORLY,FAST"
2012-10-31,7.506815367893195,0.01822594359166278,bull,3,3,0.7953664164026184,0.1,"NFLX,ORLY,FAST"
2012-11-30,7.792714709791239,0.03808530353908018,recovery,3,3,0.8117524035838559,0.1,"NFLX,ORLY,FAST"
2012-12-31,9.078930883027251,0.16603053366534198,recovery,3,3,0.8377672881712415,0.1,"AMD,NVDA,NFLX"
2013-01-31,9.397268994235215,0.03506339185851572,recovery,3,3,0.8808827845968568,0.1,"AMD,NVDA,NFLX"
2013-02-28,9.503101639106221,0.011262064003481054,recovery,3,3,0.8678963021396213,0.1,"AMD,NVDA,NFLX"
2013-03-28,10.389520762959593,0.09327682240140087,recovery,3,3,0.9,0.1,"AMD,NVDA,NFLX"
2013-04-30,11.795521898229467,0.13532877669223273,recovery,3,3,0.9,0.1,"AMD,NVDA,NFLX"
2013-05-31,11.531235685193888,-0.022405639641536135,recovery,3,3,0.8332415844061223,0.1,"AMD,NVDA,NFLX"
2013-06-28,11.91372362772,0.03399081872039298,bull,3,3,0.7940993828518841,0.1,"CSX,KDP,NFLX"
2013-07-31,11.849740678655,-0.005370524872352239,recovery,3,3,0.8860180334884611,0.1,"CSX,KDP,NFLX"
2013-08-30,12.104249147690956,0.021477977952243547,bull,3,3,0.7718916528017059,0.1,"CSX,KDP,NFLX"
2013-09-30,12.462588885939937,0.029604458225922906,recovery,3,3,0.8268222062290254,0.1,"CSX,KDP,NFLX"
2013-10-31,12.9032400062122,0.0353579119318779,recovery,3,3,0.8766325126133475,0.1,"CSX,KDP,NFLX"
2013-11-29,13.233952620254385,0.02563019938271036,recovery,3,3,0.8980131337770075,0.1,"CSX,KDP,NFLX"
2013-12-31,13.295388485729445,0.0055472840340687135,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-01-31,14.408017479417529,0.08368533156306943,bull,3,3,0.7942552361121242,0.1,"ORLY,KDP,MNST"
2014-02-28,14.463930536101914,0.0038806905088960577,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-03-31,14.500088041891624,0.0024998395629363393,recovery,3,3,0.8932328306201992,0.1,"ORLY,KDP,MNST"
2014-04-30,14.846594331118512,0.02389684036578323,recovery,3,3,0.8909453447092405,0.1,"ORLY,KDP,MNST"
2014-05-30,15.125709725523768,0.01879996099982518,recovery,3,3,0.9,0.1,"ORLY,KDP,MNST"
2014-06-30,14.353404916252401,-0.05020746472884184,recovery,3,3,0.8966319868532162,0.1,"NFLX,NVDA,MU"
2014-07-31,15.618887569514794,0.08816602476179583,bull,3,3,0.8160322738938892,0.1,"NFLX,NVDA,MU"
2014-08-29,15.241863377624277,-0.024138991347014895,recovery,3,3,0.8999999999999999,0.1,"NFLX,NVDA,MU"
2014-09-30,15.091539087314452,-0.009862592688667387,bull,3,3,0.8618162337081788,0.1,"NFLX,NVDA,MU"
2014-10-31,15.560405347349034,0.03106815397169801,recovery,3,3,0.8999999999999999,0.1,"NFLX,NVDA,MU"
2014-11-30,15.170897362963542,-0.025031994712904487,recovery,3,3,0.8936431286471439,0.1,"NFLX,NVDA,MU"
2014-12-31,14.679119857228885,-0.03158854113919972,recovery,3,3,0.854292911704238,0.1,"COL,NVDA,BBBY"
2015-01-31,15.366772327947338,0.04684561999674721,bull,3,3,0.7667585462440382,0.1,"COL,NVDA,BBBY"
2015-02-28,15.61623107400038,0.016233646255001434,recovery,3,3,0.8837123358204653,0.1,"COL,NVDA,BBBY"
2015-03-31,15.652322201095656,0.0023111291658178944,normal,3,3,0.8343576284514075,0.1,"COL,NVDA,BBBY"
2015-04-30,15.384541938442494,-0.017108021366594214,recovery,3,3,0.8547843140381779,0.1,"COL,NVDA,BBBY"
2015-05-29,14.778712088349636,-0.03937912825204277,recovery,3,3,0.8668392098748546,0.1,"COL,NVDA,BBBY"
2015-06-30,15.397996342387527,0.04274485760403105,normal,3,3,0.8065766464642161,0.1,"NFLX,NVDA,COL"
2015-07-31,16.425027387315918,0.06669900564277872,recovery,3,3,0.8705071759028289,0.1,"NFLX,NVDA,COL"
2015-08-31,16.74107586590666,0.01924188442052798,normal,3,3,0.6894540701517512,0.1,"NFLX,NVDA,COL"
2015-09-30,17.400631241404582,0.03939743065385147,normal,3,3,0.6182783431803894,0.1,"NFLX,NVDA,COL"
2015-10-30,18.90071923529609,0.08620882616729832,recovery,3,3,0.8494939025992416,0.1,"NFLX,NVDA,COL"
2015-11-30,18.6214162125748,-0.014777375360388699,normal,3,3,0.8602756603206207,0.1,"NFLX,NVDA,COL"
2015-12-31,18.82170615319212,0.011574370889314907,normal,3,3,0.8091139607456159,0.1,"NVDA,M,GME"
2016-01-29,20.18213911642401,0.07228000225692402,normal,3,3,0.6642792042646858,0.1,"NVDA,M,GME"
2016-02-29,20.747862044331253,0.02803087049612406,normal,3,3,0.6619960600327227,0.1,"NVDA,M,GME"
2016-03-31,20.237950013840912,-0.024576605984791618,recovery,3,3,0.8477844424702439,0.1,"NVDA,M,GME"
2016-04-29,20.293582182501197,0.0027489033534639014,normal,3,3,0.8461689229031673,0.1,"NVDA,M,GME"
2016-05-31,20.195043197279194,-0.004855672317279329,recovery,3,3,0.8942923595373543,0.1,"NVDA,M,GME"
2016-06-30,22.435109865061477,0.11189402889832772,normal,3,3,0.8745624482482833,0.1,"COL,NVDA,CMG"
2016-07-29,22.604822645761153,0.007564606624190159,recovery,3,3,0.898343386896225,0.1,"COL,NVDA,CMG"
2016-08-31,23.72022663096157,0.04934362913082059,recovery,3,3,0.8765853830392941,0.1,"COL,NVDA,CMG"
2016-09-30,21.934484424759294,-0.07528352211742273,bull,3,3,0.8767576212983047,0.1,"COL,NVDA,CMG"
2016-10-31,25.197477697357566,0.14876088306479907,normal,3,3,0.8251497543158243,0.1,"COL,NVDA,CMG"
2016-11-30,25.81956031650818,0.024688289305078014,recovery,3,3,0.8845609970664602,0.1,"COL,NVDA,CMG"
2016-12-30,25.337208144907382,-0.017835387698604734,recovery,3,3,0.8616370041152159,0.1,"NVDA,COL,NAVI"
2017-01-31,24.76685918589195,-0.022510331673226115,recovery,3,3,0.8733408480352972,0.1,"NVDA,COL,NAVI"
2017-02-28,24.861584676012843,0.0038246872326408565,recovery,3,3,0.8919028964737541,0.1,"NVDA,COL,NAVI"
2017-03-31,24.696459449685275,-0.006641782029561623,bull,3,3,0.8622850557301003,0.1,"NVDA,COL,NAVI"
2017-04-28,27.597351072709223,0.1174618422099737,recovery,3,3,0.8916892416900157,0.1,"NVDA,COL,NAVI"
2017-05-31,29.628233029234103,0.07358974240586438,recovery,3,3,0.8960289397258878,0.1,"NVDA,COL,NAVI"
2017-06-30,31.240449445495084,0.05532765501606377,bull,3,3,0.86493147767055,0.1,"NVDA,COL,EXC"
2017-07-31,31.583776538819528,0.01098982567211274,recovery,3,3,0.8919983359856689,0.1,"NVDA,COL,EXC"
2017-08-31,31.798718182815882,0.006805444679238139,recovery,3,3,0.8954006470023596,0.1,"NVDA,COL,EXC"
2017-09-29,33.78366632145151,0.062422268948825264,recovery,3,3,0.9,0.1,"NVDA,COL,EXC"
2017-10-31,34.94680053366218,0.03442889238673646,recovery,3,3,0.8934808330053476,0.1,"NVDA,COL,EXC"
2017-11-30,34.02619981277558,-0.02634291857418638,recovery,3,3,0.9,0.1,"NVDA,COL,EXC"
2017-12-29,37.33362035750041,0.09817406984526468,recovery,3,3,0.885012078182306,0.1,"HPE,APH,NVDA"
2018-01-31,38.12134066343864,0.02109948883593826,recovery,3,3,0.851008135608354,0.1,"HPE,APH,NVDA"
2018-02-28,36.88378486806505,-0.032463595818929276,bull,3,3,0.7437088095014701,0.1,"HPE,APH,NVDA"
2018-03-29,36.086216136505804,-0.02162383102526454,bull,3,3,0.665761119200119,0.1,"HPE,APH,NVDA"
2018-04-30,36.27991020746022,0.005367536186717704,recovery,3,3,0.6800549197573017,0.1,"HPE,APH,NVDA"
2018-05-31,35.824818161836646,-0.012543913229696758,recovery,3,3,0.7476355122598531,0.1,"HPE,APH,NVDA"
2018-06-29,37.00567130231324,0.03375167243109674,bull,3,3,0.7640118064230093,0.1,"NVDA,AMD,UA"
2018-07-31,42.818465730228056,0.15707847536200367,recovery,3,3,0.8701146287961954,0.1,"NVDA,AMD,UA"
2018-08-31,45.73120512470458,0.06802530975369006,recovery,3,3,0.8879582091721098,0.1,"NVDA,AMD,UA"
2018-09-28,37.21221970267719,-0.18628386019561347,recovery,3,1,0.8842230738657215,0.1,"NVDA,AMD,UA"
2018-10-31,38.08733882021163,0.023516982446265444,normal,3,1,0.6779996992729855,0.1,"NVDA,AMD,UA"
2018-11-30,36.573903384638776,-0.03973591966393093,recovery,3,0,0.7295306433567319,0.1,"NVDA,AMD,UA"
2018-12-31,35.85038662389521,-0.019782322743474166,cash,0,0,0.0,0.1,
2019-01-31,40.20155523088739,0.12214110565751332,normal,3,3,0.6869949853067685,0.1,"COTY,IVZ,WDC"
2019-02-28,40.40873745101501,0.005153587191781995,recovery,3,3,0.7773379827353651,0.1,"COTY,IVZ,WDC"
2019-03-29,42.30370020667032,0.046894876583374205,recovery,3,3,0.8294187373072239,0.1,"COTY,IVZ,WDC"
2019-04-30,39.508046510648484,-0.06608532308909053,recovery,3,3,0.9,0.1,"COTY,IVZ,WDC"
2019-05-31,42.724753419834165,0.08141903215383468,normal,3,3,0.7085911486357259,0.1,"COTY,IVZ,WDC"
2019-06-28,41.18521394391105,-0.036033899617742685,recovery,3,3,0.885449929923878,0.1,"COTY,IVZ,WDC"
2019-07-31,43.306125049091904,0.05239618553829966,normal,3,3,0.8545063235522629,0.1,"COTY,CMG,KR"
2019-08-30,45.215544952978625,0.04409122039254722,normal,3,3,0.8050372081351548,0.1,"COTY,CMG,KR"
2019-09-30,44.182796337133276,-0.022840565493998596,recovery,3,3,0.8615633891239545,0.1,"COTY,CMG,KR"
2019-10-31,46.702951992631554,0.05703929729273888,recovery,3,3,0.8920093583852416,0.1,"COTY,CMG,KR"
2019-11-29,47.81119975861968,0.02372971554695255,recovery,3,3,0.8888737628738662,0.1,"COTY,CMG,KR"
2019-12-31,46.74278926006516,-0.02234644819516164,recovery,3,3,0.889967257582645,0.1,"COTY,CMG,KR"
2020-01-31,46.92178850846815,0.0046408367472854425,bull,3,3,0.8076370509293997,0.1,"NVDA,AMD,KIM"
2020-02-28,43.59750822153649,-0.07084726291564328,normal,3,2,0.6,0.1,"NVDA,AMD,KIM"
2020-03-31,43.69025566522189,0.0021273565272150394,crash,3,2,0.6,0.1,"NVDA,AMD,KIM"
2020-04-30,44.70718432516562,0.023275868828417555,normal,3,2,0.6,0.1,"NVDA,AMD,KIM"
2020-05-29,44.82358218624314,0.002603560542550154,recovery,3,2,0.614217174792796,0.1,"NVDA,AMD,KIM"
2020-06-30,48.42832031541006,0.08042057223782652,recovery,3,2,0.662352541038603,0.1,"NVDA,AMD,KIM"
2020-07-31,47.58823347569248,-0.016550431523092886,recovery,3,3,0.8099900030848539,0.1,"COTY,FTI,DVN"
2020-08-31,40.770481626978984,-0.1432654954968212,recovery,3,3,0.8142071116204409,0.1,"COTY,FTI,DVN"
2020-09-30,39.59215613521467,-0.02890143664588406,bull,3,3,0.7199372996374865,0.1,"COTY,FTI,DVN"
2020-10-30,59.84817237929211,0.5116169014614743,bull,3,3,0.6496265690452928,0.1,"COTY,FTI,DVN"
2020-11-30,63.650350510385536,0.06353039666770197,recovery,3,3,0.7984210194676834,0.1,"COTY,FTI,DVN"
2020-12-31,65.25059620062123,0.02514119211291044,recovery,3,3,0.7981049774563796,0.1,"COTY,FTI,DVN"
2021-01-29,77.71733168661125,0.19199891346066095,bull,3,3,0.7882380994047464,0.1,"APA,DVN,FTNT"
2021-02-26,78.98022967585949,0.016249888690733495,recovery,3,3,0.8061734732087195,0.1,"APA,DVN,FTNT"
2021-03-31,86.255239795089,0.09211178733066062,recovery,3,3,0.9,0.1,"APA,DVN,FTNT"
2021-04-30,92.4442209638325,0.07175194438559641,recovery,3,3,0.880288791865918,0.1,"APA,DVN,FTNT"
2021-05-31,99.75443766048686,0.07907705447065612,recovery,3,3,0.8852174469021227,0.1,"APA,DVN,FTNT"
2021-06-30,100.9052654032758,0.011536606989914357,recovery,3,3,0.9,0.1,"APA,DVN,FTNT"
2021-07-30,104.50569198996833,0.036596494030312204,recovery,3,3,0.8829262233607168,0.1,"ZTS,DHR,CTVA"
2021-08-31,99.38659987029853,-0.04898385936874316,recovery,3,3,0.8955549855033993,0.1,"ZTS,DHR,CTVA"
2021-09-30,102.97037093047182,0.03605889591605084,bull,3,3,0.749896558742044,0.1,"ZTS,DHR,CTVA"
2021-10-29,106.41786897714695,0.033480485847748986,recovery,3,3,0.9,0.1,"ZTS,DHR,CTVA"
2021-11-30,110.8971236715123,0.04209118954756792,bull,3,3,0.8095012098103489,0.1,"ZTS,DHR,CTVA"
2021-12-31,100.16872298282519,-0.09674192020043412,recovery,3,3,0.8841672613640729,0.1,"ZTS,DHR,CTVA"
2022-01-31,96.79365355465218,-0.03299236138828268,bull,3,3,0.7254168479019405,0.1,"F,APA,PHM"
2022-02-28,93.03804731158807,-0.03880012898721297,normal,3,3,0.6420194346515885,0.1,"F,APA,PHM"
2022-03-31,89.7062378214223,-0.03581125772134274,recovery,3,3,0.7450926499099292,0.1,"F,APA,PHM"
2022-04-29,92.56138928552438,0.03182779183969148,crash,3,3,0.6,0.1,"F,APA,PHM"
2022-05-31,84.94937718054024,-0.08223744440031422,normal,3,3,0.6,0.1,"F,APA,PHM"
2022-06-30,91.31822768217296,0.07497230365912165,crash,3,3,0.6,0.1,"F,APA,PHM"
2022-07-29,94.03428797128203,0.030361022163161742,normal,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2022-08-31,90.1871064039659,-0.04091253999276371,normal,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2022-09-30,105.68991006451529,0.17189600907151034,crash,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2022-10-31,107.26484662876896,0.014901484572106227,normal,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2022-11-30,99.03053073909786,-0.07676621137742462,recovery,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2022-12-30,113.60870305779126,0.14720886791064988,normal,3,3,0.6,0.1,"NCLH,CCL,NFLX"
2023-01-31,119.4817718216895,0.052326984696134095,recovery,3,3,0.6,0.1,"WBD,NVDA,CCL"
2023-02-28,122.11914354816562,0.02207342330353151,normal,3,3,0.6,0.1,"WBD,NVDA,CCL"
2023-03-31,116.47055680594626,-0.04625471959678032,recovery,3,3,0.7064405887223935,0.1,"WBD,NVDA,CCL"
2023-04-28,128.59629582379657,0.1041099085501345,recovery,3,3,0.8403601710035447,0.1,"WBD,NVDA,CCL"
2023-05-31,158.603178384018,0.2333417332746275,recovery,3,3,0.8539342331194083,0.1,"WBD,NVDA,CCL"
2023-06-30,165.63334897178197,0.04432553407436862,recovery,3,3,0.9,0.1,"WBD,NVDA,CCL"
2023-07-31,169.85969945683408,0.026440097673839612,recovery,3,3,0.9,0.1,"LKQ,ROL,ANET"
