date,equity,ret_m,regime,n_picks,picks
2003-09-30,1.0266253031433143,0.02765295609941398,active,3,"CSX,SRE,NI"
2003-10-31,1.057050295243232,0.029635926571030938,active,3,"CSX,SRE,NI"
2003-11-28,1.123459140925002,0.0628246791856665,active,3,"CSX,SRE,NI"
2003-12-31,1.0790454135037792,-0.03953301531255933,active,3,"CSX,SRE,NI"
2004-01-30,1.0984855158104858,0.01801601866188607,active,3,"CSX,SRE,NI"
2004-02-27,1.080295858172099,-0.016558850687226546,active,3,"CSX,SRE,NI"
2004-03-31,0.9884734240684762,-0.08408156944187506,active,3,"AAPL,MO,NVDA"
2004-04-30,1.0205748508504269,0.0324757611082996,active,3,"AAPL,MO,NVDA"
2004-05-31,1.051457160900369,0.030259720807550974,active,3,"AAPL,MO,NVDA"
2004-06-30,0.9456813144606324,-0.10059929246110222,active,3,"AAPL,MO,NVDA"
2004-07-30,0.9150669912582704,-0.032372769488231784,active,3,"AAPL,MO,NVDA"
2004-08-31,0.9956170275758419,0.08802638176994074,active,3,"AAPL,MO,NVDA"
2004-09-30,1.124860190587124,0.13094306904882186,active,3,"AAPL,NI,NEE"
2004-10-29,1.2470014603126838,0.10858351175340981,active,3,"AAPL,NI,NEE"
2004-11-30,1.275581984641786,0.02291939924588023,active,3,"AAPL,NI,NEE"
2004-12-31,1.3754542806237893,0.07829547389699927,active,3,"AAPL,NI,NEE"
2005-01-31,1.462894647146996,0.06357199054522629,active,3,"AAPL,NI,NEE"
2005-02-28,1.4416802825295898,-0.01450163527413232,active,3,"AAPL,NI,NEE"
2005-03-31,1.4252663090750333,-0.0103957032874048,active,3,"CSX,WEN,NI"
2005-04-29,1.5229303319758611,0.06852335053384487,active,3,"CSX,WEN,NI"
2005-05-31,1.5661610053202264,0.028386507535297145,active,3,"CSX,WEN,NI"
2005-06-30,1.6352285460421236,0.04409989808664364,active,3,"CSX,WEN,NI"
2005-07-29,1.5876050295390627,-0.029123462049588118,active,3,"CSX,WEN,NI"
2005-08-31,1.6346356801376547,0.029623646765749134,active,3,"CSX,WEN,NI"
2005-09-30,1.6218528355799406,-0.00682682287033065,active,3,"CSX,NI,CL"
2005-10-31,1.6242641271496643,0.001486751150798141,active,3,"CSX,NI,CL"
2005-11-30,1.6344020101813017,0.0062415236919797605,active,3,"CSX,NI,CL"
2005-12-30,1.664660735356369,0.018513636783713018,active,3,"CSX,NI,CL"
2006-01-31,1.6810629099694698,0.009853163629518455,active,3,"CSX,NI,CL"
2006-02-28,1.7442729332707982,0.037601224157920554,active,3,"CSX,NI,CL"
2006-03-31,1.7544226143312611,0.006825686293980467,active,3,"NVDA,PEG,EXC"
2006-04-28,1.6718731899366468,-0.04705218897675915,active,3,"NVDA,PEG,EXC"
2006-05-31,1.6589422753073442,-0.00773438721736582,active,3,"NVDA,PEG,EXC"
2006-06-30,1.7023882104152226,0.02618893722497321,active,3,"NVDA,PEG,EXC"
2006-07-31,1.9371542797200898,0.13790395625895843,active,3,"NVDA,PEG,EXC"
2006-08-31,1.8664031049712997,-0.036523252427273535,active,3,"NVDA,PEG,EXC"
