universe,n_picks_universe,cagr_full,sharpe,max_dd,wf_mean_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats
sp500_pit,587,0.4147905119871267,1.0154453949381477,-0.46382559899278303,0.46078957203929116,0.2405666232279975,1.0558463428565679,31.272937469985642,10,10
broader,1811,0.4672951568200354,0.9253591392585696,-0.5673078049632427,0.5035613968230076,0.08582520656651393,1.4486401642064428,35.5501199483573,10,8
non_sp500,1579,0.434791126233,0.9053483354734778,-0.5519975629189136,0.4910694967833624,0.2024428317736433,1.107226692855181,34.300929944392784,10,9
