date,equity,ret_m,regime,n_picks,picks
2003-09-30,1.1028555987197877,0.10395955827806568,active,3,"BAP,MFC,TRMB"
2003-10-31,1.1958240129575413,0.08429790295816844,active,3,"BAP,MFC,TRMB"
2003-11-28,1.3492466223063613,0.1282986523822777,active,3,"BAP,MFC,TRMB"
2003-12-31,1.3454264214690166,-0.002831358459000323,active,3,"BAP,MFC,TRMB"
2004-01-30,1.3419295196118266,-0.0025991030065931203,active,3,"BAP,MFC,TRMB"
2004-02-27,1.3718024243392286,0.02226115775144673,active,3,"BAP,MFC,TRMB"
2004-03-31,1.25949802993986,-0.08094725132456862,active,3,"VALE,LNT,MDU"
2004-04-30,1.3291846326775425,0.05532886997926459,active,3,"VALE,LNT,MDU"
2004-05-31,1.3354273755005244,0.0046966709285574115,active,3,"VALE,LNT,MDU"
2004-06-30,1.4040408922593397,0.05137944452658738,active,3,"VALE,LNT,MDU"
2004-07-30,1.4566991996339484,0.03750482458518182,active,3,"VALE,LNT,MDU"
2004-08-31,1.5389278298419806,0.05644859984044429,active,3,"VALE,LNT,MDU"
2004-09-30,1.497599417123862,-0.02588120991129831,active,3,"TDS,BAP,FMBH"
2004-10-29,1.6003912612398956,0.0686377431379114,active,3,"TDS,BAP,FMBH"
2004-11-30,1.5832488507161633,-0.01071138723317655,active,3,"TDS,BAP,FMBH"
2004-12-31,1.7039999050681753,0.07626789326099415,active,3,"TDS,BAP,FMBH"
2005-01-31,1.789355131147713,0.05009109790773284,active,3,"TDS,BAP,FMBH"
2005-02-28,1.6954838041915852,-0.05246098179287502,active,3,"TDS,BAP,FMBH"
2005-03-31,1.6811615169387633,-0.007454770644387451,active,3,"TDS,BAP,WPC"
2005-04-29,2.828158043702598,0.6822643245203515,active,3,"TDS,BAP,WPC"
2005-05-31,2.9711182729359837,0.05054888270891096,active,3,"TDS,BAP,WPC"
2005-06-30,3.0215136338604056,0.01696174850509139,active,3,"TDS,BAP,WPC"
2005-07-29,3.0319013535950003,0.003437919199895372,active,3,"TDS,BAP,WPC"
2005-08-31,3.2658770874341365,0.07717128842655291,active,3,"TDS,BAP,WPC"
2005-09-30,3.3064546695900345,0.013438150124750175,active,3,"EFSC,NI,FMBH"
2005-10-31,3.2131227984037025,-0.028227173971178056,active,3,"EFSC,NI,FMBH"
2005-11-30,3.1863718704165707,-0.008325523070709216,active,3,"EFSC,NI,FMBH"
2005-12-30,3.2530383525116853,0.020922379686461007,active,3,"EFSC,NI,FMBH"
2006-01-31,3.389212488687292,0.041860599666913315,active,3,"EFSC,NI,FMBH"
