name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,name_suffix,k_normal,k_recovery,k_bull,weighting,regime_gate,hold_months,stop_loss_pct,take_profit_pct,score_threshold_pct,scorer
ml_3plus6|k2_h6_tp0.5_gate_v4,0.529880928558264,0.12725478443785376,40.26261441204102,1.073833342160515,-0.6906744930515392,4,0.6439236226774459,0.5776025468587516,0.29819460033862555,1.367815535393333,49.58634253380112,10,9,10,k2_h6_tp0.5_gate_v4,2,2,2,ew,v4,6,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k2_h6_tp0.5,0.529880928558264,0.12725478443785376,40.26261441204102,1.073833342160515,-0.6906744930515392,4,0.6439236226774459,0.5776025468587516,0.29819460033862555,1.367815535393333,49.58634253380112,10,9,10,k2_h6_tp0.5,2,2,2,ew,tight,6,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.75_thr0.05,0.5579965998407395,0.12725478443785376,43.07418154028857,1.198560099648142,-0.4982861928502927,4,0.6425251294974371,0.6477909614487953,0.19104660711134125,1.126637358025353,49.44649321580025,10,10,10,k3_h6_tp0.75_thr0.05,3,3,3,ew,tight,6,0.0,0.75,0.05,ml_3plus6
ml_3plus6|k3_h6_tp0.75_thr0.1,0.5579965998407395,0.12725478443785376,43.07418154028857,1.198560099648142,-0.4982861928502927,4,0.6425251294974371,0.6477909614487953,0.19104660711134125,1.126637358025353,49.44649321580025,10,10,10,k3_h6_tp0.75_thr0.1,3,3,3,ew,tight,6,0.0,0.75,0.1,ml_3plus6
ml_3plus6|k3_h6_tp0.75,0.5579965998407395,0.12725478443785376,43.07418154028857,1.198560099648142,-0.4982861928502927,4,0.6425251294974371,0.6477909614487953,0.19104660711134125,1.126637358025353,49.44649321580025,10,10,10,k3_h6_tp0.75,3,3,3,ew,tight,6,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.75_thr0.2,0.5579965998407395,0.12725478443785376,43.07418154028857,1.198560099648142,-0.4982861928502927,4,0.6425251294974371,0.6477909614487953,0.19104660711134125,1.126637358025353,49.44649321580025,10,10,10,k3_h6_tp0.75_thr0.2,3,3,3,ew,tight,6,0.0,0.75,0.2,ml_3plus6
ml_3plus6|k3_h6_tp0.5_invvol,0.5175757171586812,0.12725478443785376,39.03209327208275,1.2673064615415297,-0.4012613754720257,4,0.6256792008075279,0.5367401065412213,0.3347478938070956,1.1498953499109112,47.76190034680933,10,10,10,k3_h6_tp0.5_invvol,3,3,3,invvol,tight,6,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h12_tp0.75,0.5264735241879661,0.12725478443785376,39.92187397501124,1.2367713175650006,-0.5876047160434915,4,0.6240879298606757,0.6380794674474937,0.262181717456373,1.1882682031020946,47.60277325212411,10,10,10,k3_h12_tp0.75,3,3,3,ew,tight,12,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.2_tp0.5,0.5189311016329012,0.12725478443785376,39.16763171950475,1.1212388951984715,-0.5073377368652865,4,0.6208372466350416,0.49968232730556095,0.1652599485089281,1.4029711101836329,47.27770492956069,10,10,10,k3_h6_sl0.2_tp0.5,3,3,3,ew,tight,6,0.2,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.6,0.5444107873551822,0.12725478443785376,41.71560029173285,1.2343476882995903,-0.47459187579752427,4,0.6202780334277053,0.5713371034386234,0.24937728669630932,1.2956751190536053,47.22178360882705,10,10,10,k3_h6_tp0.6,3,3,3,ew,tight,6,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.75_invvol,0.5126475315246426,0.12725478443785376,38.53927470867888,1.1926769725335076,-0.46382559899278286,4,0.6172875517640661,0.6438393610254248,0.34053725658831757,1.0915698331443369,46.92273544246316,10,10,10,k3_h6_tp0.75_invvol,3,3,3,invvol,tight,6,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.35_tp0.5,0.49608879430085207,0.12725478443785376,36.88340098629983,1.1430871018443602,-0.4583858541066106,4,0.6041397097027627,0.5357003199380045,0.2241212275031197,1.2015551405385518,45.60795123633281,10,10,10,k3_h6_sl0.35_tp0.5,3,3,3,ew,tight,6,0.35,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.35_tp0.75,0.49488531495742616,0.12725478443785376,36.76305305195724,1.0921163782971215,-0.4608874604444958,4,0.5937013109110604,0.6226132984870238,0.16117898750018766,1.0672002470798292,44.564111357162574,10,10,10,k3_h6_sl0.35_tp0.75,3,3,3,ew,tight,6,0.35,0.75,0.0,ml_3plus6
ml_3plus6|k3_h12_tp0.6,0.5141744378509676,0.12725478443785376,38.69196534131139,1.290634480977239,-0.5876047160434913,4,0.5908263022559904,0.5769532796065978,0.30768172628876234,1.0785291011916396,44.27661049165558,10,10,10,k3_h12_tp0.6,3,3,3,ew,tight,12,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.3_tp0.5,0.5048872262654494,0.12725478443785376,37.76324418275956,1.150254944973713,-0.5000925988736773,4,0.5890668833808329,0.4811496920713155,0.21235667270485004,1.3204545517245125,44.10066860413983,10,10,10,k3_h6_sl0.3_tp0.5,3,3,3,ew,tight,6,0.3,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.3_tp0.75,0.5074210050480414,0.12725478443785376,38.016622061018765,1.0994703770757883,-0.5109526516855852,4,0.5857766885325071,0.5892164512412398,0.14970134068475782,1.1650153548599644,43.771649119307256,10,9,10,k3_h6_sl0.3_tp0.75,3,3,3,ew,tight,6,0.3,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.25_tp0.5,0.49154779285976713,0.12725478443785376,36.42930084219134,1.0963112824126293,-0.5268072072458296,4,0.5833790977716127,0.4927835606575751,0.14725544621885445,1.2788985228320304,43.53189004321781,10,9,10,k3_h6_sl0.25_tp0.5,3,3,3,ew,tight,6,0.25,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.2_tp0.6,0.49788940634263,0.12725478443785376,37.06346219047762,1.0827205127774266,-0.5073377368652865,4,0.5774336448499412,0.5076081323232685,0.16133691426105545,1.4352742095669653,42.93734475105065,10,10,10,k3_h6_sl0.2_tp0.6,3,3,3,ew,tight,6,0.2,0.6,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.75,0.46213013550363735,0.12725478443785376,33.487535106578356,1.0273415595504378,-0.7669704496246202,1,0.5773624614905246,0.5500760779633637,0.21849968433573919,1.0102729635743999,42.930226415109004,10,10,10,k3_h9_tp0.75,3,3,3,ew,tight,9,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h12_tp0.5,0.500909354670197,0.12725478443785376,37.36545702323433,1.289944848220827,-0.5876047160434915,4,0.5767634273305952,0.5419377373902838,0.269195254424919,1.1589564135132857,42.870322999116055,10,10,10,k3_h12_tp0.5,3,3,3,ew,tight,12,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.35_tp0.6,0.4855196342389292,0.12725478443785376,35.826484980107544,1.1135473829895182,-0.44484559562738096,4,0.5761814102893099,0.5635417839094176,0.22335071536631967,1.2631294473937547,42.812121294987534,10,10,10,k3_h6_sl0.35_tp0.6,3,3,3,ew,tight,6,0.35,0.6,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.25_tp0.75,0.49116424899404065,0.12725478443785376,36.39094645561869,1.052910667280971,-0.5262815190086482,4,0.5754993105267139,0.5830622429416439,0.08900500271044764,1.1410540602136021,42.743911318727925,10,9,10,k3_h6_sl0.25_tp0.75,3,3,3,ew,tight,6,0.25,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.3_tp0.6,0.4980906428837404,0.12725478443785376,37.08358584458866,1.1182799659372207,-0.5000925988736774,4,0.5696293790012172,0.5168024197992274,0.20600716458911283,1.3818835068126023,42.15691816617826,10,10,10,k3_h6_sl0.3_tp0.6,3,3,3,ew,tight,6,0.3,0.6,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.25_tp0.6,0.4821495361451207,0.12725478443785376,35.48947517072669,1.0625164423051499,-0.5268072072458296,4,0.5605553546863971,0.5245222911199175,0.1423382656577239,1.3340226384365388,41.24951573469623,10,9,10,k3_h6_sl0.25_tp0.6,3,3,3,ew,tight,6,0.25,0.6,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.5,0.46466837530124794,0.12725478443785376,33.741359086339415,1.0620604179628133,-0.7440918804070695,1,0.5526050098928794,0.5347092830374893,0.23236628999414122,0.8847742317336014,40.45448125534449,10,10,10,k3_h9_tp0.5,3,3,3,ew,tight,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.5_gate_v4,0.46466837530124794,0.12725478443785376,33.741359086339415,1.0620604179628133,-0.7440918804070695,1,0.5526050098928794,0.5347092830374893,0.23236628999414122,0.8847742317336014,40.45448125534449,10,10,10,k3_h9_tp0.5_gate_v4,3,3,3,ew,v4,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h6_tp1.0,0.506118140531095,0.12725478443785376,37.88633560932413,1.1158163104617989,-0.4982861928502927,4,0.5518363505781989,0.4928163120568523,0.2150742470687872,1.4259307314092933,40.377615323876434,10,10,10,k3_h6_tp1.0,3,3,3,ew,tight,6,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k3_h9_tp1.0,0.4813604591461915,0.12725478443785376,35.410567470833776,1.0261415127328999,-0.7669704496246202,1,0.550553374887514,0.502471315557475,0.15028620605670295,0.9119514784589071,40.24931775480794,10,10,10,k3_h9_tp1.0,3,3,3,ew,tight,9,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.2_tp0.75,0.4856356588731765,0.12725478443785376,35.838087443532274,1.050091314979075,-0.4961589400696579,4,0.5474437048439462,0.5227104694507204,0.1071166461664721,1.2256415895819899,39.938350750451164,10,9,10,k3_h6_sl0.2_tp0.75,3,3,3,ew,tight,6,0.2,0.75,0.0,ml_3plus6
ml_3plus6|k2_h12_tp0.4,0.41527387404615035,0.12725478443785376,28.801908960829657,1.041069825514246,-0.7244967704356282,4,0.537257161810143,0.5979120896376937,0.05921900100649413,1.0084755039890747,38.919696447070834,10,9,10,k2_h12_tp0.4,2,2,2,ew,tight,12,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.6,0.4485229750967281,0.12725478443785376,32.12681906588743,1.0208705279359087,-0.722812183761868,1,0.5369544570506306,0.5562321613922027,0.27009782964610163,0.8926957758154013,38.8894259711196,10,10,10,k3_h9_tp0.6,3,3,3,ew,tight,9,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k2_h6_tp0.6,0.4623767546525126,0.12725478443785376,33.51219702146588,0.9798757442530523,-0.6906744930515393,4,0.5296547985885752,0.5019978071360753,0.24658859067973582,0.9738311436207752,38.15946012491405,10,10,10,k2_h6_tp0.6,2,2,2,ew,tight,6,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.4,0.47283244159221827,0.12725478443785376,34.55776571543645,1.1941659163521297,-0.4745918757975243,4,0.5242582651186039,0.4670684470792478,0.26922488558988555,0.9758704870851767,37.61980677791693,10,10,10,k3_h6_tp0.4,3,3,3,ew,tight,6,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.75,0.3985460862611909,0.12725478443785376,27.129130182333718,0.8470474920450111,-0.8583899287491248,1,0.5214163052829557,0.43426578263737214,0.0037352754922959086,1.3520868241981834,37.335610794352114,10,8,10,k2_h9_tp0.75,2,2,2,ew,tight,9,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.4,0.46709668712570895,0.12725478443785376,33.98419026878552,1.0788318409999866,-0.7505417438628303,1,0.5202373793650809,0.49617272621468334,0.2580013168040496,0.8771701554329208,37.21771820256462,10,10,10,k3_h9_tp0.4,3,3,3,ew,tight,9,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.2_tp0.4,0.4481572744784066,0.12725478443785376,32.09024900405528,1.0326403328626643,-0.5073377368652864,4,0.5105340282910413,0.4351268110684017,0.1568713099543635,1.2220541647124454,36.24738309516066,10,9,10,k3_h6_sl0.2_tp0.4,3,3,3,ew,tight,6,0.2,0.4,0.0,ml_3plus6
ml_3plus6|k2_h6_tp0.75,0.4625495339681036,0.12725478443785376,33.52947495302499,0.9417724364213707,-0.6906744930515392,4,0.5081992566666595,0.42077257816837077,0.31111023678940986,0.89665788013361,36.013905932722494,10,10,10,k2_h6_tp0.75,2,2,2,ew,tight,6,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k2_h6_tp0.4,0.4406931238245375,0.12725478443785376,31.343833938668375,0.9810062648631225,-0.6906744930515392,4,0.4961457372627914,0.45826152859125713,0.24566983008119836,0.8532979676868915,34.80855399233568,10,9,10,k2_h6_tp0.4,2,2,2,ew,tight,6,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.35_tp0.4,0.4230504015378458,0.12725478443785376,29.579561709999204,1.0599213521699786,-0.47418014391772545,4,0.48895642061154554,0.45850557365763045,0.2373968061029299,1.0175240510380008,34.08962232721109,10,10,10,k3_h6_sl0.35_tp0.4,3,3,3,ew,tight,6,0.35,0.4,0.0,ml_3plus6
ml_3plus6|k3_h12_tp0.4,0.43814935895313223,0.12725478443785376,31.089457451527846,1.1964947373510866,-0.5876047160434916,4,0.4804631096761248,0.46744341894977237,0.21763179215563855,0.8440177536592084,33.240291233669026,10,10,10,k3_h12_tp0.4,3,3,3,ew,tight,12,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.3_tp0.4,0.4321647124363386,0.12725478443785376,30.49099279984848,1.0650597457615363,-0.5000925988736774,4,0.4770832513652456,0.4099212914339768,0.21965654108896904,1.1268657842317418,32.90230540258109,10,10,10,k3_h6_sl0.3_tp0.4,3,3,3,ew,tight,6,0.3,0.4,0.0,ml_3plus6
ml_3plus6|k5_h12_tp0.75,0.42511813956637545,0.12725478443785376,29.78633551285217,1.1161885107985132,-0.6612824485204482,4,0.47683650246809234,0.4301745439431407,0.20722131574165026,1.008227146285532,32.877630512865764,10,10,10,k5_h12_tp0.75,5,5,5,ew,tight,12,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h6_sl0.25_tp0.4,0.4187206083056709,0.12725478443785376,29.146582386781716,1.0045637922480652,-0.5268072072458296,4,0.4700063923495922,0.4195786858239824,0.15522936326171566,1.0885476642501493,32.19461950101576,10,9,10,k3_h6_sl0.25_tp0.4,3,3,3,ew,tight,6,0.25,0.4,0.0,ml_3plus6
ml_3plus6|k2_h9_tp1.0,0.41968450475209496,0.12725478443785376,29.24297203142412,0.8527259656246592,-0.8583899287491247,1,0.4699373105516302,0.4457139611585347,0.0019184954046649327,1.1344900399038385,32.18771132121956,10,7,10,k2_h9_tp1.0,2,2,2,ew,tight,9,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k5_h12_tp1.0,0.44725706414499267,0.12725478443785376,32.000227970713894,1.122499600863244,-0.6612824485204479,4,0.46864315622919295,0.4538632408978345,0.18214270675331345,1.0331552012470557,32.058295888975834,10,10,10,k5_h12_tp1.0,5,5,5,ew,tight,12,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k5_h12_tp0.6,0.4332585877521373,0.12725478443785376,30.600380331428354,1.1631795321239875,-0.661282448520448,4,0.46342085553777446,0.46381409519630035,0.24203417440647712,0.8453520419647065,31.536065819833986,10,10,10,k5_h12_tp0.6,5,5,5,ew,tight,12,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k2_h12_tp0.3,0.3891398656929148,0.12725478443785376,26.188508125506104,1.0439320529575657,-0.6697141335287792,4,0.4619003192980123,0.5100655739391635,0.052291473908925745,0.8643860618384125,31.38401219585777,10,8,10,k2_h12_tp0.3,2,2,2,ew,tight,12,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h12_tp1.0,0.3992996090716012,0.12725478443785376,27.204482463374745,0.7624254676319377,-0.8010438026848904,4,0.460837339202429,0.3689172142383085,-0.10800978978869391,1.2508861240111067,31.27771418629943,8,8,10,k1_h12_tp1.0,1,1,1,ew,tight,12,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k2_h6_tp1.0,0.4247520383045871,0.12725478443785376,29.749725386673333,0.8986352656451045,-0.6906744930515393,4,0.460435268737376,0.4420655574161261,0.25018283654895956,0.9411470379598148,31.23750713979414,10,10,10,k2_h6_tp1.0,2,2,2,ew,tight,6,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k5_h9_tp0.5,0.4200363392359636,0.12725478443785376,29.278155479810984,1.0758033098151183,-0.718082559357769,1,0.45844012294097797,0.4362216549563236,0.17916880020315284,0.7655116849355053,31.037992560154343,10,10,10,k5_h9_tp0.5,5,5,5,ew,tight,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h9_tp0.75,0.4026089684712957,0.12725478443785376,27.53541840334419,0.9978955835082188,-0.7334952958429495,1,0.4570194104885864,0.45563394449513295,0.13323664819085645,0.7789919552397264,30.89592131491518,10,9,10,k5_h9_tp0.75,5,5,5,ew,tight,9,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.5_gate_v4,0.3814876031684695,0.12725478443785376,25.423281873061576,0.8558977901658236,-0.8583899287491247,1,0.4565509650556657,0.4573812981219969,-0.026897023726657143,0.9777150260609906,30.84907677162311,9,8,10,k2_h9_tp0.5_gate_v4,2,2,2,ew,v4,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.5,0.3814876031684695,0.12725478443785376,25.423281873061576,0.8558977901658236,-0.8583899287491247,1,0.4565509650556657,0.4573812981219969,-0.026897023726657143,0.9777150260609906,30.84907677162311,9,8,10,k2_h9_tp0.5,2,2,2,ew,tight,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h6_tp0.5,0.4221701291752942,0.12725478443785376,29.49153447374404,1.1338536298190227,-0.5672555965643824,4,0.45652578042607966,0.37460157125678106,0.1085284808613145,0.9635783787631047,30.846558308664505,10,8,10,k5_h6_tp0.5,5,5,5,ew,tight,6,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h9_tp0.6,0.40781662982138145,0.12725478443785376,28.056184538352767,1.0155929446549996,-0.6864400293635201,1,0.4459160559536768,0.43347641292690287,0.11380781343409652,0.7627506836482534,29.785585861424227,10,9,10,k5_h9_tp0.6,5,5,5,ew,tight,9,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h12_tp0.5,0.40087284232185616,0.12725478443785376,27.36180578840024,1.1684989829545442,-0.6612824485204482,4,0.431942584075825,0.38418043592034024,0.2335959443666371,0.8680436568875496,28.38823867363904,10,10,10,k5_h12_tp0.5,5,5,5,ew,tight,12,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h9_tp0.4,0.4112881972191753,0.12725478443785376,28.403341278132153,1.0795558230049684,-0.7236552027397192,1,0.4233918731840244,0.3822012806078131,0.19622423537167988,0.7066961392885474,27.533167584458976,10,10,10,k5_h9_tp0.4,5,5,5,ew,tight,9,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h6_tp0.3,0.4064335037156144,0.12725478443785376,27.917871927776062,1.1924334959885527,-0.5301603969501819,4,0.42199947139589444,0.39645548990123647,0.24866882859209705,0.842129545333393,27.39392740564598,10,10,10,k3_h6_tp0.3,3,3,3,ew,tight,6,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k5_h6_tp0.75,0.39981377255414197,0.12725478443785376,27.25589881162882,1.058397174428012,-0.5909142089595415,4,0.4214897154468689,0.43292028896321266,0.07542785510135319,0.7422975153800428,27.342951810743433,10,9,10,k5_h6_tp0.75,5,5,5,ew,tight,6,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k3_h12_tp0.3,0.40778977584891907,0.12725478443785376,28.05349914110653,1.2195950478343267,-0.5338747689306123,4,0.42066161735439883,0.4128374285229065,0.1439709425967024,0.741991630114426,27.260142001496426,10,10,10,k3_h12_tp0.3,3,3,3,ew,tight,12,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h6_tp0.5,0.45356947519187374,0.12725478443785376,32.631469075401995,0.8138347002662285,-0.8038217546777913,4,0.4199323952887116,0.37945362345819844,-0.08761541671242146,0.9750064454970877,27.187219794927707,8,8,10,k1_h6_tp0.5,1,1,1,ew,tight,6,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k1_h12_tp0.75,0.39553620077730667,0.12725478443785376,26.82814163394529,0.7842394454375252,-0.8249311943502794,4,0.41957892804532576,0.3673578721491192,-0.06135585708983449,1.0627657381801692,27.15187307058912,8,8,10,k1_h12_tp0.75,1,1,1,ew,tight,12,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k1_h12_tp0.6,0.4103428906473283,0.12725478443785376,28.308810620947455,0.8286295226035851,-0.8112275321163612,4,0.4187353685739363,0.35456932676164854,-0.06135585708983449,1.1036235086213049,27.067517123450166,8,7,10,k1_h12_tp0.6,1,1,1,ew,tight,12,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.6,0.34011256013868674,0.12725478443785376,21.285777570083297,0.7917728917209311,-0.8583899287491248,1,0.4168671382753308,0.3855779689980461,-0.014415135641393073,0.9705593348318793,26.880694093589614,9,8,10,k2_h9_tp0.6,2,2,2,ew,tight,9,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h6_tp0.6,0.40135512289576236,0.12725478443785376,27.41003384579086,1.09219548590382,-0.5667406250258804,4,0.410677917274821,0.3718160597372373,0.11012872256445294,0.8654172363526098,26.261771993538645,10,9,10,k5_h6_tp0.6,5,5,5,ew,tight,6,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h9_tp1.0,0.3828114204969857,0.12725478443785376,25.555663605913193,0.958666014268609,-0.7334952958429495,1,0.40643497069400664,0.3856127073521015,0.17970968654436104,0.6694736698092785,25.8374773354572,10,10,10,k5_h9_tp1.0,5,5,5,ew,tight,9,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.4,0.4514538660784162,0.12725478443785376,32.419908164056245,0.9687489602180979,-0.690674493051539,5,0.397373556910311,0.3170361974505209,0.2304735182104325,0.8070971238454046,24.93133595708764,10,9,10,k2_h3_tp0.4,2,2,2,ew,tight,3,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.5_gate_v4,0.4124972228782584,0.12725478443785376,28.524243844040463,1.0115913652836608,-0.6906744930515393,5,0.3938511635311238,0.3331484527909164,0.12405205921660856,0.6387408697290236,24.579096619168915,10,8,10,k2_h3_tp0.5_gate_v4,2,2,2,ew,v4,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.5,0.4124972228782584,0.12725478443785376,28.524243844040463,1.0115913652836608,-0.6906744930515393,5,0.3938511635311238,0.3331484527909164,0.12405205921660856,0.6387408697290236,24.579096619168915,10,8,10,k2_h3_tp0.5,2,2,2,ew,tight,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h6_tp0.4,0.37585901266501054,0.12725478443785376,24.860422822715677,1.0854663532658229,-0.5758096265328292,4,0.3922924826352424,0.34119837279099696,0.11793259197355344,0.7718497566345943,24.42322852958078,10,8,10,k5_h6_tp0.4,5,5,5,ew,tight,6,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k3_h9_tp0.3,0.3733255178416346,0.12725478443785376,24.607073340378083,1.0339828202624346,-0.7817749683445007,1,0.39090866285592984,0.3859299426180728,0.19943871784624245,0.5807272870413294,24.284846551649526,10,10,10,k3_h9_tp0.3,3,3,3,ew,tight,9,0.0,0.3,0.0,ml_3plus6
