date,equity,ret_m,regime,n_picks,picks
2003-09-30,0.9860455172148195,-0.0129674502354159,active,3,"SVB,SITC,BAP"
2003-10-31,1.0481344931789665,0.06296765705048105,active,3,"SVB,SITC,BAP"
2003-11-28,1.1425311698137608,0.0900616068349124,active,3,"SVB,SITC,BAP"
2003-12-31,1.1717994052457756,0.02561701265164247,active,3,"SVB,SITC,BAP"
2004-01-30,1.1013031421329578,-0.06016069200686421,active,3,"SVB,SITC,BAP"
2004-02-27,1.1538579403299452,0.047720555936307786,active,3,"SVB,SITC,BAP"
2004-03-31,1.004873927474102,-0.12824640527779985,active,3,"SITC,VALE,JHX"
2004-04-30,1.0295922266703743,0.02459840833805412,active,3,"SITC,VALE,JHX"
2004-05-31,1.0244770682926798,-0.00496814005117004,active,3,"SITC,VALE,JHX"
2004-06-30,1.0659228931913234,0.04045559064363853,active,3,"SITC,VALE,JHX"
2004-07-30,1.0933172531815285,0.025700132875641473,active,3,"SITC,VALE,JHX"
2004-08-31,1.2170548634853589,0.11317630810613905,active,3,"SITC,VALE,JHX"
2004-09-30,1.2662632928214923,0.04147385764946303,active,3,"ABEV,MITK,NVO"
2004-10-29,1.2566997393962,-0.0075525788984870425,active,3,"ABEV,MITK,NVO"
2004-11-30,1.2660620999792305,0.007449958243429609,active,3,"ABEV,MITK,NVO"
2004-12-31,1.2125681755269837,-0.04225221215699,active,3,"ABEV,MITK,NVO"
2005-01-31,1.6916459790637237,0.39509349924059506,active,3,"ABEV,MITK,NVO"
2005-02-28,1.5527563585171837,-0.0821032427975333,active,3,"ABEV,MITK,NVO"
2005-03-31,1.6144393029448687,0.04076557113341065,active,3,"ABEV,SITC,ITUB"
2005-04-29,1.669692998744385,0.0342246968955285,active,3,"ABEV,SITC,ITUB"
2005-05-31,1.5787707743995287,-0.05445445624628599,active,3,"ABEV,SITC,ITUB"
2005-06-30,1.6047202429283867,0.01643650170730293,active,3,"ABEV,SITC,ITUB"
2005-07-29,1.6811126346241818,0.0476048034119579,active,3,"ABEV,SITC,ITUB"
2005-08-31,1.8616187326185414,0.10737299469212092,active,3,"ABEV,SITC,ITUB"
2005-09-30,1.8180319829214966,-0.022435795864354884,active,3,"UVE,BGC,SITC"
2005-10-31,3.133490537231254,0.7235618331619633,active,3,"UVE,BGC,SITC"
2005-11-30,3.4174862730643505,0.09063238980898108,active,3,"UVE,BGC,SITC"
2005-12-30,3.955246722132357,0.1573555549605218,active,3,"UVE,BGC,SITC"
2006-01-31,4.368678366959503,0.10452739711879633,active,3,"UVE,BGC,SITC"
2006-02-28,4.489418198686528,0.02763761064219916,active,3,"UVE,BGC,SITC"
2006-03-31,4.3734115873688495,-0.024864874912653954,active,3,"UVE,CIG,NRG"
2006-04-28,4.476717311778477,0.02362131309753479,active,3,"UVE,CIG,NRG"
2006-05-31,4.8404734678919965,0.08125510966628564,active,3,"UVE,CIG,NRG"
2006-06-30,4.591475808277477,-0.051440765302439934,active,3,"UVE,CIG,NRG"
2006-07-31,4.662302126023344,0.015425610566908015,active,3,"UVE,CIG,NRG"
2006-08-31,5.847204303706991,0.254145301109925,active,3,"UVE,CIG,NRG"
2006-09-29,6.58135805246515,0.12668305335030117,active,3,"XPO,UVE,PSEC"
2006-10-31,7.073021790520597,0.07470551429294846,active,3,"XPO,UVE,PSEC"
2006-11-30,6.58497915784382,-0.06900058378596559,active,3,"XPO,UVE,PSEC"
2006-12-29,7.821839231909279,0.18783052222604982,active,3,"XPO,UVE,PSEC"
2007-01-31,7.486195723207383,-0.04291107228752992,active,3,"XPO,UVE,PSEC"
2007-02-28,7.3470181555717655,-0.018591227478085278,active,3,"XPO,UVE,PSEC"
2007-03-30,9.437483657840458,0.2858183263457175,active,3,"MITK,XPO,CORT"
2007-04-30,8.808156376365371,-0.06668380092528753,active,3,"MITK,XPO,CORT"
2007-05-31,11.606734925361213,0.31772580201972495,active,3,"MITK,XPO,CORT"
2007-06-29,10.680369645826751,-0.07981273678528773,active,3,"MITK,XPO,CORT"
2007-07-31,11.533694363715485,0.07989655285219108,active,3,"MITK,XPO,CORT"
2007-08-31,13.527023757479629,0.1728266183327239,active,3,"MITK,XPO,CORT"
2007-09-28,14.078579751451052,0.04181619523529922,active,3,"EVO,EXAS,MITK"
2007-10-31,12.963399188011493,-0.07921115504031005,active,3,"EVO,EXAS,MITK"
2007-11-30,11.115377474778784,-0.14255687774713852,active,3,"EVO,EXAS,MITK"
2007-12-31,9.271339104948053,-0.16589975230395232,active,3,"EVO,EXAS,MITK"
2008-01-31,8.28018092440407,-0.10690561194283228,active,3,"EVO,EXAS,MITK"
2008-02-29,8.937211593921274,0.07934979628050726,active,3,"EVO,EXAS,MITK"
2008-03-31,7.005033969400841,-0.21541009276477635,active,3,"RDN,MITK,PRMB"
2008-04-30,10.941064469190042,0.5618859975529653,active,3,"RDN,MITK,PRMB"
2008-05-30,7.682208482212875,-0.2978554779705468,active,3,"RDN,MITK,PRMB"
2008-06-30,9.463618970853707,0.23188780840372264,active,3,"RDN,MITK,PRMB"
2008-07-31,10.068732518114645,0.06394103028921408,active,3,"RDN,MITK,PRMB"
2008-08-29,10.799323131082303,0.07256033583703345,active,3,"RDN,MITK,PRMB"
2008-09-30,10.799323131082303,0.0,cash,0,
2008-10-31,10.799323131082303,0.0,cash,0,
2008-11-28,10.799323131082303,0.0,cash,0,
2008-12-31,12.16286830956097,0.1273894859087994,active,3,"CAR,NXST,FMCC"
2009-01-30,8.990389863583662,-0.2608330835485156,active,3,"CAR,NXST,FMCC"
2009-02-27,14.957582445590281,0.6637301243383493,active,3,"CAR,NXST,FMCC"
2009-03-31,22.35278956166486,0.4944119240509215,active,3,"CAR,NXST,FMCC"
2009-04-30,33.73228147960631,0.5090859861830103,active,3,"CAR,NXST,FMCC"
