date,equity,ret_m,regime,n_picks,picks
2003-09-30,1.0987895801307288,0.09988946960032925,active,3,"CSX,NVDA,AAPL"
2003-10-31,1.1656574781982647,0.06085596303122963,active,3,"CSX,NVDA,AAPL"
2003-11-28,1.2337619092461163,0.05842576599184116,active,3,"CSX,NVDA,AAPL"
2003-12-31,1.1897044870637068,-0.03570982525253237,active,3,"CSX,NVDA,AAPL"
2004-01-30,1.2145052204692657,0.0208461291650411,active,3,"CSX,NVDA,AAPL"
2004-02-27,1.3268960480391347,0.09254042360266108,active,3,"CSX,NVDA,AAPL"
2004-03-31,1.2141132172879487,-0.08408156944187506,active,3,"AAPL,MO,NVDA"
2004-04-30,1.2535424680910212,0.0324757611082996,active,3,"AAPL,MO,NVDA"
2004-05-31,1.291474313195864,0.030259720807550974,active,3,"AAPL,MO,NVDA"
2004-06-30,1.161552911056672,-0.10059929246110222,active,3,"AAPL,MO,NVDA"
2004-07-30,1.1239502264186498,-0.032372769488231784,active,3,"AAPL,MO,NVDA"
2004-08-31,1.2228874981397893,0.08802638176994074,active,3,"AAPL,MO,NVDA"
2004-09-30,1.3643837435927106,0.11682349779789492,active,3,"AAPL,SRE,VLO"
2004-10-29,1.579542193608925,0.15769643329937116,active,3,"AAPL,SRE,VLO"
2004-11-30,1.5423732351958768,-0.023531475489189026,active,3,"AAPL,SRE,VLO"
2004-12-31,1.7248137984240066,0.11828561275893808,active,3,"AAPL,SRE,VLO"
2005-01-31,2.0769039914585443,0.20413229147183812,active,3,"AAPL,SRE,VLO"
2005-02-28,2.0495644291635218,-0.013163613921230295,active,3,"AAPL,SRE,VLO"
2005-03-31,1.9138992526637117,-0.06525745642778602,active,3,"CSX,WEN,AAPL"
2005-04-29,2.0868978816614905,0.09039066646637968,active,3,"CSX,WEN,AAPL"
2005-05-31,2.076340687627218,-0.005058797618725481,active,3,"CSX,WEN,AAPL"
2005-06-30,2.2835973662227675,0.09981824265669839,active,3,"CSX,WEN,AAPL"
2005-07-29,2.2974656004393883,0.006072976971224813,active,3,"CSX,WEN,AAPL"
2005-08-31,2.4717883451985263,0.07587610657839608,active,3,"CSX,WEN,AAPL"
2005-09-30,2.4459302577096924,-0.00947075784136675,active,3,"CSX,CL,PEG"
2005-10-31,2.520448002785148,0.030466013836891733,active,3,"CSX,CL,PEG"
2005-11-30,2.600049210301767,0.031582166118347965,active,3,"CSX,CL,PEG"
2005-12-30,2.7145166937545278,0.04402512190893322,active,3,"CSX,CL,PEG"
2006-01-31,2.7382733913446775,0.008751722781741708,active,3,"CSX,CL,PEG"
2006-02-28,2.7916071630486843,0.019477153695678373,active,3,"CSX,CL,PEG"
2006-03-31,2.8078511360018834,0.006825686293980467,active,3,"NVDA,PEG,EXC"
2006-04-28,2.675735593732115,-0.04705218897675915,active,3,"NVDA,PEG,EXC"
2006-05-31,2.6550404185589023,-0.00773438721736582,active,3,"NVDA,PEG,EXC"
2006-06-30,2.724573105410308,0.02618893722497321,active,3,"NVDA,PEG,EXC"
2006-07-31,3.100302515763145,0.13790395625895843,active,3,"NVDA,PEG,EXC"
2006-08-31,2.9870693843790166,-0.036523252427273535,active,3,"NVDA,PEG,EXC"
2006-09-29,3.2404871041047207,0.08592416764835258,active,3,"NVDA,HPQ,WMB"
2006-10-31,3.4734668581752377,0.07189652252446921,active,3,"NVDA,HPQ,WMB"
2006-11-30,3.4624265216714103,-0.0031784775714334117,active,3,"NVDA,HPQ,WMB"
2006-12-29,3.3610965970902233,-0.02926558121795815,active,3,"NVDA,HPQ,WMB"
2007-01-31,3.271327989105025,-0.026708130930516306,active,3,"NVDA,HPQ,WMB"
2007-02-28,3.2815490850131117,0.003124448524308005,active,3,"NVDA,HPQ,WMB"
2007-03-30,3.4772459295295493,0.06069620353456576,active,3,"NVDA,T,SCHW"
2007-04-30,3.8239507522584524,0.09970673048593084,active,3,"NVDA,T,SCHW"
2007-05-31,3.963704382464814,0.036546922086750595,active,3,"NVDA,T,SCHW"
2007-06-29,4.087607270362573,0.031259366476949824,active,3,"NVDA,T,SCHW"
2007-07-31,4.2507620482662904,0.039914494498206866,active,3,"NVDA,T,SCHW"
2007-08-31,4.554914164458664,0.07155237407759021,active,3,"NVDA,T,SCHW"
2007-09-28,4.340791946978857,-0.046055111648997296,active,3,"NVDA,AMZN,JCI"
2007-10-31,4.170081848702114,-0.039326947792454235,active,3,"NVDA,AMZN,JCI"
2007-11-30,4.299837064896526,0.031115748060148312,active,3,"NVDA,AMZN,JCI"
2007-12-31,3.6569428935394024,-0.14951593784928555,active,3,"NVDA,AMZN,JCI"
2008-01-31,3.315912373254266,-0.09325563187973851,active,3,"NVDA,AMZN,JCI"
2008-02-29,3.4645036510060465,0.0448115815575523,active,3,"NVDA,AMZN,JCI"
2008-03-31,3.802120690407199,0.09854888330656897,active,3,"MBI,MTG,SLM"
2008-04-30,3.570304700808438,-0.06097018176819988,active,3,"MBI,MTG,SLM"
2008-05-30,2.371416953942089,-0.3357942381205953,active,3,"MBI,MTG,SLM"
2008-06-30,2.5955414296440362,0.09451078408180287,active,3,"MBI,MTG,SLM"
2008-07-31,4.340806661036176,0.6724089284259637,active,3,"MBI,MTG,SLM"
2008-08-29,3.352546401143144,-0.2276674215333811,active,3,"MBI,MTG,SLM"
2008-09-30,3.352546401143144,0.0,cash,0,
2008-10-31,3.352546401143144,0.0,cash,0,
2008-11-28,3.352546401143144,0.0,cash,0,
2008-12-31,3.0127401626172,-0.1004581122255519,active,3,"MBI,GNW,THC"
2009-01-30,2.278414390215328,-0.24374016103796856,active,3,"MBI,GNW,THC"
2009-02-27,3.2557217206846234,0.42894187056856325,active,3,"MBI,GNW,THC"
2009-03-31,4.573758980978078,0.40483719843730814,active,3,"MBI,GNW,THC"
2009-04-30,8.363033473140977,0.8284814542966099,active,3,"MBI,GNW,THC"
2009-05-29,7.32858340034762,-0.12369316422272301,active,3,"MBI,GNW,THC"
2009-06-30,10.868759857814789,0.4845487733408401,active,3,"MTW,F,TGNA"
2009-07-31,11.817592455628295,0.08729906725570753,active,3,"MTW,F,TGNA"
2009-08-31,15.087593495695797,0.2767061947977497,active,3,"MTW,F,TGNA"
