date,equity,ret_m,regime,n_picks,picks
2003-09-30,1.0942033946317837,0.09529869332510876,active,2,"CSX,NVDA"
2003-10-31,1.2250255753968156,0.11955928980558075,active,2,"CSX,NVDA"
2003-11-28,1.3144400280314197,0.07298986603250351,active,2,"CSX,NVDA"
2003-12-31,1.1954153741579714,-0.09055160474054216,active,2,"CSX,NVDA"
2004-01-30,1.1970670656028783,0.0013816883073554203,active,2,"CSX,NVDA"
2004-02-27,1.2546156526195469,0.048074655689976306,active,2,"CSX,NVDA"
2004-03-31,1.2348631205654506,-0.014758649627597209,active,2,"AAPL,MO"
2004-04-30,1.2068549428545714,-0.02268120024351683,active,2,"AAPL,MO"
2004-05-31,1.338318468514279,0.10893067674625179,active,2,"AAPL,MO"
2004-06-30,1.301449823738384,-0.027548483894737352,active,2,"AAPL,MO"
2004-07-30,1.363166449744859,0.04742144098125556,active,2,"AAPL,MO"
2004-08-31,1.430470212702242,0.049373106981895065,active,2,"AAPL,MO"
2004-09-30,1.731778242279888,0.21184750205963188,active,2,"AAPL,VLO"
2004-10-29,2.052612043343118,0.18526263538272192,active,2,"AAPL,VLO"
2004-11-30,1.9815614641067303,-0.03461471419638873,active,2,"AAPL,VLO"
2004-12-31,2.31856016636383,0.17006724664431028,active,2,"AAPL,VLO"
2005-01-31,2.941911655244205,0.26885284148479516,active,2,"AAPL,VLO"
2005-02-28,2.879226554082961,-0.02130760828575612,active,2,"AAPL,VLO"
2005-03-31,2.788413068660352,-0.030571502275447304,active,2,"CSX,WEN"
2005-04-29,3.0234272020179067,0.08428239560305295,active,2,"CSX,WEN"
2005-05-31,3.1126464774971447,0.029509318239807958,active,2,"CSX,WEN"
2005-06-30,3.3317810659980176,0.07040137390645052,active,2,"CSX,WEN"
2005-07-29,3.1965187652272324,-0.040597595727757674,active,2,"CSX,WEN"
2005-08-31,3.331274562948892,0.04215704884563054,active,2,"CSX,WEN"
2005-09-30,3.304651852850939,-0.00699874772995307,active,2,"CL,PEG"
2005-10-31,3.348857139608116,0.013376684965782593,active,2,"CL,PEG"
2005-11-30,3.4341779458005597,0.025477589110423415,active,2,"CL,PEG"
