date,equity,ret_m,regime,n_picks,picks
2003-09-30,1.0432981699557486,0.04434251246821677,active,3,"SITC,SKT,MFC"
2003-10-31,1.1005995167808162,0.05492326975661991,active,3,"SITC,SKT,MFC"
2003-11-28,1.1498576331357322,0.04475571323072436,active,3,"SITC,SKT,MFC"
2003-12-31,1.2127731708976826,0.05471593695506086,active,3,"SITC,SKT,MFC"
2004-01-30,1.252399410509537,0.03267407340692049,active,3,"SITC,SKT,MFC"
2004-02-27,1.3611376178161707,0.08682390489340268,active,3,"SITC,SKT,MFC"
2004-03-31,1.2374494638727147,-0.08996112089524866,active,3,"SITC,LNT,EWS"
2004-04-30,1.258743620696436,0.01720810218550602,active,3,"SITC,LNT,EWS"
2004-05-31,1.3261775923295893,0.053572443605190825,active,3,"SITC,LNT,EWS"
2004-06-30,1.336753504547306,0.007974733006262797,active,3,"SITC,LNT,EWS"
2004-07-30,1.3785376751759728,0.03125794732276913,active,3,"SITC,LNT,EWS"
2004-08-31,1.421584678042077,0.031226569749433344,active,3,"SITC,LNT,EWS"
2004-09-30,1.4942759685437594,0.05218617180380909,active,3,"MITK,SHL.AX,TWI"
2004-10-29,1.6090595925081792,0.07681554570959309,active,3,"MITK,SHL.AX,TWI"
2004-11-30,1.7352843781922391,0.07844630880780645,active,3,"MITK,SHL.AX,TWI"
2004-12-31,1.626676684301974,-0.062587835893163,active,3,"MITK,SHL.AX,TWI"
2005-01-31,2.2831336635642945,0.40355713313983704,active,3,"MITK,SHL.AX,TWI"
2005-02-28,2.2075579219961674,-0.03310175955714426,active,3,"MITK,SHL.AX,TWI"
2005-03-31,2.3534033888184576,0.067133561703444,active,3,"SITC,SKT,BBD"
2005-04-29,2.475170543472678,0.05174087673739369,active,3,"SITC,SKT,BBD"
2005-05-31,2.7036038647741343,0.0922899320630098,active,3,"SITC,SKT,BBD"
2005-06-30,2.816960265617749,0.041927888297749884,active,3,"SITC,SKT,BBD"
2005-07-29,2.9786349587074783,0.057393316854000585,active,3,"SITC,SKT,BBD"
2005-08-31,3.149790766453217,0.057461155904786766,active,3,"SITC,SKT,BBD"
2005-09-30,3.0760435810978413,-0.022435795864354884,active,3,"UVE,BGC,SITC"
2005-10-31,5.301751313523086,0.7235618331619633,active,3,"UVE,BGC,SITC"
2005-11-30,5.782261705240588,0.09063238980898108,active,3,"UVE,BGC,SITC"
2005-12-30,6.692132704795694,0.1573555549605218,active,3,"UVE,BGC,SITC"
2006-01-31,7.391643917601558,0.10452739711879633,active,3,"UVE,BGC,SITC"
2006-02-28,7.595931294202009,0.02763761064219916,active,3,"UVE,BGC,SITC"
2006-03-31,6.856243148119778,-0.09647599635178683,active,3,"UVE,NRG,EVO"
2006-04-28,7.230751844376517,0.054623018490737404,active,3,"UVE,NRG,EVO"
2006-05-31,7.400664119168625,0.02349856259059043,active,3,"UVE,NRG,EVO"
2006-06-30,6.533470200232421,-0.11717785119987617,active,3,"UVE,NRG,EVO"
2006-07-31,7.0999381644928725,0.08670246391271519,active,3,"UVE,NRG,EVO"
2006-08-31,8.874777296254825,0.2499795196299044,active,3,"UVE,NRG,EVO"
2006-09-29,9.910899259893906,0.11786693331003223,active,3,"XPO,UVE,GPK"
2006-10-31,10.806931999937731,0.09040882331129835,active,3,"XPO,UVE,GPK"
2006-11-30,10.16601481983631,-0.05930611760165735,active,3,"XPO,UVE,GPK"
2006-12-29,12.373825052189959,0.2171755866463707,active,3,"XPO,UVE,GPK"
2007-01-31,11.854728619556612,-0.04195116954085875,active,3,"XPO,UVE,GPK"
2007-02-28,11.562971138512014,-0.024611063686712245,active,3,"XPO,UVE,GPK"
2007-03-30,12.4295166889302,0.0760174438331147,active,3,"MITK,XPO,RDNT"
2007-04-30,12.400174932121924,-0.00236065146719721,active,3,"MITK,XPO,RDNT"
2007-05-31,13.985020073434683,0.1278082889949649,active,3,"MITK,XPO,RDNT"
2007-06-29,13.585096523715505,-0.028596566012719166,active,3,"MITK,XPO,RDNT"
2007-07-31,12.5970371351472,-0.07273112758849001,active,3,"MITK,XPO,RDNT"
2007-08-31,12.516789554089177,-0.006370353615464193,active,3,"MITK,XPO,RDNT"
2007-09-28,11.74159739360411,-0.060993180914454784,active,3,"EVO,MITK,AMZN"
2007-10-31,10.8734336713743,-0.0739391492594284,active,3,"EVO,MITK,AMZN"
2007-11-30,10.310605975369523,-0.051761726149716046,active,3,"EVO,MITK,AMZN"
2007-12-31,8.782289070069723,-0.14822765111485375,active,3,"EVO,MITK,AMZN"
2008-01-31,8.004498279875927,-0.0885635605920247,active,3,"EVO,MITK,AMZN"
2008-02-29,7.629077324138852,-0.046901247599855,active,3,"EVO,MITK,AMZN"
2008-03-31,7.077525908179234,-0.07136732035972371,active,3,"MITK,LAD,SLM"
2008-04-30,10.921492194689028,0.5431228845192169,active,3,"MITK,LAD,SLM"
2008-05-30,8.561286288664958,-0.2161065414826562,active,3,"MITK,LAD,SLM"
2008-06-30,9.383119265209855,0.09599410051653028,active,3,"MITK,LAD,SLM"
2008-07-31,7.5903674557131655,-0.19106139001597724,active,3,"MITK,LAD,SLM"
2008-08-29,7.512993757367644,-0.010193669647347983,active,3,"MITK,LAD,SLM"
2008-09-30,7.512993757367644,0.0,cash,0,
2008-10-31,7.512993757367644,0.0,cash,0,
2008-11-28,7.512993757367644,0.0,cash,0,
2008-12-31,6.632534031834395,-0.11630790342016388,active,3,"CAR,FMCC,MITK"
2009-01-30,6.908686048254393,0.04163597428894322,active,3,"CAR,FMCC,MITK"
2009-02-27,11.499772214578757,0.6645382543449613,active,3,"CAR,FMCC,MITK"
2009-03-31,21.60491684901057,0.8787256343757042,active,3,"CAR,FMCC,MITK"
2009-04-30,34.791464485009485,0.6103493814928895,active,3,"CAR,FMCC,MITK"
2009-05-29,32.57903222242627,-0.06359123696952966,active,3,"CAR,FMCC,MITK"
2009-06-30,36.72562966497542,0.1284065102377873,active,3,"FMCC,ACLS,LVS"
2009-07-31,71.8670173356118,0.9568627683503027,active,3,"FMCC,ACLS,LVS"
2009-08-31,85.96669198774117,0.19619117607574132,active,3,"FMCC,ACLS,LVS"
2009-09-30,67.94465049205604,-0.20963981606102822,active,3,"FMCC,ACLS,LVS"
2009-10-30,68.89845807571682,0.014038008537144386,active,3,"FMCC,ACLS,LVS"
2009-11-30,83.83030852219692,0.21672256337101983,active,3,"FMCC,ACLS,LVS"
2009-12-31,83.82796180754156,0.0009729793491605916,active,3,"SIEB,CMG,EVO"
2010-01-29,85.00655985972948,0.01405972454506092,active,3,"SIEB,CMG,EVO"
2010-02-26,89.58901907569637,0.05390712462107013,active,3,"SIEB,CMG,EVO"
2010-03-31,92.29479060909571,0.030202044416996615,active,3,"SIEB,CMG,EVO"
2010-04-30,91.62541945725775,-0.007252534486729689,active,3,"SIEB,CMG,EVO"
2010-05-31,91.5274514014288,-0.0010692235452700975,active,3,"SIEB,CMG,EVO"
2010-06-30,99.18350379959988,0.08473234058209773,active,3,"SITC,XPO,UVE"
2010-07-30,97.166189290069,-0.02033921400484965,active,3,"SITC,XPO,UVE"
2010-08-31,112.87009820382464,0.16161906758404362,active,3,"SITC,XPO,UVE"
2010-09-30,131.3057033099502,0.16333471308613476,active,3,"SITC,XPO,UVE"
2010-10-29,131.57796682421497,0.0020735086702373326,active,3,"SITC,XPO,UVE"
2010-11-30,140.9318852655299,0.07109030992864891,active,3,"SITC,XPO,UVE"
2010-12-31,150.98043510629765,0.07237312825428743,active,3,"SITC,EVO,SIEB"
2011-01-31,152.72822363043272,0.011576258360260848,active,3,"SITC,EVO,SIEB"
2011-02-28,150.4741942927231,-0.01475843353723453,active,3,"SITC,EVO,SIEB"
2011-03-31,160.93109524317921,0.06949298515673681,active,3,"SITC,EVO,SIEB"
2011-04-29,149.28087611978492,-0.07239259203319233,active,3,"SITC,EVO,SIEB"
2011-05-31,146.03059777778876,-0.02177290505307646,active,3,"SITC,EVO,SIEB"
2011-06-30,148.775427007219,0.019816077074423823,active,3,"PLUG,FMCC,UMC"
2011-07-29,125.39658572623479,-0.15714181939366778,active,3,"PLUG,FMCC,UMC"
2011-08-31,113.26651147127508,-0.09673368843902992,active,3,"PLUG,FMCC,UMC"
2011-09-30,130.08543923151723,0.14848985407754425,active,3,"PLUG,FMCC,UMC"
2011-10-31,122.00159770006982,-0.06214255476402959,active,3,"PLUG,FMCC,UMC"
2011-11-30,118.07382741146179,-0.03219441681627903,active,3,"PLUG,FMCC,UMC"
2011-12-30,133.66753727808324,0.13320065547152274,active,3,"FMCC,PLUG,ACLS"
2012-01-31,154.06771630506333,0.15261879916691642,active,3,"FMCC,PLUG,ACLS"
2012-02-29,131.6629184211577,-0.145421756233102,active,3,"FMCC,PLUG,ACLS"
2012-03-30,121.34923281800047,-0.0783340193794448,active,3,"FMCC,PLUG,ACLS"
2012-04-30,105.91454429097905,-0.12719230413405552,active,3,"FMCC,PLUG,ACLS"
2012-05-31,105.85492694206715,-0.0005628816071579293,active,3,"FMCC,PLUG,ACLS"
2012-06-29,114.07952455575513,0.07877565620092215,active,3,"SUZ,EVO,SITC"
2012-07-31,118.99181409466485,0.04306022099968428,active,3,"SUZ,EVO,SITC"
2012-08-31,129.91643137071273,0.09180982203831885,active,3,"SUZ,EVO,SITC"
2012-09-28,132.35582740929138,0.018776655214750283,active,3,"SUZ,EVO,SITC"
2012-10-31,139.9815300299766,0.05761516338153975,active,3,"SUZ,EVO,SITC"
2012-11-30,147.02872391429872,0.050343740940772645,active,3,"SUZ,EVO,SITC"
2012-12-31,168.21610394688804,0.14524892791338276,active,3,"PLUG,EVO,SNFCA"
2013-01-31,110.8069042714623,-0.34128242378953155,active,3,"PLUG,EVO,SNFCA"
2013-02-28,112.65857204364039,0.0167107617016512,active,3,"PLUG,EVO,SNFCA"
2013-03-28,113.49548035238267,0.00742871397675892,active,3,"PLUG,EVO,SNFCA"
2013-04-30,162.76350974344814,0.43409684013933664,active,3,"PLUG,EVO,SNFCA"
2013-05-31,151.62228725417128,-0.06845037015260927,active,3,"PLUG,EVO,SNFCA"
2013-06-28,158.14775348573866,0.044081727113826887,active,3,"NSSC,SIEB,SITC"
2013-07-31,154.4280755246748,-0.02352027062717214,active,3,"NSSC,SIEB,SITC"
2013-08-30,160.89361842951365,0.04186766481983232,active,3,"NSSC,SIEB,SITC"
2013-09-30,166.9731953147056,0.03778631461294032,active,3,"NSSC,SIEB,SITC"
2013-10-31,173.80278019595684,0.04090228295852545,active,3,"NSSC,SIEB,SITC"
2013-11-29,169.67576267690546,-0.023745405651154163,active,3,"NSSC,SIEB,SITC"
2013-12-31,224.71484064149786,0.32570366487903984,active,3,"NSSC,UMC,SIEB"
2014-01-31,210.76212183644287,-0.06209077587053835,active,3,"NSSC,UMC,SIEB"
2014-02-28,224.8136493991868,0.06667008018475118,active,3,"NSSC,UMC,SIEB"
2014-03-31,216.81084545712415,-0.03559750025610138,active,3,"NSSC,UMC,SIEB"
2014-04-30,228.40319639235184,0.05346757866649339,active,3,"NSSC,UMC,SIEB"
2014-05-30,215.21585368786964,-0.05773711976354711,active,3,"NSSC,UMC,SIEB"
2014-06-30,212.4554672020569,-0.011837967820764378,active,3,"RDNT,FMCC,TSEM"
2014-07-31,239.4074119970427,0.12685926679096948,active,3,"RDNT,FMCC,TSEM"
2014-08-29,203.60389613760742,-0.1495505738973425,active,3,"RDNT,FMCC,TSEM"
2014-09-30,213.69962008892958,0.04958512161525079,active,3,"RDNT,FMCC,TSEM"
2014-10-31,240.61262463706893,0.12593847633860888,active,3,"RDNT,FMCC,TSEM"
2014-11-30,233.6127099551694,-0.02909205072866779,active,3,"RDNT,FMCC,TSEM"
2014-12-31,292.01704564923523,0.2512562140147857,active,3,"TSEM,UVE,HALO"
2015-01-31,310.8385091130429,0.06445330416230424,active,3,"TSEM,UVE,HALO"
2015-02-28,318.0623326435121,0.02323979596698581,active,3,"TSEM,UVE,HALO"
2015-03-31,301.0153370746354,-0.05359639862788515,active,3,"TSEM,UVE,HALO"
2015-04-30,329.8342262610594,0.09573893963840954,active,3,"TSEM,UVE,HALO"
2015-05-29,357.83943461781047,0.08490692028602663,active,3,"TSEM,UVE,HALO"
2015-06-30,411.1788116240677,0.15020973712886573,active,3,"EVO,SUPN,FMCC"
