date,equity,ret_m,regime,n_picks,n_eligible,picks
2007-04-30,1.2712883444659167,0.05572975344658654,recovery,7,283,"GOOGL,AAPL,NVDA,AN,IAC,UNH,SLM"
2007-05-31,1.2510368226410513,-0.01494486502280834,recovery,7,283,"LUV,IAC,ADM,LMT,AAPL,CTAS,HST"
2007-06-29,1.2323487374576019,-0.013952029666739935,bull,7,283,"KR,ADM,HST,UNH,WEN,AAPL,NVDA"
2007-07-31,1.2407109420109694,0.0077933763035999025,bull,7,283,"SLM,JCI,ADM,HST,HRB,CINF,IAC"
2007-08-31,1.2869702113737571,0.03832280849846071,recovery,7,285,"NVDA,AAPL,CMI,IAC,CSX,CIEN,TLAB"
2007-09-28,1.3075998551695478,0.01704666694367873,recovery,7,286,"NVDA,AAPL,DDS,AMZN,MU,SCHW,CMCSA"
2007-10-31,1.212887572359783,-0.07150366434050087,recovery,7,289,"NVDA,CMCSA,AAPL,TSN,MAT,TLAB,IAC"
2007-11-30,1.1561778885496121,-0.04580172956864869,normal,15,291,"NVDA,TSN,TLAB,CMCSA,EBAY,VIAV,SCHW,IAC,VFC,MAT,KEY,BBT,SLM,HAS,CTSH"
2007-12-31,1.1111890744876562,-0.03794962100610143,normal,15,294,"NVDA,CMCSA,SLM,MBI,VFC,VIAV,FHN,DRI,HST,GME,RF,IAC,LUV,TLAB,AMZN"
2008-01-31,1.0468755478516307,-0.05693504788451312,normal,15,294,"NVDA,AMZN,PCAR,EBAY,JBL,VFC,AMD,CTSH,CMCSA,CNP,AAPL,NTAP,GOOGL,T,KIM"
2008-02-29,1.075360642921998,0.028237866679601487,normal,15,294,"GOOGL,PCAR,VFC,PNW,T,AMZN,CTSH,DGX,CNP,AAPL,NVDA,NI,EBAY,EQR,KR"
2008-03-31,1.1724505381234491,0.09137726957975015,normal,15,294,"CTSH,PCAR,AMZN,JBL,UNH,AMD,NI,MTG,PNW,CNP,GOOGL,TGNA,DGX,DTE,AAPL"
2008-04-30,1.2559471905800015,0.0722877887771532,normal,15,294,"AMZN,PCAR,AMD,RHI,T,VFC,UNH,HST,IAC,TGNA,TLAB,AAPL,BEN,CNP,NVDA"
2008-05-30,1.1006406874751447,-0.12277965334174547,normal,15,294,"NVDA,PCAR,RHI,VFC,M,AAPL,AMZN,CNP,GOOGL,MRK,DRI,TGNA,JCI,MBI,KR"
2008-06-30,1.0537625436433509,-0.04163332047619246,normal,15,293,"GME,NVDA,JCI,TLAB,AAPL,AMZN,CAG,GOOGL,TGNA,CIEN,CTSH,AMD,HUM,ISRG,CSCO"
2008-07-31,1.0759287461440867,0.022057349061078865,normal,15,293,"AAPL,GME,CSCO,AMZN,CIEN,AMD,MRK,PCAR,ISRG,CTSH,T,FMCC,EBAY,GOOGL,ETN"
2008-08-29,0.8120091594257111,-0.2445392091993922,normal,15,294,"AAPL,CIEN,ISRG,AMZN,GME,PCAR,CSCO,BA,FNMA,EBAY,T,CTSH,IVZ,FMCC,CAG"
2008-09-30,0.8120091594257111,0.0,crash,0,295,
2008-10-31,0.8120091594257111,0.0,crash,0,296,
2008-11-28,0.8120091594257111,0.0,crash,0,297,
2008-12-31,0.7864534032707137,-0.030502753846520736,normal,15,299,"AAPL,JBL,CF,GNW,AMD,THC,ISRG,MA,MO,VIAV,AMZN,FLS,IP,GME,MBI"
2009-01-30,0.7864534032707137,0.0,crash,0,302,
2009-02-27,0.7864534032707137,0.0,crash,0,302,
2009-03-31,0.8198647511103548,0.04352709662622541,normal,15,306,"ORLY,CL,KR,VZ,KO,CSX,T,MKC,MO,HRL,GPC,GIS,MDLZ,ADM,YUM"
2009-04-30,0.8374023662564904,0.022413276980272998,normal,15,306,"KO,T,MKC,BMY,ORLY,MO,CL,EQT,KR,AEP,FE,FAST,PNW,EXC,GIS"
2009-05-29,0.839209137314609,0.0031607508543975357,recovery,7,306,"MO,ORLY,ES,CF,KO,T,WMT"
2009-06-30,0.8900010741079355,0.06158515971928147,normal,15,308,"CF,KO,ORLY,WMT,NEM,IRM,MO,FTI,APH,DRI,EQT,CL,T,EXC,CMI"
2009-07-31,0.9316784288104055,0.04787630822246945,recovery,7,310,"CF,APH,CL,NUE,CMS,IRM,CRM"
2009-08-31,0.9504539316924207,0.021173516107089153,recovery,7,311,"CSX,IRM,ORLY,CF,FAST,EQT,KO"
2009-09-30,0.9561021308085389,0.006949582810768152,recovery,7,311,"WMT,MO,ORLY,HAS,BAX,VTR,CSX"
2009-10-30,1.0302483766761592,0.07862917893549523,recovery,7,312,"CSX,ORLY,FAST,WMT,VTR,T,HAS"
2009-11-30,1.1148374707371391,0.08318872363734955,recovery,7,313,"FAST,ORLY,BAX,CSX,KR,TGNA,AIZ"
2009-12-31,1.1312779938436242,0.015762776164236346,recovery,7,315,"ORLY,FAST,AIZ,ROST,FMC,VFC,F"
2010-01-29,1.2042684139290583,0.06558590759921283,bull,7,316,"ORLY,SLM,FAST,HBAN,FMC,BMY,CF"
2010-02-26,1.2942431132944043,0.07578894950795334,recovery,7,318,"ORLY,AN,BMY,NVDA,HBAN,FAST,HAS"
2010-03-31,1.3556810014040284,0.04851864808399678,recovery,7,321,"ORLY,SLM,HBAN,NVDA,FHN,BMY,VFC"
2010-04-30,1.3179543969884688,-0.026855381691706773,recovery,7,322,"ORLY,KDP,FHN,DRI,BMY,WMT,SLM"
2010-05-31,1.3179543969884688,0.0,crash,0,322,
2010-06-30,1.3838078404098928,0.0510174226122755,normal,15,323,"NVDA,F,FHN,VFC,MU,ORLY,AMZN,SLM,FISV,WMT,HBAN,TGNA,IRM,FAST,DRI"
2010-07-30,1.3045578217407852,-0.056325851543516235,normal,15,323,"ORLY,NVDA,WDC,HBAN,AN,F,FITB,TLAB,FAST,BMY,VFC,CAG,WMT,HRL,SLM"
2010-08-31,1.4340292202775209,0.10034577313485259,normal,15,323,"WDC,NVDA,CAG,ORLY,VFC,WMT,FAST,SJM,JNJ,OKE,DVA,BMY,SLM,CL,DXC"
2010-09-30,1.4863911946100883,0.03755143385141754,recovery,7,323,"CAG,WDC,FAST,ORLY,NVDA,AN,CAT"
2010-10-29,1.5104565434308772,0.017207662037745902,recovery,7,323,"SLM,CAG,TSN,AN,HBAN,SHW,VFC"
2010-11-30,1.6478672309350555,0.09206501494971672,bull,7,323,"CAG,SLM,FAST,VFC,GME,GLW,JCI"
2010-12-31,1.7242602393999011,0.047406121818530274,recovery,7,324,"NFLX,CF,SLM,AMD,CAG,KDP,JBL"
2011-01-31,1.7221344413250579,-0.00023310853317509359,recovery,7,324,"GME,NFLX,CF,AES,F,ORLY,TGNA"
2011-02-28,1.7795393259945402,0.03436793545025696,recovery,7,324,"GME,F,ORLY,TGNA,AES,FAST,LUV"
2011-03-31,1.8318816210558098,0.030443839934463948,bull,7,324,"F,NFLX,AES,GME,TGNA,ORLY,CSCO"
2011-04-29,1.8553350470141428,0.01381673242782937,recovery,7,327,"KDP,F,CSX,FAST,BAC,NFLX,CSCO"
2011-05-31,1.8628862045681989,0.005075044814538021,bull,7,327,"CSX,FAST,TGNA,HBAN,CMG,HST,F"
2011-06-30,1.7929883369163861,-0.03655783394861841,recovery,7,327,"NVDA,CSX,NFLX,KIM,CMG,FAST,TSN"
2011-07-29,1.711769982299704,-0.044342101682407264,bull,7,328,"TSN,CSX,F,VFC,VIAV,DHR,NVDA"
2011-08-31,1.5372159017874099,-0.10107393379068964,normal,15,328,"F,TSN,CAG,RF,MKC,CBRE,NFLX,D,VIAV,DRI,MO,T,DTE,NTAP,CMCSA"
2011-09-30,1.5372159017874099,0.0,crash,0,329,
2011-10-31,1.5306204105309382,-0.003293837051444962,normal,15,329,"RF,NFLX,MKC,MU,CAG,VIAV,HBAN,HST,CBRE,LDOS,WEC,WDC,NVDA,HPQ,THC"
2011-11-30,1.587656759621136,0.03830185112681758,normal,15,328,"NFLX,THC,KDP,CAG,BBBY,MKC,NTAP,VIAV,TGNA,DTE,MU,ORLY,HBAN,URBN,HAS"
2011-12-30,1.7810013188604497,0.12290272576853462,recovery,7,330,"NFLX,CMG,BBBY,AAPL,NTAP,CAG,HRL"
2012-01-31,1.7662086844587475,-0.007313109542735163,recovery,7,330,"NFLX,CMG,KDP,CSX,WDC,GME,FTI"
2012-02-29,1.7573103462852329,-0.0040421433891893194,recovery,7,330,"NFLX,BBBY,CMG,NVDA,GME,HST,BWA"
2012-03-30,1.6991991264203294,-0.03210037427805628,recovery,7,331,"NFLX,GME,AAPL,BWA,EXC,EW,HRL"
2012-04-30,1.5771161269004448,-0.07091829487461349,normal,15,331,"AAPL,CMG,GME,HUM,BWA,CSX,CAT,BBY,FTI,OKE,EW,SNA,NVDA,HRL,NFLX"
2012-05-31,1.553730604113989,-0.013841870312591128,bull,7,331,"CMG,OKE,AMZN,BWA,DHR,GME,HUM"
2012-06-29,1.422559102096278,-0.08350708841608845,recovery,7,333,"CMG,HUM,AMZN,MNST,NFLX,DHR,OKE"
2012-07-31,1.4675087829219775,0.032630390201700485,recovery,7,333,"NFLX,LRCX,HUM,CSX,AN,DHR,SNA"
2012-08-31,1.4448629313753232,-0.01444593896319154,recovery,7,333,"AMD,LRCX,HRL,AN,YUM,NFLX,HUM"
2012-09-28,1.3608526948523578,-0.05720128866101718,recovery,7,334,"LRCX,AMD,HUM,DLTR,YUM,HRL,AMZN"
2012-10-31,1.4200947990312598,0.04457765393985568,bull,7,335,"AMD,DLTR,DHR,HRL,DRI,CAG,AES"
2012-11-30,1.463146274889876,0.0313472641226199,recovery,7,335,"OKE,AMD,CRM,ROST,FAST,ED,EQR"
2012-12-31,1.5507111814543548,0.06090790205927006,recovery,7,337,"OKE,ROST,ED,MO,AMZN,VFC,AMD"
2013-01-31,1.6071759784474418,0.037449644041279574,recovery,7,338,"HRL,MO,PM,TJX,YUM,VFC,D"
2013-02-28,1.677041796545154,0.044515684389389465,recovery,7,339,"ABT,MO,SO,NEE,ROST,TJX,PM"
2013-03-28,1.756760840746589,0.04858409833874866,recovery,7,339,"KDP,NKE,MO,SO,TJX,ABT,AN"
2013-04-30,1.713647030903977,-0.023565215303706918,recovery,7,339,"ORLY,CAG,ABT,TJX,NKE,KDP,SO"
2013-05-31,1.6858180439955588,-0.01525488089871287,recovery,7,340,"NKE,MKC,OKE,ABT,ORLY,WEC,AN"
2013-06-28,1.7555660355851193,0.04241579641598198,bull,7,341,"ABT,MKC,MO,URBN,SO,AN,TJX"
2013-07-31,1.6849135656518737,-0.03928412168468612,recovery,7,341,"NKE,HRL,MO,MKC,ABT,CAG,CMG"
2013-08-30,1.7938468276263284,0.06571785443588116,bull,7,341,"NKE,WDC,VIAV,LRCX,MO,ABT,KDP"
2013-09-30,1.8719363985814583,0.04457648219036062,recovery,7,343,"CRM,CMG,CMCSA,CAG,NVDA,WEC,AN"
2013-10-31,1.9131243793778159,0.023025899943939106,recovery,7,344,"CMG,ORLY,HRL,AN,CTSH,NEE,KDP"
2013-11-29,1.9339367360957158,0.011890617030348292,recovery,7,345,"ORLY,CMG,MO,D,KDP,ABT,RSG"
2013-12-31,1.9120831759249959,-0.010310349157478794,recovery,7,344,"ORLY,KDP,CMG,HRL,MO,MNST,ABT"
2014-01-31,2.0537003246053556,0.0751394638946824,bull,7,345,"NVDA,ORLY,YUM,CMG,NKE,LRCX,AES"
2014-02-28,2.0817655602477,0.01468037215108082,recovery,7,345,"CMG,OKE,AES,NVDA,ORLY,KDP,HRL"
2014-03-31,2.0975180203152544,0.008575450591748341,recovery,7,346,"CMG,NKE,AES,XYL,OKE,ORLY,MPC"
2014-04-30,2.110170835385671,0.0070393188739811255,recovery,7,347,"ORLY,AES,NKE,HRL,TSCO,DRI,HBAN"
2014-05-30,2.204515743744505,0.0457553621754033,recovery,7,348,"AVGO,AES,LRCX,ORLY,ROST,XYL,DG"
2014-06-30,2.119245485932414,-0.03771753102478284,recovery,7,348,"AES,AVGO,ORLY,MPC,MNST,NVDA,HRL"
2014-07-31,2.2736382290866173,0.07392662074186407,bull,7,351,"COL,AVGO,CMG,ORLY,AES,NVDA,NFLX"
2014-08-29,2.2532926984011206,-0.00795640318122031,recovery,7,351,"COL,CMG,ORLY,AES,RF,AVGO,PEG"
2014-09-30,2.269824727517105,0.008345176795570675,bull,7,352,"COL,NVDA,CMG,AES,HBAN,ORLY,AVGO"
2014-10-31,2.267921635906609,0.00016173064500889234,recovery,7,352,"COL,AES,UAA,WMB,HBAN,CSX,AVGO"
2014-11-30,2.3639746307274296,0.04339626829882779,recovery,7,352,"COL,AVGO,MPC,RF,DD,NVDA,AES"
2014-12-31,2.324742916585457,-0.015611269120957002,recovery,7,354,"MPC,COL,CMG,ORLY,NVDA,HBAN,APTV"
2015-01-31,2.54369240018411,0.09527751247557512,bull,7,355,"RF,GNW,AES,NVDA,MET,AMAT,CSX"
2015-02-28,2.5296450848992733,-0.0045269380927668145,recovery,7,355,"GNW,NVDA,RF,COL,AMAT,AES,OKE"
2015-03-31,2.5339035339987053,0.002686103720228131,normal,15,360,"GNW,NVDA,RF,COL,VLO,MPC,LRCX,AES,CMG,EXC,CSCO,AAL,AMAT,AVGO,UAA"
2015-04-30,2.4855929835552173,-0.01808374658468407,recovery,7,361,"COL,LRCX,GNW,AMAT,NVDA,AES,MPC"
2015-05-29,2.463126288214372,-0.008046813614730598,recovery,7,361,"COL,NFLX,RF,AVGO,LRCX,NVDA,VLO"
2015-06-30,2.427384206147131,-0.01352438492758856,normal,15,361,"COL,NFLX,LRCX,ZTS,NVDA,GNW,CSCO,CSX,AMAT,RF,VLO,AES,CMG,NEM,AAL"
2015-07-31,2.311946255831537,-0.04660312508945652,recovery,7,361,"COL,AMAT,AVGO,LRCX,GNW,ZTS,NVDA"
2015-08-31,2.1916949483411674,-0.0510640843641626,normal,15,362,"COL,GNW,AMAT,NVDA,FCX,NEM,BBBY,CMG,IRM,WMB,MNST,NWSA,TGNA,HST,ADSK"
2015-09-30,2.4168693816067717,0.10384370421081679,normal,15,364,"GNW,COL,AES,LRCX,NWSA,NWS,NVDA,AMAT,NEM,CMG,A,FCX,VTR,ZTS,ADM"
2015-10-30,2.2890886261171755,-0.05192228278387378,recovery,7,365,"GNW,COL,AES,NVDA,LRCX,NWSA,FCX"
2015-11-30,2.161082110430211,-0.05497527220893926,normal,15,365,"COL,NVDA,AES,CNX,NWSA,LRCX,GME,NWS,FCX,MNST,DRI,HCA,WMB,MET,BWA"
2015-12-31,1.9172451478049894,-0.11194289987664809,normal,15,365,"COL,AES,FCX,MET,IRM,OI,HOG,AKAM,EOG,GME,COP,NWSA,CF,BBBY,BBY"
2016-01-29,1.9151252976202928,-0.00010578086217537122,normal,15,367,"COL,NVDA,KDP,EQR,TJX,GME,DRI,HBAN,MET,RF,TGT,CAG,LNC,SEE,ZTS"
2016-02-29,2.0458051570817113,0.06930497583444563,normal,15,368,"COL,RF,HBAN,NVDA,LRCX,TSCO,KDP,GME,MNST,CAG,MO,EQR,ORLY,MET,ZTS"
2016-03-31,2.202015868405842,0.07743402682521329,recovery,7,371,"COL,CAG,HBAN,RF,MNST,ORLY,NVDA"
2016-04-29,2.2980714500059416,0.04466632363241426,normal,15,372,"AES,RF,BBBY,NVDA,COL,ORLY,LRCX,HBAN,UAL,WMB,AAL,TSCO,EA,YUM,AAPL"
2016-05-31,2.2240778198332674,-0.03122937106613101,recovery,7,377,"RF,LRCX,COL,ORLY,HUM,UAL,CMG"
2016-06-30,2.38357840117021,0.07278816606993306,normal,15,379,"COL,NFLX,CF,NWS,MU,TGT,M,ORLY,HBAN,TSCO,LRCX,NVDA,VLO,NWSA,LKQ"
2016-07-29,2.377889717309879,-0.0013880029586647658,recovery,7,381,"CF,COL,HBAN,CAG,AES,CMG,LRCX"
2016-08-31,2.381670472852645,0.00259255508162115,recovery,7,381,"FCX,AES,NVDA,NFLX,CAG,TSCO,DG"
2016-09-30,2.260853592301028,-0.0497775679691783,bull,7,384,"BBBY,F,COL,AVGO,MNST,HBAN,NRG"
2016-10-31,2.3886745880423814,0.05759420328607989,normal,15,385,"COL,NRG,ORLY,MU,NVDA,COTY,BBBY,MNST,F,EXR,NFLX,CF,AES,LKQ,CMG"
2016-11-30,2.4417611118153375,0.023247506951375185,recovery,7,386,"NVDA,COL,AES,BBBY,ORLY,HBAN,AVGO"
2016-12-30,2.661213921583142,0.09096577322506907,recovery,7,386,"NVDA,COL,AES,HBAN,ORLY,FCX,CSX"
2017-01-31,2.688306831022711,0.011191850090240787,recovery,7,387,"NVDA,NFLX,CAG,LKQ,AES,ORLY,CSX"
2017-02-28,2.674202228128553,-0.004250900103755824,recovery,7,388,"NVDA,TSN,AES,MKC,COTY,KDP,F"
2017-03-31,2.6470068687041213,-0.009178701087381915,bull,7,392,"NVDA,NFLX,AES,TSN,KDP,GIS,CAG"
2017-04-28,2.7997432219255383,0.05876029292861498,recovery,7,394,"NVDA,GIS,HBAN,CAG,FAST,NFLX,AES"
2017-05-31,2.8634530119868034,0.02377936264697703,recovery,7,394,"NVDA,COL,HBAN,RRC,KDP,CAG,TSN"
2017-06-30,2.8662031959447805,0.0019624056000456156,bull,7,396,"NVDA,AES,RRC,F,CFG,AKAM,M"
2017-07-31,2.7015778636084393,-0.05649322086434053,recovery,7,399,"NVDA,RRC,CMG,M,CFG,AES,AKAM"
2017-08-31,2.8276903202363397,0.047728765920798416,recovery,7,399,"NVDA,RRC,AES,KDP,CFG,MO,UAA"
2017-09-29,2.679027711279614,-0.05162549041927062,recovery,7,401,"NVDA,CMG,UAA,RRC,AES,CSX,CFG"
2017-10-31,2.7878907011185294,0.04167693777534175,recovery,7,402,"NVDA,MKC,UAA,AES,CMG,CFG,CHD"
2017-11-30,2.839094221596454,0.01938578747509553,recovery,7,402,"NVDA,CMG,UAA,CFG,COL,AES,RRC"
2017-12-29,3.0203943659686514,0.0649233691343653,recovery,7,402,"NVDA,CFG,AES,HPE,CSX,MKC,COL"
2018-01-31,3.1927734869722513,0.05812985629898735,recovery,7,403,"NVDA,NFLX,UAA,MU,CSX,HPE,CFG"
2018-02-28,3.202335777874727,0.003998978403499972,bull,7,403,"NVDA,UAA,NFLX,KDP,CSX,AVGO,ED"
2018-03-29,3.2062665338568435,0.002229694974935416,bull,7,406,"NVDA,NFLX,AVGO,KDP,EBAY,UAA,HPE"
2018-04-30,3.490189533562711,0.08964216788830445,recovery,7,407,"NVDA,NFLX,AVGO,UAA,CSX,EBAY,AAL"
2018-05-31,3.489035932617726,0.0006701434101505617,recovery,7,407,"NVDA,NFLX,UAA,EBAY,AVGO,CSX,UNM"
2018-06-29,3.579801218176766,0.027041472768964087,bull,7,406,"NVDA,CFG,UAA,FAST,NFLX,GS,CSX"
2018-07-31,3.7102609785926512,0.03748077817509857,recovery,7,406,"NVDA,NFLX,UAA,HBAN,GLW,DRI,FCX"
2018-08-31,3.594204700299533,-0.030310125470735194,recovery,7,407,"NVDA,NFLX,UAA,ANET,HBAN,CFG,INTC"
2018-09-28,3.2475770077603583,-0.09553625720732119,recovery,7,407,"NVDA,UAA,HBAN,NFLX,CFG,CSX,ANET"
2018-10-31,3.4160505146378375,0.052929607658678705,normal,15,409,"NVDA,FTNT,AMD,NFLX,NWL,EQT,FCX,CSX,HBAN,MU,ANET,EW,FAST,ROL,GLW"
2018-11-30,3.0527838160517264,-0.10544658440702026,recovery,7,409,"NFLX,HBAN,HRL,FTNT,FAST,NVDA,PCG"
2018-12-31,3.0527838160517264,0.0,crash,0,412,
2019-01-31,3.285831550612628,0.07741683311786147,normal,15,411,"COTY,MAT,FTNT,APA,DVN,F,RF,FAST,ROL,NWL,KEY,AVGO,HBAN,ROST,ORLY"
2019-02-28,3.282456805196865,-2.7086862685125543e-05,recovery,7,413,"MAT,HBAN,DVN,NWL,APA,WU,ANET"
2019-03-29,3.4381881159099943,0.048492013727881714,recovery,7,413,"HBAN,FTNT,NVDA,NWL,DVN,APA,F"
2019-04-30,3.056382033473781,-0.11015878951144045,recovery,7,414,"NWL,HBAN,APA,PRGO,MAT,COTY,NVDA"
2019-05-31,3.3475004578350656,0.09634570300616038,normal,15,414,"APA,NWL,HBAN,MAT,CAG,NFLX,NVDA,PRGO,FTNT,KHC,KR,RF,F,AVGO,OKE"
2019-06-28,3.2971326787616277,-0.01406044496615371,recovery,7,415,"HBAN,NFLX,NVDA,RF,ROL,AVGO,NTAP"
2019-07-31,3.0470717417224376,-0.07491685632389515,normal,15,417,"NVDA,NWL,PRGO,APA,KHC,HBAN,ANET,FCX,FAST,UNM,DD,CPRT,FTNT,DVN,HRL"
2019-08-30,3.282934558646534,0.07848487268249778,normal,15,420,"M,NVDA,NWL,HBAN,FTNT,FCX,RF,HAL,APA,KHC,UNM,LRCX,FAST,RHI,IP"
2019-09-30,3.5100650517622363,0.07025545822673453,recovery,7,421,"M,NVDA,LRCX,FTNT,COTY,HBAN,ANET"
2019-10-31,3.695587250754851,0.05390825604069863,recovery,7,423,"M,NVDA,DVN,PRGO,FCX,LRCX,NFLX"
2019-11-29,4.063676760779207,0.10070314385179924,recovery,7,424,"M,NVDA,DVN,AVGO,NFLX,LRCX,FCX"
2019-12-31,3.9097102039958824,-0.03692541060444183,recovery,7,427,"NVDA,LRCX,DVN,FCX,ANET,AVGO,CAG"
2020-01-31,3.7416935863263263,-0.04201620326650113,bull,7,428,"NVDA,LRCX,HBAN,AMD,AVGO,CPRT,FAST"
2020-02-28,2.777248975808568,-0.2570131838232986,normal,15,428,"NVDA,LRCX,AMD,HBAN,AAL,KIM,FCX,FAST,HST,RF,M,MGM,FTNT,DXC,KHC"
2020-03-31,2.777248975808568,0.0,crash,0,429,
2020-04-30,2.7362819879171374,-0.013764688443669319,normal,15,430,"FTI,NVDA,HAL,OXY,MGM,SLB,DXC,HBAN,F,DVN,LKQ,COTY,SWK,IVZ,BKR"
2020-05-29,3.107610262258371,0.13684225418941487,recovery,7,432,"FTI,OXY,COTY,HBAN,AAL,HAL,SLB"
2020-06-30,3.1384393539295408,0.01093144562514977,recovery,7,434,"FTI,COTY,HBAN,F,DXC,HPE,OXY"
2020-07-31,3.2168579721057418,0.02601251355204291,recovery,7,434,"COTY,HBAN,DXC,FTI,RF,KEY,C"
2020-08-31,2.7596441282426354,-0.14127183769659785,recovery,7,434,"COTY,HBAN,FTI,DXC,ROP,OXY,C"
2020-09-30,2.69588744516856,-0.022125351750248354,bull,7,434,"FTI,NOV,HBAN,DXC,NVDA,DVN,HAL"
2020-10-30,3.814933632159252,0.41651031885162,bull,7,435,"FTI,NOV,SLB,DVN,DXC,AAL,APA"
2020-11-30,4.069296489577242,0.06774330884785347,recovery,7,436,"FCX,HBAN,NVDA,DXC,HPE,NOV,GM"
2020-12-31,4.336049128890582,0.06661913908856308,recovery,7,437,"NVDA,KMI,HBAN,NOV,FTI,GM,ETSY"
2021-01-29,4.816242362081788,0.11185627334919265,bull,7,439,"NVDA,HWM,SYF,HBAN,FCX,GM,CPRT"
2021-02-26,5.153319460985524,0.07105862851443642,recovery,7,441,"NVDA,DXC,NEM,CFG,CPRT,HBAN,GM"
2021-03-31,5.426773528841592,0.05411779256109017,recovery,7,443,"NVDA,DXCM,DXC,HWM,NOV,ETSY,CFG"
2021-04-30,5.683748734852498,0.04840162258254402,recovery,7,444,"NVDA,HBAN,NOV,DXC,CFG,SYF,ETSY"
2021-05-31,5.884372351565151,0.03633409725882104,recovery,7,446,"HOLX,CFG,NVDA,HWM,AMD,FAST,HPE"
2021-06-30,5.8635005661710755,-0.0025495353729575784,recovery,7,446,"NVDA,VTRS,CPRT,FCX,NOV,ANET,CFG"
2021-07-30,5.955787494086304,0.016755976408596877,recovery,7,447,"VTRS,NOV,NFLX,TTWO,ANET,TSCO,CFG"
2021-08-31,5.913325419644976,-0.006135683956706588,recovery,7,449,"NOV,CCL,HBAN,HWM,NVDA,HAL,ANET"
2021-09-30,6.295947734649526,0.06577087127610397,bull,7,448,"CCL,HBAN,ENPH,HPE,AVGO,HWM,AAL"
2021-10-29,6.121982492809994,-0.026657961328432435,recovery,7,449,"AAL,CCL,F,HWM,NVDA,FCX,NCLH"
2021-11-30,6.471860547283535,0.058209312714996436,bull,7,449,"CCL,F,NVDA,AAL,DXC,SYF,ANET"
2021-12-31,6.028470968005297,-0.06757795082410005,recovery,7,451,"CCL,NVDA,F,AAL,CSX,ANET,HPE"
2022-01-31,6.168957062800182,0.024328097086019195,bull,7,452,"F,ANET,NVDA,AAL,CCL,GNRC,DXC"
2022-02-28,6.5046668617652985,0.055474689403914,normal,15,455,"F,AAL,ANET,NVDA,TJX,PFE,FCX,CSX,CTRA,DXC,IR,ENPH,ETN,HWM,CMG"
2022-03-31,5.67293713864445,-0.12699360703958762,recovery,7,456,"GNRC,AAL,CARR,NVDA,CTRA,F,CSX"
2022-04-29,5.67293713864445,0.0,crash,0,458,
2022-05-31,4.804215832087494,-0.1522865952127301,normal,15,459,"NFLX,UAA,CRM,CCL,CARR,MGM,F,BBWI,DXCM,LVS,CSX,NCLH,WBD,CPRT,MSFT"
2022-06-30,4.804215832087494,0.0,crash,0,461,
2022-07-29,4.701750064060914,-0.02034865104374817,normal,15,461,"CCL,NCLH,AAL,VICI,EVRG,D,CRM,CMG,MSFT,WEC,DLR,CTVA,CSCO,ROL,CSX"
2022-08-31,4.057813338362588,-0.1360929104623837,normal,15,461,"CCL,WBD,AAL,NCLH,CRM,MGM,CMG,NVDA,PENN,LRCX,SYF,DAL,DLR,KDP,F"
