name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,strat,k,h,k_per_strat
U_S1_S2_S3_S6_k3|pick5_h6,0.3145806969346976,0.12725478443785376,18.732591249684383,1.0367192105430223,-0.39175610443668885,4,0.34628822608500254,0.3261674003509104,0.14710679798917514,0.7096397686137963,19.822802874556796,10,9,10,U_S1_S2_S3_S6,5,6,3.0
U_S1_S2_S3_S6_k5|pick3_h6,0.2978594672760255,0.12725478443785376,17.060468283817176,0.8607015580241185,-0.5249364413240911,4,0.3398177002886657,0.362669991970789,0.14589322918867675,0.6183766118494711,19.175750294923112,10,9,10,U_S1_S2_S3_S6,3,6,5.0
E_ML_heavy|k3_h12,0.2519157401636498,0.12725478443785376,12.466095572579604,0.8876242276529202,-0.5246811842656731,4,0.31883569428164504,0.31860570219590456,0.15759154089406224,0.5855309006266989,17.077549694221048,10,9,10,E_ML_heavy,3,12,
E_ML_S6_balanced|k3_h12,0.2721848998774494,0.12725478443785376,14.493011543959566,0.9527343409427571,-0.47479606050672735,4,0.3062905687285095,0.30942727284830773,0.17718312311715945,0.4492166889879463,15.823037138907495,10,9,10,E_ML_S6_balanced,3,12,
U_S1_S3_S6_k5|pick5_h12,0.3084578088826837,0.12725478443785376,18.120302444482995,0.9074049038585102,-0.661282448520448,4,0.30478611158780405,0.3062157089590989,0.11282583043317485,0.5200648590095072,15.672591424836947,10,7,10,U_S1_S3_S6,5,12,5.0
U_S1_S3_S6_k5|pick5_h6,0.3075981646433139,0.12725478443785376,18.034338020546016,0.8779858431153683,-0.5909142089595415,4,0.3047780750465641,0.29711353258451745,0.04753139829500763,0.7641522166386052,15.671787770712953,10,8,10,U_S1_S3_S6,5,6,5.0
U_all7_k3|pick5_h6,0.25490928013705516,0.12725478443785376,12.76544956992014,0.8572148825308261,-0.549963339831608,4,0.2978495863008102,0.2785141917555223,0.10627113847653735,0.6898411354613476,14.978938896137555,10,8,10,U_all7,5,6,3.0
S1_ml_3plus6|k5_h12,0.2993144476431078,0.12725478443785376,17.205966320525402,0.8880879252428656,-0.661282448520448,4,0.29731704380297347,0.3062157089590989,0.11282583043317485,0.5200648590095072,14.92568464635389,10,7,10,S1_ml_3plus6,5,12,
S1_ml_3plus6|k5_h6,0.2980833639091178,0.12725478443785376,17.082857947126406,0.8588307090930304,-0.5909142089595415,4,0.29544281793433685,0.29711353258451745,0.04753139829500763,0.6707996455163325,14.738262059490228,10,8,10,S1_ml_3plus6,5,6,
U_S1_S3_S6_k3|pick5_h12,0.2838033988484632,0.12725478443785376,15.654861441060941,1.056479462275126,-0.49657520794158444,4,0.29283243471584897,0.3039204205848096,0.10388770996701258,0.47371832425828897,14.477223737641435,10,8,10,U_S1_S3_S6,5,12,3.0
U_all7_k3|pick5_h12,0.2945481718862957,0.12725478443785376,16.729338744844192,1.0433683114079038,-0.4987767755113467,4,0.29245101055074374,0.2720936365387956,0.11015797381053338,0.5077319862614493,14.439081321130914,10,9,10,U_all7,5,12,3.0
U_S1_S2_S3_S6_k3|pick5_h12,0.2879319421485209,0.12725478443785376,16.067715771066716,1.061844503331071,-0.49821898936963893,4,0.2852212057823089,0.3131556641676778,0.1326223221892413,0.47561126454978964,13.716100844287434,10,8,10,U_S1_S2_S3_S6,5,12,3.0
U_S1_S2_S3_S6_k5|pick5_h12,0.263275134903064,0.12725478443785376,13.60203504652102,1.0448165625376813,-0.4793922140458778,4,0.2646191622425656,0.27610770891866565,0.09570483989221801,0.4990183819151972,11.6558964903131,10,8,10,U_S1_S2_S3_S6,5,12,5.0
E_ML_heavy|k5_h12,0.24088787710649218,0.12725478443785376,11.36330926686384,1.0326654378031321,-0.404171443450254,4,0.25809015250227596,0.2421470585442771,0.13155031332565548,0.5037927863822256,11.002995516284132,10,9,10,E_ML_heavy,5,12,
U_S1_S2_S3_S6_k5|pick5_h6,0.25336546975756025,0.12725478443785376,12.611068531970648,0.8627063948714496,-0.39981556439952926,4,0.25678853919900224,0.28805180671451347,0.04794724248299187,0.42745694735367445,10.872834185956762,10,8,10,U_S1_S2_S3_S6,5,6,5.0
E_ML_S6_balanced|k5_h12,0.23149641142369415,0.12725478443785376,10.424162698584038,0.9675709322768611,-0.4018827502999085,4,0.2537845245192001,0.21044865836180204,0.1524894569154649,0.4849776602197282,10.572432717976545,10,9,10,E_ML_S6_balanced,5,12,
E_S1_S3_S6_eq|k3_h12,0.20957040693357265,0.12725478443785376,8.231562249571889,0.8702132121203799,-0.3971120674613548,4,0.24620708331289226,0.2552873385677674,0.1446219917739222,0.3692072869854892,9.81468859734576,10,9,10,E_S1_S3_S6_eq,3,12,
E_ML_heavy|k3_h6,0.2170370066120264,0.12725478443785376,8.978222217417265,0.7851684774628376,-0.6107954429187237,4,0.2390463370979144,0.2224373296474863,0.05325748286210463,0.4300979875498776,9.098613975847979,10,6,10,E_ML_heavy,3,6,
E_S1_S3_S6_eq|k3_h6,0.2002308203678127,0.12725478443785376,7.297603592995894,0.8312116059299591,-0.46526434234197844,4,0.23215908817338607,0.2306728572496094,0.06116909461284026,0.37985562173838683,8.409889083395147,10,9,10,E_S1_S3_S6_eq,3,6,
E_ML_heavy|k5_h6,0.2278216965090072,0.12725478443785376,10.056691207115342,0.9522903950380017,-0.4386007499379602,4,0.23127177405205726,0.1888977239422336,0.07622547737793695,0.4677712570817778,8.32115767126226,10,7,10,E_ML_heavy,5,6,
E_S1_S3_S6_eq|k5_h12,0.21349719318815286,0.12725478443785376,8.624240875029908,0.9199671212042909,-0.3846347862928956,4,0.22494107152251192,0.20937317181611903,0.11438748396518794,0.4555644140061721,7.688087418307734,10,8,10,E_S1_S3_S6_eq,5,12,
E_ML_S6_balanced|k5_h6,0.20330295904458473,0.12725478443785376,7.604817460673097,0.9021951093749391,-0.3241075339360291,4,0.22266163468603573,0.19673467710054193,0.10395992673482679,0.47529128900917605,7.460143734660112,10,6,10,E_ML_S6_balanced,5,6,
E_ML_S6_balanced|k3_h6,0.207460320960144,0.12725478443785376,8.020553652229022,0.7891565373261218,-0.4674182875081133,4,0.21942930800462443,0.18876860597465372,0.06831731727239809,0.5004204126360898,7.136911066518979,10,9,10,E_ML_S6_balanced,3,6,
S6_multibagger_lottery|k3_h6,0.16531826006651196,0.12725478443785376,3.8063475628658194,0.7552432576147663,-0.5696622503567612,4,0.19366330502172743,0.1676968028616026,0.034493279526294884,0.44371115505629155,4.560310768229283,10,6,10,S6_multibagger_lottery,3,6,
E_S1_S3_S6_eq|k5_h6,0.19047035796280687,0.12725478443785376,6.321557352495311,0.8311632635135953,-0.4322772692544064,4,0.1931544869920309,0.16392624234804742,0.018209527129128267,0.4141935875097822,4.5094289652596276,10,8,10,E_S1_S3_S6_eq,5,6,
U_all7_k5|pick5_h12,0.2089913398436798,0.12725478443785376,8.173655540582603,0.9417275273028798,-0.39816873581361745,4,0.1892349968804935,0.19512486019265385,0.0719071535001321,0.35874554078514276,4.11747995410589,10,6,10,U_all7,5,12,5.0
U_all7_k5|pick5_h6,0.1774809060086655,0.12725478443785376,5.022612157081174,0.749464081851476,-0.4025124697513635,4,0.188725481643847,0.17219918542682489,0.03789817658571093,0.4275748955391059,4.066528430441239,10,6,10,U_all7,5,6,5.0
E_all_eq|k5_h12,0.15056470434785307,0.12725478443785376,2.330991990999931,0.8911772355396677,-0.4235227777142447,4,0.17927875290995943,0.17717844387928428,0.017186875588118378,0.3773157798543503,3.1218555570524815,10,9,10,E_all_eq,5,12,
U_all7_k3|pick3_h6,0.15729518089108918,0.12725478443785376,3.004039645323542,0.6133971417398066,-0.7744579032897098,4,0.17772585708521715,0.1777944867650293,-0.02769740902675699,0.4591952435131297,2.9665659745782547,9,5,10,U_all7,3,6,3.0
S7_idio_winner|k3_h6,0.13852437713519938,0.12725478443785376,1.126959269734562,0.658036811248526,-0.6633739393058216,4,0.17501442271174894,0.2083000589562254,-0.2025282305264261,0.3551923803331454,2.6954225372314347,9,7,10,S7_idio_winner,3,6,
E_all_eq|k5_h6,0.1318670446621819,0.12725478443785376,0.46122602243281463,0.7700443927458235,-0.49515666425440735,4,0.16432741978272636,0.12442744720731946,-0.019873169812653302,0.5350473060295915,1.6267222443291751,9,5,10,E_all_eq,5,6,
S7_idio_winner|k5_h6,0.1554827939266028,0.12725478443785376,2.822800948874904,0.8119088493475036,-0.4783374627604965,4,0.16410266524777592,0.16753887874110107,-0.08903128631338053,0.33550182502389525,1.6042467908341305,9,6,10,S7_idio_winner,5,6,
E_ML_S3_balanced|k5_h6,0.2025175168648301,0.12725478443785376,7.526273242697634,0.9845565328188615,-0.4008845976636528,4,0.15866994000155543,0.14812939351104626,0.11133931558883359,0.2605364164266386,1.0609742662120825,10,7,10,E_ML_S3_balanced,5,6,
U_all7_k3|pick3_h12,0.21408565708100014,0.12725478443785376,8.683087264314636,0.8161741281576962,-0.5366132694370532,4,0.15511845040330172,0.14376600705172404,0.055857250319567564,0.2620450089802906,0.705825306386712,10,5,10,U_all7,3,12,3.0
S7_idio_winner|k5_h12,0.15675283662981054,0.12725478443785376,2.949805219195678,0.7920051087668232,-0.4897791931588723,4,0.15313582375821677,0.16859646359868086,-0.02725535546185065,0.21845020290402495,0.5075626418782165,9,5,10,S7_idio_winner,5,12,
E_all_eq|k3_h12,0.12899194518348311,0.12725478443785376,0.17371607456293514,0.7238629263132141,-0.41700911559631654,4,0.15299584961556095,0.15143365424392274,0.026960971458449112,0.3231405957969775,0.49356522761263566,10,6,10,E_all_eq,3,12,
E_S1_S3_S5_S6_eq|k5_h6,0.14022178189526358,0.12725478443785376,1.2966997457409812,0.7187927254230295,-0.38891915629546303,4,0.14434623085814238,0.13913779220695832,0.028900013180907624,0.2930833299860325,-0.37139664812922285,10,5,10,E_S1_S3_S5_S6_eq,5,6,
E_S1_S3_S5_S6_eq|k5_h12,0.1494408686038493,0.12725478443785376,2.2186084165995545,0.7606205030673036,-0.4575826961557258,4,0.14298849079446785,0.14198545397061257,0.04156201264565795,0.25414391350141297,-0.5071706544966762,10,4,10,E_S1_S3_S5_S6_eq,5,12,
E_S1_S3_S5_S6_eq|k3_h12,0.15220200091053004,0.12725478443785376,2.494721647267628,0.7248375576380599,-0.5310040682489242,4,0.14276541205406773,0.13962442055647595,0.0049377640511907295,0.27516406735038346,-0.5294785285366865,10,3,10,E_S1_S3_S5_S6_eq,3,12,
S2_pure_momentum|k5_h6,0.13571321710008788,0.12725478443785376,0.8458432662234117,0.6497088119323695,-0.6581204523583192,4,0.14128516230030536,0.16687959164848398,-0.15494069561622148,0.34483829782551134,-0.6775035039129271,9,5,10,S2_pure_momentum,5,6,
S2_pure_momentum|k3_h6,0.1315893317272061,0.12725478443785376,0.4334547289352342,0.5728860440002312,-0.811470889186635,4,0.13984892468426344,0.1759276869116092,-0.24753757896123685,0.3583751349689621,-0.8211272655171168,9,5,10,S2_pure_momentum,3,6,
S6_multibagger_lottery|k5_h6,0.11801076835261726,0.12725478443785376,-0.9244016085236506,0.6476217700105574,-0.5977546456321247,4,0.13910819441149253,0.12947481823505114,0.06530007253581349,0.23734308661875203,-0.895200292794209,10,4,10,S6_multibagger_lottery,5,6,
U_all7_k5|pick3_h12,0.16669843072821933,0.12725478443785376,3.9443646290365564,0.7234007632095553,-0.5695619426630322,4,0.1294310851119596,0.12374848396062166,0.030531248846735526,0.23213542604990134,-1.8629112227474984,10,4,10,U_all7,3,12,5.0
E_S1_S3_S5_S6_eq|k3_h6,0.13639610041739259,0.12725478443785376,0.9141315979538822,0.667935000404044,-0.47792707774544996,4,0.12709202470911654,0.11138094554648348,0.07145829038999252,0.28082998491174105,-2.096817263031807,10,3,10,E_S1_S3_S5_S6_eq,3,6,
E_all_eq|k3_h6,0.09989253190788427,0.12725478443785376,-2.736225252996949,0.5773852318646522,-0.5336751034789584,4,0.12482548408191288,0.0880186916416037,-0.06431789204419724,0.45033092011587805,-2.3234713257521724,9,4,10,E_all_eq,3,6,
S4_breakout_winner|k5_h6,0.10792306732709922,0.12725478443785376,-1.9331717110754543,0.8409909690833428,-0.27067266979780885,4,0.11846127784384657,0.11386232651812889,-0.014812074640138784,0.2756782455145379,-2.9598919495588034,9,3,10,S4_breakout_winner,5,6,
S7_idio_winner|k3_h12,0.09855946033779861,0.12725478443785376,-2.8695324100055153,0.4928023839251374,-0.6400781589999228,4,0.11560654144794431,0.12907119341442197,-0.19328587214868986,0.25309001706224965,-3.24536558914903,9,3,10,S7_idio_winner,3,12,
U_all7_k5|pick3_h6,0.10365025936252659,0.12725478443785376,-2.3604525075327176,0.5139304004857678,-0.5891803240694562,4,0.10877675907037902,0.09908193182721214,-0.15194358152861998,0.286264766653612,-3.9283438269055573,9,2,10,U_all7,3,6,5.0
S4_breakout_winner|k3_h6,0.10108689478788735,0.12725478443785376,-2.6167889649966414,0.7344645266012744,-0.28868780540790284,4,0.10744825063793802,0.10155998550958911,-0.032407358105330686,0.2823687950298648,-4.061194670149659,8,2,10,S4_breakout_winner,3,6,
E_ML_S3_balanced|k3_h6,0.14742053870604344,0.12725478443785376,2.0165754268189673,0.6922707634765031,-0.5165247901675831,4,0.10573340583101501,0.10780206022461669,0.017833352437934158,0.2272298799954644,-4.23267915084196,10,2,10,E_ML_S3_balanced,3,6,
S4_breakout_winner|k3_h12,0.09386680126472857,0.12725478443785376,-3.338798317312519,0.6507868340651132,-0.3476514813881241,4,0.09419846610360193,0.09490622985479502,-0.032984231906814654,0.27631582206962735,-5.3861731235832675,8,0,10,S4_breakout_winner,3,12,
S4_breakout_winner|k5_h12,0.09322557532332332,0.12725478443785376,-3.4029209114530445,0.7006298696176824,-0.382853470571823,4,0.09061156434414794,0.09938884626463451,-0.03701069450092731,0.17430679439205243,-5.744863299528667,9,2,10,S4_breakout_winner,5,12,
S3_quality_pullback|k5_h6,0.11836712009771588,0.12725478443785376,-0.888766434013788,0.6611516815331145,-0.49571723167703935,4,0.07771901551373309,0.07693718357806378,0.004184262688934792,0.18533404913440288,-7.034118182570152,10,2,10,S3_quality_pullback,5,6,
S6_multibagger_lottery|k5_h12,0.08649528615274549,0.12725478443785376,-4.0759498285108275,0.5209796069987926,-0.5016175619053665,4,0.07674270484983776,0.06239402749286316,-0.0404346695945883,0.2696431237670813,-7.131749248959684,9,3,10,S6_multibagger_lottery,5,12,
S6_multibagger_lottery|k3_h12,0.08152619902363378,0.12725478443785376,-4.572858541421998,0.4553869096739928,-0.5804252737265998,4,0.07632417914053122,0.07123178846182754,-0.17396410695817632,0.30827735600991146,-7.173601819890338,9,2,10,S6_multibagger_lottery,3,12,
S5_low_vol_quality|k3_h6,0.08000974806997241,0.12725478443785376,-4.7245036367881355,0.3985116535567499,-0.7418367157257015,4,0.07532460202972599,0.10350555667494687,-0.0651086986468552,0.18781785098555126,-7.2735595309708625,8,2,10,S5_low_vol_quality,3,6,
S5_low_vol_quality|k5_h6,0.09083896071610376,0.12725478443785376,-3.6415823721750007,0.4506212175630376,-0.6893609476330529,4,0.06961961196561835,0.0553882720546125,-0.016560991452476914,0.2025655465893761,-7.844058537381626,9,1,10,S5_low_vol_quality,5,6,
E_ML_S3_balanced|k5_h12,0.13039729240834008,0.12725478443785376,0.3142507970486319,0.7285036841807252,-0.3332611670811382,4,0.06508716470203253,0.0637891788053837,0.015418135801557709,0.1544921172041318,-8.297303263740208,10,1,10,E_ML_S3_balanced,5,12,
S2_pure_momentum|k5_h12,0.06646140292560454,0.12725478443785376,-6.079338151224922,0.3818215432029748,-0.6334351799434088,4,0.06273532852916293,0.06394041731453093,-0.11981704173451369,0.2766603232091691,-8.532486881027168,8,1,10,S2_pure_momentum,5,12,
S3_quality_pullback|k3_h12,0.06805766443647854,0.12725478443785376,-5.9197120001375225,0.3913140972195073,-0.5754891190869491,4,0.058775701448379104,0.050940044596626155,-0.057820786300636806,0.18656947766658738,-8.92844958910555,8,0,10,S3_quality_pullback,3,12,
S5_low_vol_quality|k5_h12,0.08221932125197218,0.12725478443785376,-4.503546318588159,0.4257588731859874,-0.656988016058237,4,0.05463346044812917,0.041815933288072316,-0.01545338614524916,0.16514409433142907,-9.342673689130544,9,1,10,S5_low_vol_quality,5,12,
S3_quality_pullback|k5_h12,0.07186616373984656,0.12725478443785376,-5.538862069800721,0.4292704233100112,-0.6179334167295283,4,0.046699941891645814,0.04347889082593093,-0.04956560510026242,0.10284198852492543,-10.136025544778878,9,0,10,S3_quality_pullback,5,12,
S3_quality_pullback|k3_h6,0.07560951627097134,0.12725478443785376,-5.164526816688242,0.4292940428562116,-0.5572133692991449,4,0.04463065490593343,0.02661200828387622,-0.13634064923866618,0.29263364879359477,-10.342954243350118,6,0,10,S3_quality_pullback,3,6,
E_ML_S3_balanced|k3_h12,0.1176395620245414,0.12725478443785376,-0.9615222413312363,0.6111748674953065,-0.4549572336738895,4,0.043915177523498564,0.04478472233024999,-0.0583482380164031,0.14777897750789348,-10.414501981593606,8,1,10,E_ML_S3_balanced,3,12,
S5_low_vol_quality|k3_h12,0.05652856746829382,0.12725478443785376,-7.072621696955994,0.3286663076120217,-0.723272620012092,4,0.03391996437628626,0.00962271148630195,-0.08682411234529619,0.3011266426058321,-11.414023296314834,5,1,10,S5_low_vol_quality,3,12,
S2_pure_momentum|k3_h12,-0.004061148743789156,0.12725478443785376,-13.131593318164292,0.13384676718147606,-0.8455804387057327,4,-0.027990790313344616,-0.028675994606769672,-0.20980336380550746,0.1669042040149713,-17.605098765277923,2,0,10,S2_pure_momentum,3,12,
