name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash_months,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_positive,wf_n_beats_spy,wf_n_splits,scorer,k_combo,weighting,gate,hold
mom_12_1|k5_3_3|ew|loose|h6,0.09312343533515821,0.1194382410561079,-2.6314805720949686,0.45742392338115395,-0.863745468212334,21,0.17099066856834227,0.1955031582482476,-0.04706208713449567,0.39156944677239935,2.2930471228907665,9,6,10,mom_12_1,k5_3_3,ew,loose,6
mom_12_1|k5_3_3|ew|none|h1,0.12943827944366082,0.1194382410561079,1.0000038387552923,0.6336576974699522,-0.7220979698782092,0,0.16278260919750737,0.1720812039616959,-0.08303440494436976,0.296574807617455,1.4722411858072786,9,5,10,mom_12_1,k5_3_3,ew,none,1
mom_12_1|k5_3_3|ew|none|h3,0.1260289388665985,0.1194382410561079,0.6590697810490598,0.5805712270393955,-0.8098717201762211,0,0.1591027286619641,0.17597808878073884,-0.12259336113450903,0.32805077486595624,1.1042531322529494,9,5,10,mom_12_1,k5_3_3,ew,none,3
mom_12_1|k5_3_3|ew|none|h6,0.0625054162766625,0.1194382410561079,-5.693282477944539,0.3694763922810326,-0.813820279546084,0,0.12426775068049545,0.14600002256241007,-0.1697958862460075,0.2320050701325811,-2.3792446658939173,9,4,10,mom_12_1,k5_3_3,ew,none,6
mom_12_1|k5_3_3|conv|tight|h1,0.057494161468587546,0.1194382410561079,-6.194407958752035,0.3888374965734019,-0.9056958809746056,12,0.10439989566713084,0.056663842182500646,-0.050769792454903984,0.35534187852526067,-4.366030167230378,7,3,10,mom_12_1,k5_3_3,conv,tight,1
mom_12_1|k5_3_3|conv|tight|h3,0.11698515102166018,0.1194382410561079,-0.24530900344477136,0.5231500391807388,-0.9439781532366126,5,0.19943811678462658,0.19131172192129553,-0.058516128732889805,0.47829809553165115,5.137791944519199,8,6,10,mom_12_1,k5_3_3,conv,tight,3
mom_12_1|k5_3_3|conv|tight|h6,0.008533503695389522,0.1194382410561079,-11.090473736071838,0.27775008298106024,-0.9514480810489715,4,0.09778884545208971,0.08561240724874752,-0.037222786448435685,0.26996565513176485,-5.027135188734489,9,1,10,mom_12_1,k5_3_3,conv,tight,6
mom_12_1|k5_3_3|conv|loose|h1,0.08075701694631632,0.1194382410561079,-3.868122410979158,0.44551921908266784,-0.8718865007254443,36,0.1361590863260484,0.09657684665840927,-0.02322177893845656,0.331984088257405,-1.1901111013386205,9,5,10,mom_12_1,k5_3_3,conv,loose,1
mom_12_1|k5_3_3|conv|loose|h3,0.06017276411203465,0.1194382410561079,-5.926547694407325,0.39389198847585977,-0.9690809390627096,24,0.17423596274063385,0.19002706288950455,-0.1516779523878884,0.5267000344689312,2.6175765401199236,8,6,10,mom_12_1,k5_3_3,conv,loose,3
mom_12_1|k5_3_3|conv|loose|h6,0.13800702586764402,0.1194382410561079,1.856878481153612,0.5682816634779989,-0.9577784546593459,21,0.2870595686212786,0.26093426939960773,-0.06932370325917547,0.6885098782481254,13.899937128184401,8,7,10,mom_12_1,k5_3_3,conv,loose,6
mom_12_1|k5_3_3|conv|none|h1,0.12573384990221537,0.1194382410561079,0.629560884610747,0.5718043370960236,-0.8503717661668136,0,0.19221604034197648,0.19318423065581924,-0.14977170517844196,0.37140443604362083,4.415584300254187,9,8,10,mom_12_1,k5_3_3,conv,none,1
