name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,scorer,k,hold,regime,weighting
ml_h3|k1|h3|tight|ew,0.47244746529183956,0.1194382410561079,35.30092242357317,1.020949324162476,-0.7217966522391781,5,0.41078500654782335,0.4156147658101643,0.08120008428106651,0.7901897127431443,0.9311597081168574,0.3753654485238617,-0.3452622355952966,-0.6348747670062517,26.272480920838877,10,9,10,ml_h3,1,3,tight,ew
ml_h6|k3|h6|tight|ew,0.37582212562158324,0.1194382410561079,25.638388456547535,0.9218954651204077,-0.6135274943030479,4,0.40134654414032483,0.33141495996757653,0.20314518990157504,1.264505918892536,0.9648468327321688,0.8022599752414661,-0.3191898999538533,-0.4923980695555525,25.32863468008903,10,10,10,ml_h6,3,6,tight,ew
ml_3plus6plus1|k1|h3|strict_dd|ew,0.4130577901542112,0.1194382410561079,29.36195490981033,0.7833584878949599,-0.6116174449683642,30,0.4007338069733442,0.3731226059504541,0.11721072338458272,0.7029239111739436,0.8418430819576285,0.459104110127261,-0.4418281527411433,-0.5751099068163039,25.26736096339096,10,9,10,ml_3plus6plus1,1,3,strict_dd,ew
ml_3plus6plus1|k1|h3|strict_dd|invvol,0.4130577901542112,0.1194382410561079,29.36195490981033,0.7833584878949599,-0.6116174449683642,30,0.4007338069733442,0.3731226059504541,0.11721072338458272,0.7029239111739436,0.8418430819576285,0.459104110127261,-0.4418281527411433,-0.5751099068163039,25.26736096339096,10,9,10,ml_3plus6plus1,1,3,strict_dd,invvol
ml_h3|k1|h6|safer|ew,0.37685314383327784,0.1194382410561079,25.741490277716995,0.9806809716402075,-0.5756779341517388,32,0.4005160061323883,0.30587032083220866,0.14707718487535848,0.9369231789949106,0.9342590402202925,0.6136034440408428,-0.34999217188711745,-0.47641408629691456,25.245580879295368,10,10,10,ml_h3,1,6,safer,ew
ml_h3|k1|h6|safer|invvol,0.37685314383327784,0.1194382410561079,25.741490277716995,0.9806809716402075,-0.5756779341517388,32,0.4005160061323883,0.30587032083220866,0.14707718487535848,0.9369231789949106,0.9342590402202925,0.6136034440408428,-0.34999217188711745,-0.47641408629691456,25.245580879295368,10,10,10,ml_h3,1,6,safer,invvol
ml_h6|k2|h6|tight|invvol,0.3704326837561338,0.1194382410561079,25.099444270002593,0.8718652081505502,-0.6840709603274394,4,0.3996715314684932,0.3553504235858612,0.12186902391085885,0.8582835522892243,1.049233518613576,0.521138837808737,-0.38652497745110903,-0.5543300573013877,25.161133412905862,10,9,10,ml_h6,2,6,tight,invvol
ml_3plus6|k1|h1|strict_dd|invvol,0.3485775250586376,0.1194382410561079,22.91392840025297,0.9067392556576402,-0.5889299989557795,42,0.3964640350351479,0.4176295794672915,-0.013727829222416998,0.7490839318777482,0.9109535755511917,0.1492058263580023,-0.3818245108491841,-0.5098902864952333,24.840383769571325,9,9,10,ml_3plus6,1,1,strict_dd,invvol
ml_3plus6|k1|h1|strict_dd|ew,0.3485775250586376,0.1194382410561079,22.91392840025297,0.9067392556576402,-0.5889299989557795,42,0.3964640350351479,0.4176295794672915,-0.013727829222416998,0.7490839318777482,0.9109535755511917,0.1492058263580023,-0.3818245108491841,-0.5098902864952333,24.840383769571325,9,9,10,ml_3plus6,1,1,strict_dd,ew
ml_3plus6|k1|h1|safer|invvol,0.3602685471495499,0.1194382410561079,24.083030609344203,0.947199587938159,-0.462806057338417,51,0.3942368442913482,0.411482695711323,0.20257046049556848,0.7490839318777482,0.9506085423041629,0.6300943546277163,-0.35203805389718795,-0.44840266706708065,24.617664695191355,10,10,10,ml_3plus6,1,1,safer,invvol
ml_3plus6|k1|h1|safer|ew,0.3602685471495499,0.1194382410561079,24.083030609344203,0.947199587938159,-0.462806057338417,51,0.3942368442913482,0.411482695711323,0.20257046049556848,0.7490839318777482,0.9506085423041629,0.6300943546277163,-0.35203805389718795,-0.44840266706708065,24.617664695191355,10,10,10,ml_3plus6,1,1,safer,ew
ml_h3|k1|h6|strict_dd|invvol,0.36452744234489165,0.1194382410561079,24.508920128878376,0.7713060037647683,-0.7197516445513129,24,0.39406167772026546,0.30587032083220866,0.08253390075413014,0.9369231789949106,0.9141543128659603,0.41255617049751975,-0.3938580672835247,-0.7197516445513129,24.600148038083084,10,10,10,ml_h3,1,6,strict_dd,invvol
ml_h3|k1|h6|strict_dd|ew,0.36452744234489165,0.1194382410561079,24.508920128878376,0.7713060037647683,-0.7197516445513129,24,0.39406167772026546,0.30587032083220866,0.08253390075413014,0.9369231789949106,0.9141543128659603,0.41255617049751975,-0.3938580672835247,-0.7197516445513129,24.600148038083084,10,10,10,ml_h3,1,6,strict_dd,ew
ml_3plus6plus1|k2|h6|tight|ew,0.4036325267421954,0.1194382410561079,28.41942856860875,0.848706982251271,-0.6906744930515392,4,0.38887870974490757,0.33144653058978835,0.11962079354283639,0.7570330293833445,0.8479808346087868,0.47437954106673047,-0.38867260564261213,-0.5728128345831912,24.081851240547298,10,8,10,ml_3plus6plus1,2,6,tight,ew
ml_3plus6plus1|k2|h6|tight|invvol,0.36029598135115815,0.1194382410561079,24.085774029505025,0.8134078397455377,-0.6840709603274394,4,0.38825466255315744,0.3203838932123064,0.1006357663380173,0.7668256546530665,0.9000571833666247,0.4353845203129887,-0.38769274712086177,-0.5543300573013877,24.019446521372277,10,8,10,ml_3plus6plus1,2,6,tight,invvol
ml_h6|k3|h6|tight|invvol,0.34789608476605727,0.1194382410561079,22.845784370994938,0.9144405407357087,-0.6103210220972053,4,0.3867636065011938,0.3128130994716126,0.1688718153242592,1.2911158825944353,1.0100533792266861,0.7822138183316325,-0.3002055043710662,-0.46991712724725515,23.87034091617592,10,9,10,ml_h6,3,6,tight,invvol
