name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,scorer,k,hold,regime,weighting
ml_3plus6|k1|h3|strict_dd|invvol,0.3215502556834531,0.1194382410561079,20.21120146273452,0.675114543113505,-0.5751099068163039,30,0.24921591504424495,0.19468370010156544,-0.14695354521317106,0.6528274533397134,0.5574046328384611,-0.3280820413150984,-0.43970003203689706,-0.5751099068163039,10.115571770481036,9,8,10,ml_3plus6,1,3,strict_dd,invvol
ml_3plus6|k1|h3|safer|ew,0.23464291335010512,0.1194382410561079,11.520467229399722,0.7792254312065513,-0.5751099068163038,41,0.16076204068806682,0.1946665896371692,-0.14695354521317106,0.31901676760302355,0.5733311384583148,-0.3280820413150984,-0.42328607882950176,-0.5751099068163039,1.2701843348632234,9,7,10,ml_3plus6,1,3,safer,ew
ml_3plus6|k1|h3|safer|invvol,0.23464291335010512,0.1194382410561079,11.520467229399722,0.7792254312065513,-0.5751099068163038,41,0.16076204068806682,0.1946665896371692,-0.14695354521317106,0.31901676760302355,0.5733311384583148,-0.3280820413150984,-0.42328607882950176,-0.5751099068163039,1.2701843348632234,9,7,10,ml_3plus6,1,3,safer,invvol
ml_3plus6|k1|h3|combo|ew,0.22550013244701805,0.1194382410561079,10.606189139091015,0.604361943586908,-0.965035306193697,11,0.24818025918618014,0.25481288441844485,-0.24323443485904428,0.8315087572847217,0.6335846795397806,-0.025335822343910488,-0.5206504108747112,-0.9516058738056222,10.012006184674556,8,7,10,ml_3plus6,1,3,combo,ew
ml_3plus6|k1|h3|combo|invvol,0.22550013244701805,0.1194382410561079,10.606189139091015,0.604361943586908,-0.965035306193697,11,0.24818025918618014,0.25481288441844485,-0.24323443485904428,0.8315087572847217,0.6335846795397806,-0.025335822343910488,-0.5206504108747112,-0.9516058738056222,10.012006184674556,8,7,10,ml_3plus6,1,3,combo,invvol
ml_3plus6|k1|h6|tight|ew,0.26821279902294703,0.1194382410561079,14.877455796683915,0.6017848887805844,-0.8038217546777913,4,0.1980350476894011,0.128845397751573,-0.08761541671242146,0.5445344177091693,0.44546807713550596,-0.023290624101421322,-0.5330498347917731,-0.6676251699803434,4.99748503499665,8,4,10,ml_3plus6,1,6,tight,ew
ml_3plus6|k1|h6|tight|invvol,0.26821279902294703,0.1194382410561079,14.877455796683915,0.6017848887805844,-0.8038217546777913,4,0.1980350476894011,0.128845397751573,-0.08761541671242146,0.5445344177091693,0.44546807713550596,-0.023290624101421322,-0.5330498347917731,-0.6676251699803434,4.99748503499665,8,4,10,ml_3plus6,1,6,tight,invvol
ml_3plus6|k1|h6|strict_dd|ew,0.20700604575480885,0.1194382410561079,8.756780469870096,0.5563463828858779,-0.719751644551313,24,0.19968297560871584,0.15271985049845516,-0.22645800122997783,0.9151175194886982,0.5994764575254261,-0.5273514055518359,-0.446656315190397,-0.7197516445513129,5.162277826928121,9,5,10,ml_3plus6,1,6,strict_dd,ew
ml_3plus6|k1|h6|strict_dd|invvol,0.20700604575480885,0.1194382410561079,8.756780469870096,0.5563463828858779,-0.719751644551313,24,0.19968297560871584,0.15271985049845516,-0.22645800122997783,0.9151175194886982,0.5994764575254261,-0.5273514055518359,-0.446656315190397,-0.7197516445513129,5.162277826928121,9,5,10,ml_3plus6,1,6,strict_dd,invvol
ml_3plus6|k1|h6|safer|ew,0.21965672893410515,0.1194382410561079,10.021848787799726,0.7108053661937059,-0.6178445340393469,32,0.20613730402083866,0.17645730086182299,-0.22645800122997783,0.9151175194886982,0.6195811848797583,-0.5273514055518359,-0.4027904197939898,-0.6178445340393468,5.8077106681404045,9,5,10,ml_3plus6,1,6,safer,ew
ml_3plus6|k1|h6|safer|invvol,0.21965672893410515,0.1194382410561079,10.021848787799726,0.7108053661937059,-0.6178445340393469,32,0.20613730402083866,0.17645730086182299,-0.22645800122997783,0.9151175194886982,0.6195811848797583,-0.5273514055518359,-0.4027904197939898,-0.6178445340393468,5.8077106681404045,9,5,10,ml_3plus6,1,6,safer,invvol
ml_3plus6|k1|h6|combo|ew,0.09293003937850086,0.1194382410561079,-2.6508201677607035,0.38961154020090083,-0.7726129741288154,10,0.03463647642052516,0.0160556835615272,-0.20932192596189625,0.3530110954265848,0.31939651128266644,-0.1519115723608953,-0.5466154044111093,-0.7154734687346461,-11.342372091890946,6,1,10,ml_3plus6,1,6,combo,ew
ml_3plus6|k1|h6|combo|invvol,0.09293003937850086,0.1194382410561079,-2.6508201677607035,0.38961154020090083,-0.7726129741288154,10,0.03463647642052516,0.0160556835615272,-0.20932192596189625,0.3530110954265848,0.31939651128266644,-0.1519115723608953,-0.5466154044111093,-0.7154734687346461,-11.342372091890946,6,1,10,ml_3plus6,1,6,combo,invvol
ml_3plus6|k2|h1|tight|ew,0.23152704058047346,0.1194382410561079,11.208879952436558,0.6959816039154542,-0.9462954047052371,12,0.34311120375674864,0.3332686296863375,-0.098749638904997,0.7202287799532052,0.9999355185180422,0.34850725937080007,-0.4213692803014988,-0.8856283534536801,19.50510064173141,9,9,10,ml_3plus6,2,1,tight,ew
ml_3plus6|k2|h1|tight|invvol,0.2667795590652877,0.1194382410561079,14.734131800917982,0.7746897923494275,-0.9267146563810535,12,0.3518269311826801,0.34195105861318753,-0.10154170031063303,0.8515915042146114,1.0652240105594888,0.34642597745882014,-0.4178145469916057,-0.8847471189076207,20.376673384324555,9,9,10,ml_3plus6,2,1,tight,invvol
ml_3plus6|k2|h1|strict_dd|ew,0.259111992261438,0.1194382410561079,13.96737512053301,0.8631617096074209,-0.7245993052238145,42,0.37732998894115444,0.3604031853072498,-0.062458528642316824,0.6656529339377302,1.0701694174920942,0.009887726717016512,-0.278998771301145,-0.518333198623129,22.926979160171978,9,9,10,ml_3plus6,2,1,strict_dd,ew
ml_3plus6|k2|h1|strict_dd|invvol,0.2925347608341713,0.1194382410561079,17.30965197780634,0.9936625143503672,-0.6324054540369171,42,0.3815802336793761,0.3757328297360111,-0.07029438697178425,0.787581629952228,1.1230052357301916,-0.008604003920793205,-0.28073912308574883,-0.5268547133877755,23.352003633994148,9,9,10,ml_3plus6,2,1,strict_dd,invvol
ml_3plus6|k2|h1|safer|ew,0.25546941962659186,0.1194382410561079,13.603117857048396,0.8965531223032585,-0.5164448595163778,51,0.34212616199272033,0.3304608939594329,0.13945799668322478,0.6656529339377302,1.0496280361086983,0.5583062412713486,-0.2531099404956869,-0.3882530673713418,19.406596465328576,10,10,10,ml_3plus6,2,1,safer,ew
ml_3plus6|k2|h1|safer|invvol,0.2907416176804549,0.1194382410561079,17.1303376624347,1.0593943560965027,-0.3718430331532525,51,0.35096070221969444,0.3488002630676924,0.1391133180653683,0.787581629952228,1.1070054005752858,0.5939007013758505,-0.250103907963202,-0.3718430331532527,20.290050488025983,10,10,10,ml_3plus6,2,1,safer,invvol
ml_3plus6|k2|h1|combo|ew,0.21064115790906413,0.1194382410561079,9.120291685295623,0.6728274186894159,-0.9368200052887112,31,0.330435260085917,0.3106124268175081,-0.16172024231570292,0.754580553709824,1.029866638067299,0.24041209539927522,-0.3504070462462473,-0.8895002571132744,18.237506274648233,9,9,10,ml_3plus6,2,1,combo,ew
ml_3plus6|k2|h1|combo|invvol,0.2476082595535738,0.1194382410561079,12.817001849746589,0.7599376581653982,-0.9121585538881984,31,0.33836047085468735,0.321598154506341,-0.157733791365941,0.6600638908375025,1.0759579390711382,0.24416492882312693,-0.34502861134756646,-0.8869358464279973,19.030027351525273,9,9,10,ml_3plus6,2,1,combo,invvol
ml_3plus6|k2|h2|tight|ew,0.15143256067131539,0.1194382410561079,3.199431961520749,0.5424182898376684,-0.9737132922803492,9,0.3018060829286929,0.2615885904493611,-0.003897766828654503,0.8587763572947444,0.8756211045530724,0.3593836514736193,-0.4507574451287576,-0.8547425673365303,15.374588558925831,9,9,10,ml_3plus6,2,2,tight,ew
ml_3plus6|k2|h2|tight|invvol,0.2295978460247894,0.1194382410561079,11.01596049686815,0.7108402352322081,-0.9113440792689353,9,0.33578860784150005,0.29411055253929563,-0.055242229856483194,0.7634633684394043,0.9872072322179989,0.282050679643423,-0.4352366279911305,-0.8555965185078958,18.772841050206544,9,8,10,ml_3plus6,2,2,tight,invvol
ml_3plus6|k2|h2|strict_dd|ew,0.15174884604145977,0.1194382410561079,3.2310604985351876,0.5963578029805631,-0.874500469141845,38,0.28206000675274534,0.24927252546499445,0.044401176217420124,0.7000019173161844,0.8783883691340908,0.3257355266684727,-0.35189692659692723,-0.4629528264483827,13.399980941331075,10,9,10,ml_3plus6,2,2,strict_dd,ew
ml_3plus6|k2|h2|strict_dd|invvol,0.22968043354614576,0.1194382410561079,11.024219249003785,0.8343131735210488,-0.5832045463250108,38,0.3098339866109981,0.2631385284062422,0.015534233369491446,0.6682738624508138,0.9762455144828577,0.2527190318604146,-0.3473205488774719,-0.45311944243704255,16.177378927156347,10,9,10,ml_3plus6,2,2,strict_dd,invvol
ml_3plus6|k2|h2|safer|ew,0.14766847465646937,0.1194382410561079,2.8230233600361476,0.599135449474043,-0.8136408323764118,44,0.2774363153557108,0.22445440509611048,0.04947197429257799,0.7000019173161844,0.878553623542517,0.3002212744411829,-0.31052749666862656,-0.4629528264483827,12.937611801627611,10,8,10,ml_3plus6,2,2,safer,ew
ml_3plus6|k2|h2|safer|invvol,0.23185570079300688,0.1194382410561079,11.241745973689898,0.8892723718071363,-0.45311944243704255,44,0.31517573887867495,0.2687487403859481,0.06300021806241696,0.6682738624508138,1.00235696592432,0.34496817497591153,-0.30565114270594496,-0.45311944243704255,16.711554153924038,10,9,10,ml_3plus6,2,2,safer,invvol
ml_3plus6|k2|h2|combo|ew,0.13819863409712507,0.1194382410561079,1.8760393041017176,0.5192442795658145,-0.9622478323894932,22,0.2772984243481666,0.250107362501939,0.023564771104555682,0.8721082222553296,0.8603723396196612,0.24243422162887263,-0.4074963542673197,-0.8286757586980182,12.923822700873203,10,8,10,ml_3plus6,2,2,combo,ew
ml_3plus6|k2|h2|combo|invvol,0.18703962247981343,0.1194382410561079,6.760138142370553,0.6467783537388736,-0.8596462857880434,22,0.25758348281730425,0.21547554883752973,-0.0021474044138874993,0.7447763058181769,0.8750702813549488,0.17425253936668011,-0.4098763439505103,-0.812895330470444,10.952328547786967,9,8,10,ml_3plus6,2,2,combo,invvol
ml_3plus6|k2|h3|tight|ew,0.33135010206983795,0.1194382410561079,21.191186101373006,0.8072460944569612,-0.6906744930515392,5,0.27931320786830166,0.2005705653423514,0.12405205921660856,0.7021076287867534,0.7704410641549634,0.5910801868462319,-0.42160287333232294,-0.5728128345831912,13.125301052886707,10,7,10,ml_3plus6,2,3,tight,ew
ml_3plus6|k2|h3|tight|invvol,0.31250928246933185,0.1194382410561079,19.307104141322394,0.8081763081038474,-0.6829068190585487,5,0.291606803142001,0.2026506818426892,0.14358808828979264,0.6238894970938065,0.8345841686037438,0.5709643504119837,-0.4081148075030345,-0.5546015217160362,14.354660580256638,10,7,10,ml_3plus6,2,3,tight,invvol
ml_3plus6|k2|h3|strict_dd|ew,0.2849304803370982,0.1194382410561079,16.549223928099032,0.7630422292729627,-0.6282530482314311,30,0.28988048939316646,0.25318704777003986,0.0850940499697661,0.5675240683361724,0.8015601217768037,0.45389708194504136,-0.3707264034634912,-0.4629528264483827,14.182029205373187,10,9,10,ml_3plus6,2,3,strict_dd,ew
ml_3plus6|k2|h3|strict_dd|invvol,0.2747799061000533,0.1194382410561079,15.534166504394541,0.7754680975917034,-0.6391434884471314,30,0.2997524397146586,0.2531291849872629,0.12377550299830231,0.6238894970938065,0.8765812954320378,0.5278964566429517,-0.35804930103457344,-0.4546667373898587,15.169224237522394,10,9,10,ml_3plus6,2,3,strict_dd,invvol
ml_3plus6|k2|h3|safer|ew,0.22075111226261068,0.1194382410561079,10.131287120650278,0.8198345395738715,-0.48832947181005887,41,0.21375767476310603,0.1682518138829573,-0.10274126123012228,0.5675240683361724,0.7012664386133357,-0.22794386392311555,-0.36219375810612814,-0.4883294718100591,6.5697477423671415,9,7,10,ml_3plus6,2,3,safer,ew
ml_3plus6|k2|h3|safer|invvol,0.2156693124663025,0.1194382410561079,9.62310714101946,0.840396661809987,-0.45466673738985863,41,0.22935583713562463,0.20218708613086556,-0.07694034667654581,0.6238894970938065,0.7789575502431514,-0.157646997579841,-0.3373890312400958,-0.4546667373898587,8.129563979619002,9,7,10,ml_3plus6,2,3,safer,invvol
ml_3plus6|k2|h3|combo|ew,0.26956555621470035,0.1194382410561079,15.012731515859246,0.7395885143031988,-0.915585276127998,11,0.3186470167142536,0.274178623376382,-0.03811648402356793,0.7693288687853519,0.8477899840260161,0.3465997100849363,-0.366165520252003,-0.8706728178071793,17.0586819374819,9,7,10,ml_3plus6,2,3,combo,ew
ml_3plus6|k2|h3|combo|invvol,0.2549916805046213,0.1194382410561079,13.555343944851339,0.7335530750300819,-0.9097765678772985,11,0.32256055140226525,0.34170725556342196,-0.08352055336645037,0.6755577294404504,0.9162264262288714,0.27854527227854,-0.3735141267691964,-0.8601049533089496,17.450035406283064,9,8,10,ml_3plus6,2,3,combo,invvol
ml_3plus6|k2|h6|tight|ew,0.3449989657542558,0.1194382410561079,22.556072469814794,0.7877515149773633,-0.6906744930515393,4,0.3743414724081379,0.3145798364031659,0.13207884438122242,0.7637908978018024,0.9063944359946386,0.5308843441324825,-0.37672145479258523,-0.5728128345831912,22.62812750687033,10,9,10,ml_3plus6,2,6,tight,ew
ml_3plus6|k2|h6|tight|invvol,0.3489548350899785,0.1194382410561079,22.95165940338706,0.8173513680943534,-0.6840709603274394,4,0.4156204556653652,0.32886123435019277,0.19087801593011533,0.7057301672126668,1.0294655875068668,0.6639034387884544,-0.36953582283637576,-0.5543300573013877,26.756025832593064,10,9,10,ml_3plus6,2,6,tight,invvol
ml_3plus6|k2|h6|strict_dd|ew,0.1547128146522314,0.1194382410561079,3.5274573596123515,0.5156739795713373,-0.7322564618739441,24,0.19441849142794812,0.16420224342502254,-0.1406946420241747,0.7588243510871984,0.6752207271503808,0.1167361023443276,-0.38071828445562833,-0.7036441693950409,4.635829408851352,9,7,10,ml_3plus6,2,6,strict_dd,ew
ml_3plus6|k2|h6|strict_dd|invvol,0.1797265590999566,0.1194382410561079,6.028831804384871,0.5829585221697429,-0.763126418929718,24,0.2641653164923354,0.20885255261085756,-0.18884265514773857,0.6808070263706025,0.8771003634242532,0.02033334069810295,-0.34339606459828464,-0.7063932219757605,11.610511915290074,9,9,10,ml_3plus6,2,6,strict_dd,invvol
ml_3plus6|k2|h6|safer|ew,0.1922562602543918,0.1194382410561079,7.28180191982839,0.6572132562128237,-0.4479783946244535,32,0.21785669650984812,0.16420224342502254,0.0206402648845756,0.7588243510871984,0.7116996743841425,0.20771475214230675,-0.32578165610780707,-0.3908115655905154,6.979649917041352,10,8,10,ml_3plus6,2,6,safer,ew
ml_3plus6|k2|h6|safer|invvol,0.224147754535722,0.1194382410561079,10.47095134796141,0.7579570563978625,-0.45662878408570096,32,0.29002855869032096,0.20885255261085756,0.0697897668321179,0.6808070263706025,0.9142989049022139,0.35744538570897044,-0.2881944051975728,-0.34354666159970376,14.19683613508864,10,10,10,ml_3plus6,2,6,safer,invvol
ml_3plus6|k2|h6|combo|ew,0.21486427988339551,0.1194382410561079,9.542603882728763,0.6199404245191142,-0.6383796731910626,10,0.21626464305824006,0.23289097957784843,0.005705252451847054,0.5061141659072683,0.6847283327074,0.15541041060625274,-0.3806804680790067,-0.5451868519019304,6.82044457188054,10,6,10,ml_3plus6,2,6,combo,ew
ml_3plus6|k2|h6|combo|invvol,0.2092516119547243,0.1194382410561079,8.98133708986164,0.6368341861809266,-0.6128828844251507,10,0.23146966359402615,0.21557526211397837,0.10061733554058216,0.44696067206074686,0.7694206906109176,0.49391030639499905,-0.3619503958020914,-0.4833472163370382,8.340946625459154,10,7,10,ml_3plus6,2,6,combo,invvol
ml_3plus6|k3|h1|tight|ew,0.23347288796132148,0.1194382410561079,11.403464690521359,0.7046489746662569,-0.8697410513917836,12,0.26679170678338693,0.26817181141787216,0.0013109860855637923,0.4537762434059147,0.9410380239143308,0.21233811279995649,-0.368113363901877,-0.766653482241409,11.873150944395231,10,8,10,ml_3plus6,3,1,tight,ew
ml_3plus6|k3|h1|tight|invvol,0.2446375729162673,0.1194382410561079,12.51993318601594,0.7455821039583881,-0.8365536701202013,12,0.26475529911913515,0.2945867353421576,-0.01944887336477852,0.5943972641808879,1.023188210651981,0.16351716920297343,-0.3627175703442419,-0.7347782433348966,11.669510177970063,9,7,10,ml_3plus6,3,1,tight,invvol
ml_3plus6|k3|h1|strict_dd|ew,0.2116049648512739,0.1194382410561079,9.216672379516599,0.8472128019295332,-0.5924045002709631,42,0.2725293437027476,0.3156334432068969,-0.07974867754435278,0.40419549619899064,0.992797473348878,-0.17304273316532356,-0.22929592677944774,-0.39828575721912507,12.4469146363313,9,9,10,ml_3plus6,3,1,strict_dd,ew
ml_3plus6|k3|h1|strict_dd|invvol,0.21544240149993477,0.1194382410561079,9.600416044382687,0.9494320954080907,-0.5264043071313765,42,0.26322684475912095,0.26477302008973613,-0.08029650038092606,0.5359084129439782,1.065497965956028,-0.2149367652598427,-0.2293566626564086,-0.3671962604756368,11.516664741968631,9,8,10,ml_3plus6,3,1,strict_dd,invvol
ml_3plus6|k3|h1|safer|ew,0.20181570606860988,0.1194382410561079,8.237746501250198,0.8843660864866496,-0.36690415468089477,51,0.24400866133051258,0.2661170702016997,0.07308180233220196,0.40419549619899064,0.9782411543817405,0.4268945011365562,-0.19975290829811676,-0.26477652270534846,9.594846399107798,10,9,10,ml_3plus6,3,1,safer,ew
ml_3plus6|k3|h1|safer|invvol,0.2038510445076882,0.1194382410561079,8.441280345158031,1.0194496190856766,-0.2941685742004772,51,0.23539339779378526,0.22925895200888025,0.060746118956429784,0.5359084129439782,1.0536761159163015,0.3917458924818935,-0.2088305294490127,-0.2941685742004772,8.733320045435063,10,8,10,ml_3plus6,3,1,safer,invvol
ml_3plus6|k3|h1|combo|ew,0.20702857610185732,0.1194382410561079,8.759033504574942,0.6786869078604282,-0.8600543392382487,31,0.2573951658416792,0.25896484725419744,0.06187413588239399,0.43766201110333314,0.9775984223043892,0.41841350234659336,-0.29633594755271747,-0.7934047423200056,10.933496850224463,10,10,10,ml_3plus6,3,1,combo,ew
ml_3plus6|k3|h1|combo|invvol,0.21844851091615336,0.1194382410561079,9.901026986004545,0.7284714273196067,-0.8279612857626863,31,0.2539137028871633,0.270591961570655,0.0972856401226343,0.41699933176878545,1.0547041347553598,0.45933108031869846,-0.29515398313187446,-0.7701272554804773,10.585350554772868,10,9,10,ml_3plus6,3,1,combo,invvol
ml_3plus6|k3|h2|tight|ew,0.16696919683303268,0.1194382410561079,4.753095577692479,0.5920809366160446,-0.9213658770083721,9,0.20520134530578912,0.23310643269021147,-0.003420780833415793,0.3654103316855739,0.8059997110963515,0.19879944291703186,-0.38575180917954816,-0.801784920218708,5.714114796635455,9,8,10,ml_3plus6,3,2,tight,ew
ml_3plus6|k3|h2|tight|invvol,0.20933656955539393,0.1194382410561079,8.989832849928604,0.7126727202315704,-0.8351555766630359,9,0.2229715314017217,0.25579872414825344,-0.031816164662479385,0.46143965347896354,0.9248082873685088,0.14015691588706009,-0.37274229981074825,-0.7625720934915979,7.491133406228711,9,6,10,ml_3plus6,3,2,tight,invvol
ml_3plus6|k3|h2|strict_dd|ew,0.18928139818633039,0.1194382410561079,6.984315713022249,0.7534154000583466,-0.693240361069173,38,0.24422122354478848,0.2438122485113171,0.10545889859471802,0.5142875631412964,0.9207311276158462,0.47982400038941425,-0.27854148085260916,-0.35999797998857896,9.61610262053539,10,10,10,ml_3plus6,3,2,strict_dd,ew
ml_3plus6|k3|h2|strict_dd|invvol,0.22750678362149723,0.1194382410561079,10.806854256538934,0.9612299609086266,-0.47135401598437654,38,0.2545361280634725,0.22405043974569605,0.10169074376299236,0.46143965347896354,1.0397778136880906,0.43589697435407576,-0.25905373935865933,-0.33938753220312456,10.647593072403788,10,10,10,ml_3plus6,3,2,strict_dd,invvol
ml_3plus6|k3|h2|safer|ew,0.1805119771155883,0.1194382410561079,6.107373605948041,0.7807101235392607,-0.5834222797418551,44,0.23365893404635818,0.21208282596203876,0.014884342799549755,0.5142875631412964,0.9206980106684359,0.16718081709679658,-0.238485217015363,-0.35999797998857896,8.559873670692358,10,9,10,ml_3plus6,3,2,safer,ew
