q,name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits
0.0,C_q0.0,0.3977406189318511,0.1194382410561079,27.83023778757432,0.9553637477926258,-0.49828619285029263,4,0.42800538003320804,0.39897919814733074,0.14492104439496223,1.0879351638068608,1.0309443895155632,0.7301722273690158,-0.2976965019041197,-0.4745918757975244,27.994518269377345,10,9,10
0.2,C_q0.2,0.4162022022063343,0.1194382410561079,29.67639611502264,0.9841464735227514,-0.4982861928502928,4,0.45194190868446144,0.4291964652908097,0.17357947969248255,1.0879351638068608,1.0765586962995195,0.7627672398633645,-0.3041617544619688,-0.4745918757975244,30.388171134502677,10,10,10
0.3,C_q0.3,0.42679737157721,0.1194382410561079,30.73591305211021,0.9983303728287138,-0.4982861928502928,4,0.4496360042119596,0.42049526191304776,0.17357947969248255,1.0879351638068608,1.0691404515233782,0.7627672398633645,-0.3041617544619688,-0.4745918757975244,30.157580687252494,10,10,10
0.4,C_q0.4,0.4481362715456887,0.1194382410561079,32.869803048958076,1.03558644651507,-0.4982861928502925,4,0.45860399893579257,0.43832658350017706,0.17006813149774525,1.0879351638068608,1.1025877169784526,0.7846710511142798,-0.3034189927992089,-0.4745918757975244,31.054380159635805,10,10,10
0.5,C_q0.5,0.42510860839332354,0.1194382410561079,30.567036733721565,0.9935584074796225,-0.4982861928502927,4,0.4512872834716776,0.41555344265186456,0.13067966642510664,1.0879351638068608,1.0636944775555055,0.6563455227527326,-0.3050725367493829,-0.4745918757975244,30.322708613224307,10,9,10
0.6,C_q0.6,0.38918955398543265,0.1194382410561079,26.975131292932474,0.9354189548708102,-0.5026303425931407,4,0.41373392404634723,0.4046425913008196,0.05531454630448973,0.9399348868773818,0.9830873058412435,0.338792278076157,-0.30985934838340157,-0.4745918757975244,26.567372670691263,10,9,10
