ts,close
2015-01-02,95.18694305419922
2015-01-05,93.0401840209961
2015-01-06,92.04808044433594
2015-01-07,92.71533966064453
2015-01-08,94.93746948242188
2015-01-09,93.771240234375
2015-01-12,93.26071166992188
2015-01-13,93.19107055664062
2015-01-14,92.73851013183594
2015-01-15,92.63408660888672
2015-01-16,93.99172973632812
2015-01-20,93.95691680908203
2015-01-21,94.3050537109375
2015-01-22,96.24870300292969
2015-01-23,95.16374969482422
2015-01-26,95.29139709472656
2015-01-27,94.93746948242188
2015-01-28,95.1173095703125
2015-01-29,96.3879623413086
2015-01-30,94.16578674316406
2015-02-02,95.39580535888672
2015-02-03,96.27771759033203
2015-02-04,95.62208557128906
2015-02-05,96.63164520263672
2015-02-06,96.35317993164062
2015-02-09,95.63949584960938
2015-02-10,96.20809173583984
2015-02-11,96.02418518066406
2015-02-12,96.8590087890625
2015-02-13,96.87655639648438
2015-02-17,97.44866180419922
2015-02-18,97.72892761230469
2015-02-19,97.54794311523438
2015-02-20,98.14922332763672
2015-02-23,98.55207824707031
2015-02-24,98.7330551147461
2015-02-25,98.5987777709961
2015-02-26,99.01909637451172
2015-02-27,98.45867156982422
2015-03-02,99.5387191772461
2015-03-03,98.23680877685547
2015-03-04,97.58877563476562
2015-03-05,97.82816314697266
2015-03-06,95.9541244506836
2015-03-09,97.12754821777344
2015-03-10,94.72813415527344
2015-03-11,94.41873168945312
2015-03-12,96.01834869384766
2015-03-13,95.00833129882812
2015-03-16,97.03417205810547
2015-03-17,95.87824249267578
2015-03-18,97.18596649169922
2015-03-19,96.71307373046875
2015-03-20,97.19763946533203
2015-03-23,96.98744201660156
2015-03-24,97.09837341308594
2015-03-25,94.98501586914062
2015-03-26,94.9207992553711
2015-03-27,95.45204162597656
2015-03-30,96.94075775146484
2015-03-31,96.29857635498047
2015-04-01,94.87995147705078
2015-04-02,95.04340362548828
2015-04-06,96.60801696777344
2015-04-07,97.03417205810547
2015-04-08,97.0692138671875
2015-04-09,97.3727798461914
2015-04-10,97.53622436523438
2015-04-13,96.81814575195312
2015-04-14,96.90570831298828
2015-04-15,97.16844940185547
2015-04-16,96.84737396240234
2015-04-17,94.40705871582031
2015-04-20,96.04170227050781
2015-04-21,95.74395751953125
2015-04-22,96.1351318359375
2015-04-23,93.21025085449219
2015-04-24,92.81907653808594
2015-04-27,92.22947692871094
2015-04-28,92.43382263183594
2015-04-29,91.63978576660156
2015-04-30,91.30117797851562
2015-05-01,92.0543212890625
2015-05-04,92.83663940429688
2015-05-05,92.1885986328125
2015-05-06,92.03096008300781
2015-05-07,92.59725189208984
2015-05-08,93.75901794433594
2015-05-11,93.35037994384766
2015-05-12,93.44963073730469
2015-05-13,94.17351531982422
2015-05-14,95.24772644042969
2015-05-15,95.33528900146484
2015-05-18,95.08426666259766
2015-05-19,95.230224609375
2015-05-20,95.11566162109375
2015-05-21,95.20965576171875
2015-05-22,94.57514953613281
2015-05-26,93.75857543945312
2015-05-27,94.59867095947266
2015-05-28,94.51053619384766
2015-05-29,93.45890808105469
2015-06-01,93.400146484375
2015-06-02,93.45890808105469
2015-06-03,94.0933837890625
2015-06-04,93.03004455566406
2015-06-05,92.28392028808594
2015-06-08,91.9960708618164
2015-06-09,92.22515869140625
2015-06-10,93.43543243408203
2015-06-11,93.9171371459961
2015-06-12,92.84793090820312
2015-06-15,91.57307434082031
2015-06-16,91.93730926513672
2015-06-17,92.20755767822266
2015-06-18,93.77616119384766
2015-06-19,93.3825454711914
2015-06-22,93.81140899658203
2015-06-23,93.90542602539062
2015-06-24,92.55419158935547
2015-06-25,91.60243225097656
2015-06-26,92.2898178100586
2015-06-29,90.44505310058594
2015-06-30,90.65068054199219
2015-07-01,91.4437484741211
2015-07-02,91.28519439697266
2015-07-06,91.10893249511719
2015-07-07,91.31456756591797
2015-07-08,89.71654510498047
2015-07-09,90.3275375366211
2015-07-10,91.0325698852539
2015-07-13,91.92555236816406
2015-07-14,92.10767364501953
2015-07-15,91.64944458007812
2015-07-16,92.33679962158203
2015-07-17,92.05480194091797
2015-07-20,92.30741882324219
2015-07-21,91.5084457397461
2015-07-22,91.30281066894531
2015-07-23,87.83070373535156
2015-07-24,87.73082733154297
2015-07-27,87.36658477783203
2015-07-28,88.77657318115234
