ts,close
2015-01-02,39.509307861328125
2015-01-05,38.42586135864258
2015-01-06,37.624114990234375
2015-01-07,37.848026275634766
2015-01-08,38.68588638305664
2015-01-09,38.050262451171875
2015-01-12,37.5952262878418
2015-01-13,37.450767517089844
2015-01-14,37.017391204833984
2015-01-15,36.63457489013672
2015-01-16,37.2990837097168
2015-01-20,37.559112548828125
2015-01-21,37.631343841552734
2015-01-22,38.83755874633789
2015-01-23,38.46918869018555
2015-01-26,38.70032501220703
2015-01-27,38.25973129272461
2015-01-28,37.67466735839844
2015-01-29,38.1080436706543
2015-01-30,37.501319885253906
2015-02-02,38.14418029785156
2015-02-03,38.6064338684082
2015-02-04,38.55552673339844
2015-02-05,39.02083969116211
2015-02-06,39.58794021606445
2015-02-09,39.4134635925293
2015-02-10,39.675193786621094
2015-02-11,39.18806838989258
2015-02-12,39.88603973388672
2015-02-13,40.2277717590332
2015-02-17,40.2568359375
2015-02-18,39.63885498046875
2015-02-19,39.66792678833008
2015-02-20,39.864227294921875
2015-02-23,40.060543060302734
2015-02-24,40.2568359375
2015-02-25,40.2277717590332
2015-02-26,40.09688949584961
2015-02-27,39.835140228271484
2015-03-02,40.38771057128906
2015-03-03,40.31499481201172
2015-03-04,39.85696029663086
2015-03-05,39.87151336669922
2015-03-06,39.689735412597656
2015-03-09,39.74789810180664
2015-03-10,38.74458694458008
2015-03-11,39.04267120361328
2015-03-12,40.41678237915039
2015-03-13,40.23502731323242
2015-03-16,40.518577575683594
2015-03-17,40.64944839477539
2015-03-18,40.8384895324707
2015-03-19,40.358612060546875
2015-03-20,40.722137451171875
2015-03-23,40.554927825927734
2015-03-24,40.24229431152344
2015-03-25,39.65338134765625
2015-03-26,39.62430191040039
2015-03-27,39.3480339050293
2015-03-30,39.820613861083984
2015-03-31,39.55160140991211
2015-04-01,39.21715545654297
2015-04-02,39.52977752685547
2015-04-06,39.318946838378906
2015-04-07,39.27532196044922
2015-04-08,39.260772705078125
2015-04-09,39.39891052246094
2015-04-10,39.49344253540039
2015-04-13,39.689735412597656
2015-04-14,39.39891052246094
2015-04-15,39.84967803955078
2015-04-16,39.84967803955078
2015-04-17,39.29712677001953
2015-04-20,39.52250671386719
2015-04-21,39.46435546875
2015-04-22,39.74789810180664
2015-04-23,39.88603973388672
2015-04-24,39.76972961425781
2015-04-27,39.96600341796875
2015-04-28,40.285911560058594
2015-04-29,40.3222770690918
2015-04-30,40.060543060302734
2015-05-01,40.1259765625
2015-05-04,40.518577575683594
2015-05-05,40.51131057739258
2015-05-06,40.20021057128906
2015-05-07,40.11968994140625
2015-05-08,41.02735900878906
2015-05-11,40.63209533691406
2015-05-12,40.6027946472168
2015-05-13,40.69797134399414
2015-05-14,41.02002716064453
2015-05-15,40.63939666748047
2015-05-18,40.80775833129883
2015-05-19,41.283538818359375
2015-05-20,41.0493049621582
2015-05-21,40.99806213378906
2015-05-22,40.99074172973633
2015-05-26,40.741878509521484
2015-05-27,41.041996002197266
2015-05-28,41.14445877075195
2015-05-29,40.96147537231445
2015-06-01,41.02002716064453
2015-06-02,41.122493743896484
2015-06-03,41.65684127807617
2015-06-04,41.093223571777344
2015-06-05,41.437255859375
2015-06-08,41.07858657836914
2015-06-09,41.503135681152344
2015-06-10,41.87644958496094
2015-06-11,41.91304016113281
2015-06-12,41.788604736328125
2015-06-15,41.70808410644531
2015-06-16,41.8837776184082
2015-06-17,41.8471565246582
2015-06-18,42.235103607177734
2015-06-19,41.759334564208984
2015-06-22,42.388816833496094
2015-06-23,42.37417221069336
2015-06-24,42.118003845214844
2015-06-25,41.8471565246582
2015-06-26,42.044795989990234
2015-06-29,41.03466796875
2015-06-30,41.16643524169922
2015-07-01,41.65684127807617
2015-07-02,41.53240203857422
2015-07-06,41.31281280517578
2015-07-07,41.17374801635742
2015-07-08,40.441776275634766
2015-07-09,40.62477493286133
2015-07-10,41.0493049621582
2015-07-13,41.53240203857422
2015-07-14,41.90571975708008
2015-07-15,42.293670654296875
2015-07-16,42.579139709472656
2015-07-17,42.41077423095703
2015-07-20,42.491302490234375
2015-07-21,42.418113708496094
2015-07-22,42.8353385925293
2015-07-23,42.60842514038086
2015-07-24,42.293670654296875
2015-07-27,42.15459060668945
2015-07-28,42.01552200317383
2015-07-29,42.425437927246094
2015-07-30,42.56449890136719
2015-07-31,42.35954666137695
2015-08-03,42.388816833496094
2015-08-04,42.322967529296875
2015-08-05,42.47399139404297
2015-08-06,42.38557434082031
2015-08-07,42.34138488769531
2015-08-10,42.6876335144043
2015-08-11,42.149818420410156
2015-08-12,41.78879928588867
2015-08-13,41.91404342651367
2015-08-14,42.23822784423828
2015-08-17,42.25296401977539
2015-08-18,42.3929443359375
2015-08-19,42.03928756713867
2015-08-20,41.34673309326172
2015-08-21,39.762718200683594
2015-08-24,37.75873947143555
2015-08-25,36.85253143310547
2015-08-26,38.53232955932617
2015-08-27,39.80693054199219
2015-08-28,39.44591522216797
2015-08-31,39.291202545166016
2015-09-01,37.56719207763672
2015-09-02,38.303955078125
2015-09-03,38.62812805175781
2015-09-04,37.788211822509766
2015-09-08,38.996490478515625
2015-09-09,38.4512939453125
2015-09-10,38.72389602661133
2015-09-11,38.76810073852539
2015-09-14,38.87862014770508
2015-09-15,39.394351959228516
2015-09-16,39.57854080200195
2015-09-17,38.466026306152344
2015-09-18,37.604026794433594
2015-09-21,37.979774475097656
2015-09-22,37.34615707397461
2015-09-23,37.41246795654297
2015-09-24,37.243011474609375
2015-09-25,37.92820358276367
2015-09-28,37.11040496826172
2015-09-29,37.49350357055664
2015-09-30,37.832435607910156
2015-10-01,37.89872741699219
2015-10-02,37.76611328125
2015-10-05,38.61339569091797
2015-10-06,38.333412170410156
2015-10-07,38.4512939453125
2015-10-08,38.70915603637695
2015-10-09,38.41445541381836
2015-10-12,38.44392013549805
2015-10-13,38.20817184448242
2015-10-14,37.94293975830078
2015-10-15,38.81967544555664
2015-10-16,38.95964813232422
2015-10-19,38.72389602661133
2015-10-20,39.107017517089844
2015-10-21,39.1364860534668
2015-10-22,39.82903289794922
2015-10-23,40.33738708496094
2015-10-26,39.998477935791016
2015-10-27,39.87324142456055
2015-10-28,40.853111267089844
2015-10-29,40.587890625
2015-10-30,39.887969970703125
2015-11-02,40.41106414794922
2015-11-03,40.47002029418945
2015-11-04,40.488563537597656
2015-11-05,40.696266174316406
2015-11-06,41.43065643310547
2015-11-09,41.14877700805664
2015-11-10,41.47517395019531
2015-11-11,41.39358139038086
2015-11-12,40.92621994018555
2015-11-13,40.481136322021484
2015-11-16,41.000404357910156
2015-11-17,40.770450592041016
2015-11-18,41.297142028808594
2015-11-19,41.51968765258789
2015-11-20,41.40842056274414
2015-11-23,41.245216369628906
2015-11-24,41.00783157348633
2015-11-25,40.963321685791016
2015-11-27,41.08942794799805
2015-11-30,40.87431335449219
