ts,close
2015-01-02,8.242642402648926
2015-01-05,7.920664310455322
2015-01-06,7.845536708831787
2015-01-07,8.070918083190918
2015-01-08,8.274839401245117
2015-01-09,8.162148475646973
2015-01-12,8.16751480102539
2015-01-13,8.162148475646973
2015-01-14,8.108484268188477
2015-01-15,7.974325656890869
2015-01-16,8.060190200805664
2015-01-20,8.054821968078613
2015-01-21,8.033357620239258
2015-01-22,8.065552711486816
2015-01-23,8.0011568069458
2015-01-26,8.092386245727539
2015-01-27,7.968961238861084
2015-01-28,7.838854789733887
2015-01-29,8.050275802612305
2015-01-30,7.97438383102417
2015-02-02,8.27796459197998
2015-02-03,8.483962059020996
2015-02-04,8.603225708007812
2015-02-05,8.59238338470459
2015-02-06,8.597804069519043
2015-02-09,8.630329132080078
2015-02-10,8.722491264343262
2015-02-11,8.809226989746094
2015-02-12,8.868858337402344
2015-02-13,8.83632755279541
2015-02-17,8.733329772949219
2015-02-18,8.787540435791016
2015-02-19,8.906804084777832
2015-02-20,8.890541076660156
2015-02-23,8.879698753356934
2015-02-24,8.868858337402344
2015-02-25,8.950172424316406
2015-02-26,8.879698753356934
2015-02-27,8.858012199401855
2015-03-02,8.982697486877441
2015-03-03,8.765857696533203
2015-03-04,8.689962387084961
2015-03-05,8.733329772949219
2015-03-06,8.63575267791748
2015-03-09,8.689962387084961
2015-03-10,8.5219087600708
2015-03-11,8.538172721862793
2015-03-12,8.765857696533203
2015-03-13,8.782118797302246
2015-03-16,8.9393310546875
2015-03-17,8.88512134552002
2015-03-18,8.923068046569824
2015-03-19,8.858012199401855
2015-03-20,8.93390941619873
2015-03-23,8.982697486877441
2015-03-24,8.977279663085938
2015-03-25,8.771280288696289
2015-03-26,8.679119110107422
2015-03-27,8.662856101989746
2015-03-30,8.7604341506958
2015-03-31,8.749592781066895
2015-04-01,8.624910354614258
2015-04-02,8.689962387084961
2015-04-06,8.673698425292969
2015-04-07,8.619487762451172
2015-04-08,8.662856101989746
2015-04-09,8.646594047546387
2015-04-10,8.689962387084961
2015-04-13,8.603225708007812
2015-04-14,8.65743350982666
2015-04-15,8.711647033691406
2015-04-16,8.64117431640625
2015-04-17,8.543594360351562
2015-04-20,8.624910354614258
2015-04-21,8.576122283935547
2015-04-22,8.624910354614258
2015-04-23,8.543594360351562
2015-04-24,8.5490140914917
