date,regime,equity,ret_m,cash,n_picks,spy_frac
2006-12-29,recovery,3.7863974600249333,0.002416923857557138,False,2,0.0
2007-01-31,recovery,4.493833408412116,0.18683615649333443,False,2,0.0
2007-02-28,bull,4.528648153834508,0.008755982516820901,False,2,0.0
2007-03-30,recovery,4.565196179511471,0.008070405214857856,False,2,0.0
2007-04-30,recovery,5.0002829372602955,0.09530516118923593,False,2,0.0
2007-05-31,recovery,6.337445898448978,0.26741745976505216,False,2,0.0
2007-06-29,bull,6.6787890538725865,0.053861312726495636,False,2,0.0
2007-07-31,bull,7.0728609358252275,0.05900349281493544,False,2,0.0
2007-08-31,recovery,8.178167358128709,0.15627430432074785,False,2,0.0
2007-09-28,recovery,9.70704777730057,0.18813471482512645,False,2,0.0
2007-10-31,recovery,9.257029451862715,-0.04635995781232255,False,2,0.0
2007-11-30,normal,9.727278942390697,0.05079917839446413,False,2,0.0
2007-12-31,normal,7.5947706669791915,-0.2192296826318208,False,2,0.0
2008-01-31,normal,6.454020592720083,-0.15020204352172245,False,2,0.0
2008-02-29,normal,6.5545067699691275,0.015569547045200027,False,2,0.0
2008-03-31,normal,7.0172831535025555,0.07060430323357614,False,2,0.0
2008-04-30,normal,7.851400690084503,0.1199861510664173,False,2,0.0
2008-05-30,normal,5.586744686580818,-0.28843974379803433,False,2,0.0
2008-06-30,normal,7.307290514932139,0.3079692960524967,False,2,0.0
2008-07-31,normal,14.35855578004931,0.9649630394067691,False,2,0.0
2008-08-29,normal,11.434063645871685,-0.2036759252794142,False,2,0.0
2008-09-30,crash,11.985116184448065,0.04924317979263809,True,0,0.0
2008-10-31,crash,11.985116184448065,0.0,True,0,0.0
2008-11-28,crash,11.985116184448065,0.0,True,0,0.0
2008-12-31,normal,11.973131068263617,0.0,False,2,0.0
2009-01-30,crash,9.598141514721725,-0.19755749693141406,True,0,0.0
2009-02-27,crash,9.598141514721725,0.0,True,0,0.0
2009-03-31,normal,9.588543373207003,0.0,False,2,0.0
2009-04-30,normal,16.639564623547283,0.7353589566109437,False,2,0.0
2009-05-29,recovery,15.395622791178138,-0.07475807573767859,False,2,0.0
2009-06-30,normal,24.191448553041702,0.57131990573994,False,2,0.0
2009-07-31,recovery,32.724862359263064,0.35274505317493354,False,2,0.0
2009-08-31,recovery,43.386270653135234,0.3257892478455104,False,2,0.0
2009-09-30,recovery,35.857211009131454,-0.17353553395259863,False,2,0.0
2009-10-30,recovery,36.1769476994706,0.009926869412928597,False,2,0.0
2009-11-30,recovery,38.77333552362895,0.07176912341325992,False,2,0.0
2009-12-31,recovery,44.14639066932036,0.13857603616322883,False,2,0.0
2010-01-29,bull,46.149858521088795,0.04538237036806603,False,2,0.0
2010-02-26,recovery,51.35815123267572,0.11285609270517982,False,2,0.0
2010-03-31,recovery,63.46449279990786,0.2357238583683614,False,2,0.0
2010-04-30,recovery,58.269296810808925,-0.08185988353327667,False,2,0.0
2010-05-31,crash,53.54704657174285,-0.08012194839085612,True,0,0.0
2010-06-30,normal,53.4934995251711,0.0,False,2,0.0
2010-07-30,normal,51.162018347530335,-0.04358438311824597,False,2,0.0
2010-08-31,normal,58.81956139969505,0.1496724191010019,False,2,0.0
2010-09-30,recovery,58.17999414815866,-0.010873376752851821,False,2,0.0
2010-10-29,recovery,68.63119962819263,0.17963572587201346,False,2,0.0
2010-11-30,bull,75.63310481540702,0.10202218852572874,False,2,0.0
2010-12-31,recovery,97.05451301175218,0.28322793634648524,False,2,0.0
2011-01-31,recovery,100.54616485287545,0.037013205685271125,False,2,0.0
2011-02-28,recovery,98.79569889734476,-0.017409574577926967,False,2,0.0
2011-03-31,bull,101.8550629317361,0.030966571101138873,False,2,0.0
2011-04-29,recovery,110.3029320832898,0.0829401004564253,False,2,0.0
2011-05-31,bull,97.3677532198465,-0.1172695831301741,False,2,0.0
2011-06-30,recovery,91.5349848682178,-0.059904518269605245,False,2,0.0
2011-07-29,bull,84.48359262641199,-0.07703494190726795,False,2,0.0
2011-08-31,normal,60.00246152681402,-0.2890628560688408,False,2,0.0
2011-09-30,crash,69.11486190532348,0.153020129355154,True,0,0.0
2011-10-31,normal,69.04574704341816,0.0,False,2,0.0
2012-03-30,recovery,52.39505713040285,-0.24115446100604623,False,2,0.0
2012-05-31,bull,56.60151019797926,0.08028339499863946,False,2,0.0
2012-06-29,recovery,52.52260385051376,-0.07206356037495132,False,2,0.0
2012-07-31,recovery,54.08577659599142,0.029761904987167936,False,2,0.0
2012-08-31,recovery,52.916439713954986,-0.021620044226620228,False,2,0.0
2012-09-28,recovery,55.401304908493515,0.046958283814457505,False,2,0.0
2012-10-31,bull,57.49179053192582,0.03877228102933714,False,2,0.0
2012-11-30,recovery,66.65989731177294,0.159468103098232,False,2,0.0
2012-12-31,recovery,73.3379400246956,0.1001808130859998,False,2,0.0
2013-01-31,recovery,69.82252713567226,-0.04793443731634078,False,2,0.0
2013-02-28,recovery,75.44018125892887,0.08045618446810077,False,2,0.0
2013-03-28,recovery,79.57850816033108,0.05485573910802877,False,2,0.0
2013-04-30,recovery,103.58736047129116,0.301700206073079,False,2,0.0
2013-05-31,recovery,106.62045462197304,0.03031085373930187,False,2,0.0
2013-06-28,bull,115.18906471292131,0.08036553700064974,False,2,0.0
2013-07-31,recovery,124.45988495674501,0.08048351001832335,False,2,0.0
2013-08-30,bull,132.99710937970156,0.0685941853949455,False,2,0.0
2013-09-30,recovery,133.38265756172703,0.0028989215165928766,False,2,0.0
2013-10-31,recovery,143.15504154436508,0.0732657765355706,False,2,0.0
2013-11-29,recovery,145.8385149827292,0.01874522482348282,False,2,0.0
2013-12-31,recovery,150.46172595488716,0.03273362534592757,False,2,0.0
2014-01-31,bull,159.8619935957871,0.06247613857439354,False,2,0.0
2014-02-28,recovery,159.60925071764746,-0.0015810066699075316,False,2,0.0
2014-03-31,recovery,154.64255487375925,-0.031117844495582594,False,2,0.0
2014-04-30,recovery,159.83534415331118,0.0335793034704516,False,2,0.0
2014-05-30,recovery,161.6286747791975,0.01121986276180671,False,2,0.0
2014-06-30,recovery,147.52731995306064,-0.08724537799620558,False,2,0.0
2014-10-31,recovery,152.60427178521854,0.035449087414018476,False,2,0.0
2014-11-30,recovery,165.31143168308571,0.0832687037473744,False,2,0.0
2015-01-31,bull,169.87251705369005,0.02759086485530101,False,2,0.0
2015-02-28,recovery,175.40951721330293,0.03259503217852976,False,2,0.0
2015-03-31,normal,165.50622587987735,-0.056458118640067355,False,2,0.0
2015-04-30,recovery,164.68187271977527,-0.004980798490930388,False,2,0.0
2015-05-29,recovery,177.0610835924077,0.07517045238911661,False,2,0.0
2015-06-30,normal,161.90166584743224,-0.08470158270307533,False,2,0.0
2015-07-31,recovery,175.08927138145432,0.08145441533905783,False,2,0.0
2015-08-31,normal,178.06397803028395,0.016989656906783557,False,2,0.0
2015-09-30,normal,197.71884331766154,0.11038091760499044,False,2,0.0
2015-10-30,recovery,223.1402363583928,0.12857344608216437,False,2,0.0
2015-11-30,normal,221.89671827197427,-0.005572809757274255,False,2,0.0
2015-12-31,normal,189.58116331011166,-0.14563331631725207,False,2,0.0
2016-01-29,normal,199.16078053142783,0.051582009474180214,False,2,0.0
2016-02-29,normal,243.7265078533936,0.22376758718784626,False,2,0.0
2016-03-31,recovery,277.8243181296142,0.13990193588926803,False,2,0.0
2016-04-29,normal,307.7146907496481,0.1075873156866313,False,2,0.0
2016-05-31,recovery,309.5272322614239,0.005890331421486872,False,2,0.0
2016-06-30,normal,369.61613549097547,0.1941312329468997,False,2,0.0
2016-07-29,recovery,356.06372029991195,-0.03666618929679919,False,2,0.0
2016-08-31,recovery,388.57108687748456,0.09238887521814503,False,2,0.0
2016-09-30,bull,400.46720103217257,0.030615026584411842,False,2,0.0
2016-10-31,normal,478.99503157102504,0.19609054208797416,False,2,0.0
2016-11-30,recovery,517.1458221084656,0.07964757048170668,False,2,0.0
2016-12-30,recovery,545.3848967920785,0.05460563244710903,False,2,0.0
2017-01-31,recovery,535.2097635450826,-0.01865679322409808,False,2,0.0
2017-02-28,recovery,578.1277861016206,0.08018916223101158,False,2,0.0
2017-03-31,bull,602.3735259763965,0.04298135632748684,False,2,0.0
2017-04-28,recovery,699.8208886048579,0.16177231970895053,False,2,0.0
2017-05-31,recovery,695.1693686411407,-0.006646729240949578,False,2,0.0
2017-06-30,bull,729.9259643140202,0.049997306038985605,False,2,0.0
2017-09-29,recovery,761.8110996193245,0.0436826977860278,False,2,0.0
2017-10-31,recovery,777.2006472488316,0.02020126464053517,False,2,0.0
2017-11-30,recovery,804.664361805135,0.03533671086548966,False,2,0.0
2018-01-31,recovery,786.5579077809762,-0.021523394837907595,False,2,0.0
2018-02-28,bull,754.8987473538401,-0.0402502601702299,False,2,0.0
2018-03-29,bull,749.1015027460784,-0.007679499572734774,False,2,0.0
2018-04-30,recovery,774.6119151494592,0.034054680587162045,False,2,0.0
2018-05-31,recovery,746.2337630836759,-0.03663531571200763,False,2,0.0
2018-06-29,bull,777.164399891451,0.04144899137230129,False,2,0.0
2018-07-31,recovery,844.1331033023556,0.08617057526085642,False,2,0.0
2018-08-31,recovery,818.2118796917771,-0.02973724475651196,False,2,0.0
2018-09-28,recovery,651.6006042494528,-0.20362852163071415,False,2,0.0
2019-04-30,recovery,587.6666294194185,-0.09811834797740357,False,2,0.0
2019-05-31,normal,641.9629006938408,0.09239298023109424,False,2,0.0
2019-06-28,recovery,685.2294311320638,0.06739724428227872,False,2,0.0
2019-07-31,normal,697.9754154324447,0.0186010461916724,False,2,0.0
2019-08-30,normal,719.4282463582844,0.030735797352616154,False,2,0.0
2019-09-30,recovery,842.2018423982814,0.1718262266640559,False,2,0.0
2019-10-31,recovery,983.0336672516265,0.16721861407036087,False,2,0.0
2019-11-29,recovery,1004.8832820830036,0.022226720771898155,False,2,0.0
2019-12-31,recovery,965.1811161594577,-0.03950923120270043,False,2,0.0
2020-01-31,bull,808.8286765680069,-0.16199284981205514,False,2,0.0
2020-02-28,normal,589.108048496079,-0.27165286597433536,False,2,0.0
2020-03-31,crash,801.1068268900802,0.3612252245965424,True,0,0.0
2020-04-30,normal,800.3057200631902,0.0,False,2,0.0
2020-05-29,recovery,813.5705758751874,0.01657473572842877,False,2,0.0
2020-06-30,recovery,926.6500042228798,0.13899154136203706,False,2,0.0
2020-07-31,recovery,967.4244977083118,0.04400204316583023,False,2,0.0
2020-08-31,recovery,757.6404840811551,-0.21684794433478227,False,2,0.0
2020-09-30,bull,711.1275318443717,-0.06139185169492767,False,2,0.0
2020-10-30,bull,1023.4314556671251,0.43916725177657767,False,2,0.0
2020-11-30,recovery,1162.1801347005753,0.136708737782959,False,2,0.0
2020-12-31,recovery,1276.0950974698671,0.09801833585689454,False,2,0.0
2021-01-29,bull,1306.5581854558109,0.023872114269809105,False,2,0.0
2021-02-26,recovery,1456.7012584907554,0.11491495342977394,False,2,0.0
2021-03-31,recovery,1592.3393863547835,0.09311320840386905,False,2,0.0
2021-04-30,recovery,1703.405606745562,0.06975034426865098,False,2,0.0
2021-05-31,recovery,1707.4305565957989,0.002362883997973155,False,2,0.0
2021-12-31,recovery,1644.8080646367591,-0.03571216246794555,False,2,0.0
2022-01-31,bull,1528.786382346927,-0.07053812829854678,False,2,0.0
2022-02-28,normal,1580.2894797869983,0.03368887768414447,False,2,0.0
2022-03-31,recovery,1390.5769648396886,-0.12004921716803457,False,2,0.0
2022-04-29,crash,1316.1048193773938,-0.05260746083846518,True,0,0.0
2022-05-31,normal,1314.7887145580164,0.0,False,2,0.0
2022-06-30,crash,1445.7108681305283,0.10067724960901137,True,0,0.0
2022-07-29,normal,1444.2651572623977,0.0,False,2,0.0
2022-08-31,normal,1117.5685946253868,-0.22620262006199993,False,2,0.0
2022-09-30,crash,1340.0948077266974,0.20031669682013786,True,0,0.0
2022-10-31,normal,1338.7547129189707,0.0,False,2,0.0
2022-11-30,recovery,1121.3679313479126,-0.16237984409935396,False,2,0.0
2022-12-30,normal,1502.2406491443594,0.3396500891002189,False,2,0.0
2023-01-31,recovery,1629.799871473893,0.08491264192736908,False,2,0.0
2023-02-28,normal,1753.995745157845,0.07620314362378522,False,2,0.0
2023-03-31,recovery,1671.892277210926,-0.04680938832011261,False,2,0.0
2023-04-28,recovery,2159.051001376391,0.291381646297302,False,2,0.0
2023-05-31,recovery,3014.2231710685583,0.39748454740372174,False,2,0.0
2023-06-30,recovery,3805.5326072042085,0.2625251652667534,False,2,0.0
2023-07-31,recovery,3567.1385431388226,-0.0626440734245936,False,2,0.0
2023-08-31,recovery,3229.400576954028,-0.09468036133174959,False,2,0.0
2023-09-29,bull,2952.1197690742933,-0.08586138550246566,False,2,0.0
2023-10-31,normal,3508.388402384847,0.1884302388872876,False,2,0.0
2023-11-30,recovery,3917.66540559032,0.11665669711120495,False,2,0.0
2023-12-29,recovery,3834.4317591159424,-0.020265992172771963,False,2,0.0
2024-01-31,recovery,3759.614448157196,-0.01951196830687534,False,2,0.0
2024-02-29,recovery,4048.5679237851705,0.0768572095922249,False,2,0.0
2024-03-28,recovery,3695.110955697744,-0.08730419613584378,False,2,0.0
2024-04-30,bull,3734.3000459436253,0.010605659942485168,False,2,0.0
2024-05-31,recovery,4069.905833844912,0.08987113616267606,False,2,0.0
2024-06-28,recovery,4220.706199606927,0.03705254419106562,False,2,0.0
2024-07-31,bull,4378.91054250745,0.038521429601522335,False,2,0.0
2024-08-30,recovery,4391.4875505095615,0.0028721774240468845,False,2,0.0
2024-09-30,recovery,4126.704524931041,-0.06029460918038959,False,2,0.0
2024-10-31,recovery,4555.978580779687,0.10402345340094798,False,2,0.0
2024-11-29,recovery,4179.895516007437,-0.0825471538340482,False,2,0.0
2024-12-31,bull,4394.286251060319,0.05129093161105236,False,2,0.0
2025-01-31,recovery,4300.593079339835,-0.021321590439830007,False,2,0.0
2025-02-28,bull,4232.496708684456,-0.014849030362820093,False,2,0.0
2025-03-31,normal,3647.6707121690097,-0.13817518045920035,False,2,0.0
2025-04-30,normal,4473.885362611593,0.226504724696296,False,2,0.0
2025-05-30,recovery,5051.792072908385,0.12917333893406757,False,2,0.0
2025-06-30,recovery,5059.720363902596,0.001569401685538152,False,2,0.0
2025-07-31,recovery,5017.068595827355,-0.008429669034583365,False,2,0.0
2025-08-29,recovery,4490.353026159686,-0.10498472556379501,False,2,0.0
2025-09-30,recovery,4287.041038531239,-0.04432182817210578,False,2,0.0
2025-10-31,recovery,4615.52360802445,0.07662221250994876,False,2,0.0
2025-11-28,recovery,4749.685110222501,0.029067450107892426,False,2,0.0
2025-12-31,recovery,4749.060951157447,-0.0001314106199821266,False,2,0.0
2026-01-30,recovery,4950.863983155908,0.042493249523208786,False,2,0.0
2026-02-27,bull,4770.205576298059,-0.036490278761948304,False,2,0.0
