date,equity,ret_m,regime,n_picks,n_eligible,picks
2004-12-31,2.009919514172902,0.002495360998720432,recovery,7,320,"SHW,COP,XOM,SRE,CSX,FE,DHR"
2005-01-31,1.9302515502797641,-0.03867606618621884,normal,15,320,"CSX,AAPL,CCU,CBE,CTL,WEN,NSC,UPS,RF,SBUX,BLL,EBAY,SLM,EQR,DHR"
2005-02-28,1.8449226254872237,-0.04324936580704141,recovery,7,320,"CSX,NVDA,MAS,NI,BLL,CCU,WEN"
2005-03-31,1.8237780412286153,-0.010471431347226851,normal,15,322,"BLL,CSX,AAPL,WEN,UVN,IPG,SYMC,CCU,MKC,CMS,EP,CTL,GDW,GT,ABC"
2005-04-29,1.8937601360694158,0.03941145742945788,normal,15,322,"CSX,AAPL,ADM,BLL,UVN,NEE,MAT,NKE,LB,NI,CVG,CCU,WEN,NOV,CTL"
2005-05-31,1.9464208308128337,0.028836315066159527,recovery,7,322,"UVN,CSX,BLL,PEG,NI,EXC,NEE"
2005-06-30,2.1561162361328066,0.10884269037654361,normal,15,322,"UVN,CSX,GDW,NI,BOL,CCU,GIS,MO,KR,NEE,IPG,CMCSA,BLL,UNP,PPL"
2005-07-29,2.0618799677414534,-0.04274923723269186,recovery,7,324,"GDW,CSX,BOL,NI,BF.B,NEE,IPG"
2005-08-31,2.4161830082529625,0.1730079576417431,bull,7,328,"CSX,CCU,NI,CVG,BF.B,NEE,GDW"
2005-09-30,2.2925358379965743,-0.0502248129273402,recovery,7,328,"CCU,CVG,CSX,NI,PEG,NEE,CTB"
2005-10-31,2.306802569278025,0.007230352820523533,normal,15,330,"CSX,CCU,CVG,ITT,UVN,NI,NEE,XEL,VFC,CNP,TLAB,CTB,KR,MO,PEG"
2005-11-30,2.362569960633962,0.025200390803128223,recovery,7,331,"BOL,UVN,CSX,NI,CVG,CCU,PPL"
2005-12-30,2.2435320270572854,-0.04943436923259398,normal,15,332,"CBE,NEE,BOL,NI,HPQ,CSX,KR,FISV,UVN,ITT,CVG,MU,NVDA,PAYX,PGR"
2006-01-31,1.992039417494801,-0.11120794047178896,recovery,7,333,"BOL,UVN,NVDA,CBE,UNM,CCU,TSN"
2006-02-28,2.0451253328503083,0.02767670527835172,recovery,7,334,"GT,NVDA,AAPL,ESRX,UNM,AMZN,CSX"
2006-03-31,2.1358946673633246,0.04542869120084392,recovery,7,335,"NVDA,KMG,CCU,CSX,PEG,CMVT,ADM"
2006-04-28,2.069700029780119,-0.030021548703420487,recovery,7,337,"EP,NVDA,ESRX,BLL,GDW,CHK,NE"
2006-05-31,1.8718788804745292,-0.09467429765331707,bull,7,339,"GDW,NVDA,ESRX,BLL,KMG,CMVT,CTB"
2006-06-30,1.8540989343633067,-0.008506955972457514,normal,15,341,"KMG,GDW,NVDA,BLL,CSX,ADM,CTB,AAPL,CCU,GT,BF.B,CMVT,HPQ,CVG,LB"
2006-07-31,2.0179466660978487,0.08946000415249193,recovery,7,341,"GDW,AMZN,CSX,JNPR,NSC,GT,GLW"
2006-08-31,1.831409563404828,-0.09153059542647665,recovery,7,341,"GDW,CSX,EQ,JNPR,T,BOL,CBE"
2006-09-29,1.9159461739848174,0.04720652132955037,recovery,7,341,"NVDA,EQ,GDW,T,AES,CSX,MRO"
2006-10-31,2.038209792107833,0.06487858054312465,recovery,7,340,"EP,NVDA,EQ,BOL,CSX,T,DDS"
2006-11-30,2.0857317611603334,0.02433988337478124,recovery,7,342,"GPS,EQ,T,TJX,ODP,CCU,NVDA"
2006-12-29,2.0460076844886137,-0.018063694302919733,recovery,7,343,"BOL,CSX,ORCL,LB,CCU,IAC,NVDA"
2007-01-31,1.6923075781611918,-0.17204534832217042,recovery,7,343,"BOL,CCU,NVDA,CFC,GT,CVG,AAPL"
2007-02-28,1.8370815638909386,0.08663490497006869,bull,7,343,"BOL,NVDA,CCU,GPS,CMCSA,LB,GT"
2007-03-30,1.9719747632566444,0.07450248849473506,recovery,7,346,"NVDA,LB,GPS,IAC,IGT,CCU,ESRX"
2007-04-30,2.044197486518338,0.03766222995130518,recovery,7,348,"EP,NVDA,AMZN,CMCSA,CSX,PEG,BOL"
2007-05-31,2.1653145081976475,0.06030948794456985,recovery,7,348,"EP,NVDA,AMZN,BOL,CCU,MAT,NI"
2007-06-29,2.212987652853666,0.02303976966064556,bull,7,348,"NVDA,AMZN,CSX,CCU,NEE,KR,MAT"
2007-07-31,2.0905015976547507,-0.05440313272955686,bull,7,348,"NVDA,AMZN,EP,THC,GT,JCI,NI"
2007-08-31,2.239414285437521,0.0723052993088946,recovery,7,350,"NVDA,AMZN,CCU,CSX,EP,AAPL,JCI"
2007-09-28,2.218100093163867,-0.008526279386641503,recovery,7,351,"NVDA,AMZN,JCI,EP,PHM,TSN,KBH"
2007-10-31,2.0283080493168666,-0.08464978926693757,recovery,7,354,"JCI,AMZN,NVDA,CMCSA,LB,PHM,BLL"
2007-11-30,2.128292124181297,0.050344669018865626,normal,15,356,"NVDA,AMZN,EP,JCI,BIG,AAPL,EQ,LEN,CCU,AMD,TLAB,CMCSA,KBH,BLL,CTAS"
2007-12-31,2.192151562876792,0.031036051796549946,normal,15,358,"AMZN,SLM,NVDA,KBH,MBI,BIG,JCI,ETFC,CMCSA,TLAB,AMD,FHN,F,TER,CCU"
2008-01-31,2.0491932426243586,-0.06427798066134044,normal,15,359,"MBI,NVDA,AMZN,MTG,SLM,AAPL,JCI,JBL,GME,AMD,CMCSA,EP,BBBY,MU,EQ"
2008-02-29,1.9983850654335251,-0.023818052258186218,normal,15,359,"MBI,MTG,NVDA,AMZN,FHN,SLM,DDS,LEN,IAC,LB,PHM,SYMC,EQ,JBL,JCI"
2008-03-31,2.0382929015681164,0.020991034258101754,normal,15,359,"MTG,MBI,SLM,FHN,AMD,JBL,NVDA,HBAN,EP,TIE,WEN,EQ,SYMC,TLAB,DDS"
2008-04-30,2.0983242574326506,0.030482263122659788,normal,15,359,"MBI,FHN,SLM,MTG,PHM,NVDA,HBAN,WEN,TLAB,AMD,EQ,JBL,LEN,KBH,TIE"
2008-05-30,1.5960687881419449,-0.2385988729161793,normal,15,359,"MBI,MTG,HBAN,FHN,SLM,NVDA,LEN,PHM,TLAB,AAPL,KBH,F,JCI,DDS,CCU"
2008-06-30,1.5667327644380071,-0.01739757261387205,normal,15,360,"MTG,MBI,FHN,SLM,HBAN,FITB,FMCC,DDS,NVDA,LEN,PHM,KEY,RF,MU,AMD"
2008-07-31,1.8619848273898725,0.18964045328719978,normal,15,359,"MTG,FMCC,MBI,FNMA,NVDA,AMD,SLM,EQ,RF,KEY,TIE,FHN,LEN,MU,DDS"
2008-08-29,1.489339456642775,-0.19933274159943168,normal,15,360,"FMCC,FNMA,RF,EP,MTG,NVDA,SLM,CIEN,KEY,MU,COG,ICE,BIG,JBL,F"
2008-09-30,1.489339456642775,0.0,crash,0,362,
2008-10-31,1.489339456642775,0.0,crash,0,363,
2008-11-28,1.489339456642775,0.0,crash,0,365,
2008-12-31,1.7278233317800638,0.16128856786177925,normal,15,367,"GR,GT,EP,MBI,AIG,GNW,DDR,CIEN,AMD,FITB,EQ,VIAV,CF,F,THC"
2009-01-30,1.7278233317800638,0.0,crash,0,371,
2009-02-27,1.7278233317800638,0.0,crash,0,372,
2009-03-31,2.6248483465456016,0.5206854624778405,normal,15,374,"TGNA,GNW,MTW,LNC,PFG,TXT,ANDV,AIV,KIM,NVDA,VIAV,COG,FITB,ZION,DD"
2009-04-30,3.2942093919127027,0.2562656822254727,normal,15,375,"GNW,TGNA,HBAN,SLM,AIV,FITB,ANDV,F,RF,ZION,KEY,BLL,CSX,COG,CMS"
2009-05-29,3.501270107216402,0.0639198864233515,recovery,7,375,"TGNA,GT,KEY,NVDA,SLM,IPG,VIAV"
2009-06-30,4.164548739175071,0.19063006536960359,normal,15,379,"TGNA,GT,MTW,GME,IPG,KIM,F,FAST,WMT,T,NVDA,AIV,HIG,ANDV,CIEN"
2009-07-31,6.25368691052979,0.5031513014846288,recovery,7,380,"AIV,MBI,IPG,HBAN,AIG,KIM,MKC"
2009-08-31,6.848740780130052,0.09624873687924641,recovery,7,381,"GR,HBAN,MTW,NVDA,GT,IPG,F"
2009-09-30,6.9420038923886604,0.01463218835710396,recovery,7,380,"EP,F,COG,NVDA,HBAN,GT,RRD"
2009-10-30,7.834638085899895,0.12971422777002475,recovery,7,381,"NVDA,HBAN,GR,F,AIV,BAC,CBRE"
2009-11-30,9.377192846583554,0.19808717685411897,recovery,7,382,"HBAN,IPG,NVDA,RRD,JEF,COG,TGNA"
2009-12-31,9.807977165225344,0.04698656845502578,recovery,7,382,"NVDA,GR,HBAN,AIV,SLM,FITB,PFG"
2010-01-29,13.095879543111032,0.33656393268544965,bull,7,384,"NVDA,GR,ORLY,COG,IPG,PBI,TGNA"
2010-02-26,13.615881649504757,0.04074805482118994,recovery,7,387,"NVDA,COG,ORLY,HRL,FAST,WEC,IPG"
2010-03-31,13.955484505914711,0.025967639809992504,recovery,7,390,"NVDA,ORLY,CAG,COG,HRL,APH,IPG"
2010-04-30,13.066842951078256,-0.06273960833043227,recovery,7,392,"NVDA,COG,NDAQ,HBAN,PFG,HST,KDP"
2010-05-31,13.066842951078256,0.0,crash,0,322,
2010-06-30,13.787527368117802,0.056209885470135924,normal,15,394,"NVDA,COG,NDAQ,SYMC,PLD,HBAN,RF,CBRE,IPG,PFG,AMZN,F,PBCT,APH,HST"
2010-07-30,13.435500135508683,-0.024556853051654046,normal,15,394,"NVDA,SYMC,KDP,HST,COG,GNW,GR,HBAN,WDC,GT,FAST,GME,HRL,MU,DTE"
2010-08-31,14.898513587663174,0.11000162735015405,normal,15,394,"COG,NVDA,GT,HST,GME,BAC,GNW,RF,CBRE,ORLY,PLD,IGT,CAG,FAST,IRM"
2010-09-30,15.335568877142748,0.030365862111984915,recovery,7,394,"HST,SYMC,CBRE,HBAN,NVDA,GR,GME"
2010-10-29,17.84743876331804,0.16495867942748318,recovery,7,395,"SYMC,COG,KDP,IPG,NVDA,FAST,HST"
2010-11-30,18.412773251777562,0.03270865364253693,bull,7,395,"ORLY,KDP,F,FAST,AMZN,IPG,CSX"
2010-12-31,22.60152315966038,0.22872024749358288,recovery,7,394,"NFLX,EP,KDP,AMZN,NVDA,JBL,IPG"
2011-01-31,23.51462976812203,0.04144166611166503,recovery,7,395,"NVDA,TLAB,IPG,ORLY,RRD,COG,NFLX"
2011-02-28,20.46548828189384,-0.12879877513861104,recovery,7,395,"CPWR,NVDA,NFLX,XRX,GME,TLAB,KDP"
2011-03-31,18.297783207689776,-0.10502505218986964,bull,7,395,"CPWR,EP,KDP,NVDA,TLAB,IGT,IPG"
2011-04-29,16.338214964677185,-0.10619940412572659,recovery,7,397,"CPWR,CMG,KDP,NFLX,NVDA,HBAN,FITB"
2011-05-31,13.646701767404545,-0.16390118754910227,bull,7,397,"CPWR,KDP,IPG,NVDA,ORLY,RF,TLAB"
2011-06-30,10.928246005157304,-0.19840080212816388,recovery,7,396,"CPWR,NVDA,CMG,ORLY,GME,F,NFLX"
2011-07-29,10.457875769754471,-0.04208377914186085,bull,7,397,"CMG,NVDA,IPG,COG,ORLY,NFLX,CSX"
2011-08-31,9.399704237260924,-0.1002844595052557,normal,15,397,"SYMC,JNPR,IPG,CMG,ORLY,NI,GME,MU,HRL,HBAN,XRX,LUV,TER,COG,SLM"
2011-09-30,9.399704237260924,0.0,crash,0,398,
2011-10-31,9.37762608009234,-0.0013501641918785088,normal,15,398,"MU,SYMC,BBBY,F,HPQ,TLAB,RF,WDC,XRX,NFLX,DNR,GNW,LUV,FHN,BAC"
2011-11-30,9.927126058011996,0.059656573664033596,normal,15,398,"EP,NFLX,CPWR,TLAB,BBBY,SYMC,KDP,DXC,ORLY,BAC,T,CAG,CMG,NI,HRL"
2011-12-30,11.275178706907411,0.1369317873192914,recovery,7,400,"NFLX,EP,BBBY,NVDA,DXC,IPG,CBRE"
2012-01-31,11.959934110832917,0.0617930170379938,recovery,7,399,"EP,BBBY,NI,CHK,GME,COG,NVDA"
2012-02-29,12.551648438735924,0.05052523993481383,recovery,7,399,"EP,NVDA,BBBY,COG,CMG,SYMC,GME"
2012-03-30,12.36631034977447,-0.013779815517208766,recovery,7,400,"BBBY,CMG,NI,ORLY,DNR,NFLX,NVDA"
2012-04-30,11.899491990624318,-0.03678598894005839,normal,15,401,"NI,GR,CMG,NVDA,ORLY,NFLX,IPG,AAPL,FAST,EBAY,CF,MO,WMB,MRO,AN"
2012-05-31,12.329004155018351,0.03713213221561825,bull,7,400,"NFLX,JBL,ORLY,RF,IPG,GPS,MU"
2012-06-29,11.746345068615236,-0.04630552281864144,recovery,7,403,"ORLY,NI,MNST,CMG,ROST,NFLX,GIS"
2012-07-31,11.929083122464125,0.016573587516653037,recovery,7,403,"SYMC,AMD,IGT,LRCX,IPG,ORLY,RF"
2012-08-31,12.11530172686121,0.016627097951860934,recovery,7,403,"SYMC,STX,MNST,LRCX,IPG,F,IGT"
2012-09-28,11.78488975973509,-0.026298584043806826,recovery,7,404,"DHI,LYB,IPG,SYMC,LRCX,AMD,HBAN"
2012-10-31,11.574906886240582,-0.016834810011778154,bull,7,404,"STX,AMD,SYMC,AAPL,HPQ,IPG,STZ"
2012-11-30,11.355488192228217,-0.017974385540190027,recovery,7,404,"AAPL,CBE,SLM,SYMC,DHI,HBAN,GPS"
2012-12-31,11.811370466936978,0.04118761434576287,recovery,7,403,"IPG,SYMC,WY,KDP,CF,GPS,WMB"
2013-01-31,11.95246932968356,0.012958978548551325,recovery,7,404,"KDP,NFLX,HRL,EQR,GPS,NI,CF"
2013-02-28,12.533243418646014,0.049639941488644465,recovery,7,404,"ABT,KDP,MO,NFLX,EQR,OKE,HRL"
2013-03-28,13.19802006524232,0.05409516557255919,recovery,7,404,"MO,KDP,TJX,T,NFLX,DVA,EQR"
2013-04-30,12.716678872082957,-0.03550621855115335,recovery,7,404,"SO,MKC,CAG,JNJ,KDP,MO,ABT"
2013-05-31,12.703088751895855,-6.875345673535576e-05,recovery,7,406,"KDP,MKC,CAG,HRL,NFLX,GIS,KMI"
2013-06-28,13.46466750665874,0.06101326343166133,bull,7,407,"KDP,MKC,NFLX,CSX,MO,HRL,ABT"
2013-07-31,12.727920062876668,-0.05377086234772792,recovery,7,407,"MO,KDP,RSG,MKC,CAG,ABT,WEC"
2013-08-30,13.374238387758911,0.05183140274585562,bull,7,407,"AMD,HPQ,ORLY,STX,NVDA,GME,WDC"
2013-09-30,14.191119031569595,0.06214080713016754,recovery,7,409,"MNST,MKC,KDP,NVDA,MO,ABT,WEC"
2013-10-31,14.593182200718308,0.02936138850026501,recovery,7,411,"ORLY,MNST,NVDA,STX,RSG,CSX,D"
2013-11-29,14.684939402072553,0.0072949709618590815,recovery,7,412,"ORLY,MO,KDP,WEC,GIS,D,JNJ"
2013-12-31,14.122730170911273,-0.037322071894009816,recovery,7,409,"MNST,KDP,WEC,ORLY,DTE,RSG,GME"
2014-01-31,15.450417694473046,0.09510578980729448,bull,7,410,"NFLX,ORLY,DAL,NVDA,LRCX,SLM,KDP"
2014-02-28,15.124370848877033,-0.02012290809121583,recovery,7,410,"NFLX,NVDA,KDP,ORLY,D,CMG,AEE"
2014-03-31,15.01352222867853,-0.00633547473653487,recovery,7,411,"NFLX,NVDA,ORLY,PBI,KDP,D,STX"
2014-04-30,15.683860578397995,0.04569466774076152,recovery,7,412,"NVDA,NFLX,JNPR,GME,ORLY,PBI,HBAN"
2014-05-30,15.812681859108642,0.009222843467465918,recovery,7,412,"AVGO,NVDA,ORLY,KDP,LRCX,CSX,TSN"
2014-06-30,15.437766137690812,-0.022732545008089126,recovery,7,411,"NFLX,NVDA,DAL,AVGO,LUV,HRB,ORLY"
2014-07-31,16.97200542773354,0.10048269099488491,bull,7,413,"NFLX,KDP,NVDA,AVGO,MU,GNW,NI"
2014-08-29,16.54480292990048,-0.024195203995624852,recovery,7,414,"NFLX,SYMC,MNST,NVDA,ORLY,AVGO,CMG"
2014-09-30,16.752289931695667,0.013554471560406848,bull,7,415,"NVDA,NFLX,LUV,AVGO,SYMC,DAL,PBI"
2014-10-31,17.143635155573755,0.0243850853522245,recovery,7,415,"SYMC,NVDA,COL,TGNA,LRCX,CSX,F"
2014-11-30,17.38924725184575,0.01534206414164345,recovery,7,352,"AVGO,NVDA,GME,COL,CSCO,GNW,LRCX"
2014-12-31,16.977764421046874,-0.022685747456766756,recovery,7,416,"NVDA,KDP,AVGO,CSX,SYMC,ZTS,HPQ"
2015-01-31,18.67284528061566,0.10094217082325052,bull,7,355,"NVDA,BBBY,AVGO,TGNA,CSX,KDP,AMAT"
2015-02-28,17.547297333251343,-0.059336596459623206,recovery,7,355,"NVDA,NFLX,KDP,CSX,HPQ,AAPL,LRCX"
2015-03-31,17.703752380698244,0.009926116711511786,normal,15,424,"NVDA,HBI,ETFC,AVGO,GT,WBA,NFLX,MPC,AAL,LRCX,SYMC,KDP,CSX,PBI,IPG"
2015-04-30,18.511591805058554,0.0466776493772166,recovery,7,425,"AVGO,MPC,XRX,NVDA,VLO,WBA,SYMC"
2015-05-29,17.5160896594615,-0.05283006089444278,recovery,7,425,"NFLX,AVGO,NVDA,SYMC,XRX,STX,AAL"
2015-06-30,17.666197207479545,0.009579274391072822,normal,15,426,"NFLX,NVDA,XRX,AVGO,AAL,CSX,MU,LUV,PBI,BBY,AMAT,DAL,SYMC,ETFC,STX"
2015-07-31,17.142017257617077,-0.02870005171309602,recovery,7,425,"NFLX,AVGO,NVDA,COL,CMG,CSX,TGNA"
2015-08-31,16.300770483689693,-0.04812325608816928,normal,15,427,"NVDA,NFLX,COL,MNST,GNW,TGNA,SYMC,F,BWA,KSS,GPS,UAA,O,AMAT,HPQ"
2015-09-30,17.75512819941202,0.09031049288718192,normal,15,429,"NVDA,NFLX,ATVI,IPG,KSS,GT,GPS,AMZN,UAA,GME,BLL,DISCK,AES,ETN,URBN"
2015-10-30,18.8123295691496,0.06060404173838037,recovery,7,430,"NVDA,GNW,CNX,SWN,NFLX,HPQ,CSX"
2015-11-30,17.314293285139232,-0.07870926637010066,normal,15,430,"NVDA,GME,COL,BBBY,NFLX,WMB,BWA,FCX,AES,WU,M,VFC,UAA,HBAN,LRCX"
2015-12-31,15.741312431098173,-0.089938628097343,normal,15,430,"NVDA,M,HST,HOG,GME,HPQ,IRM,JWN,CMG,WU,COP,CF,AES,NFLX,OI"
2016-01-29,16.480697466906065,0.04801900945540965,normal,15,433,"NVDA,FCX,NFLX,EW,EQR,IPG,LRCX,KDP,SYMC,CHK,RIG,GME,HPQ,JNPR,ED"
2016-02-29,18.745637892021286,0.1385684575543791,normal,15,435,"NVDA,SYMC,RIG,FTI,CBRE,WMB,MU,NFLX,CSX,RF,FCX,MRO,KEY,DVN,CMG"
2016-03-31,19.434782489463377,0.03780073200229069,recovery,7,438,"COL,NVDA,HRB,CSX,CMG,RIG,SYMC"
2016-04-29,19.892791634074264,0.02459105725563988,normal,15,440,"NVDA,STX,HRB,SYMC,COL,LRCX,JNPR,TGNA,WMB,CMG,MU,BBBY,HPQ,MRO,URBN"
2016-05-31,20.264286272503426,0.019694531390025437,recovery,7,444,"NVDA,COL,GPS,KDP,AMAT,TGNA,NFLX"
2016-06-30,21.693011513589738,0.07157616842860338,normal,15,447,"COL,NVDA,LRCX,FAST,F,EBAY,HBI,PBCT,ORLY,GM,DRI,HBAN,CSX,EXR,KDP"
2016-07-29,21.381787332698867,-0.013360108631578833,recovery,7,449,"NVDA,KDP,WM,MKC,NI,GIS,CAG"
2016-08-31,21.636732054263383,0.012936388698722965,recovery,7,449,"NVDA,KDP,MNST,LRCX,FAST,COL,TGNA"
2016-09-30,21.19755458048582,-0.01931709000118458,bull,7,452,"NVDA,KDP,MO,ORLY,LKQ,AVGO,GIS"
2016-10-31,22.343358997065195,0.05510872194552871,normal,15,452,"NVDA,LRCX,CHK,EW,MNST,IPG,AVGO,NFLX,AMZN,LKQ,IRM,MU,F,BLL,RF"
2016-11-30,22.615356282674686,0.01318670482469283,recovery,7,453,"NVDA,LRCX,NAVI,EW,LKQ,GIS,URBN"
2016-12-30,22.63968193517296,0.002077703140751461,recovery,7,460,"NVDA,CHK,NAVI,COL,MRO,RF,LRCX"
2017-01-31,22.185972560843478,-0.019059507762673893,recovery,7,461,"NVDA,SYMC,GIS,CAG,AVGO,CSX,PBCT"
2017-02-28,22.318498951846536,0.0069804120765942605,recovery,7,462,"NVDA,CHK,GIS,KDP,LKQ,PBCT,CAG"
2017-03-31,22.475163416743545,0.008027516830830963,bull,7,463,"NVDA,KDP,GIS,CSX,CAG,LRCX,CHD"
2017-04-28,23.217370350590834,0.03405748517221434,recovery,7,464,"NVDA,CAG,KDP,PBCT,GIS,CHD,KIM"
2017-05-31,22.12658017705003,-0.04602766930526449,recovery,7,464,"NVDA,KDP,CSX,NFLX,T,LRCX,CMG"
2017-06-30,22.579182219187448,0.021476605166192448,bull,7,470,"NVDA,SYMC,CSX,KEY,NFLX,LRCX,CFG"
2017-07-31,22.50528226843997,-0.002275199348243305,recovery,7,471,"NVDA,MO,NOC,BBY,HAS,NI,MCD"
2017-08-31,22.894624949991723,0.018318376065087873,recovery,7,471,"NVDA,MO,KDP,NI,T,AWK,PBCT"
2017-09-29,22.811564796719303,-0.0026305630342516595,recovery,7,474,"NVDA,CSX,NFLX,MO,INFO,CHK,IPG"
2017-10-31,23.3877052342754,0.02628278942060763,recovery,7,475,"NVDA,LRCX,INFO,COL,DRE,CSX,NFLX"
2017-11-30,24.062634280606897,0.02988817245347683,recovery,7,476,"NVDA,INFO,COL,STZ,O,DRE,RF"
2017-12-29,27.155924773359985,0.1296812960810882,recovery,7,476,"NVDA,APH,CDNS,CSX,AMZN,ZTS,ABBV"
2018-01-31,27.0834138409861,-0.0016718417210032739,recovery,7,477,"NVDA,HPE,RF,CFG,HBAN,KEY,CSX"
2018-02-28,26.26022107440893,-0.029424143635437928,bull,7,477,"NVDA,CFG,HPE,CSX,XRX,HBAN,RF"
2018-03-29,26.575861700371885,0.013032757384552802,bull,7,478,"NVDA,HPE,CFG,KR,RF,WMB,CSX"
2018-04-30,27.077905636695565,0.019910885785638266,recovery,7,478,"NVDA,IVZ,CFG,SYF,NAVI,HPE,EW"
2018-05-31,25.986860584838908,-0.03933214749648309,recovery,7,478,"RF,KDP,LRCX,KEY,CSX,NAVI,MU"
2018-06-29,27.93977508652754,0.07622630052025829,bull,7,480,"NVDA,LRCX,RF,MU,KEY,AMD,AMAT"
2018-07-31,31.293796383845073,0.12116584361680445,recovery,7,480,"AMD,NVDA,CPRT,CSX,FAST,TSCO,MU"
2018-08-31,29.823186368486553,-0.046039699315433426,recovery,7,481,"AMD,LRCX,ANET,NVDA,CPRT,HBAN,XRAY"
2018-09-28,27.071049606012597,-0.09137315446613953,recovery,7,481,"ANET,CPRT,LRCX,NVDA,XRAY,CMG,CSX"
2018-10-31,28.23721669075624,0.04412213727580359,normal,15,481,"NFLX,WDC,NVDA,FTNT,LRCX,XRAY,CPRT,NWL,INFO,MU,AMAT,AVGO,STX,ANET,BR"
2018-11-30,25.54623401168856,-0.09439354106464483,recovery,7,480,"NVDA,ORLY,NRG,CMG,HBAN,RF,HRB"
2018-12-31,25.54623401168856,0.0,crash,0,482,
2019-01-31,27.936325972664886,0.09465411810339172,normal,15,482,"COTY,WDC,NVDA,CAG,MAT,BBT,TSCO,FTNT,FAST,HBAN,F,RF,NWL,CPRT,M"
2019-02-28,29.175469648750745,0.04540140144591599,recovery,7,482,"NVDA,NWL,WY,COTY,YUM,LW,FTNT"
2019-03-29,29.76790518367076,0.02132727408668156,recovery,7,482,"CMG,PGR,MSI,FTNT,TSCO,KIM,NWL"
2019-04-30,26.20929343519011,-0.11866391664853147,recovery,7,483,"CMG,FTNT,FAST,F,ANET,OKE,HPQ"
2019-05-31,28.581021699967128,0.09158346454641482,normal,15,483,"MYL,NFLX,F,NVDA,FTNT,CMG,NWL,KR,LRCX,IR,COTY,M,HBAN,HST,FLR"
2019-06-28,28.097740922743444,-0.015925074870037786,recovery,7,483,"KR,CAG,CMG,CPRT,F,ROL,COTY"
2019-07-31,27.789891368623717,-0.009966347323508797,normal,15,485,"CPRT,CMG,IR,LRCX,F,FAST,NVDA,HPQ,COTY,IRM,TSCO,MKTX,HRL,A,CAG"
2019-08-30,28.17465702987676,0.014860386306118075,normal,15,487,"DXC,CMG,CPRT,NVDA,F,M,FAST,CAG,IR,NFLX,ROL,CSX,AVGO,ANET,FTNT"
2019-09-30,28.94215982052048,0.02826916120933081,recovery,7,488,"DXC,CPRT,LRCX,CMG,AVGO,F,ROL"
2019-10-31,30.96566268361717,0.07098639269426503,recovery,7,488,"DXC,CPRT,CMG,FAST,F,LRCX,COTY"
