date,regime,n_active_tranches,nav_invested,cash_pool,nav_total,cum_deposits,new_capital_invested
2011-05-31,bull,5,2102.6429258346475,0.0,2102.6429258346475,101.0,True
2011-06-30,recovery,5,2067.1725727644957,0.0,2067.1725727644957,102.0,True
2011-07-29,bull,4,1660.4269120297392,1.955467196901846,1662.382379226641,103.0,False
2011-08-31,normal,4,1518.137907537125,0.0,1518.137907537125,104.0,True
2011-09-30,crash,0,0.0,1497.2390730851066,1497.2390730851066,105.0,False
2011-10-31,normal,1,1496.7408340120214,0.0,1496.7408340120214,106.0,True
2012-03-30,recovery,1,2287.0973178913064,1.0,2288.0973178913064,107.0,False
2012-05-31,bull,1,1555.0402307726629,0.0,1555.0402307726629,108.0,True
2012-06-29,recovery,1,1555.0402307726629,1.0,1556.0402307726629,109.0,False
2012-07-31,recovery,2,1526.6449115263008,0.0,1526.6449115263008,110.0,True
2012-08-31,recovery,3,1536.6522353278363,0.0,1536.6522353278363,111.0,True
2012-09-28,recovery,3,1536.6522353278363,1.0,1537.6522353278363,112.0,False
2012-10-31,bull,4,1598.0181846302887,0.0,1598.0181846302887,113.0,True
2012-11-30,recovery,4,1675.9492833702327,0.0,1675.9492833702327,114.0,True
2012-12-31,recovery,5,1600.905917640309,0.0,1600.905917640309,115.0,True
2013-01-31,recovery,5,1509.4234720682498,0.0,1509.4234720682498,116.0,True
2013-02-28,recovery,5,1333.3741647758084,0.0,1333.3741647758084,117.0,True
2013-03-28,recovery,5,1333.3741647758084,1.0,1334.3741647758084,118.0,False
2013-04-30,recovery,5,1354.7496916217483,0.0,1354.7496916217483,119.0,True
2013-05-31,recovery,5,1366.6877401734832,0.0,1366.6877401734832,120.0,True
2013-06-28,bull,4,1365.6529702930557,2.0337351105470933,1367.6867054036027,121.0,False
2013-07-31,recovery,4,1650.0303313253114,0.0,1650.0303313253114,122.0,True
2013-08-30,bull,3,1647.3004098128392,3.727191590959558,1651.0276014037988,123.0,False
2013-09-30,recovery,4,1788.4822155335778,0.0,1788.4822155335778,124.0,True
2013-10-31,recovery,4,1876.8219716196963,0.0,1876.8219716196963,125.0,True
2013-11-29,recovery,3,17.959247428682136,1858.003861466823,1875.9631088955052,126.0,False
2013-12-31,recovery,4,1876.6622663852054,0.0,1876.6622663852054,127.0,True
2014-01-31,bull,4,1922.0232416539295,0.0,1922.0232416539295,128.0,True
2014-02-28,recovery,5,2018.3732820441462,0.0,2018.3732820441462,129.0,True
2014-03-31,recovery,5,2035.8488978752353,0.0,2035.8488978752353,130.0,True
2014-04-30,recovery,5,2017.8439117632252,0.0,2017.8439117632252,131.0,True
2014-05-30,recovery,5,2017.8439117632252,1.0,2018.8439117632252,132.0,False
2014-06-30,recovery,5,2064.916860075604,0.0,2064.916860075604,133.0,True
2014-10-31,recovery,2,2286.340993694924,0.0,2286.340993694924,134.0,True
2014-11-30,recovery,3,2521.023657419175,0.0,2521.023657419175,135.0,True
2015-01-31,bull,3,2635.216330104953,0.0,2635.216330104953,136.0,True
2015-02-28,recovery,4,2900.793892780122,0.0,2900.793892780122,137.0,True
2015-03-31,normal,5,2824.231707637902,0.0,2824.231707637902,138.0,True
2015-04-30,recovery,5,2870.1804416447203,0.0,2870.1804416447203,139.0,True
2015-05-29,recovery,4,2869.0063980976715,2.172869503501698,2871.1792676011733,140.0,False
2015-06-30,normal,5,2643.50518989244,0.0,2643.50518989244,141.0,True
2015-07-31,recovery,5,2523.984929628954,0.0,2523.984929628954,142.0,True
2015-08-31,normal,5,2668.3862124595803,0.0,2668.3862124595803,143.0,True
2015-09-30,normal,5,2707.2713293280717,0.0,2707.2713293280717,144.0,True
2015-10-30,recovery,4,2673.773977086429,34.463854889401,2708.23783197583,145.0,False
2015-11-30,normal,5,3221.353335807135,0.0,3221.353335807135,146.0,True
2015-12-31,normal,5,3332.4445748951557,0.0,3332.4445748951557,147.0,True
2016-01-29,normal,4,40.8083265543212,3289.344612092494,3330.1529386468155,148.0,False
2016-02-29,normal,4,3325.3869639676964,0.0,3325.3869639676964,149.0,True
2016-03-31,recovery,4,4151.6041896945335,0.0,4151.6041896945335,150.0,True
2016-04-29,normal,4,4151.6041896945335,1.0,4152.6041896945335,151.0,False
2016-05-31,recovery,4,4441.788878863975,0.0,4441.788878863975,152.0,True
2016-06-30,normal,4,4386.356047904988,0.0,4386.356047904988,153.0,True
2016-07-29,recovery,4,4386.356047904988,1.0,4387.356047904988,154.0,False
2016-08-31,recovery,4,5298.013709712561,0.0,5298.013709712561,155.0,True
2016-09-30,bull,4,5455.862386443259,0.0,5455.862386443259,156.0,True
2016-10-31,normal,5,5527.71305889694,0.0,5527.71305889694,157.0,True
2016-11-30,recovery,5,6194.5540924075585,0.0,6194.5540924075585,158.0,True
2016-12-30,recovery,4,6186.040466780158,9.50511200177372,6195.545578781931,159.0,False
2017-01-31,recovery,5,7120.45732099331,0.0,7120.45732099331,160.0,True
2017-02-28,recovery,5,7141.541297502526,0.0,7141.541297502526,161.0,True
2017-03-31,bull,5,7418.012387419516,0.0,7418.012387419516,162.0,True
2017-04-28,recovery,4,7416.648735410364,2.3622883571433553,7419.011023767507,163.0,False
2017-05-31,recovery,4,8089.127715668767,0.0,8089.127715668767,164.0,True
2017-06-30,bull,5,7879.881274573891,0.0,7879.881274573891,165.0,True
2017-09-29,recovery,2,74.3405477180675,7940.108588968403,8014.44913668647,166.0,False
2017-10-31,recovery,3,8015.717950102995,0.0,8015.717950102995,167.0,True
2017-11-30,recovery,3,7876.381041937929,0.0,7876.381041937929,168.0,True
2018-01-31,recovery,3,8454.085793591583,0.0,8454.085793591583,169.0,True
2018-02-28,bull,4,8377.113192727908,0.0,8377.113192727908,170.0,True
2018-03-29,bull,4,8377.113192727908,1.0,8378.113192727908,171.0,False
2018-04-30,recovery,4,8287.968219761759,0.0,8287.968219761759,172.0,True
2018-05-31,recovery,4,8664.778993348502,0.0,8664.778993348502,173.0,True
2018-06-29,bull,4,8664.778993348502,1.0,8665.778993348502,174.0,False
2018-07-31,recovery,4,8407.855342457084,0.0,8407.855342457084,175.0,True
2018-08-31,recovery,4,8947.700835124695,0.0,8947.700835124695,176.0,True
2018-09-28,recovery,4,8947.700835124695,1.0,8948.700835124695,177.0,False
2019-04-30,recovery,1,7769.742050604191,0.0,7769.742050604191,178.0,True
2019-05-31,normal,2,6465.659118741418,0.0,6465.659118741418,179.0,True
2019-06-28,recovery,2,6465.659118741418,1.0,6466.659118741418,180.0,False
2019-07-31,normal,3,6922.963406644652,0.0,6922.963406644652,181.0,True
2019-08-30,normal,3,6922.963406644652,1.0,6923.963406644652,182.0,False
2019-09-30,recovery,4,6474.043164687467,0.0,6474.043164687467,183.0,True
2019-10-31,recovery,4,6497.775755201383,0.0,6497.775755201383,184.0,True
2019-11-29,recovery,3,6496.754203782952,2.020529867013823,6498.774733649965,185.0,False
2019-12-31,recovery,4,7447.541326478503,0.0,7447.541326478503,186.0,True
2020-01-31,bull,4,7597.005640341552,0.0,7597.005640341552,187.0,True
2020-02-28,normal,4,7597.005640341552,1.0,7598.005640341552,188.0,False
2020-03-31,crash,0,0.0,4952.934319105751,4952.934319105751,189.0,False
2020-04-30,normal,1,4948.980384786645,0.0,4948.980384786645,190.0,True
2020-05-29,recovery,1,4948.980384786646,1.0,4949.980384786646,191.0,False
2020-06-30,recovery,2,5126.922926523646,0.0,5126.922926523646,192.0,True
2020-07-31,recovery,3,5686.787462941063,0.0,5686.787462941063,193.0,True
2020-08-31,recovery,4,6689.230628472061,0.0,6689.230628472061,194.0,True
2020-09-30,bull,5,5878.998656315168,0.0,5878.998656315168,195.0,True
2020-10-30,bull,4,4.192156948145218,5869.931692867656,5874.123849815802,196.0,False
2020-11-30,recovery,5,5872.208642689922,0.0,5872.208642689922,197.0,True
2020-12-31,recovery,5,6148.623806181379,0.0,6148.623806181379,198.0,True
2021-01-29,bull,4,6147.114314097136,2.5079825921587195,6149.622296689295,199.0,False
2021-02-26,recovery,3,6974.014868872551,5.082618721744831,6979.097487594296,200.0,False
2021-03-31,recovery,3,7978.321263722365,0.0,7978.321263722365,201.0,True
2021-04-30,recovery,4,8240.778100641508,0.0,8240.778100641508,202.0,True
2021-05-31,recovery,4,9358.496995655725,0.0,9358.496995655725,203.0,True
2021-12-31,recovery,1,9068.235097690289,0.0,9068.235097690289,204.0,True
2022-01-31,bull,2,8243.755823640186,0.0,8243.755823640186,205.0,True
2022-02-28,normal,3,7773.196936897716,0.0,7773.196936897716,206.0,True
2022-03-31,recovery,4,8081.80847050356,0.0,8081.80847050356,207.0,True
2022-04-29,crash,0,0.0,8074.7266620330565,8074.7266620330565,208.0,False
2022-05-31,normal,1,8067.6509353710235,0.0,8067.6509353710235,209.0,True
2022-06-30,crash,0,0.0,6485.986719855867,6485.986719855867,210.0,False
2022-07-29,normal,0,0.0,6486.986719855867,6486.986719855867,211.0,False
2022-08-31,normal,1,6481.498733136011,0.0,6481.498733136011,212.0,True
2022-09-30,crash,0,0.0,5551.842707583205,5551.842707583205,213.0,False
2022-10-31,normal,1,5547.289864875622,0.0,5547.289864875622,214.0,True
2022-11-30,recovery,2,6408.186497548602,0.0,6408.186497548602,215.0,True
2022-12-30,normal,2,6408.186497548602,1.0,6409.186497548602,216.0,False
2023-01-31,recovery,3,6973.914718977755,0.0,6973.914718977755,217.0,True
2023-02-28,normal,4,7248.797993342249,0.0,7248.797993342249,218.0,True
2023-03-31,recovery,5,7596.201480673682,0.0,7596.201480673682,219.0,True
2023-04-28,recovery,4,5.453424486315438,7584.15730813118,7589.610732617495,220.0,False
2023-05-31,recovery,4,7583.221190571953,0.0,7583.221190571953,221.0,True
2023-06-30,recovery,5,9631.659648099465,0.0,9631.659648099465,222.0,True
2023-07-31,recovery,5,11083.23444712988,0.0,11083.23444712988,223.0,True
2023-08-31,recovery,5,10021.562672486649,0.0,10021.562672486649,224.0,True
2023-09-29,bull,4,10020.294580233953,2.266824160443949,10022.561404394397,225.0,False
2023-10-31,normal,5,7921.227686405802,0.0,7921.227686405802,226.0,True
2023-11-30,recovery,5,9683.809520184222,0.0,9683.809520184222,227.0,True
2023-12-29,recovery,4,9682.786142366738,2.0223544396657647,9684.808496806403,228.0,False
2024-01-31,recovery,4,10362.798717587424,0.0,10362.798717587424,229.0,True
2024-02-29,recovery,4,10259.041881890318,0.0,10259.041881890318,230.0,True
2024-03-28,recovery,4,10259.041881890318,1.0,10260.041881890318,231.0,False
2024-04-30,bull,4,9527.240087280717,0.0,9527.240087280717,232.0,True
2024-05-31,recovery,4,9875.271424663844,0.0,9875.271424663844,233.0,True
2024-06-28,recovery,4,9875.271424663844,1.0,9876.271424663844,234.0,False
2024-07-31,bull,4,10053.687518194012,0.0,10053.687518194012,235.0,True
2024-08-30,recovery,3,10049.821550914661,4.862101312071691,10054.683652226733,236.0,False
2024-09-30,recovery,4,10814.14067117398,0.0,10814.14067117398,237.0,True
2024-10-31,recovery,4,10776.248889250257,0.0,10776.248889250257,238.0,True
2024-11-29,recovery,3,23.46898156531814,10743.027127777254,10766.496109342572,239.0,False
2024-12-31,bull,4,10759.650551884699,0.0,10759.650551884699,240.0,True
2025-01-31,recovery,4,11264.032262989227,0.0,11264.032262989227,241.0,True
2025-02-28,bull,5,10045.079421726547,0.0,10045.079421726547,242.0,True
2025-03-31,normal,5,8914.27109157757,0.0,8914.27109157757,243.0,True
2025-04-30,normal,5,8346.971851491977,0.0,8346.971851491977,244.0,True
2025-05-30,recovery,5,8346.971851491977,1.0,8347.971851491977,245.0,False
2025-06-30,recovery,5,10831.548163806214,0.0,10831.548163806214,246.0,True
2025-07-31,recovery,5,10619.010661499893,0.0,10619.010661499893,247.0,True
2025-08-29,recovery,4,10617.979831719156,2.0297989509556373,10620.009630670113,248.0,False
2025-09-30,recovery,4,11066.532781118147,0.0,11066.532781118147,249.0,True
2025-10-31,recovery,4,11114.11185488529,0.0,11114.11185488529,250.0,True
2025-11-28,recovery,4,11114.11185488529,1.0,11115.11185488529,251.0,False
2025-12-31,recovery,4,11033.76981943057,0.0,11033.76981943057,252.0,True
2026-01-30,recovery,3,11018.485771622527,16.268763760233888,11034.75453538276,253.0,False
2026-02-27,bull,3,11496.923250393882,17.268763760233888,11514.192014154116,254.0,False
