entry_date,exit_date,entered_with,exited_with,return_pct,picks,regime_at_entry,exit_reason
2011-01-31,2011-07-29,1.0,0.9448337461273074,-5.516625387269258,"NVDA,NFLX",recovery,matured_6m
2011-02-28,2011-08-31,4.179493749145185,1.4700224839458715,-64.82773818607745,"CPWR,NVDA",recovery,matured_6m
2011-03-31,2011-09-30,2.056113585327709,0.8343627757815231,-59.42039478093619,"CPWR,NVDA",bull,crash_force_close
2011-05-31,2011-09-30,3.9435190086085106,1.1184458331783274,-71.6383810820535,"CPWR,RF",bull,crash_force_close
2011-06-30,2011-09-30,4003.101804626675,1881.2556711053871,-53.0050505103047,"NVDA,CPWR",recovery,crash_force_close
2011-08-31,2011-09-30,4.414856230073179,4.128188886517788,-6.493243009878014,"IPG,NI",normal,crash_force_close
2011-10-31,2012-05-31,1889.3366686008649,1717.1398129874194,-9.11414352323795,"MU,GNW",normal,matured_6m
2012-05-31,2012-11-30,1719.1398129874194,1978.79507826526,15.103789890516639,"RF,NFLX",bull,matured_6m
2012-07-31,2013-01-31,2.0,2.2401763537222563,12.008817686112817,"SYMC,MU",recovery,matured_6m
2012-08-31,2013-02-28,1.0,1.144580210663085,14.45802106630849,"SYMC,SLM",recovery,matured_6m
2012-10-31,2013-04-30,2.0,2.7456331932695757,37.281659663478784,"AMD,STX",bull,matured_6m
2012-11-30,2013-05-31,1979.79507826526,1461.6648547383968,-26.170901686494762,"AAPL,CBE",recovery,matured_6m
2012-12-31,2013-06-28,1.0,1.0940511891969438,9.405118919694377,"SYMC,WY",recovery,matured_6m
2013-01-31,2013-07-31,3.2401763537222563,4.307676043472267,32.945728047292455,"NFLX,HRL",recovery,matured_6m
2013-02-28,2013-08-30,2.1445802106630847,2.634873445162397,22.86196767374431,"OKE,NFLX",recovery,matured_6m
2013-04-30,2013-10-31,4.745633193269576,5.125959248235156,8.014232020818035,"JNJ,HRL",recovery,matured_6m
2013-05-31,2013-11-29,1462.6648547383968,1756.303252196327,20.07557619961058,"NFLX,NVDA",recovery,matured_6m
2013-07-31,2014-01-31,7.401727232669211,7.785555059758628,5.185652146100517,"ABT,CSX",recovery,matured_6m
2013-09-30,2014-03-31,4.6348734451623965,5.617493412840538,21.200578166891294,"MNST,CSX",recovery,matured_6m
2013-10-31,2014-04-30,6.125959248235156,7.269589210742072,18.668585868186895,"ORLY,MNST",recovery,matured_6m
2013-12-31,2014-06-30,1758.303252196327,1895.8405347237738,7.822159366175696,"HRL,MNST",recovery,matured_6m
2014-01-31,2014-10-31,8.785555059758629,10.001904813788583,13.84488226135334,"NFLX,NVDA",bull,matured_6m
2014-02-28,2014-10-31,1.0,0.9942009139933589,-0.5799086006641141,"NVDA,NFLX",recovery,matured_6m
2014-03-31,2014-10-31,6.617493412840538,7.549133947245908,14.078450499060867,"NVDA,ORLY",recovery,matured_6m
2014-04-30,2014-10-31,8.269589210742073,9.312388255443325,12.610046498400095,"NVDA,NFLX",recovery,matured_6m
2014-06-30,2015-01-31,1897.8405347237738,1946.774371670702,2.578395605511208,"NVDA,NFLX",recovery,matured_6m
2014-10-31,2015-04-30,28.857627930471175,30.53540285907352,5.813973804932049,"SYMC,TGNA",recovery,matured_6m
2014-11-30,2015-05-29,1.0,1.2195890837774088,21.958908377740883,"AVGO,COL",recovery,matured_6m
2015-01-31,2015-07-31,1947.774371670702,2140.723346895018,9.90612557751307,"CSX,AVGO",bull,matured_6m
2015-02-28,2015-08-31,1.0,0.9341195749740328,-6.588042502596725,"NVDA,HPQ",recovery,matured_6m
2015-03-31,2015-09-30,1.0,1.0266523456687409,2.665234566874086,"HBI,NVDA",normal,matured_6m
2015-04-30,2015-10-30,31.53540285907352,34.55879576150524,9.587297539666007,"AVGO,NVDA",recovery,matured_6m
2015-06-30,2015-12-31,3.219589083777409,4.751570506941457,47.58313509271308,"NFLX,NVDA",normal,matured_6m
2015-07-31,2016-01-29,2141.723346895018,2316.70299428408,8.170039685225472,"NFLX,AVGO",recovery,matured_6m
2015-08-31,2016-02-29,1.9341195749740328,0.877557221635625,-54.62756113993588,"COL,GNW",normal,matured_6m
2015-09-30,2016-03-31,2.026652345668741,2.2746892607450966,12.238750055304127,"NFLX,IPG",normal,matured_6m
2015-11-30,2016-05-31,36.55879576150524,38.699812817257595,5.8563664670999716,"NVDA,COL",normal,matured_6m
2015-12-31,2016-06-30,5.751570506941457,7.2238198034549574,25.597344146901648,"NVDA,HPQ",normal,matured_6m
2016-02-29,2016-08-31,2319.5805515057154,3982.5977034681773,71.6947359678,"NVDA,SYMC",normal,matured_6m
2016-03-31,2016-09-30,3.2746892607450966,4.300296468559582,31.31922225747694,"NVDA,COL",recovery,matured_6m
2016-05-31,2016-11-30,40.699812817257595,61.2539887235828,50.50189296597893,"NVDA,COL",recovery,matured_6m
2016-06-30,2016-12-30,8.223819803454958,11.358362388354841,38.115409381696466,"NVDA,COL",normal,matured_6m
2016-08-31,2017-02-28,3984.5977034681773,5843.527607829112,46.65288801283325,"NVDA,LRCX",recovery,matured_6m
2016-09-30,2017-03-31,5.300296468559582,6.36740548783734,20.133006249889227,"NVDA,MNST",bull,matured_6m
2016-10-31,2017-04-28,1.0,1.4326485500528505,43.26485500528505,"NVDA,LRCX",normal,matured_6m
2016-11-30,2017-05-31,62.2539887235828,94.00352571124812,51.00000439913674,"NVDA,LRCX",recovery,matured_6m
2017-01-31,2017-09-29,13.358362388354841,13.803000686452611,3.32853897185319,"NVDA,SYMC",recovery,matured_6m
2017-02-28,2017-09-29,5844.527607829112,7413.003947026957,26.83666575715671,"NVDA,CHK",recovery,matured_6m
2017-03-31,2017-09-29,7.36740548783734,8.711956808444343,18.249997544273743,"NVDA,KDP",bull,matured_6m
2017-05-31,2017-11-30,97.43617426130096,118.14603193644778,21.254793542701968,"NVDA,CSX",recovery,matured_6m
2017-06-30,2018-01-31,1.0,1.3731303582849537,37.313035828495366,"NVDA,CSX",bull,matured_6m
2017-10-31,2018-04-30,7437.518904521854,8368.081611903868,12.511735692076709,"NVDA,INFO",recovery,matured_6m
2017-11-30,2018-05-31,119.14603193644778,114.43183398071788,-3.9566554413196453,"NVDA,COL",recovery,matured_6m
2018-01-31,2018-07-31,2.3731303582849534,2.3328647870245987,-1.696728168336037,"NVDA,RF",recovery,matured_6m
2018-02-28,2018-08-31,1.0,1.037151890749935,3.715189074993508,"NVDA,CFG",bull,matured_6m
2018-04-30,2019-04-30,8370.081611903868,7848.906392860703,-6.2266444129045695,"NVDA,NAVI",recovery,matured_6m
2018-05-31,2019-04-30,115.43183398071788,115.27223789253858,-0.13826002990298125,"KEY,LRCX",recovery,matured_6m
2018-07-31,2019-04-30,4.332864787024599,4.53007479151887,4.551492238688026,"NVDA,AMD",recovery,matured_6m
2018-08-31,2019-04-30,2.037151890749935,2.3839547108877825,17.023905861539834,"AMD,LRCX",recovery,matured_6m
2019-04-30,2019-10-31,7973.092660255647,6541.116242534013,-17.96011257789296,"F,ANET",recovery,matured_6m
2019-05-31,2019-11-29,1.0,0.944081781905286,-5.591821809471398,"F,COTY",normal,matured_6m
2019-07-31,2020-01-31,2.0,2.393398508204172,19.6699254102086,"CPRT,CMG",normal,matured_6m
2019-09-30,2020-03-31,2.0,1.2947324125009059,-35.26337937495471,"DXC,CMG",recovery,crash_force_close
2019-10-31,2020-03-31,6542.116242534013,4557.752924672596,-30.332131749050006,"DXC,CMG",recovery,crash_force_close
2019-12-31,2020-03-31,2.944081781905286,2.6400572256139205,-10.326634204251405,"NVDA,IR",recovery,crash_force_close
2020-01-31,2020-03-31,3.393398508204172,3.374047902352062,-0.5702426580705522,"NVDA,FTNT",bull,crash_force_close
2020-04-30,2020-10-30,4568.061762213063,4247.396302540609,-7.019726885590593,"FTI,HAL",normal,matured_6m
2020-06-30,2020-12-31,2.0,2.938852494833301,46.94262474166504,"FTI,COTY",recovery,matured_6m
2020-07-31,2021-01-29,1.0,1.5283355597787676,52.833555977876756,"COTY,FTI",recovery,matured_6m
2020-08-31,2021-02-26,1.0,1.5806545019980545,58.06545019980545,"COTY,FTI",recovery,matured_6m
2020-09-30,2021-03-31,1.0,1.9577826633094182,95.77826633094182,"APA,OKE",bull,matured_6m
2020-11-30,2021-05-31,4249.396302540609,6764.4778724035705,59.18679715420414,"DXC,KIM",recovery,matured_6m
2020-12-31,2021-12-31,3.938852494833301,8.706590229657973,121.04382535468497,"FTNT,APA",recovery,matured_6m
2021-03-31,2021-12-31,8.06677272508624,11.492367640913782,42.465494350355826,"APA,KIM",recovery,matured_6m
2021-04-30,2021-12-31,1.0,1.2703645202245624,27.03645202245624,"APA,NRG",recovery,matured_6m
2021-05-31,2021-12-31,6765.4778724035705,7143.729208698505,5.5909034576526295,"APA,HWM",recovery,matured_6m
2021-12-31,2022-04-29,7166.1985310893015,6498.637569035881,-9.315412616010066,"F,CSX",recovery,crash_force_close
2022-01-31,2022-04-29,1.0,1.0366782337446327,3.667823374463275,"F,APA",bull,crash_force_close
2022-02-28,2022-04-29,1.0,1.0516321777728974,5.163217777289741,"F,LUMN",normal,crash_force_close
2022-03-31,2022-04-29,1.0,0.998001,-0.1998999999999973,"UAA,F",recovery,crash_force_close
2022-05-31,2022-06-30,6503.723880447399,5091.251343992235,-21.71790442551812,"UAA,UA",normal,crash_force_close
2022-08-31,2022-09-30,5094.251343992235,3946.78857762518,-22.524659442260997,"NVDA,CZR",normal,crash_force_close
2022-10-31,2023-04-28,3948.78857762518,6264.44247340929,58.64213417008908,"NVDA,CCL",normal,matured_6m
2022-11-30,2023-05-31,1.0,1.0580756938445188,5.807569384451883,"CCL,WBD",recovery,matured_6m
2023-01-31,2023-07-31,2.0,2.6178927609907108,30.894638049535537,"CCL,WBD",recovery,matured_6m
2023-02-28,2023-08-31,1.0,0.6158463791442279,-38.41536208557721,"LUMN,WBD",normal,matured_6m
2023-03-31,2023-09-29,1.0,1.3209603672366053,32.096036723660525,"NVDA,WBD",recovery,matured_6m
2023-05-31,2023-11-30,6267.500549103134,7890.360297288467,25.893252588826023,"CZR,KEY",recovery,matured_6m
2023-06-30,2023-12-29,1.0,1.138460889266309,13.846088926630905,"NWL,KEY",recovery,matured_6m
2023-07-31,2024-01-31,3.6178927609907108,4.206807343646431,16.277834130563164,"T,ROL",recovery,matured_6m
2023-08-31,2024-02-29,1.615846379144228,1.7658939468825021,9.286004515957845,"TSCO,CARR",recovery,matured_6m
2023-10-31,2024-04-30,3.320960367236605,3.6088789135872674,8.669737500969976,"F,CZR",normal,matured_6m
2023-11-30,2024-05-31,7891.360297288467,8961.444367747046,13.560197863811485,"F,CCL",recovery,matured_6m
2024-01-31,2024-07-31,7.34526823291274,7.870596764370463,7.151931213401119,"CCL,KEY",recovery,matured_6m
2024-02-29,2024-08-30,2.7658939468825023,3.1051940998024827,12.267287156921292,"UBER,HWM",recovery,matured_6m
2024-04-30,2024-10-31,5.608878913587267,5.8577681100649475,4.4374143266804555,"KEY,F",bull,matured_6m
2024-05-31,2024-11-29,8962.444367747046,9362.568764525382,4.464456127819938,"KEY,TSCO",recovery,matured_6m
2024-07-31,2025-01-31,9.870596764370463,10.310376338798097,4.455450718188492,"FTV,F",bull,matured_6m
2024-09-30,2025-03-31,5.105194099802483,6.9673451489537905,36.47561704310818,"PLTR,VTRS",recovery,matured_6m
2024-10-31,2025-04-30,6.8577681100649475,11.91705526597483,73.77454406025355,"PLTR,NCLH",recovery,matured_6m
2024-12-31,2025-06-30,9364.568764525382,10250.331938775924,9.458664851775843,"CCL,CARR",bull,matured_6m
2025-01-31,2025-07-31,11.310376338798097,11.522290793240641,1.873628675958483,"SYF,KEY",recovery,matured_6m
2025-02-28,2025-08-29,1.0,1.1330345440189655,13.303454401896552,"CE,CCL",bull,matured_6m
2025-03-31,2025-09-30,7.9673451489537905,8.759560985086344,9.943285013033233,"FTNT,PH",normal,matured_6m
2025-04-30,2025-10-31,12.91705526597483,20.77033411986419,60.79774911682774,"HPE,ALB",normal,matured_6m
2025-06-30,2025-12-31,10252.331938775924,10822.238078984143,5.558795243965364,"UBER,F",recovery,matured_6m
2025-07-31,2026-01-30,12.522290793240641,15.681627820372748,25.2297050060319,"CNC,UBER",recovery,matured_6m
