start,end,v5_moic,v5_term,v5_irr,v5_vs_spy,mn_moic,mn_term,mn_irr,mn_vs_spy,blend60_40_moic,blend60_40_term,blend60_40_irr,blend60_40_vs_spy,SPY_moic,SPY_term,SPY_irr,v5_shield_moic,v5_shield_term,v5_shield_vs_spy,v5_shield_irr
2003-03,2004-02,1.268945922869877,15.227351074438523,0.6444260542511058,1.0796547318571796,0.9611489578574234,11.533787494289081,-0.08345303030737616,0.817772453236981,1.2519609111570327,15.023530933884391,0.6005447405914257,1.0652034081751203,1.175325671649756,14.103908059797073,0.40764562026296236,1.268945922869877,15.227351074438523,1.0796547318571796,0.6444260542511058
2003-04,2004-03,1.231418012831613,14.777016153979355,0.5480107810641119,1.0909386483437957,0.9749775097796415,11.699730117355697,-0.05405224071843162,0.8637527107783559,1.2050211958321453,14.460254349985744,0.481387401039465,1.0675531630269464,1.128769261865537,13.545231142386443,0.29467666741992726,1.231418012831613,14.777016153979355,1.0909386483437957,0.5480107810641119
2003-05,2004-04,1.1453496820010833,13.744196184013001,0.33453311075212633,1.0621534265683272,0.9994887378616992,11.99386485434039,-0.0011152563225674816,0.9268875736547786,1.1286369423053169,13.543643307663801,0.2943602878000253,1.0466546718961396,1.078327907580689,12.939934890968269,0.17604954575972132,1.1453496820010833,13.744196184013001,1.0621534265683272,0.33453311075212633
2003-06,2004-05,1.1757401500943048,14.108881801131657,0.4086659557070904,1.0910617384015109,0.96867598869779,11.62411186437348,-0.06749183959567728,0.8989106207622847,1.1421372498306437,13.705646997967724,0.3267782159277066,1.0598789649170282,1.0776110175184532,12.93133221022144,0.1743925930389214,1.1757401500943048,14.108881801131657,1.0910617384015109,0.4086659557070904
2003-07,2004-06,1.0963622604124672,13.156347124949606,0.21800244738909869,1.0132167915155759,0.9924236479413744,11.909083775296493,-0.01648077253851199,0.9171606326662904,1.093948994939922,13.127387939279062,0.21235856457999414,1.0109865422745559,1.0820608872584139,12.984730647100966,0.1846909219012507,1.0963622604124672,13.156347124949606,1.0132167915155759,0.21800244738909869
2003-08,2004-07,1.1409528698126283,13.691434437751541,0.32392305213568506,1.1058514162496198,1.0973958531137191,13.168750237364629,0.22042251768899068,1.0636344326401148,1.0984999852494874,13.181999822993848,0.22300961353414483,1.0647045961134463,1.031741564053923,12.380898768647075,0.07011208074707453,1.1409528698126283,13.691434437751541,1.1058514162496198,0.32392305213568506
2003-09,2004-08,1.175423892509674,14.105086710116089,0.4078873908394718,1.1488191592101242,1.045549890954933,12.546598691459197,0.1011407433884628,1.0218847466801833,1.114688896915167,13.376266762982002,0.26116179753399127,1.0894588492673534,1.0231583300872542,12.27789996104705,0.05098502270912242,1.175423892509674,14.105086710116089,1.1488191592101242,0.4078873908394718
2003-10,2004-09,1.3499445023110324,16.199334027732387,0.8590826892464569,1.3183741258966268,1.063683699127091,12.764204389525093,0.14236663711976183,1.0388079396348893,1.2149826974968077,14.579792369961693,0.5064119480079987,1.186568595264236,1.0239464472142414,12.287357366570898,0.0527361223210836,1.3499445023110324,16.199334027732387,1.3183741258966268,0.8590826892464569
2003-11,2004-10,1.705982087964623,20.471785055575477,1.8983032293418387,1.663330504462102,1.0701384133128462,12.841660959754154,0.15717033537838732,1.0433836787721547,1.4081204753436332,16.897445704123598,1.0185609751431937,1.3729157868188062,1.0256422781810965,12.30770733817316,0.05650759321858967,1.705982087964623,20.471785055575477,1.663330504462102,1.8983032293418387
2003-12,2004-11,1.5760823038288565,18.912987645946277,1.5022388330076852,1.482309351360128,1.0908544586790092,13.09025350414811,0.20513489714097677,1.0259513485714327,1.3594301882887274,16.31316225946473,0.8847896097335657,1.2785474944590556,1.0632613916809504,12.759136700171403,0.14140044267053642,1.5760823038288565,18.912987645946277,1.482309351360128,1.5022388330076852
