universe,n_pool_mean,n_pool_max,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_positive,wf_n_beats_spy,wf_n_splits
PIT_SP500_augmented,229,271,0.49206984788796704,0.1248673490229737,36.72024988649933,1.0404828594627589,-0.524989443700016,0.49390220416101877,0.37919170435136496,0.18818646641949233,1.3441877288303243,35.98533277148057,10,10,10
broader_augmented,815,1001,0.3812842980152511,0.1248673490229737,25.64169489922774,0.7387700823730603,-0.8872785829032248,0.3148496112376146,0.27087625667079196,-0.46092043776160263,1.168560957682243,18.08007347914017,8,5,10
non_sp500_augmented,586,731,0.31277612804213706,0.1248673490229737,18.790877901916335,0.6934637321680966,-0.8872785829032249,0.2576855018865157,0.23435357522319866,-0.46092043776160263,0.977829453281865,12.363662544030266,8,5,10
random_500_seed1,199,251,0.3389572167887569,0.1248673490229737,21.40898677657832,0.7232345751209089,-0.6915531325054307,0.33806190279409515,0.31021214644046935,-0.15854100585427655,0.9064133972476323,20.40130263478822,8,6,10
random_500_seed2,201,256,0.40516712943213284,0.1248673490229737,28.029978040915914,0.8191744074879524,-0.731514923165428,0.7381106961970879,0.3176430383986959,-0.26213959472925763,3.9941755792630262,60.406181975087506,9,8,10
random_500_seed3,210,259,0.30493822859978237,0.1248673490229737,18.007087957680866,0.6858919289022946,-0.8872785829032248,0.3892681573297113,0.28884162740452135,-0.2620643300672355,1.9232130713786066,25.52192808834983,8,6,10
