date,equity,ret_m,regime,n_picks,gross,picks,weights_csv
2003-09-30,1.0538905234499338,0.05494546891885277,bull,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2003-10-31,1.1338604136892916,0.07588064268532801,recovery,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2003-11-28,1.203427582657533,0.061354262066427995,recovery,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2003-12-31,1.1894566583457429,-0.01160927712903003,recovery,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2004-01-30,1.1320562596178416,-0.04825766313144339,recovery,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2004-02-27,1.1719267430819276,0.03521952475890662,recovery,3,1.0,"WMB,NVDA,WEN","0.1577,0.1744,0.6679"
2004-03-31,1.1812620503081255,0.008974751863193551,bull,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-04-30,1.1479092328494345,-0.02823490134978187,bull,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-05-31,1.2727562969154456,0.10876039715797511,recovery,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-06-30,1.244899863867171,-0.02188669827506265,recovery,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-07-30,1.2687070634801654,0.019123786823334668,normal,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-08-31,1.3453103498884462,0.060379017831076,normal,3,1.0,"MO,AAPL,ASH","0.3245,0.2217,0.4538"
2004-09-30,1.4633620245097065,0.08883935330054657,normal,3,1.0,"AAPL,FE,ETR","0.1549,0.4421,0.4030"
2004-10-29,1.5467345621573423,0.05697328224406366,normal,3,1.0,"AAPL,FE,ETR","0.1549,0.4421,0.4030"
2004-11-30,1.5198516613095767,-0.017380422928075033,recovery,3,1.0,"AAPL,FE,ETR","0.1549,0.4421,0.4030"
2004-12-31,1.5872917987290696,0.04437284186101633,recovery,3,1.0,"AAPL,FE,ETR","0.1549,0.4421,0.4030"
