date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2003-10-31,0.09561764722022625,1.0956176472202261,recovery,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2003-11-28,0.025543874917684922,1.1236039673584277,recovery,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2003-12-31,0.05581693911774799,1.1863201015969334,recovery,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2004-01-30,-0.01863564596523526,1.164212260182131,bull,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2004-02-27,-0.0008843096436226827,1.1631827360532283,bull,False,"CSX,NVDA,AAPL,WMB","0.250,0.250,0.250,0.250",4
2004-03-31,0.07130624111745182,1.2461249246938972,bull,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-04-30,-0.03939186349897546,1.197037741757684,bull,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-05-31,-0.02061482092394017,1.1723610230721517,bull,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-06-30,0.04287560491882942,1.222626711119628,bull,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-07-30,-0.05191155632589725,1.159158255739795,normal,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-08-31,0.04633129399293268,1.2128635576708107,normal,False,"AAPL,MO,NVDA,BEN","0.287,0.208,0.105,0.400",4
2004-09-30,0.06602747228551081,1.2929458726110261,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2004-10-29,0.1476011470299585,1.483786166456064,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2004-11-30,0.12275740476892791,1.665931905482247,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2004-12-31,0.011434391023531155,1.6849808223081073,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2005-01-31,0.03652219802751739,1.7465200255730131,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2005-02-28,0.11570815768650598,1.9486066400946558,normal,False,"AAPL,VLO,WOR,SBUX","0.228,0.240,0.157,0.374",4
2005-03-31,-0.022766944488533357,1.9042428208896334,normal,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-04-29,-0.0318711301631302,1.8435524500828535,normal,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-05-31,0.04285443206587401,1.9225568433148046,normal,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-06-30,-0.004925282608387427,1.91308770753079,normal,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-07-29,0.08000375818894678,2.06614191387833,bull,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-08-31,-0.01759129856024516,2.02979579460346,bull,False,"CSX,WEN,AAPL,MKC","0.355,0.188,0.118,0.339",4
2005-09-30,0.02862936721102792,2.087907563770562,bull,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
2005-10-31,-0.03434473218660174,2.016198937662482,normal,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
2005-11-30,-0.006768928761712473,2.0025514306840044,normal,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
2005-12-30,0.02734948632177342,2.0573201836461443,normal,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
2006-01-31,0.04321985991896921,2.1462372737917987,normal,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
2006-02-28,-0.008165423352192086,2.128712337837034,normal,False,"CL,PEG,EXC,CMS","0.207,0.224,0.330,0.239",4
