date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,-0.10747451377745026,0.8925254862225498,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-10-31,0.0974695892846994,0.9795195787907884,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-11-28,0.13453398876019662,1.111298254794221,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-12-31,0.07663951604852848,1.1964676152272244,recovery,False,"CSX,NVDA","0.500,0.500",2
2004-01-30,-0.08140746989373049,1.0990662138617906,recovery,False,"CSX,NVDA","0.500,0.500",2
2004-02-27,0.0011269984746125061,1.100304859808311,recovery,False,"CSX,NVDA","0.500,0.500",2
2004-03-31,0.015623562419142718,1.1174955414656123,recovery,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-04-30,-0.02875559985403301,1.0853612868365612,recovery,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-05-31,-0.029254288207914272,1.0536098149417317,recovery,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-06-30,0.06655955786878288,1.1237376183904635,recovery,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-07-30,-0.029688662773468107,1.0903753511922087,normal,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-08-31,0.028847629796449305,1.1218300956625749,normal,False,"AAPL,MO,CFC","0.400,0.400,0.200",3
2004-09-30,0.14978195260637342,1.2898599978835101,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2004-10-29,0.18715755965875522,1.531267047388835,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2004-11-30,0.17156036211328415,1.793971776531003,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2004-12-31,-0.01678268044802009,1.7638641214727162,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2005-01-31,0.1188124180051034,1.973433082777337,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2005-02-28,0.22262944299915688,2.4127773907921646,recovery,False,"AAPL,VLO,CFC","0.400,0.400,0.200",3
2005-03-31,-0.0454066172302823,2.3032213313465855,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-04-29,-0.054811846587235126,2.1769775170763688,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-05-31,0.08709449706649011,2.366580279051192,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-06-30,0.005425158699806205,2.379419352640876,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-07-29,0.09071267133939862,2.5952628383555925,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-08-31,-0.007999982498397975,2.574500781070005,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-09-30,0.015880533463694363,2.6153852268760946,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2005-10-31,-0.01951130818693548,2.564355639686957,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2005-11-30,-0.00642084753419149,2.547890303101083,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2005-12-30,0.03500271066330988,2.6370733701823834,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2006-01-31,0.07326800400653521,2.8302864724344334,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2006-02-28,-0.0319157709812736,2.7399556975688193,recovery,False,"CL,PEG,VLO","0.399,0.400,0.201",3
2006-03-31,0.003276303471135119,2.7489326239315206,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-04-28,-0.008214160200675282,2.7263524509776844,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-05-31,-0.07590171987106976,2.519417610973772,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-06-30,-0.062389338451359244,2.3622328129424144,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-07-31,-0.034784084636832004,2.2800647068451236,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-08-31,0.19720292527882743,2.7297001368599942,recovery,False,"NVDA,PEG,AMD","0.329,0.400,0.271",3
2006-09-29,0.031074788848205456,2.8145249922318363,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2006-10-31,0.15439219474972538,3.249065682960463,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2006-11-30,0.06614763362468007,3.4639836893794524,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2006-12-29,0.022256734031037284,3.5410806530418224,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2007-01-31,0.006555831063765859,3.5642953795863344,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2007-02-28,-0.035955664861572124,3.4361387694502783,recovery,False,"NVDA,HPQ,ATI","0.315,0.400,0.285",3
2007-03-30,0.023336872828451788,3.5163275029338523,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-04-30,0.04450719194618643,3.6728293660525835,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-05-31,0.05995234456709833,3.8930240977423254,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-06-29,0.021604811138420468,3.9771321481313677,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-07-31,0.010560033076105093,4.019130795163676,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-08-31,0.02087852922764431,4.103044334940226,recovery,False,"NVDA,T,ATI","0.265,0.400,0.335",3
2007-09-28,0.08043314779112996,4.4330651063260325,recovery,False,"NVDA,AMZN,ICE","0.385,0.257,0.358",3
2007-10-31,0.041383579369650744,4.616521208004505,recovery,False,"NVDA,AMZN,ICE","0.385,0.257,0.358",3
2007-11-30,-0.05991803461515052,4.339908330461714,recovery,False,"NVDA,AMZN,ICE","0.385,0.257,0.358",3
