variant,description,cagr_pct,spy_cagr_pct,edge_pp,sharpe,max_dd_pct,n_rebalances,n_swaps,avg_hold_months,year_edge_mean_pp,year_edge_std_pp,year_edge_min_pp,year_edge_max_pp,y2024_edge_pp,y2025_edge_pp
T1_strict_any5,"Min-hold 6m, full reb if ANY held drops below rank 5% (very strict)",28.21128409262792,11.458029424329009,16.75325466829891,0.8046722023455335,-56.311043114874046,38,0,7.368421052631579,27.03757604784583,69.86900396543832,-38.13566956170804,334.7630436954321,-20.20606712931754,11.022642348632285
T2_strict_any10,"Min-hold 6m, full reb if ANY held drops below rank 10%",25.09747399281901,11.458029424329009,13.63944456849,0.7444469439031641,-69.04651166715936,41,0,6.829268292682927,26.756335570140354,70.16078490410908,-38.13566956170804,334.7630436954321,-20.20606712931754,11.022642348632285
T3_strict_any20,"Min-hold 6m, full reb if ANY held drops below rank 20%",24.055424509832513,11.458029424329009,12.597395085503504,0.7257691619512231,-69.04651166715936,42,0,6.666666666666667,25.899213666635152,70.59309864042633,-38.13566956170804,334.7630436954321,-15.48215125837913,-13.860377990186555
T4_strict_avg30,"Min-hold 6m, full reb if AVG held-rank drops below 30%",22.794680666101243,11.458029424329009,11.336651241772234,0.6869537630788628,-73.65912023499057,31,0,9.03225806451613,27.302966922457102,79.33198045466075,-37.22979206900385,378.00549244448933,-24.065817063911222,-25.8425425209564
T5_strict_avg50,"Min-hold 6m, full reb if AVG held-rank drops below 50%",25.103350691345238,11.458029424329009,13.645321267016229,0.7175521122658195,-57.216751360171436,36,0,7.777777777777778,24.211575235077508,69.91079888360362,-38.13566956170804,334.7630436954321,-24.931941209248766,-17.71338542733116
T6_combined_10_40,"Min-hold 6m, combined ANY<10% OR AVG<40%",25.09747399281901,11.458029424329009,13.63944456849,0.7444469439031641,-69.04651166715936,41,0,6.829268292682927,26.756335570140354,70.16078490410908,-38.13566956170804,334.7630436954321,-20.20606712931754,11.022642348632285
T7_swap_10,"Min-hold 6m, swap individual stocks if drop below 10%",27.334864484499512,11.458029424329009,15.876835060170503,0.7857292725536078,-62.91941862523613,28,42,10.0,26.59251266170539,64.58563339082433,-30.4447549628833,299.94530904306635,0.9848784569724387,33.277713118281916
T8_swap_20,"Min-hold 6m, swap individual stocks if drop below 20%",25.720073773817155,11.458029424329009,14.262044349488146,0.7547893544968756,-62.91941862523613,28,44,10.0,25.561274179793482,66.7450227942594,-37.15244604198223,314.31259406812103,0.9848784569724387,33.277713118281916
T9_extend_only,"Min-hold 6m, extend if ANY ≥ rank 50% (else rebalance)",32.1144819550164,11.458029424329009,20.656452530687393,0.8923169973766916,-54.154555067334265,44,0,6.363636363636363,31.626655064317045,70.95715083920376,-35.97918151416827,334.7630436954321,14.060887529920564,5.122708283960755
