entry_idx,entry_date,regime,picks,weights,initial_capital,nav,status,exit_date,exit_nav,return_pct
25,2005-10-31,recovery,"NEE,PEG,VLO","0.400,0.400,0.200",7.40976829904569,7.5985389333255595,exited,2006-04-28,7.5985389333255595,2.5475915934400017
26,2005-11-30,recovery,"CSX,PEG,VLO","0.400,0.400,0.200",7.969792305787686,9.727890627050316,exited,2006-05-31,9.727890627050316,22.059524938760244
27,2005-12-30,recovery,"CSX,NEE,VLO","0.400,0.400,0.200",8.85914902390739,10.81033363585658,exited,2006-06-30,10.81033363585658,22.024515071184638
28,2006-01-31,recovery,"NVDA,CSX,AMD","0.322,0.400,0.278",7.365919419861443,6.634015449800808,exited,2006-07-31,6.634015449800808,-9.93635591623676
29,2006-02-28,recovery,"WMB,NVDA,AMD","0.400,0.303,0.297",6.711919280307116,6.893259761150375,exited,2006-08-31,6.893259761150375,2.701767903784469
30,2006-03-31,recovery,"NVDA,PEG,VIAV","0.353,0.400,0.247",10.838291154078433,9.56460945972241,exited,2006-09-29,9.56460945972241,-11.751683694866777
31,2006-04-28,recovery,"NVDA,CSX,ATI","0.366,0.400,0.234",8.59853893332556,9.638977920057249,exited,2006-10-31,9.638977920057249,12.100183470696791
32,2006-05-31,recovery,"NVDA,CSX,ATI","0.373,0.400,0.227",10.727890627050316,14.489050627462081,exited,2006-11-30,14.489050627462081,35.059641556449336
33,2006-06-30,recovery,"NVDA,CSX,ATI","0.345,0.400,0.255",11.81033363585658,15.66951317088856,exited,2006-12-29,15.66951317088856,32.67629564092396
34,2006-07-31,recovery,"AMZN,CSX,ADM","0.221,0.400,0.379",7.634015449800808,8.197988583003584,exited,2007-01-31,8.197988583003584,7.387634160702294
35,2006-08-31,recovery,"CSX,MO,ATI","0.400,0.400,0.200",7.893259761150375,10.019957261475849,exited,2007-02-28,10.019957261475849,26.943209328962013
36,2006-09-29,recovery,"NVDA,HPQ,ATI","0.315,0.400,0.285",10.56460945972241,13.048425963418627,exited,2007-03-30,13.048425963418627,23.51072714202802
37,2006-10-31,recovery,"NVDA,HPQ,ATI","0.314,0.400,0.286",10.638977920057249,12.031502643741204,exited,2007-04-30,12.031502643741204,13.088895701707237
38,2006-11-30,recovery,"NVDA,T,ATI","0.315,0.400,0.285",15.489050627462081,18.01926344234593,exited,2007-05-31,18.01926344234593,16.335493218659792
39,2006-12-29,recovery,"CSX,T,ATI","0.400,0.400,0.200",16.66951317088856,20.56939497869382,exited,2007-06-29,20.56939497869382,23.395295158445094
40,2007-01-31,recovery,"NVDA,CFC,ATI","0.337,0.359,0.304",9.197988583003584,7.465334732246255,exited,2007-07-31,7.465334732246255,-18.837312474588153
41,2007-02-28,recovery,"NVDA,CMCSA,ATI","0.267,0.400,0.333",11.019957261475849,12.883953448819131,exited,2007-08-31,12.883953448819131,16.914731546732398
42,2007-03-30,recovery,"NVDA,T,CFC","0.298,0.400,0.302",14.048425963418627,14.07799718180433,exited,2007-09-28,14.07799718180433,0.21049488720448206
43,2007-04-30,recovery,"NVDA,AMZN,MAT","0.281,0.319,0.400",13.031502643741204,15.782541617023487,exited,2007-10-31,15.782541617023487,21.110681158504452
44,2007-05-31,recovery,"AMZN,MAT,AAPL","0.200,0.400,0.400",19.01926344234593,22.02674297358518,exited,2007-11-30,22.02674297358518,15.8128075798307
45,2007-06-29,recovery,"AMZN,NVDA,AAPL","0.238,0.362,0.400",21.56939497869382,30.570174216471173,exited,2007-12-31,30.570174216471173,41.72940060056527
46,2007-07-31,recovery,"NVDA,AMZN,AAPL","0.361,0.239,0.400",8.465334732246255,7.935189558358727,exited,2008-01-31,7.935189558358727,-6.262542364309509
47,2007-08-31,recovery,"NVDA,AMZN,NOV","0.329,0.271,0.400",13.883953448819131,11.29445545459598,exited,2008-02-29,11.29445545459598,-18.651013227384418
48,2007-09-28,recovery,"NVDA,AMZN,NOV","0.360,0.240,0.400",15.07799718180433,10.597190565983933,exited,2008-03-31,10.597190565983933,-29.71751859210916
49,2007-10-31,recovery,"AMZN,JCI,BBBY","0.333,0.299,0.369",16.782541617023487,13.685183674202385,exited,2008-04-30,13.685183674202385,-18.455833529286625
50,2007-11-30,recovery,"NVDA,AMZN,NOV","0.371,0.229,0.400",23.02674297358518,22.681571055568945,exited,2008-05-30,22.681571055568945,-1.4990045201450974
51,2007-12-31,normal,"AMZN,NVDA,NOV","0.240,0.360,0.400",31.570174216471173,27.474135881666797,exited,2008-06-30,27.474135881666797,-12.97439256026449
52,2008-01-31,normal,"MBI,MTG,CNX","0.314,0.286,0.400",8.935189558358726,5.617016535418385,exited,2008-07-31,5.617016535418385,-37.136011511207876
53,2008-02-29,normal,"MBI,MTG,CNX","0.317,0.283,0.400",12.29445545459598,11.240449696094675,exited,2008-08-29,11.240449696094675,-8.57301701888139
54,2008-03-31,normal,"MBI,MTG,RRC","0.318,0.282,0.400",11.597190565983933,8.914941493453412,exited,2008-09-30,8.914941493453412,-23.128438368495086
55,2008-04-30,normal,"MBI,FHN,CNX","0.268,0.358,0.375",14.685183674202385,11.946719092827024,exited,2008-10-31,11.946719092827024,-18.647806129834454
56,2008-05-30,normal,"MBI,MTG,CFC","0.400,0.400,0.200",23.681571055568945,12.817651634056045,exited,2008-11-28,12.817651634056045,-45.87499450953085
57,2008-06-30,normal,"MTG,MBI,CNX","0.260,0.340,0.400",28.474135881666797,16.100514775815075,exited,2008-12-31,16.100514775815075,-43.4556509713734
58,2008-07-31,normal,"FMCC,MTG,CNX","0.380,0.220,0.400",6.617016535418385,1.785015122345229,exited,2009-01-30,1.785015122345229,-73.02386788984553
59,2008-08-29,normal,"FMCC,FNMA,CF","0.286,0.314,0.400",12.240449696094675,2.633566642056201,exited,2009-02-27,2.633566642056201,-78.48472313156564
63,2008-12-31,normal,"MBI,GNW,BBT","0.200,0.400,0.400",53.779826996151556,79.18068951605568,exited,2009-06-30,79.18068951605568,47.23120905859699
66,2009-03-31,normal,"GNW,TGNA,AZO","0.200,0.400,0.400",7.418581764401431,29.075949209693352,exited,2009-09-30,29.075949209693352,291.9340668214546
67,2009-04-30,normal,"GNW,FITB,ORLY","0.240,0.360,0.400",1.0,2.249342660245291,exited,2009-10-30,2.249342660245291,124.93426602452908
68,2009-05-29,recovery,"RF,GNW,ORLY","0.400,0.200,0.400",1.0,1.3544877994030016,exited,2009-11-30,1.3544877994030016,35.448779940300156
69,2009-06-30,recovery,"MTW,F,AN","0.346,0.254,0.400",80.18068951605568,121.67917121749454,exited,2009-12-31,121.67917121749454,51.75620458231287
70,2009-07-31,recovery,"KIM,HBAN,AN","0.320,0.280,0.400",1.0,1.0937418387681943,exited,2010-01-29,1.0937418387681943,9.37418387681943
71,2009-08-31,recovery,"HBAN,FITB,F","0.365,0.346,0.289",1.0,1.2193783614004774,exited,2010-02-26,1.2193783614004774,21.93783614004774
72,2009-09-30,recovery,"HBAN,FITB,F","0.364,0.346,0.290",30.075949209693352,41.70582370606379,exited,2010-03-31,41.70582370606379,38.66835395712857
73,2009-10-30,recovery,"HBAN,BAC,GNW","0.396,0.384,0.220",3.249342660245291,4.92873462162661,exited,2010-04-30,4.92873462162661,51.684052344745425
74,2009-11-30,recovery,"HBAN,FITB,GNW","0.393,0.381,0.227",2.3544877994030013,3.4245722881533442,exited,2010-05-31,3.4245722881533442,45.44871666022949
75,2009-12-31,recovery,"FITB,HBAN,GNW","0.372,0.382,0.246",122.67917121749454,163.59474075185744,exited,2010-06-30,163.59474075185744,33.35168401311157
76,2010-01-29,recovery,"NVDA,LNC,F","0.400,0.318,0.282",2.093741838768194,1.8996886158680903,exited,2010-07-30,1.8996886158680903,-9.268249757776758
77,2010-02-26,recovery,"NVDA,RF,GNW","0.400,0.400,0.200",2.2193783614004774,1.6594970400580786,exited,2010-08-31,1.6594970400580786,-25.226943322503203
78,2010-03-31,recovery,"CAG,NVDA,GNW","0.400,0.400,0.200",42.70582370606379,32.324470975657256,exited,2010-09-30,32.324470975657256,-24.308986057403892
79,2010-04-30,recovery,"PFG,HBAN,TGNA","0.327,0.400,0.273",5.92873462162661,4.902012096894032,exited,2010-10-29,4.902012096894032,-17.317734563246244
81,2010-06-30,normal,"NVDA,HBAN,TGNA","0.397,0.400,0.203",169.0193130400108,223.80797253138172,exited,2010-12-31,223.80797253138172,32.41562073938922
82,2010-07-30,normal,"HBAN,KDP,CRM","0.236,0.400,0.364",2.89968861586809,3.3039249212770745,exited,2011-01-31,3.3039249212770745,13.94067980944107
83,2010-08-31,normal,"NVDA,HST,AKAM","0.239,0.361,0.400",2.6594970400580786,3.7497670150062015,exited,2011-02-28,3.7497670150062015,40.99534455298033
84,2010-09-30,recovery,"HST,NVDA,AKAM","0.353,0.247,0.400",33.324470975657256,37.398802199779254,exited,2011-03-31,37.398802199779254,12.226244272859432
85,2010-10-29,recovery,"HST,AMZN,AKAM","0.313,0.287,0.400",5.902012096894032,5.646625910555908,exited,2011-04-29,5.646625910555908,-4.327103742679938
86,2010-11-30,recovery,"AMZN,ORLY,CRM","0.263,0.400,0.337",1.0,1.0619506124598972,exited,2011-05-31,1.0619506124598972,6.195061245989719
87,2010-12-31,recovery,"NFLX,JBL,FFIV","0.357,0.243,0.400",224.80797253138172,251.1528303561629,exited,2011-06-30,251.1528303561629,11.718827196443659
88,2011-01-31,recovery,"NVDA,ORLY,NFLX","0.296,0.400,0.304",4.3039249212770745,4.161385239660815,exited,2011-07-29,4.161385239660815,-3.311853348361027
89,2011-02-28,recovery,"GME,NFLX,TMUS","0.315,0.285,0.400",4.749767015006201,4.801481024239214,exited,2011-08-31,4.801481024239214,1.0887693874169102
90,2011-03-31,recovery,"BBY,ZION,NFLX","0.353,0.315,0.332",38.398802199779254,24.623379306776272,exited,2011-09-30,24.623379306776272,-35.87461614383945
91,2011-04-29,recovery,"RF,NI,BKNG","0.305,0.400,0.295",6.646625910555908,5.989253997426895,exited,2011-10-31,5.989253997426895,-9.890310090793609
92,2011-05-31,recovery,"ORLY,KDP,BKNG","0.400,0.400,0.200",2.0619506124598974,2.1899097738862086,exited,2011-11-30,2.1899097738862086,6.205733573495076
93,2011-06-30,recovery,"NVDA,CMG,BKNG","0.216,0.394,0.389",252.1528303561629,245.8408012773969,exited,2011-12-30,245.8408012773969,-2.5032552955484677
94,2011-07-29,recovery,"CMG,F,NFLX","0.362,0.354,0.284",5.161385239660815,4.638425672797167,exited,2012-01-31,4.638425672797167,-10.132155275780475
95,2011-08-31,normal,"KDP,NI,CF","0.400,0.400,0.200",5.801481024239214,6.174442638523189,exited,2012-02-29,6.174442638523189,6.4287310899699746
97,2011-10-31,normal,"MU,GNW,BIIB","0.242,0.400,0.358",32.612633304203165,35.0035760830504,exited,2012-04-30,35.0035760830504,7.331339228405964
98,2011-11-30,normal,"NFLX,TLAB,BIIB","0.219,0.400,0.381",3.1899097738862086,3.2423098544632607,exited,2012-05-31,3.2423098544632607,1.6426822164695265
99,2011-12-30,recovery,"NFLX,NVDA,ISRG","0.298,0.302,0.400",246.8408012773969,264.8694879935729,exited,2012-06-29,264.8694879935729,7.303770941788312
100,2012-01-31,recovery,"PHM,BBBY,BIIB","0.259,0.400,0.341",5.638425672797167,7.263955200355078,exited,2012-07-31,7.263955200355078,28.82949287423171
101,2012-02-29,recovery,"BBBY,NVDA,FAST","0.347,0.253,0.400",7.174442638523189,7.465189647894251,exited,2012-08-31,7.465189647894251,4.052537932492406
102,2012-03-30,recovery,"NI,BBBY,AAPL","0.400,0.300,0.300",1.0,1.353729391762855,exited,2012-09-28,1.353729391762855,35.3729391762855
103,2012-04-30,recovery,"NFLX,NVDA,ORLY","0.200,0.400,0.400",36.0035760830504,32.078132258658485,exited,2012-10-31,32.078132258658485,-10.902927574019284
104,2012-05-31,recovery,"NFLX,APH,AAPL","0.200,0.400,0.400",4.242309854463261,4.804948532695818,exited,2012-11-30,4.804948532695818,13.262555012114795
105,2012-06-29,recovery,"NFLX,ORLY,MNST","0.200,0.400,0.400",265.8694879935729,264.0555223693744,exited,2012-12-31,264.0555223693744,-0.6822767207654623
106,2012-07-31,recovery,"MU,CBRE,PHM","0.396,0.304,0.300",8.263955200355078,12.001006182189853,exited,2013-01-31,12.001006182189853,45.22109439405244
107,2012-08-31,recovery,"LRCX,NFLX,PHM","0.400,0.213,0.387",8.46518964789425,14.457300269590885,exited,2013-02-28,14.457300269590885,70.785308669218
108,2012-09-28,recovery,"LYB,DHI,PHM","0.262,0.400,0.338",2.353729391762855,2.9682752178624856,exited,2013-03-28,2.9682752178624856,26.109451165044884
109,2012-10-31,recovery,"AMD,STZ,PHM","0.288,0.312,0.400",33.078132258658485,43.4894079062926,exited,2013-04-30,43.4894079062926,31.47479901894663
110,2012-11-30,recovery,"VLO,AMD,PHM","0.373,0.227,0.400",5.804948532695818,8.380243854893937,exited,2013-05-31,8.380243854893937,44.36379250725506
111,2012-12-31,recovery,"AMD,NFLX,PHM","0.373,0.227,0.400",265.0555223693744,415.5070149573172,exited,2013-06-28,415.5070149573172,56.76225541087862
112,2013-01-31,recovery,"MKC,NFLX,PHM","0.400,0.200,0.400",13.001006182189853,14.033280050484663,exited,2013-07-31,14.033280050484663,7.939953676115685
113,2013-02-28,recovery,"OKE,HRL,BBBY","0.400,0.400,0.200",15.457300269590885,21.537341101974828,exited,2013-08-30,21.537341101974828,39.33442921041779
114,2013-03-28,recovery,"KDP,NFLX,PHM","0.400,0.200,0.400",3.9682752178624856,4.134743100220909,exited,2013-09-30,4.134743100220909,4.194968171791569
115,2013-04-30,recovery,"HRL,NFLX,BBBY","0.400,0.204,0.396",44.4894079062926,52.23152578822164,exited,2013-10-31,52.23152578822164,17.402159853950305
116,2013-05-31,recovery,"NVDA,GME,FSLR","0.400,0.393,0.207",9.380243854893937,11.604686655585079,exited,2013-11-29,11.604686655585079,23.714125507841533
117,2013-06-28,recovery,"CSX,NFLX,BBBY","0.400,0.288,0.312",416.5070149573172,559.6377026252194,exited,2013-12-31,559.6377026252194,34.36453229546925
118,2013-07-31,recovery,"AMD,CSX,NFLX","0.336,0.400,0.264",15.033280050484663,17.82266405116421,exited,2014-01-31,17.82266405116421,18.554726522171183
119,2013-08-30,recovery,"AMD,ABT,NFLX","0.340,0.400,0.260",22.537341101974828,28.72764753470073,exited,2014-02-28,28.72764753470073,27.466888861097626
120,2013-09-30,recovery,"MNST,CSX,NFLX","0.400,0.400,0.200",5.134743100220909,6.230132681185266,exited,2014-03-31,6.230132681185266,21.332899418419405
121,2013-10-31,recovery,"MNST,ORLY,NFLX","0.400,0.400,0.200",53.23152578822164,61.071998304205444,exited,2014-04-30,61.071998304205444,14.729002033826056
122,2013-11-29,recovery,"ORLY,D,NFLX","0.400,0.400,0.200",12.604686655585079,14.331436668958615,exited,2014-05-30,14.331436668958615,13.699269649106437
123,2013-12-31,recovery,"MNST,NEE,NFLX","0.400,0.400,0.200",560.6377026252194,641.1722556149441,exited,2014-06-30,641.1722556149441,14.364812179526432
124,2014-01-31,recovery,"NFLX,NVDA,MU","0.218,0.400,0.382",18.82266405116421,22.219369837806035,exited,2014-07-31,22.219369837806035,18.045829099477206
125,2014-02-28,recovery,"NVDA,NFLX,MU","0.400,0.375,0.225",29.72764753470073,33.6280439868205,exited,2014-08-29,33.6280439868205,13.120434260958213
126,2014-03-31,recovery,"DAL,NFLX,MU","0.365,0.400,0.235",7.230132681185266,8.923421025033168,exited,2014-09-30,8.923421025033168,23.419879254142728
127,2014-04-30,recovery,"ORLY,NFLX,MU","0.400,0.320,0.280",62.071998304205444,75.51795972625689,exited,2014-10-31,75.51795972625689,21.661879413249796
128,2014-05-30,recovery,"KDP,AVGO,MU","0.400,0.364,0.236",15.331436668958615,19.935235688156638,exited,2014-11-30,19.935235688156638,30.02849060140125
129,2014-06-30,recovery,"NFLX,NVDA,MU","0.265,0.400,0.335",642.1722556149441,640.1282261968836,exited,2014-12-31,640.1282261968836,-0.3182992413932828
130,2014-07-31,recovery,"NVDA,NFLX,MU","0.400,0.261,0.339",23.219369837806035,24.129618503260915,exited,2015-01-31,24.129618503260915,3.9202126147833916
131,2014-08-29,recovery,"NFLX,MNST,LUV","0.226,0.374,0.400",34.6280439868205,47.13874241438464,exited,2015-02-28,47.13874241438464,36.12880482745642
132,2014-09-30,recovery,"LUV,NFLX,MU","0.400,0.260,0.340",9.923421025033168,10.453224786560542,exited,2015-03-31,10.453224786560542,5.338922536803303
133,2014-10-31,recovery,"MU,GME,AVGO","0.383,0.248,0.369",76.51795972625689,80.81351265816889,exited,2015-04-30,80.81351265816889,5.613783936842198
134,2014-11-30,recovery,"COL,NVDA,LUV","0.200,0.400,0.400",20.935235688156638,20.586714977501742,exited,2015-05-29,20.586714977501742,-1.6647565656595864
135,2014-12-31,recovery,"BBBY,GNW,LUV","0.275,0.325,0.400",641.1282261968836,554.02470192823,exited,2015-06-30,554.02470192823,-13.585975583284494
136,2015-01-31,recovery,"CSX,AMAT,LUV","0.400,0.259,0.341",25.129618503260915,21.977753558468542,exited,2015-07-31,21.977753558468542,-12.542430536235061
137,2015-02-28,recovery,"NVDA,COL,MNST","0.400,0.200,0.400",48.13874241438464,46.24953392875831,exited,2015-08-31,46.24953392875831,-3.924507352858886
138,2015-03-31,recovery,"COL,NVDA,SWKS","0.200,0.400,0.400",11.453224786560542,10.901013363131684,exited,2015-09-30,10.901013363131684,-4.821449274939882
139,2015-04-30,recovery,"NVDA,AVGO,MNST","0.400,0.362,0.238",81.81351265816889,92.8438747888596,exited,2015-10-30,92.8438747888596,13.482323117915108
140,2015-05-29,recovery,"NFLX,NVDA,SWKS","0.200,0.400,0.400",21.586714977501742,25.019264573429236,exited,2015-11-30,25.019264573429236,15.901213313396646
141,2015-06-30,recovery,"NFLX,NVDA,SWKS","0.200,0.400,0.400",555.02470192823,666.2942984442581,exited,2015-12-31,666.2942984442581,20.0476836669544
142,2015-07-31,recovery,"NFLX,COL,EA","0.368,0.232,0.400",22.977753558468542,18.39848913101462,exited,2016-01-29,18.39848913101462,-19.929121512256
143,2015-08-31,normal,"COL,TGNA,NFLX","0.309,0.400,0.291",47.24953392875831,38.22374825613471,exited,2016-02-29,38.22374825613471,-19.10238032449687
144,2015-09-30,normal,"NFLX,GME,EA","0.200,0.400,0.400",11.901013363131684,10.73662788686389,exited,2016-03-31,10.73662788686389,-9.78391873649147
145,2015-10-30,recovery,"NVDA,GNW,NFLX","0.400,0.310,0.290",93.8438747888596,91.1996661463546,exited,2016-04-29,91.1996661463546,-2.817667800327117
146,2015-11-30,recovery,"NVDA,COL,NFLX","0.400,0.304,0.296",26.019264573429236,25.192941206654005,exited,2016-05-31,25.192941206654005,-3.1758136915947643
147,2015-12-31,normal,"NVDA,M,AMZN","0.350,0.353,0.297",667.2942984442581,774.9441340383693,exited,2016-06-30,774.9441340383693,16.13228763456962
148,2016-01-29,normal,"NVDA,FCX,AMZN","0.400,0.200,0.400",19.39848913101462,36.14603952169025,exited,2016-07-29,36.14603952169025,86.3343030354842
149,2016-02-29,normal,"NVDA,MU,TSN","0.340,0.260,0.400",39.22374825613471,60.35344140924887,exited,2016-08-31,60.35344140924887,53.86964299060688
150,2016-03-31,recovery,"COL,NVDA,TSN","0.257,0.349,0.394",11.73662788686389,15.205517479462232,exited,2016-09-30,15.205517479462232,29.556101003090205
151,2016-04-29,recovery,"NVDA,COL,EW","0.329,0.271,0.400",92.1996661463546,103.93760133716425,exited,2016-10-31,103.93760133716425,12.730995329394412
152,2016-05-31,recovery,"NVDA,COL,AMZN","0.400,0.265,0.335",26.192941206654005,35.37453943082687,exited,2016-11-30,35.37453943082687,35.053712188077554
153,2016-06-30,recovery,"COL,NVDA,NEM","0.312,0.400,0.288",775.9441340383693,1062.427965495071,exited,2016-12-30,1062.427965495071,36.92067751910288
154,2016-07-29,recovery,"NVDA,COL,NEM","0.400,0.311,0.289",37.14603952169025,45.034501123168,exited,2017-01-31,45.034501123168,21.236346332080803
155,2016-08-31,recovery,"NVDA,AVGO,NEM","0.336,0.400,0.264",61.35344140924887,78.23586310165352,exited,2017-02-28,78.23586310165352,27.516666228701013
156,2016-09-30,recovery,"NVDA,MNST,NEM","0.348,0.400,0.252",16.20551747946223,18.52475669344403,exited,2017-03-31,18.52475669344403,14.311417188133891
157,2016-10-31,recovery,"NVDA,COL,NEM","0.400,0.285,0.315",104.93760133716425,117.2640372537419,exited,2017-04-28,117.2640372537419,11.746443371592651
158,2016-11-30,recovery,"NVDA,LKQ,OKE","0.331,0.400,0.269",36.37453943082687,41.86385246169919,exited,2017-05-31,41.86385246169919,15.091086008968691
159,2016-12-30,recovery,"NVDA,COL,FCX","0.400,0.365,0.235",1063.427965495071,1114.3885504356015,exited,2017-06-30,1114.3885504356015,4.792105022064774
160,2017-01-31,recovery,"NVDA,NAVI,FCX","0.400,0.397,0.203",46.034501123168,53.93206973613269,exited,2017-07-31,53.93206973613269,17.15576018046614
161,2017-02-28,recovery,"NVDA,COL,URI","0.400,0.226,0.374",79.23586310165352,93.6852582950637,exited,2017-08-31,93.6852582950637,18.235928313007356
162,2017-03-31,recovery,"NVDA,KDP,AMD","0.341,0.400,0.259",19.52475669344403,22.508016151710727,exited,2017-09-29,22.508016151710727,15.279368163744689
163,2017-04-28,recovery,"COL,NVDA,AMD","0.274,0.400,0.326",118.2640372537419,150.46898693322333,exited,2017-10-31,150.46898693322333,27.231397157856165
164,2017-05-31,recovery,"COL,NVDA,AMD","0.304,0.400,0.296",42.86385246169919,49.20668076888086,exited,2017-11-30,49.20668076888086,14.797616039877127
165,2017-06-30,recovery,"NVDA,COL,AMD","0.359,0.371,0.270",1115.3885504356015,1223.4811286425738,exited,2017-12-29,1223.4811286425738,9.69102454608828
166,2017-07-31,recovery,"NVDA,CMG,AMD","0.342,0.400,0.258",54.93206973613269,63.46736000092756,exited,2018-01-31,63.46736000092756,15.537900366387646
167,2017-08-31,recovery,"NVDA,BSX,AMD","0.332,0.400,0.268",94.6852582950637,105.9742530938119,exited,2018-02-28,105.9742530938119,11.922653010639483
168,2017-09-29,recovery,"NVDA,COL,NRG","0.350,0.366,0.284",23.508016151710727,24.362920306300655,exited,2018-03-29,24.362920306300655,3.636649511693113
169,2017-10-31,recovery,"NVDA,APH,ALGN","0.209,0.400,0.391",151.46898693322333,154.77928663026623,exited,2018-04-30,154.77928663026623,2.185463680761446
170,2017-11-30,recovery,"COL,NVDA,ALGN","0.333,0.267,0.400",50.20668076888086,53.52514389335391,exited,2018-05-31,53.52514389335391,6.609604685378656
171,2017-12-29,recovery,"NVDA,RF,ALGN","0.240,0.400,0.360",1224.4811286425738,1546.297569461919,exited,2018-06-29,1546.297569461919,26.28186203049956
172,2018-01-31,recovery,"NVDA,RF,ALGN","0.278,0.400,0.322",64.46736000092756,71.25418016089674,exited,2018-07-31,71.25418016089674,10.527529217687114
173,2018-02-28,recovery,"NVDA,CSX,ALGN","0.257,0.400,0.343",106.9742530938119,145.25472924179303,exited,2018-08-31,145.25472924179303,35.78475665019205
174,2018-03-29,recovery,"NVDA,HPE,ALGN","0.266,0.400,0.334",25.362920306300655,30.92865714528369,exited,2018-09-28,30.92865714528369,21.944384841206134
175,2018-04-30,recovery,"NVDA,KR,NRG","0.326,0.360,0.314",155.77928663026623,171.5866303980956,exited,2018-10-31,171.5866303980956,10.14726932557295
176,2018-05-31,recovery,"NVDA,LRCX,ALGN","0.266,0.400,0.334",54.52514389335391,39.47437925884712,exited,2018-11-30,39.47437925884712,-27.603346932829155
177,2018-06-29,recovery,"NVDA,AMD,NFLX","0.400,0.276,0.324",1547.297569461919,1216.4553732536683,exited,2018-12-31,1216.4553732536683,-21.38193730397333
