date,regime,sleeve_w,dd_52w,rvol60,ret_m,equity
2003-01-31,normal,0.75,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-02-28,normal,0.75,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-03-31,normal,0.75,0.26777636994309095,0.20485564833347455,0.0,1.0
2003-04-30,recovery,0.7159810925410612,0.23866036418035375,0.2192380275710363,0.0,1.0
2003-05-30,recovery,0.4713486655566975,0.1571162218522325,0.21729110223634307,0.0168677640600269,1.016867764060027
2003-06-30,recovery,0.18200373083982468,0.06066791027994156,0.20645799832182313,0.004663274662042024,1.0216096977388156
2003-07-31,recovery,0.10851831269343437,0.03617277089781146,0.16020343156071115,0.002686150746078513,1.0243538953905977
2003-08-29,recovery,0.05639171572009072,0.018797238573363573,0.1534150335157029,0.002127497180283939,1.0265332054146543
2003-09-30,recovery,0.0,0.0,0.1433599659274392,-0.001,1.0255066722092396
2003-10-31,recovery,0.12236155941163274,0.040787186470544246,0.13080120243687807,0.09391525500620014,1.12181739284033
2003-11-28,recovery,0.0031294728175937925,0.0010431576058645975,0.11543176366530174,0.06072740475311578,1.1899424517144301
2003-12-31,recovery,0.0,0.0,0.11963402816100398,0.05842576599184116,1.2594657509420553
2004-01-30,bull,0.0,0.0,0.09715173450325408,-0.03570982525253237,1.2144904490643649
2004-02-27,bull,0.06188037246938871,0.02062679082312957,0.1001373791260282,0.021880586132988974,1.2410642119428101
2004-03-31,bull,0.02969973767635925,0.009899912558786417,0.09157872357590462,0.08888416876713452,1.3513751728079857
2004-04-30,bull,0.07432900471378057,0.024776334904593522,0.11830988617180033,-0.05747773130532608,1.2737011937326397
2004-05-31,bull,0.129688819362351,0.043229606454117,0.12334705857710317,0.011006346605855213,1.2877199905431527
2004-06-30,bull,0.0805366184622589,0.026845539487419634,0.13215976020300216,0.060972505719725394,1.36623550503195
2004-07-30,normal,0.026523090415114692,0.008841030138371564,0.11545683191706561,-0.06999997040329785,1.2705990601157786
2004-08-31,normal,0.12232542567721716,0.04077514189240572,0.10531470016290412,0.0007845087334017074,1.2715958561750915
2004-09-30,normal,0.11531549148053,0.038438497160176666,0.11047219270538584,0.07145552087645676,1.3624584004224265
2004-10-29,normal,0.08636055238044493,0.028786850793481644,0.10834947829631353,0.12869148530006028,1.5377951956323328
2004-11-30,normal,0.04882066597337653,0.016273555324458844,0.1081397014903944,0.15293271449633264,1.7729743892398042
2004-12-31,normal,0.02147576446177102,0.007158588153923673,0.1053582552614231,-0.045548194981333334,1.6922186060617992
2005-01-31,normal,0.01211333021098171,0.004037776736993903,0.09339703008702183,0.1370860389313596,1.924198151772758
2005-02-28,normal,0.0791031045095677,0.026367701503189234,0.08454055043904152,0.202989519095978,2.31479020924648
2005-03-31,normal,0.01976452087816838,0.006588173626056126,0.09250841413259826,-0.033467219550339884,2.237320617100651
2005-04-29,normal,0.10668622718445986,0.035562075728153286,0.10007101144189325,-0.05020394768810828,2.124998289878204
2005-05-31,normal,0.16089217783490128,0.053630725944967095,0.12410382265833358,0.07526986311252112,2.2849466202716777
2005-06-30,normal,0.06940362065514971,0.023134540218383237,0.12046367255514714,0.009536489830781907,2.306736990479778
2005-07-29,bull,0.06496392928713024,0.02165464309571008,0.1151033473770897,0.08961658908286871,2.5134588914778573
2005-08-31,bull,0.019989493348196885,0.006663164449398962,0.08589850830445868,-0.007069517475997172,2.4956899499193543
2005-09-30,bull,0.05147550501457698,0.01715850167152566,0.08887989069921076,0.06548334570338676,2.6591160776783913
2005-10-31,normal,0.027811752117238964,0.009270584039079655,0.08597902425343186,-0.016848072541249707,2.6143150971060622
2005-11-30,normal,0.09810625028370112,0.032702083427900375,0.11652816221594477,0.013341810627054676,2.6491947940511014
2005-12-30,normal,0.04058715955871628,0.01352905318623876,0.11000113600521931,0.024826663397472814,2.714965461477345
2006-01-31,normal,0.06196671754367822,0.020655572514559406,0.1027879094668619,0.061746908316277854,2.8826061849090476
2006-02-28,normal,0.041991807530092906,0.013997269176697635,0.08658392582141454,-0.005143224542431187,2.8677802940326593
2006-03-31,normal,0.028504814662377975,0.009501604887459325,0.09352655391384136,-0.036326193612644934,2.763604751833101
2006-04-28,bull,0.01814523284856806,0.006048410949522687,0.08935637674599944,0.005043687619907446,2.7775435109062387
2006-05-31,bull,0.0,0.0,0.08325747046937713,-0.013752176477988726,2.739346242368964
2006-06-30,normal,0.11559245011398256,0.03853081670466085,0.10907802223886691,0.004888002815750893,2.7527361745149803
2006-07-31,normal,0.10807031380896104,0.036023437936320346,0.13349318535796412,0.0239833125944118,2.8187559066783185
2006-08-31,normal,0.09511875570090522,0.03170625190030174,0.1420794804322507,0.0947342204619944,3.085788550170131
2006-09-29,bull,0.03172606123297783,0.010575353744325944,0.11689802355180771,-0.045994234265611986,2.943860068699463
2006-10-31,bull,0.0035882936215749783,0.0011960978738583261,0.09279359257384479,0.06737259829607663,3.1421955705478126
2006-11-30,bull,0.02140044873320157,0.0071334829110671905,0.06628762182298208,0.07349929234122457,3.373144721380807
2006-12-29,bull,0.008304024668427279,0.002768008222809093,0.0716608790809231,-0.0035299113680006006,3.3612378194828936
2007-01-31,bull,0.01873480349770107,0.00624493449923369,0.06984929129513096,-0.0002247441887678808,3.360482400815898
2007-02-28,bull,0.004167044609328152,0.0013890148697760507,0.07384579477654221,-0.03402518599062138,3.246141362109927
2007-03-30,normal,0.10497140504431712,0.03499046834810571,0.10670867344963993,0.018300330926766372,3.305546823271603
2007-04-30,normal,0.07142167422984969,0.02380722474328323,0.12891387087786524,0.045476518476788796,3.455871584456005
2007-05-31,bull,0.02726240513050615,0.009087468376835384,0.13009913564842682,0.10753024032770905,3.8274822864742597
2007-06-29,bull,0.0031253482201002436,0.0010417827400334145,0.092331443637037,0.005384518439447406,3.8480914354224387
2007-07-31,bull,0.058823252225443934,0.019607750741814645,0.10718228065659055,0.015180099357083383,3.906505845747293
2007-08-31,bull,0.18088584006243125,0.060295280020810416,0.1401794369631638,0.021930613192813284,3.9921779143858407
2007-09-28,bull,0.14470904784114202,0.048236349280380675,0.18349673671075653,0.07546436647405534,4.293445091546683
2007-10-31,bull,0.034168397045946874,0.011389465681982291,0.18864896886478896,-0.039350402603292346,4.124496298639192
2007-11-30,normal,0.03508520858244735,0.011695069527482449,0.16540287815044574,-0.04596861139608441,3.9348989310824587
2007-12-31,normal,0.14992349234830815,0.04997449744943605,0.19216667397494402,0.03613692037884884,4.077094060453803
2008-01-31,normal,0.18201758224289422,0.06067252741429807,0.20157007097368865,-0.15434806032821644,3.4478025004470663
2008-02-29,normal,0.35239603515130713,0.11746534505043571,0.22076968646965028,-0.04523835824221522,3.2918295757834364
