date,regime,cum_deposits,active_tranches,cash_pool,total_nav,current_picks,current_weights
2010-03-31,recovery,79.0,6,0.0,311.14526489832485,"CAG,NVDA,APH,RF","0.400,0.147,0.297,0.156"
2010-04-30,recovery,80.0,6,0.0,340.71999354790023,"PFG,HBAN,NVDA,KDP","0.143,0.190,0.267,0.400"
2010-05-31,crash,81.0,5,4.226906656478748,308.9852192239528,,
2010-06-30,normal,82.0,5,0.0,283.77258136358387,"NVDA,HBAN,NDAQ,AMZN","0.165,0.208,0.368,0.260"
2010-07-30,normal,83.0,5,0.0,301.0695966663424,"HBAN,KDP,AMZN,KEY","0.200,0.339,0.239,0.223"
2010-08-31,normal,84.0,5,0.0,288.5673885551636,"NVDA,HST,MS,HBAN","0.168,0.255,0.362,0.216"
2010-09-30,recovery,85.0,5,0.0,332.9721214164143,"HST,NVDA,PFG,KIM","0.220,0.154,0.267,0.358"
2010-10-29,recovery,86.0,5,0.0,351.1391710824707,"HST,AMZN,CSX,GME","0.231,0.212,0.341,0.215"
2010-11-30,recovery,87.0,6,0.0,368.8572187643559,"AMZN,ORLY,CSX,PFG","0.200,0.327,0.265,0.208"
2010-12-31,recovery,88.0,6,0.0,406.1276729987816,"NFLX,JBL,AMZN,HST","0.247,0.168,0.296,0.289"
2011-01-31,recovery,89.0,6,0.0,429.1138779456358,"NVDA,ORLY,GME,NI","0.153,0.330,0.168,0.348"
2011-02-28,recovery,90.0,6,0.0,432.6884844630245,"GME,NFLX,ORLY,NVDA","0.236,0.214,0.400,0.150"
2011-03-31,recovery,91.0,6,0.0,441.6581582515554,"BBY,ZION,NDAQ,ORLY","0.185,0.165,0.299,0.352"
2011-04-29,recovery,92.0,6,0.0,451.83693835767616,"RF,NI,F,BAC","0.163,0.398,0.195,0.245"
2011-05-31,recovery,93.0,6,0.0,475.6608259393561,"ORLY,KDP,GNW,CSCO","0.299,0.347,0.172,0.183"
2011-06-30,recovery,94.0,6,0.0,470.3882231923925,"NVDA,CMG,ORLY,NI","0.095,0.173,0.339,0.393"
2011-07-29,recovery,95.0,6,0.0,452.65808343306713,"CMG,F,CSX,KDP","0.146,0.143,0.311,0.400"
2011-08-31,normal,96.0,6,0.0,468.981568136129,"KDP,NI,CMG,HBAN","0.307,0.400,0.123,0.170"
2011-09-30,crash,97.0,5,46.700880534335816,466.67994749332263,,
2011-10-31,normal,98.0,5,0.0,508.4160436245056,"MU,GNW,NFLX,RF","0.220,0.370,0.178,0.232"
2011-11-30,normal,99.0,5,0.0,516.8767217088035,"NFLX,TLAB,GME,NVDA","0.142,0.386,0.325,0.147"
2011-12-30,recovery,100.0,5,0.0,531.8438934133799,"NFLX,NVDA,BBBY,DXC","0.168,0.170,0.387,0.275"
2012-01-31,recovery,101.0,5,0.0,597.9816536246483,"PHM,BBBY,NVDA,NFLX","0.230,0.400,0.187,0.184"
2012-02-29,recovery,102.0,5,0.0,620.2217862362756,"BBBY,NVDA,NI,GME","0.223,0.163,0.400,0.214"
2012-03-30,recovery,103.0,6,0.0,592.6067650004861,"NI,BBBY,NFLX,NVDA","0.400,0.307,0.082,0.211"
2012-04-30,recovery,104.0,6,0.0,534.3061025933256,"NFLX,NVDA,CMG,AAPL","0.080,0.225,0.400,0.295"
2012-05-31,recovery,105.0,6,0.0,517.4408725245675,"NFLX,APH,MU,RF","0.121,0.386,0.251,0.241"
2012-06-29,recovery,106.0,6,0.0,529.5898778160816,"NFLX,ORLY,FAST,HPQ","0.089,0.352,0.323,0.237"
2012-07-31,recovery,107.0,6,0.0,523.4681835462303,"MU,CBRE,APH,ORLY","0.218,0.167,0.289,0.326"
2012-08-31,recovery,108.0,6,0.0,520.5192273345001,"LRCX,NFLX,VLO,ORLY","0.341,0.098,0.186,0.374"
2012-09-28,recovery,109.0,6,0.0,517.5974662643569,"LYB,DHI,NFLX,LRCX","0.182,0.351,0.100,0.366"
2012-10-31,recovery,110.0,6,0.0,521.4553094798994,"AMD,STZ,NFLX,AAPL","0.230,0.249,0.121,0.400"
2012-11-30,recovery,111.0,6,0.0,526.6888523407022,"VLO,AMD,GME,AAPL","0.260,0.158,0.260,0.321"
2012-12-31,recovery,112.0,6,0.0,551.9791524556656,"AMD,NFLX,WY,VLO","0.179,0.109,0.400,0.312"
2013-01-31,recovery,113.0,6,0.0,663.5187504324949,"MKC,NFLX,HRL,NI","0.358,0.038,0.328,0.277"
2013-02-28,recovery,114.0,6,0.0,685.804077399211,"OKE,HRL,NFLX,CAG","0.297,0.344,0.051,0.307"
2013-03-28,recovery,115.0,6,0.0,706.6339705037121,"KDP,NFLX,TJX,RSG","0.396,0.048,0.301,0.256"
2013-04-30,recovery,116.0,6,0.0,709.478679361546,"HRL,NFLX,BDX,DVA","0.325,0.057,0.389,0.229"
2013-05-31,recovery,117.0,6,0.0,772.8321171005891,"NVDA,GME,NFLX,LRCX","0.400,0.191,0.092,0.317"
2013-06-28,recovery,118.0,6,0.0,729.3479208184647,"CSX,NFLX,ABT,AMD","0.400,0.089,0.400,0.111"
2013-07-31,recovery,119.0,6,0.0,772.1070096941836,"AMD,CSX,ABT,HRL","0.075,0.268,0.391,0.266"
2013-08-30,recovery,120.0,6,0.0,747.0477222800846,"AMD,ABT,HRL,CSX","0.081,0.374,0.291,0.254"
2013-09-30,recovery,121.0,6,0.0,778.993451215141,"MNST,CSX,GME,NFLX","0.247,0.400,0.242,0.111"
2013-10-31,recovery,122.0,6,0.0,808.3818909739214,"MNST,ORLY,GME,CMG","0.187,0.400,0.178,0.235"
2013-11-29,recovery,123.0,6,0.0,852.3524670036716,"ORLY,D,WU,GME","0.284,0.335,0.253,0.128"
2013-12-31,recovery,124.0,6,0.0,879.5175275047366,"MNST,NEE,CMG,HRL","0.184,0.312,0.214,0.291"
2014-01-31,recovery,125.0,6,0.0,901.0119876748489,"NFLX,NVDA,SLM,DAL","0.084,0.400,0.300,0.216"
2014-02-28,recovery,126.0,6,0.0,940.4644220855622,"NVDA,NFLX,SLM,ORLY","0.376,0.170,0.159,0.295"
2014-03-31,recovery,127.0,6,0.0,951.540821934044,"DAL,NFLX,SLM,NVDA","0.215,0.240,0.238,0.308"
2014-04-30,recovery,128.0,6,0.0,929.0820674824882,"ORLY,NFLX,NVDA,SLM","0.314,0.154,0.290,0.241"
2014-05-30,recovery,129.0,6,0.0,957.0428556965023,"KDP,AVGO,NVDA,WEC","0.314,0.171,0.229,0.287"
2014-06-30,recovery,130.0,6,0.0,988.5697800864439,"NFLX,NVDA,MU,HRB","0.150,0.364,0.190,0.295"
2014-07-31,recovery,131.0,6,0.0,943.0449768769726,"NVDA,NFLX,MU,AVGO","0.355,0.152,0.197,0.296"
2014-08-29,recovery,132.0,6,0.0,1025.432222960664,"NFLX,MNST,NVDA,DAL","0.156,0.258,0.337,0.248"
2014-09-30,recovery,133.0,6,0.0,987.534755567518,"LUV,NFLX,DAL,MU","0.372,0.154,0.272,0.202"
2014-10-31,recovery,134.0,6,0.0,1001.9415690659948,"MU,GME,UAA,DAL","0.293,0.190,0.219,0.298"
2014-11-30,recovery,135.0,6,0.0,1051.2329734022528,"COL,NVDA,AVGO,GME","0.068,0.369,0.326,0.237"
2014-12-31,recovery,136.0,6,0.0,1029.6337910592345,"BBBY,GNW,CSX,UAA","0.156,0.185,0.400,0.259"
2015-01-31,recovery,137.0,6,0.0,974.4999192804319,"CSX,AMAT,KDP,AVGO","0.280,0.168,0.349,0.203"
2015-02-28,recovery,138.0,6,0.0,1026.6944211011655,"NVDA,COL,GME,CSX","0.264,0.054,0.282,0.400"
2015-03-31,recovery,139.0,6,0.0,1040.646337885245,"COL,NVDA,CSX,GME","0.059,0.272,0.390,0.279"
2015-04-30,recovery,140.0,6,0.0,1074.5805540146027,"NVDA,AVGO,MPC,DAL","0.271,0.225,0.252,0.252"
2015-05-29,recovery,141.0,6,0.0,1055.0763751414531,"NFLX,NVDA,COL,O","0.161,0.385,0.087,0.367"
2015-06-30,recovery,142.0,6,0.0,1045.3214090355518,"NFLX,NVDA,COL,GNW","0.238,0.400,0.129,0.233"
2015-07-31,recovery,143.0,6,0.0,1053.030781028164,"NFLX,COL,NVDA,AVGO","0.205,0.129,0.400,0.266"
2015-08-31,normal,144.0,6,0.0,1051.6565789736133,"COL,TGNA,O,NFLX","0.173,0.333,0.331,0.163"
2015-09-30,normal,145.0,6,0.0,1053.2188157315693,"NFLX,GME,TGNA,WU","0.144,0.321,0.238,0.298"
2015-10-30,recovery,146.0,6,0.0,1149.0167425817847,"NVDA,GNW,COL,WU","0.326,0.163,0.165,0.345"
2015-11-30,recovery,147.0,6,0.0,1247.4155932706287,"NVDA,COL,GME,WU","0.263,0.148,0.282,0.307"
2015-12-31,normal,148.0,6,0.0,1191.2151831342076,"NVDA,M,GME,HST","0.224,0.227,0.191,0.358"
2016-01-29,normal,149.0,6,0.0,1136.9760143146893,"NVDA,FCX,NFLX,COL","0.376,0.144,0.211,0.269"
2016-02-29,normal,150.0,6,0.0,1237.3033620347983,"NVDA,MU,LRCX,TGNA","0.282,0.215,0.278,0.225"
2016-03-31,recovery,151.0,6,0.0,1339.1812142690549,"COL,NVDA,WMB,MU","0.236,0.320,0.205,0.239"
2016-04-29,recovery,152.0,6,0.0,1309.6306015182947,"NVDA,COL,KMI,MU","0.306,0.252,0.209,0.232"
2016-05-31,recovery,153.0,6,0.0,1321.671824055759,"NVDA,COL,TGNA,CMG","0.301,0.196,0.260,0.244"
2016-06-30,recovery,154.0,6,0.0,1342.1225278032693,"COL,NVDA,CMG,IRM","0.176,0.242,0.254,0.328"
2016-07-29,recovery,155.0,6,0.0,1473.787116913574,"NVDA,COL,EXR,NI","0.193,0.129,0.280,0.398"
2016-08-31,recovery,156.0,6,0.0,1454.5115712013524,"NVDA,AVGO,FCX,WEC","0.199,0.329,0.072,0.400"
2016-09-30,recovery,157.0,6,0.0,1509.768068475546,"NVDA,MNST,LKQ,URBN","0.193,0.311,0.335,0.161"
2016-10-31,recovery,158.0,6,0.0,1383.4303269454829,"NVDA,COL,MNST,F","0.199,0.134,0.315,0.352"
2016-11-30,recovery,159.0,6,0.0,1571.6294295121643,"NVDA,LKQ,NAVI,LRCX","0.187,0.305,0.174,0.334"
2016-12-30,recovery,160.0,6,0.0,1623.3928863950175,"NVDA,COL,NAVI,RF","0.285,0.187,0.238,0.290"
2017-01-31,recovery,161.0,6,0.0,1640.5031120764777,"NVDA,NAVI,MO,AVGO","0.159,0.131,0.400,0.310"
2017-02-28,recovery,162.0,6,0.0,1614.634568626152,"NVDA,COL,TSCO,CAG","0.224,0.124,0.251,0.400"
2017-03-31,recovery,163.0,6,0.0,1592.5690687388528,"NVDA,KDP,FAST,AVGO","0.132,0.400,0.210,0.258"
2017-04-28,recovery,164.0,6,0.0,1546.9751649387774,"COL,NVDA,FAST,MO","0.116,0.182,0.302,0.400"
2017-05-31,recovery,165.0,6,0.0,1677.9738523273331,"COL,NVDA,FAST,BSX","0.138,0.184,0.279,0.400"
2017-06-30,recovery,166.0,6,0.0,1757.027317336463,"NVDA,COL,WMB,CSX","0.187,0.193,0.344,0.276"
2017-07-31,recovery,167.0,6,0.0,1756.705088505029,"NVDA,CMG,NRG,CSX","0.193,0.318,0.200,0.289"
2017-08-31,recovery,168.0,6,0.0,1747.1079547166116,"NVDA,BSX,COL,HRB","0.165,0.400,0.170,0.265"
2017-09-29,recovery,169.0,6,0.0,1815.9583449954855,"NVDA,COL,FAST,CSX","0.200,0.210,0.328,0.262"
2017-10-31,recovery,170.0,6,0.0,1788.3297872001133,"NVDA,APH,T,COL","0.127,0.400,0.340,0.133"
2017-11-30,recovery,171.0,6,0.0,1879.3133596744779,"COL,NVDA,RF,APH","0.195,0.157,0.247,0.400"
2017-12-29,recovery,172.0,6,0.0,1928.6337759866688,"NVDA,RF,EXC,NDAQ","0.106,0.268,0.321,0.305"
2018-01-31,recovery,173.0,6,0.0,2044.4124454039013,"NVDA,RF,CSX,HBAN","0.140,0.366,0.170,0.325"
2018-02-28,recovery,174.0,6,0.0,2017.1059681728016,"NVDA,CSX,TSCO,HBAN","0.139,0.293,0.252,0.316"
2018-03-29,recovery,175.0,6,0.0,2037.6626202143775,"NVDA,HPE,CSX,RF","0.136,0.258,0.268,0.338"
2018-04-30,recovery,176.0,6,0.0,2051.3489150537794,"NVDA,KR,FAST,CSX","0.153,0.168,0.359,0.320"
2018-05-31,recovery,177.0,6,0.0,2131.5060890633754,"NVDA,LRCX,HPE,CSX","0.150,0.251,0.274,0.325"
2018-06-29,recovery,178.0,6,0.0,2114.0005870130767,"NVDA,AMD,UA,LRCX","0.284,0.178,0.200,0.339"
2018-07-31,recovery,179.0,6,0.0,2255.008400743972,"NVDA,AMD,CPRT,UA","0.250,0.165,0.400,0.185"
2018-08-31,recovery,180.0,6,0.0,2447.128504276911,"AMD,NVDA,CPRT,ANET","0.130,0.215,0.400,0.255"
2018-09-28,recovery,181.0,6,0.0,2491.2464358910547,"NVDA,ANET,CMG,CPRT","0.195,0.247,0.184,0.373"
2018-10-31,normal,182.0,6,0.0,2005.424002893044,"NVDA,CPRT,CMG,AMAT","0.223,0.254,0.210,0.313"
2018-11-30,recovery,183.0,6,0.0,2068.4254789913666,"NVDA,COTY,KIM,CMG","0.177,0.209,0.390,0.225"
2018-12-31,crash,184.0,5,1380.8692875525458,1734.9307506958583,,
2019-01-31,normal,185.0,5,0.0,1782.112876625852,"COTY,IVZ,WDC,NWL","0.255,0.400,0.217,0.128"
2019-02-28,recovery,186.0,5,0.0,2021.5606530098642,"NWL,COTY,CMG,NVDA","0.172,0.273,0.294,0.260"
2019-03-29,recovery,187.0,5,0.0,2059.975888743764,"CMG,KIM,COTY,F","0.213,0.373,0.130,0.284"
2019-04-30,recovery,188.0,5,0.0,2137.0118491860135,"NVDA,CMG,ANET,KIM","0.182,0.220,0.198,0.400"
2019-05-31,normal,189.0,5,0.0,2006.4328910846916,"COTY,CMG,NFLX,MAT","0.168,0.339,0.256,0.237"
2019-06-28,recovery,190.0,6,0.0,2229.3934696299375,"COTY,CMG,NVDA,KIM","0.147,0.276,0.176,0.400"
2019-07-31,recovery,191.0,6,0.0,2115.916734241984,"COTY,CMG,KR,CPRT","0.138,0.258,0.340,0.264"
2019-08-30,recovery,192.0,6,0.0,2153.2600828613067,"CMG,NVDA,DXC,CPRT","0.306,0.178,0.204,0.312"
2019-09-30,recovery,193.0,6,0.0,2286.794547521137,"CPRT,NVDA,CMG,COTY","0.332,0.192,0.317,0.159"
2019-10-31,recovery,194.0,6,0.0,2272.780875671167,"NVDA,CMG,CPRT,COTY","0.170,0.292,0.400,0.139"
2019-11-29,recovery,195.0,6,0.0,2435.030632778477,"COTY,CPRT,CMG,KIM","0.112,0.374,0.214,0.300"
2019-12-31,recovery,196.0,6,0.0,2511.2006341075803,"NVDA,CPRT,LRCX,CDW","0.160,0.371,0.183,0.286"
2020-01-31,recovery,197.0,6,0.0,2526.251160106823,"NVDA,AMD,FTNT,DXC","0.279,0.293,0.267,0.161"
2020-02-28,normal,198.0,6,0.0,2398.4530059512126,"NVDA,FCX,NCLH,MPC","0.217,0.189,0.400,0.194"
2020-03-31,crash,199.0,5,38.22910356834101,2159.4721501420886,,
2020-04-30,normal,200.0,5,0.0,2465.781557079103,"FTI,HAL,COTY,OXY","0.235,0.228,0.288,0.249"
2020-05-29,recovery,201.0,5,0.0,2689.543392496728,"FTI,COTY,DVN,APA","0.218,0.301,0.149,0.332"
2020-06-30,recovery,202.0,5,0.0,2806.467070594641,"FTI,COTY,NOV,DVN","0.237,0.309,0.290,0.164"
2020-07-31,recovery,203.0,5,0.0,3211.991336459837,"COTY,FTI,DVN,KIM","0.271,0.248,0.158,0.322"
2020-08-31,recovery,204.0,5,0.0,3257.5112284847414,"COTY,FTI,KIM,NOV","0.245,0.214,0.286,0.255"
2020-09-30,recovery,205.0,6,0.0,2758.8123588908065,"FTI,OXY,DVN,OKE","0.304,0.233,0.204,0.260"
2020-10-30,recovery,206.0,6,0.0,2616.7215069868644,"FTI,DXC,WDC,WU","0.173,0.155,0.288,0.383"
2020-11-30,recovery,207.0,6,0.0,4416.899291081333,"AVGO,CSX,KIM,FAST","0.285,0.278,0.150,0.287"
2020-12-31,recovery,208.0,6,0.0,4661.0460490990945,"AVGO,FTNT,CMG,KEYS","0.287,0.231,0.197,0.285"
2021-01-29,recovery,209.0,6,0.0,4805.0821713281675,"APA,DVN,FTNT,MGM","0.188,0.176,0.400,0.236"
2021-02-26,recovery,210.0,6,0.0,5999.09463246285,"DXC,APA,KIM,WU","0.208,0.159,0.234,0.400"
2021-03-31,recovery,211.0,6,0.0,6139.008504642589,"KIM,APA,DOW,AVGO","0.189,0.126,0.285,0.400"
2021-04-30,recovery,212.0,6,0.0,6686.678566644222,"APA,DOW,KIM,FOXA","0.095,0.307,0.197,0.400"
2021-05-31,recovery,213.0,6,0.0,7144.692695881662,"FOX,KEYS,FOXA,ANET","0.286,0.291,0.284,0.139"
2021-06-30,recovery,214.0,6,0.0,7543.743631447968,"FOXA,DOW,KIM,FTNT","0.360,0.276,0.151,0.214"
2021-07-30,recovery,215.0,6,0.0,7429.476946838643,"ZTS,DHR,CDW,KEYS","0.285,0.226,0.220,0.269"
2021-08-31,recovery,216.0,6,0.0,7907.368368382003,"APA,RSG,PYPL,KEYS","0.078,0.322,0.240,0.360"
2021-09-30,recovery,217.0,6,0.0,7380.455293763687,"NOW,KEYS,CZR,PYPL","0.288,0.378,0.091,0.243"
2021-10-29,recovery,218.0,6,0.0,7870.79517861893,"KEYS,SHW,RSG,F","0.278,0.274,0.293,0.154"
2021-11-30,recovery,219.0,6,0.0,8183.125392238583,"F,STE,CRM,SYF","0.171,0.255,0.335,0.239"
2021-12-31,recovery,220.0,6,0.0,8731.431994264221,"ABT,F,EW,BIO","0.328,0.164,0.249,0.260"
2022-01-31,recovery,221.0,6,0.0,7452.3153514622,"F,APA,PHM,CFG","0.223,0.177,0.275,0.326"
2022-02-28,normal,222.0,6,0.0,7220.906633768939,"F,NVDA,FCX,DXC","0.282,0.206,0.234,0.278"
