date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2003-10-31,0.0764530539840201,1.07645305398402,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2003-11-28,0.11176635670396193,1.1967642899906672,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2003-12-31,0.04329502150784507,1.2485782256656341,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2004-01-30,-0.013198106386076283,1.2320993574119607,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2004-02-27,0.020512644193078966,1.2573729731410734,recovery,False,"CSX,NVDA,SPG","0.333,0.333,0.333",3
2004-03-31,0.07222591939151309,1.3481878921442279,recovery,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-04-30,-0.08191455249031689,1.2377516842863698,recovery,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-05-31,0.031051427063237682,1.2761856404333876,recovery,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-06-30,0.06903648216492322,1.3642890076382983,recovery,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-07-30,-0.013008308182194192,1.3465419157773595,normal,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-08-31,0.06927884144248744,1.4398287796561624,normal,False,"AAPL,MO,SPG","0.348,0.252,0.400",3
2004-09-30,0.019113524140244666,1.4673489817939396,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2004-10-29,0.1704416673185066,1.7174463887890115,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2004-11-30,0.1445903597327301,1.9657725799656929,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2004-12-31,-0.00897211207611689,1.9481354480620832,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2005-01-31,0.08491024557524389,2.1135521073708725,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2005-02-28,0.19940699885984745,2.535009190035604,recovery,False,"AAPL,VLO,SPG","0.324,0.341,0.335",3
2005-03-31,-0.021774639436469553,2.4798102789544423,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-04-29,0.00364195518710839,2.488841636862925,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-05-31,0.07077254581785697,2.6649832956411963,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-06-30,0.03646713229075152,2.762167594035987,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-07-29,0.07863594327157195,2.979373248267175,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-08-31,-0.03898485962760864,2.863222800405227,recovery,False,"CSX,WEN,SPG","0.400,0.313,0.287",3
2005-09-30,0.023107832346640614,2.92938567284807,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2005-10-31,-0.016509658212430178,2.8810225166169583,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2005-11-30,0.0388645283647045,2.9929920979333704,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2005-12-30,0.014325118120781792,3.0358670632708322,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2006-01-31,0.054067668246216574,3.2000093164873755,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2006-02-28,0.00024877555840190904,3.2008054005919764,recovery,False,"CL,PEG,SPG","0.317,0.343,0.340",3
2006-03-31,-0.004796138750554595,3.1854538937772126,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-04-28,-0.014992692400483966,3.1376953633918867,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-05-31,-0.04341743630628053,3.001464674803308,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-06-30,0.020500716309859744,3.0629968506155163,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-07-31,0.0284012705838306,3.1499898529672685,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-08-31,0.07852982131490596,3.397357993264555,recovery,False,"NVDA,PEG,SPG","0.200,0.400,0.400",3
2006-09-29,-0.017737629663544308,3.3370969153455463,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2006-10-31,0.08034614051934848,3.6052197730325837,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2006-11-30,0.04701098408328251,3.7747047023993536,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2006-12-29,0.000822420058060682,3.7778090952598626,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2007-01-31,0.021005662455143643,3.857164477934863,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2007-02-28,-0.04982545205244997,3.6649795141811063,recovery,False,"NVDA,HPQ,CME","0.225,0.400,0.375",3
2007-03-30,-0.01235941807562092,3.619682500126756,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-04-30,0.014318848935987897,3.6715121870423104,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-05-31,0.04873807074716797,3.8504546077634685,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-06-29,0.043231070458234204,4.016913882207923,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-07-31,0.0169494821907513,4.0849984925161875,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-08-31,0.03251792899853575,4.217834183454954,recovery,False,"NVDA,T,CME","0.200,0.400,0.400",3
2007-09-28,0.06010335367461633,4.471340163124034,recovery,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2007-10-31,0.03488202566255522,4.62730956544014,recovery,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2007-11-30,-0.03985648885851463,4.4428812533002775,recovery,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2007-12-31,0.05096903127948123,4.66933060687076,normal,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2008-01-31,-0.17848044686732972,3.835946393585167,normal,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2008-02-29,-0.1551615488878297,3.2407550097058078,normal,False,"NVDA,AMZN,CME","0.360,0.240,0.400",3
2008-03-31,-0.03611394095764507,3.1237185746271,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-04-30,0.040468032883106825,3.250129320622681,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-05-30,-0.11213878985690356,2.8856637517296138,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-06-30,-0.24721721460020882,2.17227799675423,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-07-31,0.07439258126370163,2.3338793641551203,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-08-29,0.6300498891560233,3.804339798844584,normal,False,"MBI,MTG,EXC","0.318,0.282,0.400",3
2008-09-30,-0.20217503090698152,3.03519728243252,crash,True,,,0
2008-10-31,-0.001,3.0321620851500874,crash,True,,,0
2008-11-28,-0.001,3.0291299230649376,crash,True,,,0
2008-12-31,-0.001,3.0261007931418726,normal,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-01-30,-0.10922549961748945,2.6955734221180703,crash,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-02-27,-0.28583789965542816,1.9250763767728463,crash,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-03-31,0.3801556247306747,2.6569049894391914,normal,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-04-30,0.0940090070492746,2.906677989320633,normal,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-05-29,0.7188973572644547,4.996281114261995,recovery,False,"MBI,GNW,MCD","0.200,0.400,0.400",3
2009-06-30,-0.001382653488394672,4.98937298875036,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-07-31,0.12432046397793432,5.609654153670777,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-08-31,0.026376809491768453,5.757618932596859,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-09-30,0.14050497778724502,6.566593052828802,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-10-30,-0.008663276111304793,6.50970484410157,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-11-30,0.13035817106091796,7.3582980617250495,recovery,False,"MTW,F,MCD","0.346,0.254,0.400",3
2009-12-31,0.030838151721963025,7.585214373767954,recovery,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-01-29,0.17655528765583473,8.924424079459728,recovery,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-02-26,0.008375608686440862,8.999171563301132,recovery,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-03-31,0.08824546615516143,9.793307652914914,recovery,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-04-30,0.13018263878136718,11.068226285569134,recovery,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-05-31,-0.08296269451655337,10.149976409399375,crash,False,"FITB,HBAN,MCD","0.296,0.304,0.400",3
2010-06-30,-0.05309287518063486,9.611084978808746,normal,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-07-30,0.02829816663572655,9.883061063089203,normal,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-08-31,-0.01565400772213962,9.728351548889227,normal,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-09-30,0.10003192531413684,10.701497284457382,recovery,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-10-29,0.023468844021188803,10.952649055019487,recovery,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-11-30,0.05164394237842722,11.518287031708049,recovery,False,"NVDA,HBAN,MCD","0.266,0.334,0.400",3
2010-12-31,0.08567229583416647,12.505085125791384,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-01-31,0.0632484174471508,13.296011970039594,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-02-28,0.01747154746005963,13.52831387420366,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-03-31,0.044488918668892305,14.130173929880355,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-04-29,-0.003022180111380614,14.08746999925912,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-05-31,0.10025187377186857,15.49976526338983,recovery,False,"NFLX,JBL,MCD","0.357,0.243,0.400",3
2011-06-30,-0.013606895379859499,15.288861579038505,recovery,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-07-29,0.0027022463009631417,15.3301758486864,recovery,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-08-31,-0.00036682320862769027,15.324552384392758,normal,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-09-30,-0.037119717589845315,14.755709327693308,crash,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-10-31,0.104245961176514,16.293932429399952,normal,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-11-30,0.009741680276762445,16.452662709578338,normal,False,"NVDA,CMG,MCD","0.213,0.387,0.400",3
2011-12-30,0.01455563699407211,16.692141695564864,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-01-31,0.2338254849251615,20.595189821969825,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-02-29,-0.011986598428700763,20.348323552011006,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-03-30,0.011833685345166604,20.589119210227146,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-04-30,-0.1401530230505921,17.703491910964793,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-05-31,-0.10579480795915344,15.830554384037846,recovery,False,"NFLX,NVDA,MCD","0.298,0.302,0.400",3
2012-06-29,0.052859380409025825,16.667347680309476,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-07-31,-0.020823032353682186,16.320282960312323,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-08-31,0.010143035122484729,16.48582016358766,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-09-28,-0.013836779197975727,16.257709510086563,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-10-31,0.08016637687336338,17.561031177769827,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-11-30,0.04928682862634016,18.426558711930387,recovery,False,"NFLX,ORLY,MCD","0.200,0.400,0.400",3
2012-12-31,0.011187393451680665,18.632703874201244,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-01-31,0.22819128146637485,22.884524448438714,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-02-28,0.01654964661872157,23.26325524109787,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-03-28,0.04704358841187421,24.357642245780454,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-04-30,0.08354755739208679,26.392663759245714,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-05-31,0.17239965106008046,30.942749781885706,recovery,False,"AMD,NFLX,DG","0.373,0.227,0.400",3
2013-06-28,-0.02666393067620486,30.11769444677035,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-07-31,0.0650203344582831,32.075957012811735,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-08-30,0.022065601669904525,32.78373230343742,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-09-30,0.08827573092580211,35.67774023499919,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-10-31,0.019252991086601005,36.3646434497337,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-11-29,0.12436777007006869,40.88723306497021,recovery,False,"CSX,NFLX,BIIB","0.400,0.200,0.400",3
2013-12-31,0.006628947502733654,41.158272386489934,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-01-31,-0.011748802512088537,40.674711972482314,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-02-28,0.050425533486613,42.725756023109064,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-03-31,-0.0015029735329715813,42.66154034263013,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-04-30,-0.007585039061209695,42.33795089271991,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-05-30,-0.02314629806027568,41.3579840620957,recovery,False,"MNST,NEE,TJX","0.223,0.377,0.400",3
2014-06-30,0.01458734785628589,41.96128736224422,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
2014-07-31,-0.04333413255924365,40.14293137333221,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
2014-08-29,0.09695451791186313,44.03496993220264,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
2014-09-30,3.011722185043003e-05,44.036296143161266,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
2014-10-31,0.018638338277576254,44.857059527169035,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
2014-11-30,0.023464389774556112,45.909603056055,recovery,False,"NFLX,NVDA,MO","0.200,0.400,0.400",3
