date,regime,cum_deposits,active_tranches,cash_pool,total_nav,current_picks,current_weights
2009-10-30,recovery,74.0,6,0.0,149.7209557619515,"HBAN,BAC,EXPE","0.305,0.295,0.400"
2009-11-30,recovery,75.0,6,0.0,165.99816906809764,"HBAN,FITB,FCX","0.305,0.295,0.400"
2009-12-31,recovery,76.0,6,0.0,173.03099585670142,"FITB,HBAN,F","0.340,0.350,0.310"
2010-01-29,recovery,77.0,6,0.0,208.10945243601697,"NVDA,LNC,F","0.400,0.318,0.282"
2010-02-26,recovery,78.0,6,0.0,212.47172612270427,"NVDA,RF,F","0.400,0.400,0.200"
2010-03-31,recovery,79.0,6,0.0,234.63469428670015,"CAG,NVDA,ISRG","0.400,0.293,0.307"
2010-04-30,recovery,80.0,6,0.0,261.48033459636235,"PFG,HBAN,VIAV","0.258,0.342,0.400"
2010-05-31,crash,81.0,5,3.85702496672455,235.79103852919818,,
2010-06-30,normal,82.0,5,0.0,214.6679158727107,"NVDA,HBAN,CRM","0.266,0.334,0.400"
2010-07-30,normal,83.0,5,0.0,228.0676455785773,"HBAN,KDP,AKAM","0.242,0.400,0.358"
2010-08-31,normal,84.0,5,0.0,226.97064983776718,"NVDA,HST,CLF","0.307,0.400,0.293"
2010-09-30,recovery,85.0,5,0.0,248.0998547416361,"HST,NVDA,AKAM","0.353,0.247,0.400"
2010-10-29,recovery,86.0,5,0.0,255.42226229752984,"HST,AMZN,AKAM","0.313,0.287,0.400"
2010-11-30,recovery,87.0,6,0.0,286.86491029337816,"AMZN,ORLY,AKAM","0.268,0.400,0.332"
2010-12-31,recovery,88.0,6,0.0,302.29428287059153,"NFLX,JBL,FFIV","0.357,0.243,0.400"
2011-01-31,recovery,89.0,6,0.0,313.52293955802156,"NVDA,ORLY,NFLX","0.296,0.400,0.304"
2011-02-28,recovery,90.0,6,0.0,318.1899426412249,"GME,NFLX,CMI","0.334,0.303,0.363"
2011-03-31,recovery,91.0,6,0.0,317.71568093208987,"BBY,ZION,NFLX","0.353,0.315,0.332"
2011-04-29,recovery,92.0,6,0.0,315.4036587573843,"RF,NI,BKNG","0.305,0.400,0.295"
2011-05-31,recovery,93.0,6,0.0,353.552105976766,"ORLY,KDP,BKNG","0.400,0.400,0.200"
2011-06-30,recovery,94.0,6,0.0,342.2915189765248,"NVDA,CMG,BKNG","0.216,0.394,0.389"
2011-07-29,recovery,95.0,6,0.0,343.66213286765793,"CMG,F,NFLX","0.362,0.354,0.284"
2011-08-31,normal,96.0,6,0.0,333.0201316458481,"KDP,NI,CMG","0.400,0.400,0.200"
2011-09-30,crash,97.0,5,22.952968035454003,298.1481972175153,,
2011-10-31,normal,98.0,5,0.0,333.9292289694383,"MU,GNW,VFC","0.224,0.376,0.400"
2011-11-30,normal,99.0,5,0.0,328.56862930708553,"NFLX,TLAB,BIIB","0.219,0.400,0.381"
2011-12-30,recovery,100.0,5,0.0,324.3288830177332,"NFLX,NVDA,BIIB","0.298,0.302,0.400"
2012-01-31,recovery,101.0,5,0.0,405.3581190197551,"PHM,BBBY,BIIB","0.259,0.400,0.341"
2012-02-29,recovery,102.0,5,0.0,400.81545692729117,"BBBY,NVDA,BIIB","0.400,0.311,0.289"
2012-03-30,recovery,103.0,6,0.0,415.99816323770204,"NI,BBBY,AAPL","0.400,0.300,0.300"
2012-04-30,recovery,104.0,6,0.0,363.6119189861141,"NFLX,NVDA,AAPL","0.200,0.400,0.400"
2012-05-31,recovery,105.0,6,0.0,335.67994436330724,"NFLX,APH,ORLY","0.200,0.400,0.400"
2012-06-29,recovery,106.0,6,0.0,367.91470656436815,"NFLX,ORLY,MNST","0.200,0.400,0.400"
2012-07-31,recovery,107.0,6,0.0,353.34681958857436,"MU,CBRE,LEN","0.340,0.260,0.400"
2012-08-31,recovery,108.0,6,0.0,345.79733734051285,"LRCX,NFLX,PHM","0.400,0.213,0.387"
2012-09-28,recovery,109.0,6,0.0,330.59839714267105,"LYB,DHI,PHM","0.262,0.400,0.338"
2012-10-31,recovery,110.0,6,0.0,342.78129815592536,"AMD,STZ,PHM","0.288,0.312,0.400"
2012-11-30,recovery,111.0,6,0.0,372.3560159330519,"VLO,AMD,PHM","0.373,0.227,0.400"
2012-12-31,recovery,112.0,6,0.0,381.22012160872714,"AMD,NFLX,PHM","0.373,0.227,0.400"
2013-01-31,recovery,113.0,6,0.0,474.5499374773941,"MKC,NFLX,BBBY","0.400,0.223,0.377"
2013-02-28,recovery,114.0,6,0.0,479.04489632209686,"OKE,HRL,PHM","0.369,0.400,0.231"
2013-03-28,recovery,115.0,6,0.0,495.96421999153,"KDP,NFLX,PHM","0.400,0.200,0.400"
2013-04-30,recovery,116.0,6,0.0,542.3286745172167,"HRL,NFLX,STZ","0.400,0.216,0.384"
2013-05-31,recovery,117.0,6,0.0,615.2822463961086,"NVDA,GME,BBBY","0.400,0.383,0.217"
2013-06-28,recovery,118.0,6,0.0,588.2526563686156,"CSX,NFLX,BBBY","0.400,0.288,0.312"
2013-07-31,recovery,119.0,6,0.0,666.3264156271067,"AMD,CSX,NFLX","0.336,0.400,0.264"
2013-08-30,recovery,120.0,6,0.0,662.4408814668789,"AMD,ABT,NFLX","0.340,0.400,0.260"
2013-09-30,recovery,121.0,6,0.0,705.2566079460113,"MNST,CSX,NFLX","0.400,0.400,0.200"
2013-10-31,recovery,122.0,6,0.0,687.6689118748856,"MNST,ORLY,NFLX","0.400,0.400,0.200"
2013-11-29,recovery,123.0,6,0.0,761.0049749362789,"ORLY,D,NFLX","0.400,0.400,0.200"
2013-12-31,recovery,124.0,6,0.0,797.4461401506212,"MNST,NEE,NFLX","0.400,0.400,0.200"
2014-01-31,recovery,125.0,6,0.0,834.5731044131894,"NFLX,NVDA,MU","0.218,0.400,0.382"
2014-02-28,recovery,126.0,6,0.0,887.1092123079258,"NVDA,NFLX,MU","0.400,0.375,0.225"
2014-03-31,recovery,127.0,6,0.0,838.6235449155997,"DAL,NFLX,MU","0.365,0.400,0.235"
2014-04-30,recovery,128.0,6,0.0,831.6879825262552,"ORLY,NFLX,MU","0.400,0.320,0.280"
2014-05-30,recovery,129.0,6,0.0,886.9319268210121,"KDP,AVGO,MU","0.400,0.364,0.236"
2014-06-30,recovery,130.0,6,0.0,927.5552273965939,"NFLX,NVDA,MU","0.265,0.400,0.335"
2014-07-31,recovery,131.0,6,0.0,877.125972363581,"NVDA,NFLX,MU","0.400,0.261,0.339"
2014-08-29,recovery,132.0,6,0.0,967.4205010310615,"NFLX,MNST,LUV","0.226,0.374,0.400"
2014-09-30,recovery,133.0,6,0.0,951.771472505499,"LUV,NFLX,URI","0.400,0.200,0.400"
2014-10-31,recovery,134.0,6,0.0,934.8710062927325,"MU,GME,LUV","0.364,0.236,0.400"
2014-11-30,recovery,135.0,6,0.0,976.7223692025393,"COL,NVDA,LUV","0.200,0.400,0.400"
2014-12-31,recovery,136.0,6,0.0,949.1174490521495,"BBBY,GNW,EW","0.275,0.325,0.400"
2015-01-31,recovery,137.0,6,0.0,887.1921923603144,"CSX,AMAT,VRTX","0.400,0.359,0.241"
2015-02-28,recovery,138.0,6,0.0,937.5361070322015,"NVDA,COL,LUV","0.400,0.200,0.400"
2015-03-31,recovery,139.0,6,0.0,963.3922390867131,"COL,NVDA,SWKS","0.200,0.400,0.400"
2015-04-30,recovery,140.0,6,0.0,944.3025066801101,"NVDA,AVGO,MNST","0.400,0.362,0.238"
2015-05-29,recovery,141.0,6,0.0,932.3091559362431,"NFLX,NVDA,SWKS","0.200,0.400,0.400"
2015-06-30,recovery,142.0,6,0.0,944.9275023650033,"NFLX,NVDA,SWKS","0.200,0.400,0.400"
2015-07-31,recovery,143.0,6,0.0,950.7172832357891,"NFLX,COL,EA","0.368,0.232,0.400"
2015-08-31,normal,144.0,6,0.0,973.0555872554652,"COL,TGNA,NFLX","0.309,0.400,0.291"
2015-09-30,normal,145.0,6,0.0,978.2578594962982,"NFLX,GME,AMZN","0.229,0.400,0.371"
2015-10-30,recovery,146.0,6,0.0,1036.8042193949,"NVDA,GNW,NFLX","0.400,0.310,0.290"
2015-11-30,recovery,147.0,6,0.0,1144.8613448975925,"NVDA,COL,NFLX","0.400,0.304,0.296"
2015-12-31,normal,148.0,6,0.0,1113.5588061738856,"NVDA,M,NFLX","0.382,0.386,0.232"
2016-01-29,normal,149.0,6,0.0,1057.0844139752114,"NVDA,FCX,AMZN","0.400,0.200,0.400"
2016-02-29,normal,150.0,6,0.0,1113.8550318158223,"NVDA,MU,AMZN","0.381,0.291,0.328"
2016-03-31,recovery,151.0,6,0.0,1211.468389191275,"COL,NVDA,TSN","0.257,0.349,0.394"
2016-04-29,recovery,152.0,6,0.0,1153.5809489358533,"NVDA,COL,TSN","0.329,0.271,0.400"
2016-05-31,recovery,153.0,6,0.0,1243.6595592987003,"NVDA,COL,TSN","0.363,0.237,0.400"
2016-06-30,recovery,154.0,6,0.0,1238.0976578783718,"COL,NVDA,AMZN","0.259,0.356,0.385"
2016-07-29,recovery,155.0,6,0.0,1397.9402605573998,"NVDA,COL,NEM","0.400,0.311,0.289"
2016-08-31,recovery,156.0,6,0.0,1409.2668937773597,"NVDA,AVGO,NEM","0.336,0.400,0.264"
2016-09-30,recovery,157.0,6,0.0,1505.3901188685404,"NVDA,MNST,NEM","0.348,0.400,0.252"
2016-10-31,recovery,158.0,6,0.0,1421.1746993368415,"NVDA,COL,NEM","0.400,0.285,0.315"
2016-11-30,recovery,159.0,6,0.0,1630.4554426644363,"NVDA,LKQ,OKE","0.331,0.400,0.269"
2016-12-30,recovery,160.0,6,0.0,1724.3600312536305,"NVDA,COL,OKE","0.376,0.247,0.377"
2017-01-31,recovery,161.0,6,0.0,1771.9556771055177,"NVDA,NAVI,OKE","0.329,0.272,0.398"
2017-02-28,recovery,162.0,6,0.0,1675.6826145618156,"NVDA,COL,URI","0.400,0.226,0.374"
2017-03-31,recovery,163.0,6,0.0,1694.9327804813909,"NVDA,KDP,AMD","0.341,0.400,0.259"
2017-04-28,recovery,164.0,6,0.0,1622.2957722831175,"COL,NVDA,AMD","0.274,0.400,0.326"
2017-05-31,recovery,165.0,6,0.0,1791.7672360315107,"COL,NVDA,AMD","0.304,0.400,0.296"
2017-06-30,recovery,166.0,6,0.0,1847.5149660636303,"NVDA,COL,AMD","0.359,0.371,0.270"
2017-07-31,recovery,167.0,6,0.0,1940.2578954639182,"NVDA,CMG,CSX","0.241,0.398,0.361"
2017-08-31,recovery,168.0,6,0.0,1950.6187365424285,"NVDA,BSX,AMD","0.332,0.400,0.268"
2017-09-29,recovery,169.0,6,0.0,1989.1183706668362,"NVDA,COL,ALGN","0.293,0.307,0.400"
2017-10-31,recovery,170.0,6,0.0,1973.098649208378,"NVDA,APH,MU","0.266,0.400,0.334"
2017-11-30,recovery,171.0,6,0.0,2020.8201681618323,"COL,NVDA,ALGN","0.333,0.267,0.400"
2017-12-29,recovery,172.0,6,0.0,2027.554273566269,"NVDA,RF,ALGN","0.240,0.400,0.360"
2018-01-31,recovery,173.0,6,0.0,2365.719460933709,"NVDA,RF,ALGN","0.278,0.400,0.322"
2018-02-28,recovery,174.0,6,0.0,2363.3812533451214,"NVDA,CSX,ALGN","0.257,0.400,0.343"
2018-03-29,recovery,175.0,6,0.0,2274.489044910565,"NVDA,HPE,ALGN","0.266,0.400,0.334"
2018-04-30,recovery,176.0,6,0.0,2252.747161868717,"NVDA,KR,NRG","0.326,0.360,0.314"
2018-05-31,recovery,177.0,6,0.0,2559.5340995276088,"NVDA,LRCX,NFLX","0.294,0.400,0.306"
2018-06-29,recovery,178.0,6,0.0,2536.229086575309,"NVDA,AMD,NFLX","0.400,0.276,0.324"
2018-07-31,recovery,179.0,6,0.0,2618.0877477027348,"NVDA,AMD,NFLX","0.400,0.266,0.334"
2018-08-31,recovery,180.0,6,0.0,3109.6471548869154,"AMD,NVDA,NTAP","0.233,0.386,0.381"
2018-09-28,recovery,181.0,6,0.0,3351.2353768503344,"NVDA,ANET,ALGN","0.338,0.400,0.262"
2018-10-31,normal,182.0,6,0.0,2397.6441785673696,"NVDA,CPRT,AMD","0.387,0.400,0.213"
2018-11-30,recovery,183.0,6,0.0,2297.206707565204,"NVDA,COTY,AMD","0.387,0.400,0.213"
2018-12-31,crash,184.0,5,1611.2775522651184,1997.7405684511118,,
2019-01-31,normal,185.0,5,0.0,2057.0901928316566,"COTY,IVZ,CMG","0.308,0.400,0.292"
2019-02-28,recovery,186.0,5,0.0,2441.480730411969,"NWL,COTY,AMD","0.330,0.400,0.270"
2019-03-29,recovery,187.0,5,0.0,2597.6701558683776,"CMG,KIM,AMD","0.400,0.400,0.200"
2019-04-30,recovery,188.0,5,0.0,2644.3435045429155,"NVDA,CMG,AMD","0.362,0.400,0.238"
2019-05-31,normal,189.0,5,0.0,2619.6719938203414,"COTY,CMG,AMD","0.320,0.400,0.280"
2019-06-28,recovery,190.0,6,0.0,2855.7662310531396,"COTY,CMG,AMD","0.323,0.400,0.277"
2019-07-31,recovery,191.0,6,0.0,2689.4923197368926,"COTY,CMG,MKTX","0.210,0.390,0.400"
2019-08-30,recovery,192.0,6,0.0,2851.440610775674,"CMG,NVDA,MKTX","0.379,0.221,0.400"
2019-09-30,recovery,193.0,6,0.0,2707.243655076758,"CPRT,NVDA,MKTX","0.380,0.220,0.400"
2019-10-31,recovery,194.0,6,0.0,2825.705882223129,"NVDA,CMG,KLAC","0.249,0.400,0.351"
2019-11-29,recovery,195.0,6,0.0,2983.8184130917657,"COTY,CPRT,LRCX","0.227,0.400,0.373"
2019-12-31,recovery,196.0,6,0.0,2951.815020021014,"NVDA,CPRT,AMD","0.287,0.400,0.313"
2020-01-31,recovery,197.0,6,0.0,2872.1701566937577,"NVDA,AMD,TGT","0.293,0.307,0.400"
2020-02-28,normal,198.0,6,0.0,2867.7424709352,"NVDA,FCX,AMD","0.321,0.279,0.400"
2020-03-31,crash,199.0,5,42.822274074752855,2712.6550756154834,,
2020-04-30,normal,200.0,5,0.0,3120.393033572962,"FTI,HAL,REGN","0.305,0.295,0.400"
2020-05-29,recovery,201.0,5,0.0,3470.0675113835455,"FTI,COTY,DXCM","0.263,0.363,0.374"
2020-06-30,recovery,202.0,5,0.0,3529.504714882967,"FTI,COTY,DXCM","0.266,0.347,0.386"
2020-07-31,recovery,203.0,5,0.0,4158.044849726965,"COTY,FTI,DXCM","0.316,0.289,0.395"
2020-08-31,recovery,204.0,5,0.0,4095.2597071810806,"COTY,FTI,DXCM","0.320,0.280,0.400"
2020-09-30,recovery,205.0,6,0.0,3503.0273234263086,"FTI,OXY,AMD","0.340,0.260,0.400"
2020-10-30,recovery,206.0,6,0.0,3128.3432285326194,"FTI,DXC,ETSY","0.364,0.327,0.309"
2020-11-30,recovery,207.0,6,0.0,5017.114447819209,"AVGO,CSX,ETSY","0.400,0.400,0.200"
2020-12-31,recovery,208.0,6,0.0,5345.033516142044,"AVGO,FTNT,TSLA","0.400,0.400,0.200"
2021-01-29,recovery,209.0,6,0.0,5385.182686147784,"APA,DVN,TSLA","0.328,0.306,0.366"
2021-02-26,recovery,210.0,6,0.0,6169.215892128757,"DXC,APA,TSLA","0.389,0.297,0.314"
2021-03-31,recovery,211.0,6,0.0,6041.897056960797,"KIM,APA,PENN","0.400,0.327,0.273"
2021-04-30,recovery,212.0,6,0.0,6498.298959481595,"APA,DOW,PENN","0.304,0.400,0.296"
2021-05-31,recovery,213.0,6,0.0,6707.38311729935,"FOX,KEYS,TSLA","0.400,0.400,0.200"
2021-06-30,recovery,214.0,6,0.0,7153.85087938807,"FOXA,DOW,FCX","0.400,0.360,0.240"
2021-07-30,recovery,215.0,6,0.0,6537.91272698508,"ZTS,DHR,CZR","0.400,0.400,0.200"
2021-08-31,recovery,216.0,6,0.0,6972.1580156911,"APA,RSG,BBWI","0.200,0.400,0.400"
2021-09-30,recovery,217.0,6,0.0,6822.682438857318,"NOW,KEYS,DVN","0.400,0.400,0.200"
2021-10-29,recovery,218.0,6,0.0,7185.896412661193,"KEYS,SHW,DVN","0.400,0.400,0.200"
2021-11-30,recovery,219.0,6,0.0,7124.3093689430325,"F,STE,DVN","0.354,0.400,0.246"
2021-12-31,recovery,220.0,6,0.0,7514.564926163087,"ABT,F,DVN","0.400,0.289,0.311"
2022-01-31,recovery,221.0,6,0.0,6393.419045404089,"F,APA,DVN","0.354,0.281,0.365"
2022-02-28,normal,222.0,6,0.0,6584.131347107785,"F,NVDA,DVN","0.366,0.266,0.368"
2022-03-31,recovery,223.0,6,0.0,6802.578773710452,"CFG,UAA,DVN","0.400,0.294,0.306"
2022-04-29,crash,224.0,5,543.3789393787338,6423.958074123556,,
2022-05-31,normal,225.0,5,0.0,7351.296604408367,"UA,UAA,DVN","0.349,0.341,0.310"
2022-06-30,crash,226.0,4,8.823482179364463,5602.371651250109,,
2022-07-29,normal,227.0,4,0.0,6464.8174310803115,"CCL,NFLX,OXY","0.362,0.317,0.321"
2022-08-31,normal,228.0,4,0.0,6685.235761958142,"CCL,NVDA,OXY","0.358,0.290,0.351"
2022-09-30,crash,229.0,3,4.7606050806597615,5808.241719640356,,
2022-10-31,normal,230.0,4,0.0,7136.934379381085,"NVDA,WBD,OXY","0.278,0.392,0.330"
2022-11-30,recovery,231.0,4,0.0,7465.565294245726,"CCL,F,OXY","0.310,0.342,0.348"
2022-12-30,normal,232.0,5,0.0,6650.711401138762,"CCL,NFLX,ENPH","0.361,0.318,0.321"
2023-01-31,recovery,233.0,5,0.0,7930.744179998425,"WBD,NVDA,FSLR","0.372,0.312,0.316"
2023-02-28,recovery,234.0,5,0.0,8349.10668200361,"WBD,CCL,FSLR","0.297,0.315,0.387"
2023-03-31,recovery,235.0,6,0.0,9403.512282524869,"ANET,NVDA,FSLR","0.400,0.271,0.329"
2023-04-28,recovery,236.0,6,0.0,8624.529753043764,"CCL,NVDA,FSLR","0.318,0.314,0.368"
2023-05-31,recovery,237.0,6,0.0,9637.409190721703,"WBD,CSX,FSLR","0.280,0.400,0.320"
2023-06-30,recovery,238.0,6,0.0,10328.524430650059,"NWL,F,FSLR","0.392,0.319,0.289"
2023-07-31,recovery,239.0,6,0.0,11149.007828033238,"ROL,ANET,RCL","0.400,0.368,0.232"
2023-08-31,recovery,240.0,6,0.0,11663.405855311197,"CARR,HWM,NVDA","0.381,0.400,0.219"
2023-09-29,recovery,241.0,6,0.0,10945.669944694124,"ANET,CCL,NVDA","0.400,0.233,0.367"
2023-10-31,normal,242.0,6,0.0,11119.856002114862,"F,MTCH,NVDA","0.389,0.296,0.315"
2023-11-30,recovery,243.0,6,0.0,12482.173196968659,"CCL,F,META","0.203,0.397,0.400"
2023-12-29,recovery,244.0,6,0.0,13723.610174450505,"CCL,KEY,NVDA","0.236,0.371,0.392"
2024-01-31,recovery,245.0,6,0.0,14207.166930154004,"KEY,CCL,NVDA","0.357,0.243,0.400"
2024-02-29,recovery,246.0,6,0.0,15714.16643454655,"UBER,HWM,NVDA","0.321,0.400,0.279"
2024-03-28,recovery,247.0,6,0.0,17299.672985439767,"MSFT,CARR,SMCI","0.400,0.400,0.200"
2024-04-30,recovery,248.0,6,0.0,16131.365849592641,"F,KEY,SMCI","0.400,0.400,0.200"
2024-05-31,recovery,249.0,6,0.0,18322.267071240483,"KEY,CARR,VST","0.262,0.363,0.375"
2024-06-28,recovery,250.0,6,0.0,20127.22217986969,"KEY,AAL,VST","0.307,0.326,0.367"
2024-07-31,recovery,251.0,6,0.0,19860.65090416969,"AAPL,TSCO,SMCI","0.400,0.400,0.200"
2024-08-30,recovery,252.0,6,0.0,18953.663461808817,"LKQ,CAT,NVDA","0.400,0.355,0.245"
2024-09-30,recovery,253.0,6,0.0,19763.632670605468,"PLTR,AAPL,VST","0.247,0.400,0.353"
2024-10-31,recovery,254.0,6,0.0,18144.14194156799,"PLTR,NCLH,VST","0.270,0.393,0.337"
