date,regime,sleeve_w,dd_52w,rvol60,ret_m,equity
2003-01-31,normal,0.8,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-02-28,normal,0.8,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-03-31,normal,0.8,0.26777636994309095,0.20485564833347455,0.0,1.0
2003-04-30,recovery,0.7966509104508843,0.23866036418035375,0.2192380275710363,0.0,1.0
2003-05-30,recovery,0.5927905546305813,0.1571162218522325,0.21729110223634307,0.021213704298306466,1.0212137042983065
2003-06-30,recovery,0.3516697756998539,0.06066791027994156,0.20645799832182313,0.009010434823835452,1.030415283822094
2003-07-31,recovery,0.29043192724452865,0.03617277089781146,0.16020343156071115,0.007189053337539699,1.037822994257307
2003-08-29,recovery,0.24699309643340894,0.018797238573363573,0.1534150335157029,0.009318338864168739,1.0474937805988227
2003-09-30,recovery,0.2,0.0,0.1433599659274392,0.0031046240516438795,1.0507458549840172
2003-10-31,recovery,0.3019679661763606,0.040787186470544246,0.13080120243687807,0.08514610216398068,1.1402127689008656
2003-11-28,recovery,0.2026078940146615,0.0010431576058645975,0.11543176366530174,0.05253286086515105,1.2001114076462034
2003-12-31,recovery,0.2,0.0,0.11963402816100398,0.06528109362953648,1.27845599281463
2004-01-30,bull,0.2,0.0,0.09715173450325408,-0.023173008861632084,1.24883032076393
2004-02-27,bull,0.25156697705782394,0.02062679082312957,0.1001373791260282,0.025051585627860272,1.280115500479216
2004-03-31,bull,0.22474978139696605,0.009899912558786417,0.09157872357590462,0.07143948196725965,1.3715662886917106
2004-04-30,bull,0.2619408372614838,0.024776334904593522,0.11830988617180033,-0.05919523824864179,1.2903760954587993
2004-05-31,bull,0.3080740161352925,0.043229606454117,0.12334705857710317,0.011116729126735156,1.3047208569836288
2004-06-30,bull,0.2671138487185491,0.026845539487419634,0.13215976020300216,0.06001834819254499,1.383028047672148
2004-07-30,normal,0.22210257534592892,0.008841030138371564,0.11545683191706561,-0.05712616228350577,1.3040209629781887
2004-08-31,normal,0.3019378547310143,0.04077514189240572,0.10531470016290412,0.003204772631185614,1.3082000536708336
2004-09-30,normal,0.2960962429004417,0.038438497160176666,0.11047219270538584,0.07073090378190411,1.4007302257945071
2004-10-29,normal,0.2719671269837041,0.028786850793481644,0.10834947829631353,0.1081053293470412,1.5521566281803778
2004-11-30,normal,0.24068388831114712,0.016273555324458844,0.1081397014903944,0.13337849222774933,1.7591809389483837
2004-12-31,normal,0.2178964703848092,0.007158588153923673,0.1053582552614231,-0.036764251242863026,1.6945059689272297
2005-01-31,normal,0.21009444184248477,0.004037776736993903,0.09339703008702183,0.11512904793226184,1.8895928278453564
2005-02-28,normal,0.2659192537579731,0.026367701503189234,0.08454055043904152,0.1886491498101033,2.246062908305652
2005-03-31,normal,0.21647043406514033,0.006588173626056126,0.09250841413259826,-0.027758150599169314,2.183716355841695
2005-04-29,normal,0.2889051893203832,0.035562075728153286,0.10007101144189325,-0.04233370447879117,2.09127155296799
2005-05-31,normal,0.33407681486241775,0.053630725944967095,0.12410382265833358,0.06254180531096191,2.222063451286067
2005-06-30,normal,0.2578363505459581,0.023134540218383237,0.12046367255514714,0.020698866392433707,2.2680576457797477
2005-07-29,bull,0.2541366077392752,0.02165464309571008,0.1151033473770897,0.08642483608167348,2.4640741560400485
2005-08-31,bull,0.21665791112349742,0.006663164449398962,0.08589850830445868,0.002084945849474354,2.469211617224481
2005-09-30,bull,0.24289625417881416,0.01715850167152566,0.08887989069921076,0.06714123903849468,2.634997544653178
2005-10-31,normal,0.22317646009769915,0.009270584039079655,0.08597902425343186,-0.028910720650958385,2.5588178667237487
2005-11-30,normal,0.28175520856975095,0.032702083427900375,0.11652816221594477,0.018038542730460252,2.6049752121521106
2005-12-30,normal,0.2338226329655969,0.01352905318623876,0.11000113600521931,0.027787503595928246,2.6773609702270913
2006-01-31,normal,0.2516389312863985,0.020655572514559406,0.1027879094668619,0.07838648238697275,2.8872298787633652
2006-02-28,normal,0.2349931729417441,0.013997269176697635,0.08658392582141454,-0.017279055214352346,2.8373412742716853
2006-03-31,normal,0.22375401221864832,0.009501604887459325,0.09352655391384136,-0.022784169297709673,2.7726948103233
2006-04-28,bull,0.21512102737380673,0.006048410949522687,0.08935637674599944,0.015619368316921014,2.816002551796155
2006-05-31,bull,0.2,0.0,0.08325747046937713,-0.024927131758034342,2.7458076851565716
2006-06-30,normal,0.29632704176165214,0.03853081670466085,0.10907802223886691,0.004044775623036739,2.7569138611470403
2006-07-31,normal,0.2900585948408009,0.036023437936320346,0.13349318535796412,0.024895610554802446,2.8255489149672934
2006-08-31,normal,0.27926562975075436,0.03170625190030174,0.1420794804322507,0.07965804192133011,3.0506266088865273
2006-09-29,bull,0.22643838436081487,0.010575353744325944,0.11689802355180771,-0.032912862467873956,2.950221754867408
2006-10-31,bull,0.20299024468464583,0.0011960978738583261,0.09279359257384479,0.06470347192552854,3.1411113453575554
2006-11-30,bull,0.217833707277668,0.0071334829110671905,0.06628762182298208,0.06783642387034564,3.3541931060051824
2006-12-29,bull,0.20692002055702274,0.002768008222809093,0.0716608790809231,0.005846151432833993,3.373802226837857
2007-01-31,bull,0.21561233624808424,0.00624493449923369,0.06984929129513096,0.005277797164253158,3.391608470663413
2007-02-28,bull,0.20347253717444014,0.0013890148697760507,0.07384579477654221,-0.019231938622201086,3.326381264725077
2007-03-30,normal,0.2874761708702643,0.03499046834810571,0.10670867344963993,0.020435098766586647,3.3943561944050575
2007-04-30,normal,0.2595180618582081,0.02380722474328323,0.12891387087786524,0.0486436304970527,3.5594700029010795
2007-05-31,bull,0.22271867094208847,0.009087468376835384,0.13009913564842682,0.09694312923185791,3.9045361633892406
2007-06-29,bull,0.20260445685008355,0.0010417827400334145,0.092331443637037,0.007862361449110192,3.9352350379969288
2007-07-31,bull,0.24901937685453662,0.019607750741814645,0.10718228065659055,0.012636697204641362,3.984963411601192
2007-08-31,bull,0.35073820005202605,0.060295280020810416,0.1401794369631638,0.019709511208715134,4.063505092628465
2007-09-28,bull,0.3205908732009517,0.048236349280380675,0.18349673671075653,0.07924581937561914,4.385520883230809
2007-10-31,bull,0.22847366420495574,0.011389465681982291,0.18864896886478896,-0.016938673743896782,4.311235975792716
2007-11-30,normal,0.22923767381870613,0.011695069527482449,0.16540287815044574,-0.04865221687181012,4.101484788112899
2007-12-31,normal,0.32493624362359014,0.04997449744943605,0.19216667397494402,0.035773798959641195,4.248210480358876
2008-01-31,normal,0.3516813185357452,0.06067252741429807,0.20157007097368865,-0.14432971206273573,3.635067484946783
2008-02-29,normal,0.4936633626260893,0.11746534505043571,0.22076968646965028,-0.02308723946417882,3.5511438114533664
2008-03-31,normal,0.5506803185447369,0.14027212741789474,0.19164165507162179,0.013238760830854308,3.598156555049166
2008-04-30,normal,0.5699002363284398,0.14796009453137593,0.2247052457737174,0.09321280949419544,3.9335508365452547
2008-05-30,normal,0.46837462028449056,0.10734984811379622,0.20568633816750256,-0.020260051297996007,3.8538568948135725
2008-06-30,normal,0.4346406247565486,0.09385624990261943,0.20418304386359296,-0.1791503149955137,3.1634372181600887
2008-07-31,normal,0.6239700363734806,0.1695880145493922,0.1650466343292836,-0.01051078797955509,3.1301870002733745
2008-08-29,normal,0.6426247179739135,0.17704988718956538,0.185002924663999,0.26825661275808066,3.9698803622660876
2008-09-30,crash,0.6108302684628204,0.16433210738512816,0.19248398988435092,-0.08841625171243084,3.618878420887733
2008-10-31,crash,0.8,0.24230366043231655,0.3264922842257573,-0.014885029249478788,3.565011309742512
2008-11-28,crash,0.8,0.3497883501438719,0.6224259976257785,0.11473062749024675,3.974027294319096
2008-12-31,normal,0.8,0.39504745622205806,0.72792476212744,0.10821912112216142,4.40409303542579
2009-01-30,crash,0.8,0.3571702433043066,0.7127424147167442,-0.12661281545464342,3.846478416686344
2009-02-27,crash,0.8,0.40995578751341155,0.5155506898347207,-0.05914687419431654,3.6189712416834428
2009-03-31,normal,0.8,0.4733556430839241,0.3465596295546743,0.10846353700170408,4.011497662863877
2009-04-30,normal,0.8,0.4294804484731044,0.40748140144626543,0.040234615525516826,4.172898729010715
2009-05-29,recovery,0.8,0.37280183321552696,0.38958216084367425,0.15473050191115484,4.818573443774963
2009-06-30,recovery,0.8,0.30489513787155653,0.3375094610965586,-0.011530457381293834,4.763013088042881
2009-07-31,recovery,0.8,0.27755564923575593,0.25294312651641737,0.10520924748676407,5.264126110805481
2009-08-31,recovery,0.7591423886082576,0.223656955443303,0.21102619993808763,0.027897977233977946,5.410984581201522
2009-09-30,recovery,0.6137081934320929,0.1654832773728372,0.18525135496511777,0.16506477524769686,6.304147534966304
2009-10-30,recovery,0.23455674076661337,0.013822696306645343,0.15844751563998435,-0.08188791954791667,5.787914008804786
2009-11-30,recovery,0.3418612607509842,0.05674450430039368,0.17705889240113287,0.0993057739337638,6.362687288911218
2009-12-31,recovery,0.23232256758124914,0.012929027032499651,0.16915978341919835,0.1828775160834184,7.526279735922841
2010-01-29,recovery,0.22838951865140744,0.011355807460562972,0.1531332416058702,0.10870077747643457,8.344392194722788
2010-02-26,recovery,0.36665185230217456,0.06666074092086982,0.14374303175678477,0.02845900812062105,8.581865319954051
2010-03-31,bull,0.2938646553161163,0.037545862126446505,0.14713897141944393,0.10812793282917299,9.509804676819053
2010-04-30,bull,0.20873012234928612,0.0034920489397144427,0.14067816691466775,0.09107715399057263,10.37593062178997
2010-05-31,crash,0.2615711340268069,0.024628453610722745,0.11532067293539523,-0.0966522318772623,9.37307376939034
2010-06-30,normal,0.4553158027596206,0.10212632110384823,0.20831937206842743,-0.07812853705123243,8.640769228114591
2010-07-30,normal,0.5714580211269908,0.1485832084507963,0.2530522008876658,0.07082499772970058,9.252751689078673
2010-08-31,normal,0.42607678258567244,0.09043071303426897,0.25147520872015305,-0.03073683346477324,8.968351401320563
2010-09-30,normal,0.5283589567622977,0.13134358270491908,0.19636797297190395,0.119014054282873,10.03571126182521
2010-10-29,normal,0.3338792067407893,0.05355168269631572,0.1729777467537548,0.04106077197395095,10.447785313543426
2010-11-30,bull,0.24348859283891172,0.017395437135564684,0.1495735206367835,0.04448245728019276,10.912528477425745
2010-12-31,normal,0.28617222985694535,0.034468891942778135,0.12398656037994461,0.11309949288645005,12.14672991433154
2011-01-31,bull,0.203375273019878,0.0013501092079512,0.11061814474892542,0.056168532259493996,12.828993905372034
2011-02-28,bull,0.22519452542351226,0.0100778101694049,0.11062503692259071,0.01983504954693241,13.083457635122382
2011-03-31,bull,0.2256447814844213,0.010257912593768514,0.09020077684629836,0.049638347606535224,13.732898853109964
2011-04-29,bull,0.2253470682343901,0.010138827293756036,0.13075102684777964,0.01901564515223752,13.99403878461227
2011-05-31,bull,0.2,0.0,0.12552022457690448,0.05902891172709796,14.820091664734733
2011-06-30,bull,0.2280370035972638,0.01121480143890552,0.11624030242491241,-0.011664312687727097,14.64722548149649
2011-07-29,bull,0.26973790237678913,0.027895160950715647,0.1275257611092293,-0.032216817785981226,14.175338487088936
2011-08-31,normal,0.3183539494765762,0.04734157979063047,0.14453837509144996,-0.01452675246514641,13.969416853777332
2011-09-30,crash,0.4492865355019333,0.09971461420077332,0.3060443562159994,0.021962281801724798,14.276217123325756
2011-10-31,normal,0.6055327609074513,0.16221310436298053,0.33660139059549876,0.05387482898850825,15.045345879447744
2011-11-30,normal,0.37692799261527865,0.07077119704611146,0.3281484666140335,0.006569511474043785,15.144186451833734
2011-12-30,recovery,0.3863689034209587,0.07454756136838347,0.29140195589828327,0.017888004378158844,15.41508572538779
2012-01-31,recovery,0.3621952599960752,0.06487810399843008,0.25625722336462076,0.12276824331770174,17.30756872048543
2012-02-29,recovery,0.2537803309535251,0.021512132381410032,0.2013099358687819,-0.028357393170382588,16.81677118945521
2012-03-30,recovery,0.20981442837389797,0.003925771349559182,0.12852802078637254,-0.042261523873993165,16.106068812348568
2012-04-30,recovery,0.21412371990230394,0.005649487960921573,0.0919711857129117,-0.054257206528704964,15.232198510431438
2012-05-31,recovery,0.23472297422216387,0.013889189688865544,0.11331503524768002,-0.02207637945525657,14.89592671617736
2012-06-29,recovery,0.38277689462904646,0.07311075785161858,0.12976273361332305,0.04879060929732204,15.62270805670791
2012-07-31,recovery,0.28874097780549957,0.03549639112219982,0.16572085784399168,0.004354730271851546,15.690740736410756
2012-08-31,bull,0.26021706138842815,0.024086824555371256,0.1631243476262296,0.016012747820963846,15.941992610947025
2012-09-28,bull,0.2181089878521959,0.007243595140878356,0.13766797727033878,-0.012529199980734325,15.742252197433082
2012-10-31,bull,0.24247206734831672,0.016988826939326684,0.11442887648797884,0.09281090366852841,17.203304849654725
2012-11-30,bull,0.2871946529978182,0.03487786119912728,0.09634213086779957,0.016629357044462206,17.48938474834436
2012-12-31,bull,0.2735396636801203,0.02941586547204811,0.11956486629617159,0.04845328435449484,18.336802880741057
2013-01-31,bull,0.25186059319063214,0.020744237276252853,0.12587900017544096,0.1981771856067203,21.97073886867152
2013-02-28,bull,0.21593101283595273,0.006372405134381087,0.12189426405864082,0.009216064407941057,22.173222613175252
2013-03-28,bull,0.2267530815503156,0.010701232620126233,0.11486013097945733,0.041421987167363866,23.091681555717297
2013-04-30,bull,0.2,0.0,0.09123825155463895,0.05410710888126623,24.34110568390402
2013-05-31,bull,0.2,0.0,0.1162078528096816,0.13607160238952604,27.65323893824564
2013-06-28,bull,0.25563201299489813,0.022252805197959247,0.1124157552898897,-0.020976688733016762,27.073165552578324
2013-07-31,bull,0.2882505142900966,0.035300205716038646,0.14178799370188505,0.07318884388959034,29.05461923980301
2013-08-30,bull,0.2116516387596158,0.0046606555038463116,0.12077677769371158,-0.012792815516714625,28.682928855959823
2013-09-30,bull,0.30675695599857844,0.04270278239943137,0.11790304065541975,0.04123376463906007,29.86563399356538
2013-10-31,bull,0.26098149480914556,0.02439259792365822,0.08933732781494774,0.052934150292653026,31.446545951966137
2013-11-29,bull,0.21947290615554377,0.007789162462217503,0.10828900400075091,0.060235891487991744,33.340756681600915
2013-12-31,bull,0.20165572185249375,0.0006622887409974965,0.10180633853149738,0.025326024407081874,34.18514549906972
2014-01-31,bull,0.2,0.0,0.10085185277003712,0.028236947038846917,35.150429642042226
