date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2003-10-31,0.049147677353526174,1.0491476773535262,recovery,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2003-11-28,0.07487308311696053,1.127700598601983,recovery,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2003-12-31,0.00600902456069056,1.1344769791960878,recovery,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2004-01-30,-0.026053122064044008,1.1049203119782443,bull,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2004-02-27,0.021796925124916378,1.1290041772874333,bull,False,"CSX,TJX,KR","0.333,0.333,0.333",3
2004-03-31,-0.04455824566587903,1.0786977317980562,bull,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-04-30,-0.08732459568601247,0.9845008885013722,bull,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-05-31,0.0547590189335336,1.0384111912948994,bull,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-06-30,0.05744521290682876,1.0980629432636686,bull,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-07-30,0.021012911894050378,1.1211364431445896,normal,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-08-31,0.0375989265469055,1.163289969919442,normal,False,"SRE,PLD,PPL","0.324,0.400,0.276",3
2004-09-30,-0.003323982017424585,1.1594232149783794,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2004-10-29,0.052687394753782986,1.2205102035926454,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2004-11-30,0.0025532292958246887,1.2236264460003112,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2004-12-31,0.049361084873210725,1.2840259748544378,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2005-01-31,-0.05481523363712311,1.213641791046657,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2005-02-28,0.028957852711482185,1.2487862512762855,normal,False,"EQR,PPL,GILD","0.375,0.400,0.225",3
2005-03-31,0.004446891427313642,1.2543394681516333,normal,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-04-29,-0.03083833449108625,1.215657728067402,normal,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-05-31,0.031886712139751944,1.254421056102752,normal,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-06-30,0.037537518054338546,1.3015089091439513,normal,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-07-29,0.025629753964743294,1.3348662622682321,bull,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-08-31,-0.03295489698635192,1.290875882104626,bull,False,"MKC,NKE,KR","0.400,0.372,0.228",3
2005-09-30,0.007405354014833515,1.3004352750008212,bull,False,"HRB,CL,PFE","0.306,0.308,0.387",3
2005-10-31,-0.036059943440151426,1.2535416525367138,normal,False,"HRB,CL,PFE","0.306,0.308,0.387",3
2005-11-30,-0.002453223031389528,1.2504664352839046,normal,False,"HRB,CL,PFE","0.306,0.308,0.387",3
2005-12-30,0.04345453686326245,1.3048048750922212,normal,False,"HRB,CL,PFE","0.306,0.308,0.387",3
