entry_idx,entry_date,regime,picks,weights,initial_capital,nav,status,exit_date,exit_nav,return_pct
14,2004-11-30,recovery,"NEE,FE,SPG","0.400,0.400,0.200",4.20865997156366,4.71158504297686,exited,2005-05-31,4.71158504297686,11.949767261106302
15,2004-12-31,recovery,"VFC,ASH,SPG","0.400,0.378,0.222",3.86058657450481,4.398885313099894,exited,2005-06-30,4.398885313099894,13.943444298076146
16,2005-01-31,recovery,"CSX,AAPL,SPG","0.400,0.243,0.357",3.8489471008841742,4.682494016455051,exited,2005-07-29,4.682494016455051,21.65649185927745
17,2005-02-28,recovery,"NVDA,CSX,SLM","0.200,0.400,0.400",4.056164766137767,4.263173737790257,exited,2005-08-31,4.263173737790257,5.1035641693027545
18,2005-03-31,recovery,"CSX,WEN,SPG","0.400,0.313,0.287",6.916339447539138,8.154427290805511,exited,2005-09-30,8.154427290805511,17.90091207433275
19,2005-04-29,recovery,"CSX,NEE,SPG","0.400,0.400,0.200",6.006361118281804,6.654271121242884,exited,2005-10-31,6.654271121242884,10.78706375127878
20,2005-05-31,recovery,"EXC,PEG,SPG","0.400,0.296,0.304",5.71158504297686,6.50709895163535,exited,2005-11-30,6.50709895163535,13.92807605371611
21,2005-06-30,recovery,"AAPL,CSX,SPG","0.200,0.400,0.400",5.398885313099894,7.010010405819503,exited,2005-12-30,7.010010405819503,29.841809916027717
22,2005-07-29,recovery,"CSX,CMS,SPG","0.400,0.297,0.303",5.682494016455051,6.042841294272872,exited,2006-01-31,6.042841294272872,6.34135780476579
23,2005-08-31,recovery,"CSX,CMS,SPG","0.400,0.309,0.291",5.263173737790257,5.786354019361156,exited,2006-02-28,5.786354019361156,9.940395427466076
24,2005-09-30,recovery,"CL,PEG,SPG","0.317,0.343,0.340",9.154427290805511,9.941283424651662,exited,2006-03-31,9.941283424651662,8.595361663273572
25,2005-10-31,recovery,"NEE,PEG,SPG","0.400,0.296,0.304",7.654271121242884,7.865082814255194,exited,2006-04-28,7.865082814255194,2.7541707064340226
26,2005-11-30,recovery,"CSX,PEG,SPG","0.400,0.290,0.310",7.50709895163535,8.83305764060377,exited,2006-05-31,8.83305764060377,17.66273093655668
27,2005-12-30,recovery,"CSX,NEE,SPG","0.400,0.337,0.263",8.010010405819504,9.515734537725514,exited,2006-06-30,9.515734537725514,18.798029660636374
28,2006-01-31,recovery,"NVDA,CSX,SPG","0.200,0.400,0.400",7.042841294272872,7.551070252362983,exited,2006-07-31,7.551070252362983,7.216248909419476
29,2006-02-28,recovery,"WMB,NVDA,SPG","0.378,0.222,0.400",6.786354019361156,7.642667156173751,exited,2006-08-31,7.642667156173751,12.618161893257751
30,2006-03-31,recovery,"NVDA,PEG,SPG","0.200,0.400,0.400",10.941283424651662,11.30572329112395,exited,2006-09-29,11.30572329112395,3.330869444906015
31,2006-04-28,recovery,"NVDA,CSX,SPG","0.200,0.400,0.400",8.865082814255194,10.10328811126065,exited,2006-10-31,10.10328811126065,13.967216358254442
32,2006-05-31,recovery,"NVDA,CSX,GNW","0.200,0.400,0.400",9.83305764060377,11.26555133852017,exited,2006-11-30,11.26555133852017,14.56814096157828
33,2006-06-30,recovery,"NVDA,CSX,GNW","0.200,0.400,0.400",10.515734537725514,11.93063594123602,exited,2006-12-29,11.93063594123602,13.455088642971202
34,2006-07-31,recovery,"AMZN,CSX,GOOGL","0.238,0.400,0.362",8.551070252362983,11.028327396326286,exited,2007-01-31,11.028327396326286,28.970141407489237
35,2006-08-31,recovery,"CSX,MO,CME","0.333,0.400,0.267",8.64266715617375,9.988874479014951,exited,2007-02-28,9.988874479014951,15.576294892712127
36,2006-09-29,recovery,"NVDA,HPQ,CME","0.225,0.400,0.375",12.30572329112395,13.237974898006517,exited,2007-03-30,13.237974898006517,7.57575629508096
37,2006-10-31,recovery,"NVDA,HPQ,GOOGL","0.247,0.400,0.353",11.10328811126065,11.304163341112634,exited,2007-04-30,11.304163341112634,1.809150837473661
38,2006-11-30,recovery,"NVDA,T,CBRE","0.244,0.400,0.356",12.26555133852017,13.862683195524141,exited,2007-05-31,13.862683195524141,13.021280600637585
39,2006-12-29,recovery,"CSX,T,CBRE","0.346,0.400,0.254",12.93063594123602,15.649152268596934,exited,2007-06-29,15.649152268596934,21.023840897813216
40,2007-01-31,recovery,"NVDA,CFC,CBRE","0.291,0.309,0.400",12.028327396326286,9.678380462391988,exited,2007-07-31,9.678380462391988,-19.536772291815264
41,2007-02-28,recovery,"NVDA,CMCSA,CME","0.200,0.400,0.400",10.988874479014951,12.610475305566542,exited,2007-08-31,12.610475305566542,14.756750836023302
42,2007-03-30,recovery,"NVDA,T,CME","0.200,0.400,0.400",14.237974898006517,17.91954069863197,exited,2007-09-28,17.91954069863197,25.857369654029338
43,2007-04-30,recovery,"NVDA,AMZN,CME","0.281,0.319,0.400",12.304163341112634,17.631317088843105,exited,2007-10-31,17.631317088843105,43.2955382665519
44,2007-05-31,recovery,"AMZN,MAT,CME","0.200,0.400,0.400",14.862683195524141,15.672196296615738,exited,2007-11-30,15.672196296615738,5.446614789820581
45,2007-06-29,recovery,"AMZN,NVDA,CME","0.238,0.362,0.400",16.649152268596936,21.363002375990746,exited,2007-12-31,21.363002375990746,28.31285359966893
46,2007-07-31,recovery,"NVDA,AMZN,CME","0.361,0.239,0.400",10.678380462391988,10.407467880381187,exited,2008-01-31,10.407467880381187,-2.537019381964556
47,2007-08-31,recovery,"NVDA,AMZN,CME","0.329,0.271,0.400",13.610475305566542,10.823522136510082,exited,2008-02-29,10.823522136510082,-20.476530807977188
48,2007-09-28,recovery,"NVDA,AMZN,CME","0.360,0.240,0.400",18.91954069863197,13.247287780422067,exited,2008-03-31,13.247287780422067,-29.980922943970047
49,2007-10-31,recovery,"AMZN,JCI,GOOGL","0.316,0.284,0.400",18.631317088843105,17.284744484961365,exited,2008-04-30,17.284744484961365,-7.227468661826919
50,2007-11-30,recovery,"NVDA,AMZN,AAPL","0.371,0.229,0.400",16.672196296615738,15.178034315457214,exited,2008-05-30,15.178034315457214,-8.961998494834312
51,2007-12-31,normal,"AMZN,NVDA,AAPL","0.240,0.360,0.400",22.363002375990746,16.222887312204904,exited,2008-06-30,16.222887312204904,-27.456577433350194
52,2008-01-31,normal,"MBI,MTG,CME","0.314,0.286,0.400",11.407467880381187,5.178904501169004,exited,2008-07-31,5.178904501169004,-54.60075316034158
53,2008-02-29,normal,"MBI,MTG,AAPL","0.331,0.297,0.372",11.823522136510082,12.852773603286593,exited,2008-08-29,12.852773603286593,8.705117264493168
54,2008-03-31,normal,"MBI,MTG,RRC","0.318,0.282,0.400",14.247287780422067,10.952112606945018,exited,2008-09-30,10.952112606945018,-23.128438368495075
55,2008-04-30,normal,"MBI,FHN,AAPL","0.294,0.393,0.313",18.284744484961365,16.954112085857957,exited,2008-10-31,16.954112085857957,-7.277281890363918
56,2008-05-30,normal,"MBI,MTG,AAPL","0.376,0.266,0.357",16.178034315457214,8.926344091035759,exited,2008-11-28,8.926344091035759,-44.82429745802226
57,2008-06-30,normal,"MTG,MBI,AAPL","0.272,0.355,0.373",17.222887312204904,11.61064891200573,exited,2008-12-31,11.61064891200573,-32.58593230312836
58,2008-07-31,normal,"FMCC,MTG,MA","0.396,0.230,0.373",6.178904501169004,2.0757469760135328,exited,2009-01-30,2.0757469760135328,-66.40590616636304
59,2008-08-29,normal,"FMCC,FNMA,MA","0.301,0.330,0.369",13.852773603286593,4.000409331735924,exited,2009-02-27,4.000409331735924,-71.12196123102149
63,2008-12-31,normal,"MBI,GNW,AAPL","0.200,0.400,0.400",52.44321769584447,97.8808027761063,exited,2009-06-30,97.8808027761063,86.64148974188943
66,2009-03-31,normal,"GNW,TGNA,AAPL","0.200,0.400,0.400",9.076156307749457,38.70744994604239,exited,2009-09-30,38.70744994604239,326.4740340907633
67,2009-04-30,normal,"GNW,FITB,AAPL","0.240,0.360,0.400",1.0,2.4645132417148954,exited,2009-10-30,2.4645132417148954,146.45132417148955
68,2009-05-29,recovery,"RF,GNW,AAPL","0.400,0.200,0.400",1.0,1.512831777887847,exited,2009-11-30,1.512831777887847,51.283177788784705
69,2009-06-30,recovery,"MTW,F,AAPL","0.346,0.254,0.400",98.8808027761063,164.9061444030421,exited,2009-12-31,164.9061444030421,66.77265937700324
70,2009-07-31,recovery,"KIM,HBAN,AAPL","0.320,0.280,0.400",1.0,1.2156450668203707,exited,2010-01-29,1.2156450668203707,21.564506682037067
71,2009-08-31,recovery,"HBAN,FITB,AAPL","0.308,0.292,0.400",1.0,1.1385632013004936,exited,2010-02-26,1.1385632013004936,13.85632013004936
72,2009-09-30,recovery,"HBAN,FITB,MA","0.308,0.292,0.400",39.70744994604239,49.541737670929706,exited,2010-03-31,49.541737670929706,24.766857952980924
73,2009-10-30,recovery,"HBAN,BAC,MA","0.305,0.295,0.400",3.4645132417148954,4.700970442669257,exited,2010-04-30,4.700970442669257,35.68920407249847
74,2009-11-30,recovery,"HBAN,FITB,MA","0.305,0.295,0.400",2.512831777887847,3.038783531605786,exited,2010-05-31,3.038783531605786,20.93063922329199
75,2009-12-31,recovery,"FITB,HBAN,MA","0.296,0.304,0.400",165.9061444030421,190.41880536509944,exited,2010-06-30,190.41880536509944,14.77501695326473
76,2010-01-29,recovery,"NVDA,LNC,MA","0.400,0.200,0.400",2.215645066820371,1.7431580668468,exited,2010-07-30,1.7431580668468,-21.325031118437565
77,2010-02-26,recovery,"NVDA,RF,MA","0.292,0.308,0.400",2.1385632013004936,1.7441252879167215,exited,2010-08-31,1.7441252879167215,-18.444061561702185
78,2010-03-31,recovery,"CAG,NVDA,BKNG","0.400,0.266,0.334",50.541737670929706,50.009461557158005,exited,2010-09-30,50.009461557158005,-1.0531416969421947
79,2010-04-30,recovery,"PFG,HBAN,BKNG","0.258,0.342,0.400",5.700970442669257,6.261554266622794,exited,2010-10-29,6.261554266622794,9.833129808178164
81,2010-06-30,normal,"NVDA,HBAN,AAPL","0.266,0.334,0.400",195.45758889670523,259.6185470286092,exited,2010-12-31,259.6185470286092,32.82602558134058
82,2010-07-30,normal,"HBAN,KDP,BKNG","0.318,0.400,0.282",2.7431580668468003,3.568858633850913,exited,2011-01-31,3.568858633850913,30.10036413808401
83,2010-08-31,normal,"NVDA,HST,BKNG","0.289,0.400,0.311",2.7441252879167215,4.787463103382612,exited,2011-02-28,4.787463103382612,74.46226396671365
84,2010-09-30,recovery,"HST,NVDA,BKNG","0.400,0.301,0.299",51.009461557158005,71.2289235836551,exited,2011-03-31,71.2289235836551,39.63865018226165
85,2010-10-29,recovery,"HST,AMZN,BKNG","0.390,0.358,0.252",7.261554266622794,8.904699659616139,exited,2011-04-29,8.904699659616139,22.628012305105848
86,2010-11-30,recovery,"AMZN,ORLY,BKNG","0.372,0.400,0.228",1.0,1.1137439381411076,exited,2011-05-31,1.1137439381411076,11.37439381411076
87,2010-12-31,recovery,"NFLX,JBL,BKNG","0.400,0.278,0.322",260.6185470286092,336.39191231194536,exited,2011-06-30,336.39191231194536,29.074433169569545
88,2011-01-31,recovery,"NVDA,ORLY,BKNG","0.317,0.400,0.283",4.568858633850914,4.369097137104301,exited,2011-07-29,4.369097137104301,-4.372240700698615
89,2011-02-28,recovery,"GME,NFLX,BKNG","0.362,0.329,0.309",5.787463103382612,6.788385491809404,exited,2011-08-31,6.788385491809404,17.294665564982715
90,2011-03-31,recovery,"BBY,ZION,BKNG","0.354,0.316,0.330",72.2289235836551,56.1379273364995,exited,2011-09-30,56.1379273364995,-22.27777384570754
91,2011-04-29,recovery,"RF,NI,BKNG","0.305,0.400,0.295",9.904699659616139,8.925094149718324,exited,2011-10-31,8.925094149718324,-9.890310090793598
92,2011-05-31,recovery,"ORLY,KDP,BKNG","0.400,0.400,0.200",2.1137439381411074,2.244917255368047,exited,2011-11-30,2.244917255368047,6.205733573495076
93,2011-06-30,recovery,"NVDA,CMG,BKNG","0.216,0.394,0.389",337.39191231194536,328.9461314002443,exited,2011-12-30,328.9461314002443,-2.503255295548479
94,2011-07-29,recovery,"CMG,F,BKNG","0.334,0.327,0.339",5.369097137104301,5.6092467457485435,exited,2012-01-31,5.6092467457485435,4.472811769126639
95,2011-08-31,normal,"KDP,NI,BKNG","0.400,0.400,0.200",7.788385491809404,8.51435603591619,exited,2012-02-29,8.51435603591619,9.32119429463587
97,2011-10-31,normal,"MU,GNW,BKNG","0.224,0.376,0.400",67.06302148621782,81.5775215362091,exited,2012-04-30,81.5775215362091,21.643075018584092
98,2011-11-30,normal,"NFLX,TLAB,BKNG","0.200,0.400,0.400",3.244917255368047,3.502013361939162,exited,2012-05-31,3.502013361939162,7.92304044566321
99,2011-12-30,recovery,"NFLX,NVDA,PRGO","0.298,0.302,0.400",329.9461314002443,356.3990808073161,exited,2012-06-29,356.3990808073161,8.017354013156396
100,2012-01-31,recovery,"PHM,BBBY,PRGO","0.200,0.400,0.400",6.6092467457485435,8.29430277900921,exited,2012-07-31,8.29430277900921,25.495432355352634
101,2012-02-29,recovery,"BBBY,NVDA,BKNG","0.373,0.272,0.354",9.51435603591619,10.527047424527181,exited,2012-08-31,10.527047424527181,10.64382481366195
102,2012-03-30,recovery,"NI,BBBY,BKNG","0.400,0.333,0.267",1.0,1.313908400048766,exited,2012-09-28,1.313908400048766,31.390840004876598
103,2012-04-30,recovery,"NFLX,NVDA,BKNG","0.200,0.400,0.400",82.5775215362091,71.60790955740674,exited,2012-10-31,71.60790955740674,-13.28401697548205
104,2012-05-31,recovery,"NFLX,APH,BKNG","0.200,0.400,0.400",4.502013361939162,5.167831214415857,exited,2012-11-30,5.167831214415857,14.789335325071228
105,2012-06-29,recovery,"NFLX,ORLY,PRGO","0.200,0.400,0.400",357.3990808073161,375.15914368777254,exited,2012-12-31,375.15914368777254,4.969252534264723
106,2012-07-31,recovery,"MU,CBRE,ROST","0.340,0.260,0.400",9.29430277900921,10.539888499663356,exited,2013-01-31,10.539888499663356,13.401604727868865
107,2012-08-31,recovery,"LRCX,NFLX,ROST","0.400,0.200,0.400",11.527047424527181,16.842730504278833,exited,2013-02-28,16.842730504278833,46.114871258714295
108,2012-09-28,recovery,"LYB,DHI,ROST","0.205,0.395,0.400",2.313908400048766,2.582813782875128,exited,2013-03-28,2.582813782875128,11.621263089787593
109,2012-10-31,recovery,"AMD,STZ,LYB","0.313,0.339,0.349",72.60790955740674,96.42778625560034,exited,2013-04-30,96.42778625560034,32.8061733816488
110,2012-11-30,recovery,"VLO,AMD,DLTR","0.373,0.227,0.400",6.167831214415857,8.57527981606462,exited,2013-05-31,8.57527981606462,39.03233596960172
111,2012-12-31,recovery,"AMD,NFLX,LYB","0.373,0.227,0.400",376.15914368777254,609.6155046663303,exited,2013-06-28,609.6155046663303,62.06318918365468
112,2013-01-31,recovery,"MKC,NFLX,LYB","0.400,0.200,0.400",11.539888499663356,13.82629089278905,exited,2013-07-31,13.82629089278905,19.81303712936562
113,2013-02-28,recovery,"OKE,HRL,LYB","0.337,0.389,0.274",17.842730504278833,20.59808552437665,exited,2013-08-30,20.59808552437665,15.442451587984586
114,2013-03-28,recovery,"KDP,NFLX,LYB","0.400,0.200,0.400",3.582813782875128,4.239647450033701,exited,2013-09-30,4.239647450033701,18.332899976494964
115,2013-04-30,recovery,"HRL,NFLX,LYB","0.400,0.200,0.400",97.42778625560034,118.92246736159618,exited,2013-10-31,118.92246736159618,22.062167203106586
116,2013-05-31,recovery,"NVDA,GME,REGN","0.400,0.286,0.314",9.57527981606462,11.82064874516405,exited,2013-11-29,11.82064874516405,23.449642958029628
117,2013-06-28,recovery,"CSX,NFLX,LYB","0.400,0.200,0.400",610.6155046663303,818.9834604527091,exited,2013-12-31,818.9834604527091,34.124249088670155
118,2013-07-31,recovery,"AMD,CSX,BKNG","0.200,0.400,0.400",14.82629089278905,16.941982856579056,exited,2014-01-31,16.941982856579056,14.269866813546738
119,2013-08-30,recovery,"AMD,ABT,BKNG","0.200,0.400,0.400",21.59808552437665,27.701985255875506,exited,2014-02-28,27.701985255875506,28.26129994072715
120,2013-09-30,recovery,"MNST,CSX,BKNG","0.243,0.400,0.357",5.239647450033701,6.276389756453137,exited,2014-03-31,6.276389756453137,19.786489764931936
121,2013-10-31,recovery,"MNST,ORLY,APTV","0.200,0.400,0.400",119.92246736159618,142.01404479249783,exited,2014-04-30,142.01404479249783,18.42155012062088
122,2013-11-29,recovery,"ORLY,D,APTV","0.281,0.331,0.388",12.82064874516405,14.789647104509074,exited,2014-05-30,14.789647104509074,15.358024375230862
123,2013-12-31,recovery,"MNST,NEE,APTV","0.223,0.377,0.400",819.9834604527091,944.3424101120736,exited,2014-06-30,944.3424101120736,15.166031469794095
124,2014-01-31,recovery,"NFLX,NVDA,APTV","0.200,0.400,0.400",17.941982856579056,19.69268918301478,exited,2014-07-31,19.69268918301478,9.757596696140913
125,2014-02-28,recovery,"NVDA,NFLX,APTV","0.400,0.200,0.400",28.701985255875506,30.470429433241957,exited,2014-08-29,30.470429433241957,6.16140020141791
126,2014-03-31,recovery,"DAL,NFLX,APTV","0.284,0.316,0.400",7.276389756453137,7.7550371298593,exited,2014-09-30,7.7550371298593,6.578088714690833
127,2014-04-30,recovery,"ORLY,NFLX,APTV","0.400,0.200,0.400",143.01404479249783,161.81982403247056,exited,2014-10-31,161.81982403247056,13.149603080773264
128,2014-05-30,recovery,"KDP,AVGO,APTV","0.389,0.211,0.400",15.789647104509074,19.12376748367967,exited,2014-11-30,19.12376748367967,21.11586381318471
129,2014-06-30,recovery,"NFLX,NVDA,APTV","0.200,0.400,0.400",945.3424101120736,961.0405214382582,exited,2014-12-31,961.0405214382582,1.6605741113765893
130,2014-07-31,recovery,"NVDA,NFLX,APTV","0.400,0.200,0.400",20.69268918301478,22.04105597426028,exited,2015-01-31,22.04105597426028,6.516150604302706
131,2014-08-29,recovery,"NFLX,MNST,APTV","0.226,0.374,0.400",31.470429433241957,40.17454775501423,exited,2015-02-28,40.17454775501423,27.658085633169605
132,2014-09-30,recovery,"LUV,NFLX,APTV","0.400,0.200,0.400",8.7550371298593,10.909192727237166,exited,2015-03-31,10.909192727237166,24.6047568437038
133,2014-10-31,recovery,"MU,GME,APTV","0.364,0.236,0.400",162.81982403247056,165.2759833517061,exited,2015-04-30,165.2759833517061,1.5085136799716015
134,2014-11-30,recovery,"COL,NVDA,APTV","0.200,0.400,0.400",20.12376748367967,22.161604653965277,exited,2015-05-29,22.161604653965277,10.126519161674308
135,2014-12-31,recovery,"BBBY,GNW,APTV","0.275,0.325,0.400",962.0405214382582,976.9020091642974,exited,2015-06-30,976.9020091642974,1.5447881242903527
136,2015-01-31,recovery,"CSX,AMAT,MO","0.385,0.231,0.384",23.04105597426028,22.07884810533837,exited,2015-07-31,22.07884810533837,-4.176058033090224
137,2015-02-28,recovery,"NVDA,COL,MO","0.400,0.200,0.400",41.17454775501423,39.390769368318885,exited,2015-08-31,39.390769368318885,-4.332235528872608
138,2015-03-31,recovery,"COL,NVDA,APTV","0.200,0.400,0.400",11.909192727237166,11.806522750632688,exited,2015-09-30,11.806522750632688,-0.8621069366831602
139,2015-04-30,recovery,"NVDA,AVGO,APTV","0.359,0.299,0.342",166.2759833517061,186.80301847211436,exited,2015-10-30,186.80301847211436,12.345159358937362
140,2015-05-29,recovery,"NFLX,NVDA,APTV","0.200,0.400,0.400",23.161604653965277,29.183415226286655,exited,2015-11-30,29.183415226286655,25.99910784372379
141,2015-06-30,recovery,"NFLX,NVDA,APTV","0.200,0.400,0.400",977.9020091642974,1279.8781351353055,exited,2015-12-31,1279.8781351353055,30.879998521433972
142,2015-07-31,recovery,"NFLX,COL,CVS","0.368,0.232,0.400",23.07884810533837,18.14212206412727,exited,2016-01-29,18.14212206412727,-21.39069514508909
143,2015-08-31,normal,"COL,TGNA,LMT","0.205,0.395,0.400",40.390769368318885,38.38996222253296,exited,2016-02-29,38.38996222253296,-4.953624744160711
144,2015-09-30,normal,"NFLX,GME,MO","0.200,0.400,0.400",12.806522750632688,12.566897731342435,exited,2016-03-31,12.566897731342435,-1.8711169609128664
145,2015-10-30,recovery,"NVDA,GNW,ORLY","0.400,0.200,0.400",187.80301847211436,193.52144144072582,exited,2016-04-29,193.52144144072582,3.044904717258601
146,2015-11-30,recovery,"NVDA,COL,HD","0.384,0.216,0.400",30.183415226286655,32.02570055920734,exited,2016-05-31,32.02570055920734,6.103634459881269
147,2015-12-31,normal,"NVDA,M,HD","0.298,0.302,0.400",1280.8781351353055,1425.6329465202832,exited,2016-06-30,1425.6329465202832,11.30121651812619
148,2016-01-29,normal,"NVDA,FCX,EXR","0.400,0.200,0.400",19.14212206412727,33.15059334979906,exited,2016-07-29,33.15059334979906,73.1813914817937
149,2016-02-29,normal,"NVDA,MU,MO","0.340,0.260,0.400",39.38996222253296,59.3554720718239,exited,2016-08-31,59.3554720718239,50.686796134751575
150,2016-03-31,recovery,"COL,NVDA,LMT","0.255,0.345,0.400",13.566897731342435,17.401830762376314,exited,2016-09-30,17.401830762376314,28.266838204097056
151,2016-04-29,recovery,"NVDA,COL,LMT","0.329,0.271,0.400",194.52144144072582,233.14320901632783,exited,2016-10-31,233.14320901632783,19.854761145891864
152,2016-05-31,recovery,"NVDA,COL,NOC","0.363,0.237,0.400",33.02570055920734,45.60713184787393,exited,2016-11-30,45.60713184787393,38.09588010437821
153,2016-06-30,recovery,"COL,NVDA,LMT","0.253,0.347,0.400",1426.6329465202832,1949.8832576307145,exited,2016-12-30,1949.8832576307145,36.67729056634344
154,2016-07-29,recovery,"NVDA,COL,LMT","0.359,0.241,0.400",34.15059334979906,42.75042877805183,exited,2017-01-31,42.75042877805183,25.182096662760813
155,2016-08-31,recovery,"NVDA,AVGO,NOC","0.226,0.374,0.400",60.3554720718239,78.01618876135277,exited,2017-02-28,78.01618876135277,29.261169009683762
156,2016-09-30,recovery,"NVDA,MNST,NOC","0.230,0.370,0.400",18.401830762376314,21.385876056317937,exited,2017-03-31,21.385876056317937,16.216024005843433
157,2016-10-31,recovery,"NVDA,COL,NOC","0.358,0.242,0.400",234.14320901632783,272.40885101573605,exited,2017-04-28,272.40885101573605,16.34283657432054
158,2016-11-30,recovery,"NVDA,LKQ,NOC","0.228,0.372,0.400",46.60713184787393,52.753162763427184,exited,2017-05-31,52.753162763427184,13.186889370523701
159,2016-12-30,recovery,"NVDA,COL,NOC","0.362,0.238,0.400",1950.8832576307145,2196.072026358145,exited,2017-06-30,2196.072026358145,12.568090262110543
160,2017-01-31,recovery,"NVDA,NAVI,NOC","0.328,0.272,0.400",43.75042877805183,53.54035988004176,exited,2017-07-31,53.54035988004176,22.376766069321885
161,2017-02-28,recovery,"NVDA,COL,NOC","0.386,0.214,0.400",79.01618876135277,98.82288606394148,exited,2017-08-31,98.82288606394148,25.066632057399694
162,2017-03-31,recovery,"NVDA,KDP,NOC","0.200,0.400,0.400",22.385876056317937,26.443047636519516,exited,2017-09-29,26.443047636519516,18.123800784006082
163,2017-04-28,recovery,"COL,NVDA,NOC","0.233,0.367,0.400",273.40885101573605,379.9756441729992,exited,2017-10-31,379.9756441729992,38.97708240291375
164,2017-05-31,recovery,"COL,NVDA,NOC","0.257,0.343,0.400",53.753162763427184,65.1116495785672,exited,2017-11-30,65.1116495785672,21.130825110942396
165,2017-06-30,recovery,"NVDA,COL,NOC","0.295,0.305,0.400",2197.072026358145,2636.5088740041724,exited,2017-12-29,2636.5088740041724,20.001021467395198
166,2017-07-31,recovery,"NVDA,CMG,NOC","0.227,0.373,0.400",54.54035988004176,66.32359235624168,exited,2018-01-31,66.32359235624168,21.604610791194666
167,2017-08-31,recovery,"NVDA,BSX,NOC","0.200,0.400,0.400",99.82288606394148,119.45396658453127,exited,2018-02-28,119.45396658453127,19.665911590669815
168,2017-09-29,recovery,"NVDA,COL,NOC","0.293,0.307,0.400",27.443047636519516,29.4236528994443,exited,2018-03-29,29.4236528994443,7.217147633009668
169,2017-10-31,recovery,"NVDA,APH,NOC","0.200,0.400,0.400",380.9756441729992,396.958925406471,exited,2018-04-30,396.958925406471,4.195355130422418
170,2017-11-30,recovery,"COL,NVDA,NOC","0.333,0.267,0.400",66.1116495785672,65.17382701003189,exited,2018-05-31,65.17382701003189,-1.4185435918079747
171,2017-12-29,recovery,"NVDA,RF,NOC","0.200,0.400,0.400",2637.5088740041724,2804.4538392063737,exited,2018-06-29,2804.4538392063737,6.329645630679948
172,2018-01-31,recovery,"NVDA,RF,NOC","0.200,0.400,0.400",67.32359235624168,63.596830925580946,exited,2018-07-31,63.596830925580946,-5.535595027283502
173,2018-02-28,recovery,"NVDA,CSX,NOC","0.200,0.400,0.400",120.45396658453127,136.31576365907378,exited,2018-08-31,136.31576365907378,13.168347647074906
174,2018-03-29,recovery,"NVDA,HPE,NOC","0.207,0.393,0.400",30.4236528994443,30.04490231422563,exited,2018-09-28,30.04490231422563,-1.2449214644622342
175,2018-04-30,recovery,"NVDA,KR,NOC","0.286,0.314,0.400",397.958925406471,386.04688178625076,exited,2018-10-31,386.04688178625076,-2.993284698427956
176,2018-05-31,recovery,"NVDA,LRCX,CTAS","0.225,0.375,0.400",66.17382701003189,57.029933686153605,exited,2018-11-30,57.029933686153605,-13.817990793387358
177,2018-06-29,recovery,"NVDA,AMD,BR","0.369,0.231,0.400",2805.4538392063737,2326.8008192783714,exited,2018-12-31,2326.8008192783714,-17.06151829122261
