date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-10-31,0.0974695892846994,1.0974695892846995,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-11-28,0.13453398876019662,1.2451165506741848,recovery,False,"CSX,NVDA","0.500,0.500",2
2003-12-31,0.07663951604852848,1.3405416805418675,recovery,False,"CSX,NVDA","0.500,0.500",2
2004-01-30,-0.08140746989373049,1.2314115740418645,bull,False,"CSX,NVDA","0.500,0.500",2
2004-02-27,0.0011269984746125061,1.2327993730074298,bull,False,"CSX,NVDA","0.500,0.500",2
2004-03-31,0.07259367438103903,1.32229280926868,bull,False,"AAPL,MO","0.500,0.500",2
2004-04-30,-0.014758649627597209,1.3027775529915924,bull,False,"AAPL,MO","0.500,0.500",2
2004-05-31,-0.02268120024351683,1.2732289944394313,bull,False,"AAPL,MO","0.500,0.500",2
2004-06-30,0.10893067674625179,1.4119226904566684,bull,False,"AAPL,MO","0.500,0.500",2
2004-07-30,-0.027548483894737352,1.3730263609580087,normal,False,"AAPL,MO","0.500,0.500",2
2004-08-31,0.04742144098125556,1.4381372494998867,normal,False,"AAPL,MO","0.500,0.500",2
2004-09-30,0.048373106981895064,1.5077044165245932,normal,False,"AAPL,VLO","0.500,0.500",2
2004-10-29,0.21184750205963188,1.827107831009603,normal,False,"AAPL,VLO","0.500,0.500",2
2004-11-30,0.18526263538272192,2.1656026429108506,normal,False,"AAPL,VLO","0.500,0.500",2
2004-12-31,-0.03461471419638873,2.0906409263635473,normal,False,"AAPL,VLO","0.500,0.500",2
2005-01-31,0.17006724664431028,2.446190472432106,normal,False,"AAPL,VLO","0.500,0.500",2
2005-02-28,0.26885284148479516,3.103855731758511,normal,False,"AAPL,VLO","0.500,0.500",2
2005-03-31,-0.02230760828575612,3.0346161339189432,normal,False,"CSX,WEN","0.600,0.400",2
2005-04-29,-0.03175622219752046,2.938248189686033,normal,False,"CSX,WEN","0.600,0.400",2
2005-05-31,0.07514615003477837,3.159046228987595,normal,False,"CSX,WEN","0.600,0.400",2
2005-06-30,0.02880227903929127,3.2500339599729164,normal,False,"CSX,WEN","0.600,0.400",2
2005-07-29,0.06982325760356241,3.4769619183804314,bull,False,"CSX,WEN","0.600,0.400",2
2005-08-31,-0.03912031825987149,3.3409420615559355,bull,False,"CSX,WEN","0.600,0.400",2
2005-09-30,0.04433493063502028,3.4890624961106393,bull,False,"CL,PEG","0.500,0.500",2
2005-10-31,-0.00699874772995307,3.4646434278863203,normal,False,"CL,PEG","0.500,0.500",2
2005-11-30,0.013376684965782593,3.510988871539925,normal,False,"CL,PEG","0.500,0.500",2
2005-12-30,0.025477589110423415,3.6004404033802886,normal,False,"CL,PEG","0.500,0.500",2
2006-01-31,0.03885621006120077,3.740339872006868,normal,False,"CL,PEG","0.500,0.500",2
2006-02-28,-0.0053870916866865515,3.7201903181769977,normal,False,"CL,PEG","0.500,0.500",2
2006-03-31,-0.011690379419917463,3.6766998818432053,normal,False,"NVDA,PEG","0.400,0.600",2
2006-04-28,-0.004311623937132405,3.6608473346229986,bull,False,"NVDA,PEG","0.400,0.600",2
2006-05-31,-0.07556479702560406,3.3842161488404883,bull,False,"NVDA,PEG","0.400,0.600",2
2006-06-30,-0.0015447826845061269,3.3789882703331338,normal,False,"NVDA,PEG","0.400,0.600",2
2006-07-31,0.027858025523760602,3.473120211812562,normal,False,"NVDA,PEG","0.400,0.600",2
2006-08-31,0.14897229575474766,3.990518903198495,normal,False,"NVDA,PEG","0.400,0.600",2
2006-09-29,-0.06571053788356293,3.728299759634796,bull,False,"NVDA,HPQ","0.400,0.600",2
2006-10-31,0.10489959737927733,4.119396903329743,bull,False,"NVDA,HPQ","0.400,0.600",2
2006-11-30,0.035469964479935404,4.265511765169605,bull,False,"NVDA,HPQ","0.400,0.600",2
2006-12-29,0.02778753858664262,4.384039837936034,bull,False,"NVDA,HPQ","0.400,0.600",2
2007-01-31,-0.03829350872657533,4.216159570144376,bull,False,"NVDA,HPQ","0.400,0.600",2
2007-02-28,-0.049914229976386656,4.005713211743046,bull,False,"NVDA,HPQ","0.400,0.600",2
2007-03-30,-0.016376113049072254,3.94011519934538,normal,False,"NVDA,T","0.400,0.600",2
2007-04-30,0.05346382288669184,4.150768820516344,normal,False,"NVDA,T","0.400,0.600",2
2007-05-31,0.06188157263467163,4.407624922772856,bull,False,"NVDA,T","0.400,0.600",2
2007-06-29,0.07934328016429279,4.757340341879542,bull,False,"NVDA,T","0.400,0.600",2
2007-07-31,0.015830300000681564,4.83265046669684,bull,False,"NVDA,T","0.400,0.600",2
2007-08-31,0.058080882224362904,5.113335069284571,bull,False,"NVDA,T","0.400,0.600",2
2007-09-28,0.060739057220661,5.423914220646259,bull,False,"NVDA,AMZN","0.500,0.500",2
2007-10-31,-0.033336011774402374,5.243102552323447,bull,False,"NVDA,AMZN","0.500,0.500",2
2007-11-30,-0.04635995781232255,5.000032539192051,normal,False,"NVDA,AMZN","0.500,0.500",2
2007-12-31,0.05079917839446413,5.254030084128593,normal,False,"NVDA,AMZN","0.500,0.500",2
2008-01-31,-0.2192296826318208,4.102190736247043,normal,False,"NVDA,AMZN","0.500,0.500",2
2008-02-29,-0.15020204352172245,3.4860333047468584,normal,False,"NVDA,AMZN","0.500,0.500",2
2008-03-31,0.014569547045200026,3.536823230981502,normal,False,"MBI,MTG","0.500,0.500",2
2008-04-30,0.044240320316716375,3.6932934236237274,normal,False,"MBI,MTG","0.500,0.500",2
2008-05-30,-0.20316599565404103,2.9429417879706907,normal,False,"MBI,MTG","0.500,0.500",2
2008-06-30,-0.43046682431967015,1.6761029823452955,normal,False,"MBI,MTG","0.500,0.500",2
2008-07-31,0.19913037393280852,2.00986599596961,normal,False,"MBI,MTG","0.500,0.500",2
2008-08-29,1.0267104282292647,4.073416373375006,normal,False,"MBI,MTG","0.500,0.500",2
2008-09-30,-0.2162141109488097,3.192686273681405,crash,True,,,0
2008-10-31,-0.001,3.1894935874077235,crash,True,,,0
2008-11-28,-0.001,3.1863040938203158,crash,True,,,0
2008-12-31,-0.001,3.1831177897264955,normal,False,"MBI,GNW","0.400,0.600",2
2009-01-30,-0.12876607679882088,2.7732401999548806,crash,False,"MBI,GNW","0.400,0.600",2
2009-02-27,-0.40313109816241816,1.6552608326789056,crash,False,"MBI,GNW","0.400,0.600",2
2009-03-31,0.6107618170149822,2.6662309464796063,normal,False,"MBI,GNW","0.400,0.600",2
2009-04-30,0.15836359154039523,3.088464855040264,normal,False,"MBI,GNW","0.400,0.600",2
2009-05-29,1.050539335498175,6.333018671563729,recovery,False,"MBI,GNW","0.400,0.600",2
2009-06-30,-0.024026943694563693,6.180855588525446,recovery,False,"MTW,F","0.500,0.500",2
2009-07-31,0.2464314083897462,7.704012536259406,recovery,False,"MTW,F","0.500,0.500",2
2009-08-31,0.013805997327786312,7.810374112748235,recovery,False,"MTW,F","0.500,0.500",2
2009-09-30,0.18744449394199553,9.27438573580999,recovery,False,"MTW,F","0.500,0.500",2
2009-10-30,-0.0319864347640057,8.977731201495278,recovery,False,"MTW,F","0.500,0.500",2
