date,regime,sleeve_w,dd_52w,rvol60,ret_m,equity
2003-01-31,normal,0.75,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-02-28,normal,0.75,0.25777193420602074,0.2136811593504153,0.0,1.0
2003-03-31,normal,0.75,0.26777636994309095,0.20485564833347455,0.0,1.0
2003-04-30,recovery,0.75,0.23866036418035375,0.2192380275710363,0.0,1.0
2003-05-30,recovery,0.75,0.1571162218522325,0.21729110223634307,0.026839628431065188,1.0268396284310652
2003-06-30,recovery,0.5,0.06066791027994156,0.20645799832182313,0.012810931513667745,1.0399944005864157
2003-07-31,recovery,0.2,0.03617277089781146,0.16020343156071115,0.004950594382474272,1.0451429910237635
2003-08-29,recovery,0.2,0.018797238573363573,0.1534150335157029,0.007545424547265456,1.0530290386036367
2003-09-30,recovery,0.2,0.0,0.1433599659274392,0.0031046240516438795,1.056298297883965
2003-10-31,recovery,0.2,0.040787186470544246,0.13080120243687807,0.09012461432575494,1.1514967745937088
2003-11-28,recovery,0.2,0.0010431576058645975,0.11543176366530174,0.05263999276357926,1.2121115564756064
2003-12-31,recovery,0.2,0.0,0.11963402816100398,0.06528109362953648,1.2912395244833337
2004-01-30,bull,0.2,0.0,0.09715173450325408,-0.023173008861632084,1.2613176195399918
2004-02-27,bull,0.2,0.02062679082312957,0.1001373791260282,0.02418953815457038,1.2918283102228865
2004-03-31,bull,0.2,0.009899912558786417,0.09157872357590462,0.07365302766353181,1.3869753764922663
2004-04-30,bull,0.2,0.024776334904593522,0.11830988617180033,-0.058628196092362354,1.3056595121439996
2004-05-31,bull,0.2,0.043229606454117,0.12334705857710317,0.01104985428196977,1.3200868594950583
2004-06-30,bull,0.2,0.026845539487419634,0.13215976020300216,0.060361568980231074,1.399769373524366
2004-07-30,normal,0.2,0.008841030138371564,0.11545683191706561,-0.05858104040662483,1.317769427293979
2004-08-31,normal,0.2,0.04077514189240572,0.10531470016290412,0.0018311677480340241,1.3201824841685852
2004-09-30,normal,0.2,0.038438497160176666,0.11047219270538584,0.07111608295491353,1.4140686912283422
2004-10-29,normal,0.2,0.028786850793481644,0.10834947829631353,0.11608740919924512,1.578224262022808
2004-11-30,normal,0.2,0.016273555324458844,0.1081397014903944,0.13752489290367387,1.7952693846354744
2004-12-31,normal,0.2,0.007158588153923673,0.1053582552614231,-0.03756458228860807,1.7278308401061164
2005-01-31,normal,0.2,0.004037776736993903,0.09339703008702183,0.11624856669266205,1.9286886987558305
2005-02-28,normal,0.2,0.026367701503189234,0.08454055043904152,0.1937092393459478,2.3022935195269483
2005-03-31,normal,0.2,0.006588173626056126,0.09250841413259826,-0.02823617813891194,2.2372855495815225
2005-04-29,normal,0.2,0.035562075728153286,0.10007101144189325,-0.04617362022806355,2.133981976273411
2005-05-31,normal,0.5,0.053630725944967095,0.12410382265833358,0.050347421748438356,2.241422466836414
2005-06-30,normal,0.2,0.023134540218383237,0.12046367255514714,0.017272757116620626,2.280138012701816
2005-07-29,bull,0.2,0.02165464309571008,0.1151033473770897,0.08733823796211507,2.479281249041631
2005-08-31,bull,0.2,0.006663164449398962,0.08589850830445868,0.0013095583308070178,2.482528012455727
2005-09-30,bull,0.2,0.01715850167152566,0.08887989069921076,0.0667697149784612,2.6482857002734415
2005-10-31,normal,0.2,0.009270584039079655,0.08597902425343186,-0.027479707416903795,2.575511584073557
2005-11-30,normal,0.2,0.032702083427900375,0.11652816221594477,0.01594769333880685,2.6165850530069066
2005-12-30,normal,0.2,0.01352905318623876,0.11000113600521931,0.027269258112650553,2.6879373861910554
2006-01-31,normal,0.2,0.020655572514559406,0.1027879094668619,0.07385629947237317,2.8864584947485703
2006-02-28,normal,0.2,0.013997269176697635,0.08658392582141454,-0.015078701757844504,2.84293444796986
2006-03-31,normal,0.2,0.009501604887459325,0.09352655391384136,-0.02443169161825339,2.7734767502461506
2006-04-28,bull,0.2,0.006048410949522687,0.08935637674599944,0.014807516496743731,2.814545052978756
2006-05-31,bull,0.2,0.0,0.08325747046937713,-0.024927131758034342,2.744386517604231
2006-06-30,normal,0.2,0.03853081670466085,0.10907802223886691,0.004494194742346677,2.756720325062615
2006-07-31,normal,0.2,0.036023437936320346,0.13349318535796412,0.02444415141730702,2.8241060141036134
2006-08-31,normal,0.2,0.03170625190030174,0.1420794804322507,0.08614755086589719,3.06739583060429
2006-09-29,bull,0.2,0.010575353744325944,0.11689802355180771,-0.034689074317230076,2.9609907086760963
2006-10-31,bull,0.2,0.0011960978738583261,0.09279359257384479,0.06474349831894961,3.1526956056456927
2006-11-30,bull,0.2,0.0071334829110671905,0.06628762182298208,0.06835054219944074,3.3681840596813704
2006-12-29,bull,0.2,0.002768008222809093,0.0716608790809231,0.005519478110096663,3.386774677869558
2007-01-31,bull,0.2,0.00624493449923369,0.06984929129513096,0.004841447091077094,3.4031715682818637
2007-02-28,bull,0.2,0.0013890148697760507,0.07384579477654221,-0.019489684160251153,3.3368448292729034
2007-03-30,normal,0.2,0.03499046834810571,0.10670867344963993,0.0194118853974489,3.401619278687819
2007-04-30,normal,0.2,0.02380722474328323,0.12891387087786524,0.047641482760401956,3.563677464910876
2007-05-31,bull,0.2,0.009087468376835384,0.13009913564842682,0.09817371190064705,3.913536909657864
2007-06-29,bull,0.2,0.0010417827400334145,0.092331443637037,0.007830010015196787,3.9441799428553277
2007-07-31,bull,0.2,0.019607750741814645,0.10718228065659055,0.013292209975189812,3.9966068108356927
2007-08-31,bull,0.5,0.060295280020810416,0.1401794369631638,0.017757665028686694,4.0675772158338805
2007-09-28,bull,0.2,0.048236349280380675,0.18349673671075653,0.07665311995124728,4.379369700070155
2007-10-31,bull,0.2,0.011389465681982291,0.18864896886478896,-0.020222908140243447,4.290806108913471
2007-11-30,normal,0.2,0.011695069527482449,0.16540287815044574,-0.04824808921130433,4.083782912982205
2007-12-31,normal,0.2,0.04997449744943605,0.19216667397494402,0.0360330202207464,4.230933945262831
2008-01-31,normal,0.5,0.06067252741429807,0.20157007097368865,-0.13557175212590503,3.657338817174581
2008-02-29,normal,0.5,0.11746534505043571,0.22076968646965028,-0.022093636699605415,3.5765349020605615
2008-03-31,normal,0.5,0.14027212741789474,0.19164165507162179,0.014956146480205296,3.6300260819473458
2008-04-30,normal,0.5,0.14796009453137593,0.2247052457737174,0.09249837497677313,3.965797595650778
2008-05-30,normal,0.5,0.10734984811379622,0.20568633816750256,-0.016567468731875513,3.9000943679878866
2008-06-30,normal,0.5,0.09385624990261943,0.20418304386359296,-0.15508154275737351,3.2952617165009817
2008-07-31,normal,0.75,0.1695880145493922,0.1650466343292836,-0.03427072093431834,3.1823307218092336
