date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2003-10-31,0.06406624005002813,1.064066240050028,recovery,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2003-11-28,0.006799806295353926,1.0713016843677936,recovery,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2003-12-31,0.059614828151494104,1.1351671501797858,recovery,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2004-01-30,-0.0284718301227607,1.1028468639189286,bull,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2004-02-27,0.018113198214883774,1.122822947765755,bull,False,"CSX,AAPL,BMY","0.333,0.333,0.333",3
2004-03-31,-0.010248995178812611,1.1113151407874435,bull,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-04-30,0.019091347726680127,1.1325316445741411,bull,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-05-31,-0.003647189376664041,1.1284010871913144,bull,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-06-30,0.06066435644047106,1.1968548129525032,bull,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-07-30,-0.09845589320617508,1.079017403305155,normal,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-08-31,0.014711620278782145,1.094891497616778,normal,False,"KR,FISV,CNP","0.400,0.400,0.200",3
2004-09-30,-0.03512371344024848,1.056434842406322,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2004-10-29,0.03692533463155416,1.0954440524786084,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2004-11-30,-0.013045797567761688,1.081153111123164,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2004-12-31,0.05939808549138987,1.1453715360469399,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2005-01-31,-0.02044981137396102,1.121948904181676,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2005-02-28,0.025215730518833496,1.1502396654054214,normal,False,"MRK,AEP,PPL","0.272,0.328,0.400",3
2005-03-31,0.013848354767634814,1.1661685923597613,normal,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-04-29,-0.006934186044864236,1.1580821623806612,normal,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-05-31,0.039593396455479754,1.203934568563818,normal,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-06-30,0.026786897343553915,1.236184240260293,normal,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-07-29,0.05549374491910578,1.3047847331623161,bull,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-08-31,-0.009081018917992564,1.2929359583165614,bull,False,"KR,MKC,UNM","0.305,0.400,0.295",3
2005-09-30,0.015046965029147798,1.3123907204662784,bull,False,"MRK,PFE,HRB","0.220,0.400,0.380",3
2005-10-31,-0.029631211622832047,1.2735029932963011,normal,False,"MRK,PFE,HRB","0.220,0.400,0.380",3
2005-11-30,-0.0008898367046138809,1.2723697835894305,normal,False,"MRK,PFE,HRB","0.220,0.400,0.380",3
