entry_idx,entry_date,regime,picks,weights,initial_capital,nav,status,exit_date,exit_nav,return_pct
44,2007-05-31,recovery,AMZN,1.000,18.277643166105843,23.916229230082553,exited,2007-11-30,23.916229230082553,30.849634237487102
45,2007-06-29,recovery,AMZN,1.000,45.27987792525224,61.25614802549182,exited,2007-12-31,61.25614802549182,35.283377147379056
46,2007-07-31,recovery,NVDA,1.000,24.979728407848274,20.114849946666393,exited,2008-01-31,20.114849946666393,-19.47530566286464
47,2007-08-31,recovery,NVDA,1.000,30.190320303889788,18.914929780963995,exited,2008-02-29,18.914929780963995,-37.347700883693655
48,2007-09-28,recovery,NVDA,1.000,30.515614852236382,16.647352375084132,exited,2008-03-31,16.647352375084132,-45.44644616962681
49,2007-10-31,recovery,AMZN,1.000,16.409018148947293,14.45822599790044,exited,2008-04-30,14.45822599790044,-11.888536738391043
50,2007-11-30,recovery,NVDA,1.000,24.916229230082553,19.49319448035336,exited,2008-05-30,19.49319448035336,-21.76507006598617
51,2007-12-31,normal,AMZN,1.000,62.25614802549182,49.23011912027962,exited,2008-06-30,49.23011912027962,-20.923281183214993
52,2008-01-31,normal,MBI,1.000,21.114849946666393,8.070054649720765,exited,2008-07-31,8.070054649720765,-61.78019417564053
53,2008-02-29,normal,MBI,1.000,19.914929780963995,24.880271011107666,exited,2008-08-29,24.880271011107666,24.932757909545188
54,2008-03-31,normal,MBI,1.000,17.647352375084132,17.168041920243617,exited,2008-09-30,17.168041920243617,-2.7160473970998744
55,2008-04-30,normal,MBI,1.000,15.45822599790044,14.59638589118399,exited,2008-10-31,14.59638589118399,-5.5752846855357525
56,2008-05-30,normal,MBI,1.000,20.49319448035336,17.207657022459525,exited,2008-11-28,17.207657022459525,-16.032334349062317
57,2008-06-30,normal,MTG,1.000,50.23011912027962,28.669846251563932,exited,2008-12-31,28.669846251563932,-42.92299768807649
58,2008-07-31,normal,FMCC,1.000,9.070054649720765,0.6543427935784265,exited,2009-01-30,0.6543427935784265,-92.78567970261821
59,2008-08-29,normal,FMCC,1.000,25.880271011107666,2.4077257695624543,exited,2009-02-27,2.4077257695624543,-90.69667482025567
63,2008-12-31,normal,MBI,1.000,81.64193108545106,86.77052153089504,exited,2009-06-30,86.77052153089504,6.2818093316241
66,2009-03-31,normal,GNW,1.000,6.062068563140881,38.089093349066935,exited,2009-09-30,38.089093349066935,528.3184189083504
67,2009-04-30,normal,GNW,1.000,1.0,4.495500151385702,exited,2009-10-30,4.495500151385702,349.5500151385702
68,2009-05-29,recovery,RF,1.000,1.0,1.4028513486792415,exited,2009-11-30,1.4028513486792415,40.28513486792416
69,2009-06-30,recovery,MTW,1.000,87.77052153089504,167.0128543018469,exited,2009-12-31,167.0128543018469,90.28353869705413
70,2009-07-31,recovery,KIM,1.000,1.0,1.302204381011243,exited,2010-01-29,1.302204381011243,30.22043810112429
71,2009-08-31,recovery,HBAN,1.000,1.0,1.0591993324898517,exited,2010-02-26,1.0591993324898517,5.919933248985165
72,2009-09-30,recovery,HBAN,1.000,39.089093349066935,44.89090829497279,exited,2010-03-31,44.89090829497279,14.842541611532024
73,2009-10-30,recovery,HBAN,1.000,5.495500151385702,9.785071315440474,exited,2010-04-30,9.785071315440474,78.05606488743608
74,2009-11-30,recovery,HBAN,1.000,2.4028513486792415,3.8884718885362264,exited,2010-05-31,3.8884718885362264,61.827401044745244
75,2009-12-31,recovery,FITB,1.000,168.0128543018469,211.88940372757642,exited,2010-06-30,211.88940372757642,26.11499555081793
76,2010-01-29,recovery,NVDA,1.000,2.3022043810112427,1.3733660434627362,exited,2010-07-30,1.3733660434627362,-40.345607245370395
77,2010-02-26,recovery,NVDA,1.000,2.0591993324898517,1.1847604188122594,exited,2010-08-31,1.1847604188122594,-42.464995975900834
78,2010-03-31,recovery,CAG,1.000,45.89090829497279,40.79037764033993,exited,2010-09-30,40.79037764033993,-11.114468734957693
79,2010-04-30,recovery,PFG,1.000,10.785071315440474,9.896706235108093,exited,2010-10-29,9.896706235108093,-8.236988466275141
81,2010-06-30,normal,NVDA,1.000,217.77787561611265,328.15136699243203,exited,2010-12-31,328.15136699243203,50.68168245468605
82,2010-07-30,normal,HBAN,1.000,2.3733660434627364,2.8418780735845455,exited,2011-01-31,2.8418780735845455,19.74040335717666
83,2010-08-31,normal,NVDA,1.000,2.1847604188122594,5.300875460670951,exited,2011-02-28,5.300875460670951,142.62959979624497
84,2010-09-30,recovery,HST,1.000,41.79037764033993,50.86065295318343,exited,2011-03-31,50.86065295318343,21.704219547631066
85,2010-10-29,recovery,HST,1.000,10.896706235108093,12.208489098582435,exited,2011-04-29,12.208489098582435,12.038342919146604
86,2010-11-30,recovery,AMZN,1.000,1.0,1.120258300989603,exited,2011-05-31,1.120258300989603,12.025830098960299
87,2010-12-31,recovery,NFLX,1.000,329.15136699243203,491.62378886024607,exited,2011-06-30,491.62378886024607,49.36100474149014
88,2011-01-31,recovery,NVDA,1.000,3.8418780735845455,2.219065573074288,exited,2011-07-29,2.219065573074288,-42.240083350592705
89,2011-02-28,recovery,GME,1.000,6.300875460670951,7.5503352488326145,exited,2011-08-31,7.5503352488326145,19.829939441917087
90,2011-03-31,recovery,BBY,1.000,51.86065295318343,42.72053244609,exited,2011-09-30,42.72053244609,-17.624383779634567
91,2011-04-29,recovery,RF,1.000,13.208489098582435,7.094541198987381,exited,2011-10-31,7.094541198987381,-46.28801866711021
92,2011-05-31,recovery,ORLY,1.000,2.1202583009896028,2.7217599988723826,exited,2011-11-30,2.7217599988723826,28.369265084449236
93,2011-06-30,recovery,NVDA,1.000,492.62378886024607,427.91334390332594,exited,2011-12-30,427.91334390332594,-13.13587496589168
94,2011-07-29,recovery,CMG,1.000,3.219065573074288,3.6390050055047998,exited,2012-01-31,3.6390050055047998,13.045382981417774
95,2011-08-31,normal,KDP,1.000,8.550335248832614,8.590810004405228,exited,2012-02-29,8.590810004405228,0.4733703930280386
97,2011-10-31,normal,MU,1.000,51.815073645077376,61.023226111567546,exited,2012-04-30,61.023226111567546,17.771184751302528
98,2011-11-30,normal,NFLX,1.000,3.7217599988723826,3.655237211455463,exited,2012-05-31,3.655237211455463,-1.7874013218766027
99,2011-12-30,recovery,NFLX,1.000,428.91334390332594,423.5375348370856,exited,2012-06-29,423.5375348370856,-1.2533555186970302
100,2012-01-31,recovery,PHM,1.000,4.639005005504799,7.029308128791591,exited,2012-07-31,7.029308128791591,51.52620271912571
101,2012-02-29,recovery,BBBY,1.000,9.590810004405228,13.181708520606797,exited,2012-08-31,13.181708520606797,37.44103485057264
102,2012-03-30,recovery,NI,1.000,1.0,1.0652678811142275,exited,2012-09-28,1.0652678811142275,6.526788111422754
103,2012-04-30,recovery,NFLX,1.000,62.023226111567546,61.265360454748375,exited,2012-10-31,61.265360454748375,-1.2219062185767626
104,2012-05-31,recovery,NFLX,1.000,4.6552372114554625,5.9898965687910914,exited,2012-11-30,5.9898965687910914,28.670061195836393
105,2012-06-29,recovery,NFLX,1.000,424.5375348370856,573.3478624617902,exited,2012-12-31,573.3478624617902,35.052337052319736
106,2012-07-31,recovery,MU,1.000,8.029308128791591,9.765035635175286,exited,2013-01-31,9.765035635175286,21.617398143679424
107,2012-08-31,recovery,LRCX,1.000,14.181708520606797,17.558936210898064,exited,2013-02-28,17.558936210898064,23.813969137667513
108,2012-09-28,recovery,LYB,1.000,2.0652678811142273,2.7185946626542563,exited,2013-03-28,2.7185946626542563,31.633997096180778
109,2012-10-31,recovery,AMD,1.000,62.265360454748375,85.56718443588524,exited,2013-04-30,85.56718443588524,37.42341457747052
110,2012-11-30,recovery,VLO,1.000,6.9898965687910914,9.710386177104722,exited,2013-05-31,9.710386177104722,38.9203127906103
111,2012-12-31,recovery,AMD,1.000,574.3478624617902,975.4149178195831,exited,2013-06-28,975.4149178195831,69.82999007582707
112,2013-01-31,recovery,MKC,1.000,10.765035635175286,12.470964135568336,exited,2013-07-31,12.470964135568336,15.84693779200177
113,2013-02-28,recovery,OKE,1.000,18.558936210898064,21.502072848725522,exited,2013-08-30,21.502072848725522,15.85832616903553
114,2013-03-28,recovery,KDP,1.000,3.7185946626542563,3.6061731640771173,exited,2013-09-30,3.6061731640771173,-3.023225405720742
115,2013-04-30,recovery,HRL,1.000,86.56718443588524,91.80835530271388,exited,2013-10-31,91.80835530271388,6.054454584589664
116,2013-05-31,recovery,NVDA,1.000,10.710386177104722,11.656191089882329,exited,2013-11-29,11.656191089882329,8.830726522255805
117,2013-06-28,recovery,CSX,1.000,976.4149178195831,1224.212633495143,exited,2013-12-31,1224.212633495143,25.378321362491384
118,2013-07-31,recovery,AMD,1.000,13.470964135568336,12.243820347461892,exited,2014-01-31,12.243820347461892,-9.10954684280043
119,2013-08-30,recovery,AMD,1.000,22.502072848725522,25.504345236234638,exited,2014-02-28,25.504345236234638,13.342203661380282
120,2013-09-30,recovery,MNST,1.000,4.606173164077117,6.116341319020678,exited,2014-03-31,6.116341319020678,32.78574428597572
121,2013-10-31,recovery,MNST,1.000,92.80835530271388,108.47865097465012,exited,2014-04-30,108.47865097465012,16.884574261470632
122,2013-11-29,recovery,ORLY,1.000,12.656191089882329,14.969677539418974,exited,2014-05-30,14.969677539418974,18.27948419162304
123,2013-12-31,recovery,MNST,1.000,1225.212633495143,1282.8659351103463,exited,2014-06-30,1282.8659351103463,4.70557518254906
124,2014-01-31,recovery,NFLX,1.000,13.243820347461892,13.663375933577493,exited,2014-07-31,13.663375933577493,3.16793474321031
125,2014-02-28,recovery,NVDA,1.000,26.504345236234638,28.272829845672156,exited,2014-08-29,28.272829845672156,6.672432741404921
126,2014-03-31,recovery,DAL,1.000,7.116341319020678,7.447310223922001,exited,2014-09-30,7.447310223922001,4.65082954940208
127,2014-04-30,recovery,ORLY,1.000,109.47865097465012,129.2818710299437,exited,2014-10-31,129.2818710299437,18.08865918514013
128,2014-05-30,recovery,KDP,1.000,15.969677539418974,20.74127275297653,exited,2014-11-30,20.74127275297653,29.879095565827953
129,2014-06-30,recovery,NFLX,1.000,1283.8659351103463,994.4232505008057,exited,2014-12-31,994.4232505008057,-22.54461908319605
130,2014-07-31,recovery,NVDA,1.000,14.663375933577493,16.211144810758288,exited,2015-01-31,16.211144810758288,10.555337898938921
131,2014-08-29,recovery,NFLX,1.000,29.272829845672156,29.07641235738286,exited,2015-02-28,29.07641235738286,-0.6709890684461262
132,2014-09-30,recovery,LUV,1.000,8.447310223922,11.325842292078526,exited,2015-03-31,11.325842292078526,34.076315322299756
133,2014-10-31,recovery,MU,1.000,130.2818710299437,113.24875126280232,exited,2015-04-30,113.24875126280232,-13.074052155135629
134,2014-11-30,recovery,COL,1.000,21.74127275297653,19.74502819042309,exited,2015-05-29,19.74502819042309,-9.18182015024922
135,2014-12-31,recovery,BBBY,1.000,995.4232505008057,923.5436223272773,exited,2015-06-30,923.5436223272773,-7.22101157847832
136,2015-01-31,recovery,CSX,1.000,17.211144810758288,17.014854915159756,exited,2015-07-31,17.014854915159756,-1.1404813436688754
137,2015-02-28,recovery,NVDA,1.000,30.07641235738286,31.92325574889498,exited,2015-08-31,31.92325574889498,6.140504291426163
138,2015-03-31,recovery,COL,1.000,12.325842292078526,8.209010762651314,exited,2015-09-30,8.209010762651314,-33.400001654028834
139,2015-04-30,recovery,NVDA,1.000,114.24875126280232,147.14722065615885,exited,2015-10-30,147.14722065615885,28.795473937112327
140,2015-05-29,recovery,NFLX,1.000,20.74502819042309,28.66948826977063,exited,2015-11-30,28.66948826977063,38.19932181632733
141,2015-06-30,recovery,NFLX,1.000,924.5436223272773,1125.6809313637345,exited,2015-12-31,1125.6809313637345,21.75530761113802
142,2015-07-31,recovery,NFLX,1.000,18.014854915159756,14.459188427781617,exited,2016-01-29,14.459188427781617,-19.73741395156058
143,2015-08-31,normal,COL,1.000,32.92325574889498,16.44516624657304,exited,2016-02-29,16.44516624657304,-50.050000000000004
144,2015-09-30,normal,NFLX,1.000,9.209010762651314,9.108034808569851,exited,2016-03-31,9.108034808569851,-1.0964907815179004
145,2015-10-30,recovery,NVDA,1.000,148.14722065615885,186.73270232337532,exited,2016-04-29,186.73270232337532,26.045363184214665
146,2015-11-30,recovery,NVDA,1.000,29.66948826977063,43.92894772153935,exited,2016-05-31,43.92894772153935,48.061022563362734
147,2015-12-31,normal,NVDA,1.000,1126.6809313637345,1615.3819162547982,exited,2016-06-30,1615.3819162547982,43.375277888083176
148,2016-01-29,normal,NVDA,1.000,15.459188427781617,30.295263750037105,exited,2016-07-29,30.295263750037105,95.9693026031927
149,2016-02-29,normal,NVDA,1.000,17.44516624657304,34.240050461340275,exited,2016-08-31,34.240050461340275,96.27242284415863
150,2016-03-31,recovery,COL,1.000,10.108034808569851,7.068548666397481,exited,2016-09-30,7.068548666397481,-30.070000744312985
151,2016-04-29,recovery,NVDA,1.000,187.73270232337532,377.28717328714833,exited,2016-10-31,377.28717328714833,100.97040559148809
152,2016-05-31,recovery,NVDA,1.000,44.92894772153935,88.87286383028236,exited,2016-11-30,88.87286383028236,97.8075791605417
153,2016-06-30,recovery,COL,1.000,1616.3819162547982,1076.5103294902726,exited,2016-12-30,1076.5103294902726,-33.400001654028834
154,2016-07-29,recovery,NVDA,1.000,31.295263750037105,59.97915747449152,exited,2017-01-31,59.97915747449152,91.65570213294787
155,2016-08-31,recovery,NVDA,1.000,35.240050461340275,58.403131778382104,exited,2017-02-28,58.403131778382104,65.7294215354562
156,2016-09-30,recovery,NVDA,1.000,8.068548666397481,12.849568530726948,exited,2017-03-31,12.849568530726948,59.2550167571108
157,2016-10-31,recovery,NVDA,1.000,378.28717328714833,555.4348654133832,exited,2017-04-28,555.4348654133832,46.828892078708286
158,2016-11-30,recovery,NVDA,1.000,89.87286383028236,140.89150314627713,exited,2017-05-31,140.89150314627713,56.76756825323754
159,2016-12-30,recovery,NVDA,1.000,1077.5103294902726,1461.2105143340902,exited,2017-06-30,1461.2105143340902,35.6098845962183
160,2017-01-31,recovery,NVDA,1.000,60.97915747449152,90.88429966676472,exited,2017-07-31,90.88429966676472,49.04157982960482
161,2017-02-28,recovery,NVDA,1.000,59.403131778382104,99.2772334513114,exited,2017-08-31,99.2772334513114,67.12457824898756
162,2017-03-31,recovery,NVDA,1.000,13.849568530726948,22.750355351389878,exited,2017-09-29,22.750355351389878,64.2676109433695
163,2017-04-28,recovery,COL,1.000,556.4348654133832,425.08348564995686,exited,2017-10-31,425.08348564995686,-23.60588595860966
164,2017-05-31,recovery,COL,1.000,141.89150314627713,141.74961164313086,exited,2017-11-30,141.74961164313086,-0.09999999999998899
165,2017-06-30,recovery,NVDA,1.000,1462.2105143340902,1958.3577770108504,exited,2017-12-29,1958.3577770108504,33.931315485220146
166,2017-07-31,recovery,NVDA,1.000,91.88429966676472,139.05684071269806,exited,2018-01-31,139.05684071269806,51.33906577839002
167,2017-08-31,recovery,NVDA,1.000,100.2772334513114,143.26453496894135,exited,2018-02-28,143.26453496894135,42.86845581804168
168,2017-09-29,recovery,NVDA,1.000,23.750355351389878,30.77741822883735,exited,2018-03-29,30.77741822883735,29.587190479810022
169,2017-10-31,recovery,NVDA,1.000,426.08348564995686,463.49990045328934,exited,2018-04-30,463.49990045328934,8.781475007475748
170,2017-11-30,recovery,COL,1.000,142.74961164313086,95.07123899320544,exited,2018-05-31,95.07123899320544,-33.40000165402882
171,2017-12-29,recovery,NVDA,1.000,1959.3577770108504,2399.394518514987,exited,2018-06-29,2399.394518514987,22.458212924004407
172,2018-01-31,recovery,NVDA,1.000,140.05684071269806,139.55460512920823,exited,2018-07-31,139.55460512920823,-0.35859411145798825
173,2018-02-28,recovery,NVDA,1.000,144.26453496894135,167.35054390543922,exited,2018-08-31,167.35054390543922,16.00255318569326
174,2018-03-29,recovery,NVDA,1.000,31.77741822883735,38.56626011071397,exited,2018-09-28,38.56626011071397,21.36373015890851
175,2018-04-30,recovery,NVDA,1.000,464.49990045328934,435.511848696384,exited,2018-10-31,435.511848696384,-6.240701392748827
176,2018-05-31,recovery,NVDA,1.000,96.07123899320544,62.29236066809692,exited,2018-11-30,62.29236066809692,-35.16024012919986
177,2018-06-29,recovery,NVDA,1.000,2400.394518514987,1353.4311352644693,exited,2018-12-31,1353.4311352644693,-43.61630453556549
178,2018-07-31,recovery,NVDA,1.000,140.55460512920823,82.56050542775839,exited,2019-01-31,82.56050542775839,-41.26090329672042
179,2018-08-31,recovery,AMD,1.000,168.35054390543922,157.22396159249908,exited,2019-02-28,157.22396159249908,-6.609175150149693
180,2018-09-28,recovery,NVDA,1.000,39.56626011071397,25.307222439537124,exited,2019-03-29,25.307222439537124,-36.03837621063333
181,2018-10-31,normal,NVDA,1.000,436.511848696384,375.1365304076736,exited,2019-04-30,375.1365304076736,-14.060401446605407
182,2018-11-30,recovery,NVDA,1.000,63.29236066809692,52.521690389124046,exited,2019-05-31,52.521690389124046,-17.017330630870152
184,2019-01-31,normal,COTY,1.000,1437.9916406922277,2062.31174227018,exited,2019-07-31,2062.31174227018,43.41611480282415
185,2019-02-28,recovery,NWL,1.000,158.22396159249908,166.79936583930464,exited,2019-08-30,166.79936583930464,5.4197886088146685
186,2019-03-29,recovery,CMG,1.000,26.307222439537124,31.096735364544553,exited,2019-09-30,31.096735364544553,18.206076053887287
187,2019-04-30,recovery,NVDA,1.000,376.1365304076736,418.21235009261846,exited,2019-10-31,418.21235009261846,11.186315681526926
188,2019-05-31,normal,COTY,1.000,53.521690389124046,51.65997599042981,exited,2019-11-29,51.65997599042981,-3.4784297453216317
189,2019-06-28,recovery,COTY,1.000,1.0,0.8582129945017689,exited,2019-12-31,0.8582129945017689,-14.178700549823109
190,2019-07-31,recovery,COTY,1.000,2063.31174227018,1983.5118673744523,exited,2020-01-31,1983.5118673744523,-3.8675626790126705
191,2019-08-30,recovery,CMG,1.000,167.79936583930464,154.6676154861266,exited,2020-02-28,154.6676154861266,-7.825864113070513
192,2019-09-30,recovery,CPRT,1.000,32.09673536454456,27.350540036751116,exited,2020-03-31,27.350540036751116,-14.787159111005078
193,2019-10-31,recovery,NVDA,1.000,419.21235009261846,609.7325258934558,exited,2020-04-30,609.7325258934558,45.44717629591419
194,2019-11-29,recovery,COTY,1.000,52.65997599042981,16.72926533429832,exited,2020-05-29,16.72926533429832,-68.23153634301195
195,2019-12-31,recovery,NVDA,1.000,1.858212994501769,3.0003885306668336,exited,2020-06-30,3.0003885306668336,61.466341024663286
196,2020-01-31,recovery,NVDA,1.000,1984.5118673744523,3564.05328591622,exited,2020-07-31,3564.05328591622,79.5934478654205
197,2020-02-28,normal,NVDA,1.000,155.6676154861266,308.19328603119806,exited,2020-08-31,308.19328603119806,97.98163225456796
199,2020-04-30,normal,FTI,1.000,639.0830659302069,396.250810484007,exited,2020-10-30,396.250810484007,-37.996978544995464
200,2020-05-29,recovery,FTI,1.000,17.72926533429832,19.889581149019676,exited,2020-11-30,19.889581149019676,12.18502726417039
201,2020-06-30,recovery,FTI,1.000,4.000388530666834,5.4921129753141615,exited,2020-12-31,5.4921129753141615,37.28948908866781
202,2020-07-31,recovery,COTY,1.000,3565.05328591622,6115.007924799464,exited,2021-01-29,6115.007924799464,71.52641024909406
203,2020-08-31,recovery,COTY,1.000,309.19328603119806,661.7712473213842,exited,2021-02-26,661.7712473213842,114.03157093605536
204,2020-09-30,recovery,FTI,1.000,1.0,1.6426788977628834,exited,2021-03-31,1.6426788977628834,64.26788977628834
205,2020-10-30,recovery,FTI,1.000,397.250810484007,713.7337185078187,exited,2021-04-30,713.7337185078187,79.6682850409321
206,2020-11-30,recovery,AVGO,1.000,20.889581149019676,24.947958570483163,exited,2021-05-31,24.947958570483163,19.42775871144713
207,2020-12-31,recovery,AVGO,1.000,6.4921129753141615,7.17408893616789,exited,2021-06-30,7.17408893616789,10.50468412128529
208,2021-01-29,recovery,APA,1.000,6116.007924799464,8045.713244014274,exited,2021-07-30,8045.713244014274,31.551713845728592
209,2021-02-26,recovery,DXC,1.000,662.7712473213842,964.021598398833,exited,2021-08-31,964.021598398833,45.45314123009467
210,2021-03-31,recovery,KIM,1.000,2.6426788977628837,2.9674393083807953,exited,2021-09-30,2.9674393083807953,12.289060577614341
211,2021-04-30,recovery,APA,1.000,714.7337185078187,939.2116037727427,exited,2021-10-29,939.2116037727427,31.407205152371496
212,2021-05-31,recovery,FOX,1.000,25.947958570483163,24.176215992006604,exited,2021-11-30,24.176215992006604,-6.8280615358003
213,2021-06-30,recovery,FOXA,1.000,8.174088936167891,8.168214523431033,exited,2021-12-31,8.168214523431033,-0.07186626892283776
214,2021-07-30,recovery,ZTS,1.000,8046.713244014274,7945.464790772963,exited,2022-01-31,7945.464790772963,-1.258258498482312
215,2021-08-31,recovery,APA,1.000,965.021598398833,1774.218868063058,exited,2022-02-28,1774.218868063058,83.85276257099817
216,2021-09-30,recovery,NOW,1.000,3.9674393083807953,3.5470419179670483,exited,2022-03-31,3.5470419179670483,-10.596189575621285
217,2021-10-29,recovery,KEYS,1.000,940.2116037727427,731.8720090303699,exited,2022-04-29,731.8720090303699,-22.158798498803712
218,2021-11-30,recovery,F,1.000,25.176215992006604,18.141539270655343,exited,2022-05-31,18.141539270655343,-27.941755518719557
219,2021-12-31,recovery,ABT,1.000,9.168214523431033,7.123921599239696,exited,2022-06-30,7.123921599239696,-22.297612244639076
220,2022-01-31,recovery,F,1.000,7946.464790772963,5782.891488785332,exited,2022-07-29,5782.891488785332,-27.22686576928982
221,2022-02-28,normal,F,1.000,1775.218868063058,1564.8318884569783,exited,2022-08-31,1564.8318884569783,-11.851326244387717
222,2022-03-31,recovery,CFG,1.000,4.547041917967048,3.5165173053327274,exited,2022-09-30,3.5165173053327274,-22.663626841932903
224,2022-05-31,normal,UA,1.000,752.0135483010253,675.3609188110412,exited,2022-11-30,675.3609188110412,-10.192985174690051
226,2022-07-29,normal,CCL,1.000,5792.015410384572,6910.257147272075,exited,2023-01-31,6910.257147272075,19.306608454159058
227,2022-08-31,normal,CCL,1.000,1565.8318884569783,1756.0787330004466,exited,2023-02-28,1756.0787330004466,12.149889521725331
