date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,0.0,1.0,recovery,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2003-10-31,0.08479285665663544,1.0847928566566354,recovery,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2003-11-28,-0.06010547405755461,1.0195908677530394,recovery,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2003-12-31,0.041198422503172585,1.0615964031031053,recovery,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2004-01-30,0.04161577839602493,1.1057755637606612,bull,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2004-02-27,-0.008790309311503782,1.0960554545261025,bull,False,"AAPL,WMB,CMI","0.333,0.333,0.333",3
2004-03-31,0.10741186493901186,1.2137848149733275,bull,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-04-30,-0.018000026337522325,1.191936656335723,bull,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-05-31,-0.03619656346893106,1.1487926455037214,bull,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-06-30,0.06860877007742892,1.2276098959857276,bull,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-07-30,-0.0284477476915084,1.1926871594011268,normal,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-08-31,0.07188864526611288,1.2784278235167623,normal,False,"AAPL,MO,BEN","0.348,0.252,0.400",3
2004-09-30,0.055045399415856726,1.3487993936865867,normal,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-10-29,0.138269981122705,1.5352978603899472,normal,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-11-30,0.15790839530744208,1.777734281843073,normal,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-12-31,-0.04650859223622738,1.695054363024471,normal,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2005-01-31,0.13842946144383983,1.9296998256159796,normal,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
