date,ret_m,equity,regime,cash,picks,weights,n_picks
2003-09-30,-0.09951339011005658,0.9004866098899434,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2003-10-31,0.09988946960032925,0.9904357397340484,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2003-11-28,0.06085596303122963,1.0507096604961121,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2003-12-31,0.05842576599184116,1.1120981772456249,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2004-01-30,-0.03570982525253237,1.0723853456725239,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2004-02-27,0.01902722674456181,1.09278986480218,recovery,False,"CSX,NVDA,AAPL","0.333,0.333,0.333",3
2004-03-31,0.05054672361353353,1.1480268120660067,recovery,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-04-30,-0.05679728071779075,1.0828220109495432,recovery,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-05-31,0.012475659017036407,1.0963309291342915,recovery,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-06-30,0.050663573899725194,1.151874972181041,recovery,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-07-30,-0.06186410825211324,1.0806152542091332,normal,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-08-31,-3.8869887482383125e-05,1.0805732508157904,normal,False,"AAPL,MO,NVDA","0.400,0.398,0.202",3
2004-09-30,0.1081966749498165,1.197487683593773,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-10-29,0.138269981122705,1.3630642829989557,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-11-30,0.15790839530744208,1.5783035766282099,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2004-12-31,-0.02735125276755506,1.5351349965599155,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2005-01-31,0.13842946144383983,1.7476429073772957,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2005-02-28,0.2090616265389914,2.1130079762029252,recovery,False,"AAPL,VLO,WOR","0.365,0.384,0.251",3
2005-03-31,-0.03862811926045453,2.0313864520998672,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-04-29,-0.054811846587235126,1.9200424095279813,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-05-31,0.07337697377510133,2.0609293110589983,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-06-30,0.004447605192628495,2.0700955109645047,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-07-29,0.09071267133939862,2.2578794046917925,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-08-31,-0.008343650976444201,2.2390404469921426,recovery,False,"CSX,WEN,AAPL","0.400,0.369,0.231",3
2005-09-30,-0.000959134918908425,2.2368929051145843,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2005-10-31,-0.015130856660384199,2.203046799202665,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2005-11-30,0.019112710477075544,2.2451529948432736,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2005-12-30,0.017675105630874002,2.2848363111846015,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2006-01-31,0.05631068881875835,2.4134970177055175,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2006-02-28,-0.0004458035812994819,2.412421072091569,recovery,False,"CL,PEG,EXC","0.288,0.312,0.400",3
2006-03-31,-0.015287874807953645,2.3755402807573636,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-04-28,0.004069465435694706,2.3852074598210065,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-05-31,-0.01784438270102942,2.34264490508661,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-06-30,0.004722444772662684,2.353707916272841,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-07-31,0.023441561629417285,2.408882505449798,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-08-31,0.10252163119547489,2.655845069266754,recovery,False,"NVDA,PEG,EXC","0.200,0.400,0.400",3
2006-09-29,0.0009506268284252281,2.6583697868417397,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2006-10-31,0.0674206299681819,2.8375987525589914,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2006-11-30,0.06055849882918345,3.0094394732935275,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2006-12-29,0.00040139994338720623,3.0106474621277344,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2007-01-31,0.0031988924549848437,3.020278199578954,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2007-02-28,-0.03065531841060429,2.9276906096822546,recovery,False,"NVDA,HPQ,WMB","0.200,0.400,0.400",3
2007-03-30,0.009761036962887062,2.9562679059392605,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-04-30,0.044273941192807906,3.0871535373570005,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-05-31,0.09023527292792602,3.365723679370822,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-06-29,0.00035410547322999725,3.3669155005470666,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-07-31,0.015966714681741524,3.4206740797018345,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-08-31,0.024295996271874058,3.5037827643895665,recovery,False,"NVDA,T,SCHW","0.200,0.400,0.400",3
2007-09-28,0.07890300713839937,3.7802417608595973,recovery,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2007-10-31,-0.04329148387890834,3.6165894856109677,recovery,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2007-11-30,-0.04548365820347745,3.4520937655851482,recovery,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2007-12-31,0.03644798589217508,3.5779156304516615,normal,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2008-01-31,-0.16509588169059985,2.987216494827666,normal,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2008-02-29,-0.10049505893218294,2.687015997136771,normal,False,"NVDA,AMZN,JCI","0.400,0.319,0.281",3
2008-03-31,-0.18345168577972715,2.194078382744936,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-04-30,0.08738798798133146,2.3858144780863495,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-05-30,-0.07494751980695565,2.207003600234251,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-06-30,-0.33920793739080246,1.4583704611847155,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-07-31,0.10712382686449365,1.6145966859729586,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-08-29,0.7229806145632492,2.781918790269474,normal,False,"MBI,MTG,SLM","0.364,0.324,0.313",3
2008-09-30,0.0,2.781918790269474,crash,True,,,0
2008-10-31,0.0,2.781918790269474,crash,True,,,0
2008-11-28,0.0,2.781918790269474,crash,True,,,0
2008-12-31,0.29900019120101823,3.6137130404657523,normal,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-01-30,-0.11023030095807258,3.2153723644391006,crash,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-02-27,-0.234457117487934,2.4615054282223463,crash,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-03-31,0.3804236955775797,3.3979204199109643,normal,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-04-30,0.47925440941403347,5.026388763991278,normal,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-05-29,0.9214504934377873,9.65795717078119,recovery,False,"MBI,GNW,THC","0.200,0.400,0.400",3
2009-06-30,-0.1469750545500583,8.238478388763497,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-07-31,0.5030062167365561,12.382484234761302,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-08-31,0.10136998359288227,13.637696458478178,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-09-30,0.3095205511126674,17.85884378221362,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-10-30,-0.0997956361710543,16.07660910568813,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-11-30,0.09229404981183464,17.560384467293904,recovery,False,"MTW,F,TGNA","0.364,0.267,0.369",3
2009-12-31,-0.013334484177671486,17.326225798460946,recovery,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-01-29,0.15663349930172646,20.040093174965733,recovery,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-02-26,0.022268388683441498,20.486353759038252,recovery,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-03-31,0.10384068512633736,22.613670769117302,recovery,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-04-30,0.0800187646524611,24.423188768319537,recovery,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-05-31,-0.09657103154561514,22.064616235329638,crash,False,"FITB,HBAN,SLM","0.304,0.313,0.383",3
2010-06-30,-0.09604419798194216,19.94543786522806,normal,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-07-30,0.04923385699690552,20.927428700825363,normal,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-08-31,-0.06370321948924101,19.594284116951243,normal,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-09-30,0.11691904684920416,21.88522913959768,recovery,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-10-29,0.03996572582374161,22.7598882069806,recovery,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-11-30,0.03944032173530048,23.65754552052339,recovery,False,"NVDA,HBAN,NDAQ","0.266,0.334,0.400",3
2010-12-31,0.03740487645116736,24.542453087856433,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-01-31,0.04807142369229221,25.722243748690982,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-02-28,0.017537532955284423,26.17334844611751,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-03-31,0.043612937857135214,27.314845065411184,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-04-29,0.022335366769910794,27.924932148210434,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-05-31,0.05903068840123826,29.57336011647716,recovery,False,"NFLX,JBL,AMZN","0.357,0.243,0.400",3
2011-06-30,0.008574026179955497,29.826922880345084,recovery,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-07-29,-0.038181770958348765,28.688078142535417,recovery,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-08-31,0.014794668138124287,29.112508738174807,normal,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-09-30,-0.014871460175405105,28.679563223868907,crash,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-10-31,0.13788654996982244,32.634089251449595,normal,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-11-30,3.6205358293060026e-05,32.63527078034351,normal,False,"NVDA,CMG,ORLY","0.213,0.387,0.400",3
2011-12-30,-0.022524392118683727,31.90018114438763,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-01-31,0.18433681345548114,37.780558885196676,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-02-29,-0.039956023575744376,36.27099798367496,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-03-30,-0.032348344808942844,35.09769123433457,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-04-30,-0.07719736254579727,32.388242039597195,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-05-31,-0.03424916623217553,31.278971754015092,recovery,False,"NFLX,NVDA,BBBY","0.298,0.302,0.400",3
2012-06-29,-0.07072350740010294,29.066813163702395,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-07-31,0.0052061581009549,29.218139588523545,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-08-31,0.006132999360789441,29.39733441994342,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-09-28,-0.012317197962009377,29.035241632337584,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-10-31,0.11969477084825439,32.51060822604393,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-11-30,0.01871898644972659,33.119173860899615,recovery,False,"NFLX,ORLY,FAST","0.200,0.400,0.400",3
2012-12-31,0.052400133631766294,34.85462299698445,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-01-31,0.24193711656826375,43.28724998394877,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-02-28,0.009457983640090581,43.69666008612147,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-03-28,0.03742127600932227,45.331844863889756,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-04-30,0.06051628083569378,48.075159518473015,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-05-31,0.1604091927719702,55.78685704921497,recovery,False,"AMD,NFLX,WY","0.373,0.227,0.400",3
2013-06-28,-0.05281811723118504,52.84030029363018,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-07-31,0.08133880688824008,57.13826727513038,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-08-30,-0.010957467130109871,56.512176589591704,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-09-30,0.033787309144319995,58.42157097044264,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-10-31,0.055922607730734444,61.688657566835964,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-11-29,0.05667221468984581,65.18469041239207,recovery,False,"CSX,NFLX,ABT","0.400,0.200,0.400",3
2013-12-31,0.04370484572067261,68.03357725021547,recovery,False,"MNST,NEE,CMG","0.277,0.400,0.323",3
2014-01-31,0.04162417614108635,70.86541885318664,recovery,False,"MNST,NEE,CMG","0.277,0.400,0.323",3
