date,regime,cum_deposits,active_tranches,cash_pool,total_nav,current_picks,current_weights
2003-09-30,recovery,1.0,1,0.0,0.999,"CSX,NVDA","0.500,0.500"
2003-10-31,recovery,2.0,2,0.0,2.0953721196954147,"MO,XEL","0.500,0.500"
2003-11-28,recovery,3.0,3,0.0,3.3107249114857775,"XEL,HAS","0.500,0.500"
2003-12-31,recovery,4.0,4,0.0,4.460740495714364,"MO,OXY","0.500,0.500"
2004-01-30,recovery,5.0,5,0.0,5.386955277717726,"CSX,CMS","0.500,0.500"
2004-02-27,recovery,6.0,6,0.0,6.512865922874281,"CMS,NVDA","0.600,0.400"
2004-03-31,recovery,7.0,6,0.0,7.646660392283337,"AAPL,MO","0.500,0.500"
2004-04-30,recovery,8.0,6,0.0,8.335512531472826,"NVDA,AAPL","0.400,0.600"
2004-05-31,recovery,9.0,6,0.0,9.534404153740752,"OXY,AAPL","0.600,0.400"
2004-06-30,recovery,10.0,6,0.0,11.238282331828062,"AAPL,TJX","0.500,0.500"
2004-07-30,normal,11.0,6,0.0,11.81061808486127,"AAPL,GLW","0.500,0.500"
2004-08-31,normal,12.0,6,0.0,12.87962286667307,"AAPL,SBUX","0.400,0.600"
2004-09-30,recovery,13.0,6,0.0,15.104026484831042,"AAPL,VLO","0.500,0.500"
2004-10-29,recovery,14.0,6,0.0,19.392891190579274,"AAPL,SRE","0.400,0.600"
2004-11-30,recovery,15.0,6,0.0,23.92210482159599,"NEE,FE","0.500,0.500"
2004-12-31,recovery,16.0,6,0.0,24.56973680443219,"VFC,ASH","0.500,0.500"
2005-01-31,recovery,17.0,6,0.0,27.385744118255396,"CSX,AAPL","0.600,0.400"
2005-02-28,recovery,18.0,6,0.0,31.69037130726894,"NVDA,CSX","0.400,0.600"
2005-03-31,recovery,19.0,6,0.0,32.02516450670602,"CSX,WEN","0.600,0.400"
2005-04-29,recovery,20.0,6,0.0,31.91040746151546,"CSX,NEE","0.500,0.500"
2005-05-31,recovery,21.0,6,0.0,34.38518297390441,"EXC,PEG","0.600,0.400"
2005-06-30,recovery,22.0,6,0.0,36.61007333870285,"AAPL,CSX","0.400,0.600"
2005-07-29,recovery,23.0,6,0.0,40.10175723706355,"CSX,CMS","0.500,0.500"
2005-08-31,recovery,24.0,6,0.0,40.90345180549487,"CSX,CMS","0.600,0.400"
2005-09-30,recovery,25.0,6,0.0,43.93459383821031,"CL,PEG","0.500,0.500"
2005-10-31,recovery,26.0,6,0.0,43.866595559816645,"NEE,PEG","0.600,0.400"
2005-11-30,recovery,27.0,6,0.0,45.96472171708703,"CSX,PEG","0.600,0.400"
2005-12-30,recovery,28.0,6,0.0,48.508876979687535,"CSX,NEE","0.500,0.500"
2006-01-31,recovery,29.0,6,0.0,51.35039644817628,"NVDA,CSX","0.400,0.600"
2006-02-28,recovery,30.0,6,0.0,53.05878551156621,"WMB,NVDA","0.600,0.400"
2006-03-31,recovery,31.0,6,0.0,55.522049280895835,"NVDA,PEG","0.400,0.600"
2006-04-28,recovery,32.0,6,0.0,58.802098618974284,"NVDA,CSX","0.400,0.600"
2006-05-31,recovery,33.0,6,0.0,56.26420110600577,"NVDA,CSX","0.400,0.600"
2006-06-30,recovery,34.0,6,0.0,57.9797917019374,"NVDA,CSX","0.400,0.600"
2006-07-31,recovery,35.0,6,0.0,56.608341668678534,"AMZN,CSX","0.400,0.600"
2006-08-31,recovery,36.0,6,0.0,64.2800109168541,"CSX,MO","0.400,0.600"
2006-09-29,recovery,37.0,6,0.0,66.63181838124402,"NVDA,HPQ","0.400,0.600"
2006-10-31,recovery,38.0,6,0.0,75.38144700370503,"NVDA,HPQ","0.400,0.600"
2006-11-30,recovery,39.0,6,0.0,78.85772377555335,"NVDA,T","0.400,0.600"
2006-12-29,recovery,40.0,6,0.0,80.35684804139493,"CSX,T","0.400,0.600"
2007-01-31,recovery,41.0,6,0.0,81.57036863878128,"NVDA,CFC","0.500,0.500"
2007-02-28,recovery,42.0,6,0.0,80.91822711531165,"NVDA,CMCSA","0.400,0.600"
2007-03-30,recovery,43.0,6,0.0,82.44151701044737,"NVDA,T","0.400,0.600"
2007-04-30,recovery,44.0,6,0.0,87.81768965222265,"NVDA,AMZN","0.500,0.500"
2007-05-31,recovery,45.0,6,0.0,87.80260418001501,"AMZN,MAT","0.400,0.600"
2007-06-29,recovery,46.0,6,0.0,92.71183521429319,"AMZN,NVDA","0.400,0.600"
2007-07-31,recovery,47.0,6,0.0,99.90427233719659,"NVDA,AMZN","0.600,0.400"
2007-08-31,recovery,48.0,6,0.0,106.37921295754336,"NVDA,AMZN","0.500,0.500"
2007-09-28,recovery,49.0,6,0.0,118.12238014089212,"NVDA,AMZN","0.500,0.500"
2007-10-31,recovery,50.0,6,0.0,114.47047739695965,"AMZN,JCI","0.500,0.500"
2007-11-30,recovery,51.0,6,0.0,111.35911732928601,"NVDA,AMZN","0.600,0.400"
2007-12-31,normal,52.0,6,0.0,117.31683623654003,"AMZN,NVDA","0.400,0.600"
2008-01-31,normal,53.0,6,0.0,94.54746848720167,"MBI,MTG","0.500,0.500"
2008-02-29,normal,54.0,6,0.0,82.50374364674863,"MBI,MTG","0.500,0.500"
2008-03-31,normal,55.0,6,0.0,82.06971782719089,"MBI,MTG","0.500,0.500"
2008-04-30,normal,56.0,6,0.0,87.60835018064138,"MBI,FHN","0.500,0.500"
2008-05-30,normal,57.0,6,0.0,81.94116299465801,"MBI,MTG","0.500,0.500"
2008-06-30,normal,58.0,6,0.0,55.467005065155675,"MTG,MBI","0.500,0.500"
2008-07-31,normal,59.0,6,0.0,68.43543646927887,"FMCC,MTG","0.600,0.400"
2008-08-29,normal,60.0,6,0.0,134.21743232831864,"FMCC,FNMA","0.500,0.500"
2008-09-30,crash,61.0,5,13.5981531493198,97.9369551773628,,
2008-10-31,crash,62.0,4,36.41960107039627,82.56514382641102,,
2008-11-28,crash,63.0,3,45.971992603105136,67.43256056668473,,
2008-12-31,normal,64.0,3,0.0,64.69274085457425,"MBI,GNW","0.400,0.600"
2009-01-30,crash,65.0,2,1.9936800970839226,57.152097797114216,,
2009-02-27,crash,66.0,1,3.9281181667268177,36.420852676412764,,
2009-03-31,normal,67.0,2,0.0,57.63024922324071,"GNW,TGNA","0.400,0.600"
2009-04-30,normal,68.0,3,0.0,68.33952793645952,"GNW,FITB","0.500,0.500"
2009-05-29,recovery,69.0,4,0.0,132.3635679280563,"RF,GNW","0.600,0.400"
2009-06-30,recovery,70.0,4,0.0,134.23139392674418,"MTW,F","0.500,0.500"
2009-07-31,recovery,71.0,5,0.0,169.36950916087565,"KIM,HBAN","0.500,0.500"
2009-08-31,recovery,72.0,6,0.0,179.48342170071993,"HBAN,FITB","0.500,0.500"
2009-09-30,recovery,73.0,6,0.0,215.81444612287197,"HBAN,FITB","0.500,0.500"
2009-10-30,recovery,74.0,6,0.0,205.3380524848293,"HBAN,BAC","0.500,0.500"
2009-11-30,recovery,75.0,6,0.0,234.86979884676904,"HBAN,FITB","0.500,0.500"
2009-12-31,recovery,76.0,6,0.0,246.93692130573075,"FITB,HBAN","0.500,0.500"
2010-01-29,recovery,77.0,6,0.0,319.6621108429702,"NVDA,LNC","0.600,0.400"
2010-02-26,recovery,78.0,6,0.0,318.75558249817976,"NVDA,RF","0.500,0.500"
2010-03-31,recovery,79.0,6,0.0,356.986903417417,"CAG,NVDA","0.600,0.400"
2010-04-30,recovery,80.0,6,0.0,411.99305156159875,"PFG,HBAN","0.500,0.500"
2010-05-31,crash,81.0,5,4.736073887412408,370.36698125839564,,
2010-06-30,normal,82.0,5,0.0,340.77957072907736,"NVDA,HBAN","0.500,0.500"
2010-07-30,normal,83.0,5,0.0,340.88763053477066,"HBAN,KDP","0.400,0.600"
2010-08-31,normal,84.0,5,0.0,320.63466895635736,"NVDA,HST","0.400,0.600"
2010-09-30,recovery,85.0,5,0.0,370.44834562675396,"HST,NVDA","0.500,0.500"
2010-10-29,recovery,86.0,5,0.0,378.0043937194084,"HST,AMZN","0.500,0.500"
2010-11-30,recovery,87.0,6,0.0,410.76678383514445,"AMZN,ORLY","0.400,0.600"
2010-12-31,recovery,88.0,6,0.0,470.8994380632211,"NFLX,JBL","0.500,0.500"
2011-01-31,recovery,89.0,6,0.0,531.707524831333,"NVDA,ORLY","0.400,0.600"
2011-02-28,recovery,90.0,6,0.0,535.180067948024,"GME,NFLX","0.500,0.500"
2011-03-31,recovery,91.0,6,0.0,556.4223266180816,"BBY,ZION","0.500,0.500"
2011-04-29,recovery,92.0,6,0.0,549.7910484911429,"RF,NI","0.400,0.600"
2011-05-31,recovery,93.0,6,0.0,615.2580595367211,"ORLY,KDP","0.500,0.500"
2011-06-30,recovery,94.0,6,0.0,591.2055185056422,"NVDA,CMG","0.400,0.600"
2011-07-29,recovery,95.0,6,0.0,575.0909482777475,"CMG,F","0.500,0.500"
2011-08-31,normal,96.0,6,0.0,550.9407485491395,"KDP,NI","0.500,0.500"
2011-09-30,crash,97.0,5,33.92975640517611,525.0649639258806,,
2011-10-31,normal,98.0,5,0.0,590.7419504207514,"MU,GNW","0.400,0.600"
2011-11-30,normal,99.0,5,0.0,589.7158740884729,"NFLX,TLAB","0.400,0.600"
2011-12-30,recovery,100.0,5,0.0,585.0187142006504,"NFLX,NVDA","0.500,0.500"
2012-01-31,recovery,101.0,5,0.0,805.1484026240125,"PHM,BBBY","0.400,0.600"
2012-02-29,recovery,102.0,5,0.0,786.5447410222504,"BBBY,NVDA","0.500,0.500"
2012-03-30,recovery,103.0,6,0.0,802.7703216498944,"NI,BBBY","0.600,0.400"
2012-04-30,recovery,104.0,6,0.0,612.4256647484448,"NFLX,NVDA","0.400,0.600"
2012-05-31,recovery,105.0,6,0.0,534.7403030705457,"NFLX,APH","0.400,0.600"
2012-06-29,recovery,106.0,6,0.0,585.9781140001301,"NFLX,ORLY","0.400,0.600"
2012-07-31,recovery,107.0,6,0.0,557.1875477045746,"MU,CBRE","0.500,0.500"
2012-08-31,recovery,108.0,6,0.0,566.9736244369034,"LRCX,NFLX","0.600,0.400"
2012-09-28,recovery,109.0,6,0.0,543.4991943327387,"LYB,DHI","0.400,0.600"
2012-10-31,recovery,110.0,6,0.0,633.711564332736,"AMD,STZ","0.500,0.500"
2012-11-30,recovery,111.0,6,0.0,675.5766528440323,"VLO,AMD","0.600,0.400"
2012-12-31,recovery,112.0,6,0.0,695.6725377622153,"AMD,NFLX","0.600,0.400"
2013-01-31,recovery,113.0,6,0.0,929.863330140721,"MKC,NFLX","0.600,0.400"
2013-02-28,recovery,114.0,6,0.0,984.0263642035163,"OKE,HRL","0.500,0.500"
2013-03-28,recovery,115.0,6,0.0,1003.2636794094399,"KDP,NFLX","0.600,0.400"
2013-04-30,recovery,116.0,6,0.0,1122.5029868287445,"HRL,NFLX","0.600,0.400"
2013-05-31,recovery,117.0,6,0.0,1330.8902177426087,"NVDA,GME","0.600,0.400"
2013-06-28,recovery,118.0,6,0.0,1298.9407947884806,"CSX,NFLX","0.600,0.400"
2013-07-31,recovery,119.0,6,0.0,1439.1039137275213,"AMD,CSX","0.400,0.600"
2013-08-30,recovery,120.0,6,0.0,1529.9411547333427,"AMD,ABT","0.400,0.600"
2013-09-30,recovery,121.0,6,0.0,1629.9544293920019,"MNST,CSX","0.400,0.600"
2013-10-31,recovery,122.0,6,0.0,1673.7344752190716,"MNST,ORLY","0.400,0.600"
2013-11-29,recovery,123.0,6,0.0,1818.1528333651227,"ORLY,D","0.500,0.500"
2013-12-31,recovery,124.0,6,0.0,1878.1885848759525,"MNST,NEE","0.400,0.600"
2014-01-31,recovery,125.0,6,0.0,1953.8492106456695,"NFLX,NVDA","0.400,0.600"
2014-02-28,recovery,126.0,6,0.0,2036.7606079017328,"NVDA,NFLX","0.600,0.400"
2014-03-31,recovery,127.0,6,0.0,2034.1272910034313,"DAL,NFLX","0.500,0.500"
2014-04-30,recovery,128.0,6,0.0,2059.5708407293628,"ORLY,NFLX","0.600,0.400"
2014-05-30,recovery,129.0,6,0.0,2081.564932007671,"KDP,AVGO","0.600,0.400"
2014-06-30,recovery,130.0,6,0.0,2164.4278794604975,"NFLX,NVDA","0.400,0.600"
2014-07-31,recovery,131.0,6,0.0,2061.286504292009,"NVDA,NFLX","0.600,0.400"
2014-08-29,recovery,132.0,6,0.0,2308.718857997728,"NFLX,MNST","0.400,0.600"
2014-09-30,recovery,133.0,6,0.0,2191.776206052003,"LUV,NFLX","0.600,0.400"
2014-10-31,recovery,134.0,6,0.0,2161.342218962375,"MU,GME","0.600,0.400"
2014-11-30,recovery,135.0,6,0.0,2182.0030398442104,"COL,NVDA","0.400,0.600"
2014-12-31,recovery,136.0,6,0.0,2106.7043747718876,"BBBY,GNW","0.500,0.500"
2015-01-31,recovery,137.0,6,0.0,1860.7878725156806,"CSX,AMAT","0.600,0.400"
2015-02-28,recovery,138.0,6,0.0,1974.059948086769,"NVDA,COL","0.600,0.400"
2015-03-31,recovery,139.0,6,0.0,1980.4639291147153,"COL,NVDA","0.400,0.600"
2015-04-30,recovery,140.0,6,0.0,2048.504873592813,"NVDA,AVGO","0.500,0.500"
2015-05-29,recovery,141.0,6,0.0,1964.2412659901015,"NFLX,NVDA","0.400,0.600"
2015-06-30,recovery,142.0,6,0.0,1941.0901118640618,"NFLX,NVDA","0.400,0.600"
2015-07-31,recovery,143.0,6,0.0,2076.6734232622,"NFLX,COL","0.600,0.400"
2015-08-31,normal,144.0,6,0.0,2231.603065114234,"COL,TGNA","0.400,0.600"
2015-09-30,normal,145.0,6,0.0,2261.1343294606095,"NFLX,GME","0.400,0.600"
2015-10-30,recovery,146.0,6,0.0,2511.10366883642,"NVDA,GNW","0.600,0.400"
2015-11-30,recovery,147.0,6,0.0,2816.992352861472,"NVDA,COL","0.600,0.400"
2015-12-31,normal,148.0,6,0.0,2792.6064328333628,"NVDA,M","0.500,0.500"
2016-01-29,normal,149.0,6,0.0,2816.3715153718535,"NVDA,FCX","0.600,0.400"
2016-02-29,normal,150.0,6,0.0,3007.17867092333,"NVDA,MU","0.500,0.500"
2016-03-31,recovery,151.0,6,0.0,3248.6649107662847,"COL,NVDA","0.500,0.500"
2016-04-29,recovery,152.0,6,0.0,3096.2049734900024,"NVDA,COL","0.500,0.500"
2016-05-31,recovery,153.0,6,0.0,3310.6438392484242,"NVDA,COL","0.600,0.400"
2016-06-30,recovery,154.0,6,0.0,3352.0145322580165,"COL,NVDA","0.500,0.500"
2016-07-29,recovery,155.0,6,0.0,3882.159499415025,"NVDA,COL","0.500,0.500"
2016-08-31,recovery,156.0,6,0.0,3830.678173818236,"NVDA,AVGO","0.400,0.600"
2016-09-30,recovery,157.0,6,0.0,4036.723637406639,"NVDA,MNST","0.400,0.600"
2016-10-31,recovery,158.0,6,0.0,3701.6449553578896,"NVDA,COL","0.500,0.500"
2016-11-30,recovery,159.0,6,0.0,4677.263484122635,"NVDA,LKQ","0.400,0.600"
2016-12-30,recovery,160.0,6,0.0,4961.599238446573,"NVDA,COL","0.600,0.400"
2017-01-31,recovery,161.0,6,0.0,5227.704467481775,"NVDA,NAVI","0.500,0.500"
2017-02-28,recovery,162.0,6,0.0,4832.52823013578,"NVDA,COL","0.600,0.400"
2017-03-31,recovery,163.0,6,0.0,4845.2953527222035,"NVDA,KDP","0.400,0.600"
2017-04-28,recovery,164.0,6,0.0,4622.4835135734265,"COL,NVDA","0.400,0.600"
2017-05-31,recovery,165.0,6,0.0,5545.555267363009,"COL,NVDA","0.500,0.500"
