,0
2012-10-31,-0.011976583029405593
2012-11-30,-0.01084936048999385
2012-12-31,-0.009585378927083924
2013-01-31,0.08539232042747398
2013-02-28,0.01792207978239979
2013-03-31,0.10982956713984232
2013-04-30,0.06382483140325704
2013-05-31,0.06165050270893238
2013-06-30,0.0011133827177621056
2013-07-31,0.07288419145087233
2013-08-31,0.006345062427723814
2013-09-30,0.05926066459290953
2013-10-31,0.033056783018285
2013-11-30,0.054241475148565844
2013-12-31,0.05409485690292726
2014-01-31,-0.0020311578292874213
2014-02-28,0.049251823731392766
2014-03-31,0.06484307263634917
2014-04-30,0.007987723278673144
2014-05-31,-0.014074646721693227
2014-06-30,0.08611318319548744
2014-07-31,-0.03058205128181305
2014-08-31,0.011790077684540436
2014-09-30,-0.004487420595985797
2014-10-31,0.027870652440420307
2014-11-30,0.05188860129815568
2014-12-31,0.020579841135263788
2015-01-31,-0.029324429345148822
2015-02-28,0.08405639025184078
2015-03-31,-0.008428933523076236
2015-04-30,-0.048724394299488896
2015-05-31,-0.03582759450225329
2015-06-30,-0.015037949838036153
2015-07-31,-0.03971445005024058
2015-08-31,-0.03702523469799649
2015-09-30,-0.020782879990518532
2015-10-31,0.0028333333333333335
2015-11-30,0.014597128209671054
2015-12-31,-0.0244303056123113
2016-01-31,-0.09644976947761937
2016-02-29,0.04804633938759342
2016-03-31,0.04823240554847167
2016-04-30,0.0016518709664787485
2016-05-31,-0.033804848047915684
2016-06-30,0.043269956317236916
2016-07-31,-0.012803434697720493
2016-08-31,-0.03317477110630629
2016-09-30,-0.006655060927537721
2016-10-31,0.012742443678568768
2016-11-30,0.04301040059627415
2016-12-31,0.012533049951902336
2017-01-31,-0.03949313997759666
2017-02-28,-0.02177534302983282
2017-03-31,-0.016770638426658012
2017-04-30,0.05217083397926203
2017-05-31,0.044542414533726205
2017-06-30,-0.005558961578587595
2017-07-31,-0.021163367942272027
2017-08-31,-0.015283142785890895
2017-09-30,0.01639633979650242
2017-10-31,0.08598772859880062
2017-11-30,-0.052496126514752516
2017-12-31,0.0063560169371527095
2018-01-31,0.13203629425998675
2018-02-28,-0.039812148250757226
2018-03-31,-0.006448144934728153
2018-04-30,0.004673324817099257
2018-05-31,0.015203334534177179
2018-06-30,-0.005677949569318144
2018-07-31,-0.00741052483272549
2018-08-31,0.04518701656829405
2018-09-30,0.015471196898975617
2018-10-31,-0.03214224316057153
2018-11-30,0.04803158066741205
2018-12-31,-0.07897530058576747
2019-01-31,0.0028333333333333335
2019-02-28,0.0944809729873842
2019-03-31,-0.03688618209790821
2019-04-30,0.05301939469366708
2019-05-31,-0.07497418867067943
2019-06-30,0.029574113409822595
2019-07-31,-0.08843586042573182
2019-08-31,-0.00582287835186553
2019-09-30,0.023057262476501566
2019-10-31,0.039399753703319974
2019-11-30,0.012710357224674248
2019-12-31,0.02640089556324543
2020-01-31,-0.13450790644428207
2020-02-29,-0.11143479665663727
2020-03-31,0.01146316282322535
2020-04-30,0.0028333333333333335
2020-05-31,0.058654580855327834
2020-06-30,0.07848996919551865
2020-07-31,0.0979963961059113
2020-08-31,0.04364489692262652
2020-09-30,-0.06359507679552023
2020-10-31,-0.03385566244389741
2020-11-30,0.18764983054393636
2020-12-31,0.04849430585327885
2021-01-31,-0.004976566360922029
2021-02-28,0.07738137650550621
2021-03-31,0.008083420567226036
2021-04-30,0.01040594607329833
2021-05-31,0.042701911312473986
2021-06-30,0.10254901951681589
2021-07-31,0.028505446126761907
2021-08-31,0.05609943421647959
2021-09-30,-0.02738423547125054
2021-10-31,0.05638433648972344
2021-11-30,-0.026186781095104486
2021-12-31,0.01679498106004832
2022-01-31,-0.02963242457595864
2022-02-28,0.02628251980691665
2022-03-31,0.17779522214398785
2022-04-30,-0.015564617468053524
2022-05-31,-0.03786131240176434
2022-06-30,0.0028333333333333335
2022-07-31,0.0033333333333333335
2022-08-31,-0.042471977471980706
2022-09-30,0.0028333333333333335
2022-10-31,0.0033333333333333335
2022-11-30,0.04083027854218947
2022-12-31,-0.036170329865021514
2023-01-31,0.11128135765538788
2023-02-28,0.011370460599531028
2023-03-31,-0.03258137107478768
2023-04-30,0.023047371635174785
2023-05-31,-0.0428383267580309
2023-06-30,0.07040586201891193
2023-07-31,-0.031227359945548518
2023-08-31,0.01703573794688825
2023-09-30,-0.04260020155767818
2023-10-31,-0.010852915735566382
2023-11-30,0.08434899417067265
2023-12-31,-0.0002064513629776606
2024-01-31,-0.052837145952309074
