,ret_m
2003-02-28,0.0
2003-03-31,0.0
2003-04-30,0.0
2003-05-31,0.0
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.010089186591218713
2003-11-30,0.12172993117538655
2003-12-31,0.08210757613433217
2004-01-31,0.02285134834756497
2004-02-29,0.03175061395219947
2004-03-31,0.020687705944499868
2004-04-30,-0.01083597360108346
2004-05-31,0.02082524751045689
2004-06-30,0.014496542820109815
2004-07-31,-0.04605443484547045
2004-08-31,0.01714584622184634
2004-09-30,0.003746404686920446
2004-10-31,0.02857841009152584
2004-11-30,0.04981166659259406
2004-12-31,0.0516600404110954
2005-01-31,-0.027265968614184066
2005-02-28,0.019875789330430438
2005-03-31,-0.00790412406466201
2005-04-30,-0.02274018704329628
2005-05-31,0.04167932960406673
2005-06-30,0.016584960208394284
2005-07-31,0.04665277287996461
2005-08-31,-0.01492554001398394
2005-09-30,0.021357587620715934
2005-10-31,0.0025615826395113395
2005-11-30,0.025620658866253976
2005-12-31,0.00208312845587022
2006-01-31,0.03680590236318859
2006-02-28,0.014950275543688774
2006-03-31,0.019663271387405423
2006-04-30,0.013617529130542705
2006-05-31,-0.0339173915086608
2006-06-30,0.0030609155905854113
2006-07-31,0.002734189283763566
2006-08-31,0.03667714022291624
2006-09-30,0.03722905571564561
2006-10-31,0.029605800414915784
2006-11-30,0.015430386236504168
2006-12-31,0.0035299880788979277
2007-01-31,0.01132652460967254
2007-02-28,-0.0013648480190264767
2007-03-31,0.005633685452198778
2007-04-30,0.04024766075792674
2007-05-31,0.029240400823956847
2007-06-30,-0.015924781616610928
2007-07-31,-0.03844842559154127
2007-08-31,0.015858171675088073
2007-09-30,0.02978230032929119
2007-10-31,0.026438445318069492
2007-11-30,-0.032810217854732704
2007-12-31,-0.017356171571110912
2008-01-31,-0.058378835833202136
2008-02-29,-0.03041090731288476
2008-03-31,-0.0018029905055322315
2008-04-30,0.048417062727932336
2008-05-31,0.026383052025634735
2008-06-30,-0.08561176945851001
2008-07-31,0.009742014245359698
2008-08-31,0.018386219999499298
2008-09-30,-0.0676665320497567
2008-10-31,-0.1727143033187999
2008-11-30,-0.06029439572392581
2008-12-31,0.026320131931916402
2009-01-31,-0.09191751383251612
2009-02-28,-0.09941725771083043
2009-03-31,0.0900629551920451
2009-04-30,0.09465429655354929
2009-05-31,0.037746766647660746
2009-06-30,0.006549526069160816
2009-07-31,0.06590677516885401
2009-08-31,0.02932616095712204
2009-09-30,0.03194206386426268
2009-10-31,-0.023067492928813382
2009-11-30,0.054000147117480024
2009-12-31,0.030290145104608257
2010-01-31,-0.024218801045529537
2010-02-28,0.03204513281990695
2010-03-31,0.054555147066358556
2010-04-30,0.02827658469530947
2010-05-31,-0.06752469164219677
2010-06-30,-0.05415008953529232
2010-07-31,0.0656305035962641
2010-08-31,-0.03965997922833242
2010-09-30,0.08990688211808417
2010-10-31,0.03652799018410646
2010-11-30,-0.004945183438883616
2010-12-31,0.0607635696865545
2011-01-31,0.019362591656657324
2011-02-28,0.030885504925353136
2011-03-31,0.004562650742331531
2011-04-30,0.029232675375491457
2011-05-31,0.0015960004137560713
2011-06-30,-0.017959179754268195
2011-07-31,-0.03788311348574336
2011-08-31,-0.045620827610781456
2011-09-30,-0.0633095963881043
2011-10-31,0.11057435333329768
2011-11-30,0.005756491877798808
2011-12-31,0.006173715997555229
2012-01-31,0.043769173723203325
2012-02-29,0.03549315360594352
2012-03-31,0.02999262071387987
2012-04-30,0.0021857522627437564
2012-05-31,-0.049622214300215184
2012-06-30,0.03123106090158423
2012-07-31,0.012170359821215726
2012-08-31,0.017970876697759985
2012-09-30,0.023770352337893375
2012-10-31,-0.006814256210547209
2012-11-30,0.012098822457840441
2012-12-31,0.010326459157617762
2013-01-31,0.058990630283644485
2013-02-28,0.019106884859995343
2013-03-31,0.049999209302136416
2013-04-30,0.01915979220722841
2013-05-31,0.019034175073731285
2013-06-30,-0.009120638442318807
2013-07-31,0.05118448592218283
2013-08-31,-0.03195404456860029
2013-09-30,0.03673822746611499
2013-10-31,0.044985281801244614
2013-11-30,0.031665890488900006
2013-12-31,0.025571252881167128
2014-01-31,-0.026521062886200153
2014-02-28,0.04836941108799864
2014-03-31,0.005908774456035548
2014-04-30,0.0014756634776564859
2014-05-31,0.023721753402518475
2014-06-30,0.01888058368234624
2014-07-31,-0.017094850304806286
2014-08-31,0.04982276332769131
2014-09-30,-0.017956700237975798
2014-10-31,0.0393877434314045
2014-11-30,0.029430945366105687
2014-12-31,0.0061092637368085345
2015-01-31,-0.01982790990292005
2015-02-28,0.059437088280679395
2015-03-31,-0.0007322975837439349
2015-04-30,-0.011281077239886583
2015-05-31,0.02005238935805953
2015-06-30,-0.012338799131176303
2015-07-31,0.02523110830715458
2015-08-31,-0.056697037775856884
2015-09-30,-0.01722223850758986
2015-10-31,0.0651505724571293
2015-11-30,0.0070105545847634065
2015-12-31,-0.0159982320058899
2016-01-31,-0.05114863466110897
2016-02-29,0.010557186466034763
2016-03-31,0.06752043022382415
2016-04-30,0.0012248125908107532
2016-05-31,0.022642752141391664
2016-06-30,0.00681866930471986
2016-07-31,0.029904379416738402
2016-08-31,-0.0003564796383783708
2016-09-30,-0.003648103806445868
2016-10-31,-0.021495331054806166
2016-11-30,0.04904194778030546
2016-12-31,0.018202792545946922
2017-01-31,0.018067733935877905
2017-02-28,0.03432728400724727
2017-03-31,0.00042468998476974384
2017-04-30,0.008412959731421976
2017-05-31,0.018523107929907523
2017-06-30,0.009062877417267634
2017-07-31,0.01950636316199228
2017-08-31,-6.435808858673564e-05
2017-09-30,0.026576678738618797
2017-10-31,0.02353991642597153
2017-11-30,0.038273337599451285
2017-12-31,0.007884098501546699
2018-01-31,0.05819139293711517
2018-02-28,-0.03846261101253723
2018-03-31,-0.012603907935475722
2018-04-30,0.0007289099181715386
2018-05-31,0.01663394077898439
2018-06-30,0.007332408321378159
2018-07-31,0.03772613107316025
2018-08-31,0.029003898374337256
2018-09-30,0.005739876733804383
2018-10-31,-0.07622756003755582
2018-11-30,0.023946098789586978
2018-12-31,-0.09012317065109099
2019-01-31,0.08232458367865858
2019-02-28,0.041670957725352675
2019-03-31,0.01523530012356833
2019-04-30,0.034069158198705596
2019-05-31,-0.055456584910900775
2019-06-30,0.06924519962896669
2019-07-31,0.014917583810373447
2019-08-31,-0.012407755714983093
2019-09-30,0.020383706039930338
2019-10-31,0.008479492310083492
2019-11-30,0.03659980290857212
2019-12-31,0.023184856769156603
2020-01-31,-0.006199442227118879
2020-02-29,-0.07902975955387526
2020-03-31,-0.14037988757569653
2020-04-30,0.12162874488321429
2020-05-31,0.056793261438917275
2020-06-30,0.008682667343276274
2020-07-31,0.05459624282232922
2020-08-31,0.05472242937382754
2020-09-30,-0.018325395602098227
2020-10-31,-0.025237977442687076
2020-11-30,0.11195969441136078
2020-12-31,0.028410359855274958
2021-01-31,-0.015955847881883534
2021-02-28,0.036941697644917504
2021-03-31,0.05843539778675155
2021-04-30,0.053334492604707906
2021-05-31,0.01856073345726683
2021-06-30,0.016033008357606127
2021-07-31,0.019176900006396602
2021-08-31,0.029871101853025328
2021-09-30,-0.048517028864697775
2021-10-31,0.0744719605093076
2021-11-30,0.006203698929880819
2021-12-31,0.04978917353968004
2022-01-31,-0.06627583686792315
2022-02-28,-0.022767414057539015
2022-03-31,0.03126829146238497
2022-04-30,-0.07735326645454133
2022-05-31,0.013735286388234735
2022-06-30,-0.08124968595936333
2022-07-31,0.08284988535256366
2022-08-31,-0.03674143603048441
2022-09-30,-0.08804459685558796
2022-10-31,0.10143290117335457
2022-11-30,0.0698935551165949
2022-12-31,-0.04680459657785385
2023-01-31,0.05375439544239313
2023-02-28,-0.019816374286918292
2023-03-31,0.02384176950650896
2023-04-30,0.009366951701033965
2023-05-31,-0.00038855443263974276
2023-06-30,0.0756161067253942
2023-07-31,0.03580543324540342
2023-08-31,-0.009529806691510712
2023-09-30,-0.05222751233563305
2023-10-31,-0.027205526475509445
2023-11-30,0.09059119670747928
2023-12-31,0.05390507155394508
2024-01-31,0.036666483417993945
2024-02-29,0.07651568260316743
2024-03-31,0.05994682560241715
2024-04-30,-0.04780776627397254
2024-05-31,0.07126745318869365
2024-06-30,0.03900994144949621
2024-07-31,0.019172234139578803
2024-08-31,0.02905507846970523
2024-09-30,0.018394959629909557
2024-10-31,0.005195865007172618
2024-11-30,0.05821070930401495
2024-12-31,-0.05235870279723731
2025-01-31,0.0008848515072661378
2025-02-28,0.011183946563601
2025-03-31,-0.052263770145787536
2025-04-30,-0.008416657514676018
2025-05-31,0.08135546828114948
2025-06-30,0.06511147419100527
2025-07-31,0.04106828344274294
2025-08-31,0.01121121929463742
2025-09-30,0.03390471872179979
2025-10-31,0.015308321478189502
2025-11-30,-0.02309567251665401
2025-12-31,0.010396087060327686
2026-01-31,0.03135140617235299
2026-02-28,0.004784081004881147
2026-03-31,-0.05507559994788358
2026-04-30,0.0005437093555797912
2026-05-31,0.0001159631342444456
