ticker,score,asof,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,beta_2y,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,vol_3m,vol_6m,vol_contraction,vol_expansion_24m,rs_3m_spy,rs_6m_spy,rs_12m_spy,rs_3m_zscore,mom_accel,mom_consistency_12m,dist_from_low_1y,near_52wh_60d,bb_width_pct,bb_width_contraction,drawdown_age_days,log_price,multibagger_ratio_24m,trend_slope_252,mom_3y,pullback_3y,excess_5y_logret,mom_5y,pullback_5y,ret__hold_forever,days__hold_forever,ret__fixed_1y,days__fixed_1y,ret__fixed_2y,days__fixed_2y,ret__fixed_3y,days__fixed_3y,ret__fixed_5y,days__fixed_5y,ret__trail_25,days__trail_25,ret__trail_35,days__trail_35,ret__trail_50,days__trail_50,ret__stop_30,days__stop_30,ret__trail35_or_3y,days__trail35_or_3y,ret__trail50_or_5y,days__trail50_or_5y,ret__tp100,days__tp100,ret__tp200,days__tp200
ODFL,4.824842627761644,2003-04-30,-0.05257127053453492,-0.05257127053453492,0.9144188316803612,0.8550074738415545,1.1620726103299268,0.533393916821467,0.08118634252374068,0.49589129474771526,0.050364198695669105,-0.017480944085469075,0.06784514278113818,0.34582014449726817,0.08640090808818979,1.0,54.85685211983169,1.0,0.8095238095238095,1.7732929679590028,0.05257127053453492,1.3826385039345677,2.093285491946985,0.055488364348203145,0.0,1.7732929679590028,0.8793605458482087,0.49589129474771526,0.4141002793760544,0.26421353563876626,-0.1333320258521714,1.9816209492812065,0.9070065112979298,30,0.47441610084958274,0.4150444942241904,0.9541854153202584,1.0021431869948438,0.01101852078186627,0.5098769287622635,1.2761935822016164,0.027378162684195288,-1.0430911973962842,0.8181818181818182,1.4562953237569483,1.0,0.12142627167951835,0.6779240450750412,5.0,0.32399363307410994,5.909411033134874,1.0063985707938947,2.422968161200139,-0.05257127053453492,,,-0.05257127053453492,132.02103018653472,5969,0.6090169519748072,252,1.249321235162629,504,1.7317550707324654,756,2.1195356316991454,1260,0.9168424784462095,510,1.5353208509528984,944,0.9378767669467714,1441,132.02103018653472,5969,1.7317550707324654,756,2.1195356316991454,1260,1.0213360944569043,303,2.0798395327245354,772
NTES,9.23087282773488,2003-05-30,-0.0076805186577096896,-0.0076805186577096896,0.9920127513649255,0.5373665480427047,18.07200441322573,1.8861986043901258,1.9151625441936106,1.0763172903397682,0.0875417738008537,0.3548654254442962,-0.2673236516434425,1.6244265795235067,0.44101212961377634,1.0,69.79435365967382,1.0,0.9007936507936508,3.565235769743501,0.0076805186577096896,1.2535821199417114,19.062113840875462,0.007739965607971744,0.0,3.565235769743501,3.8373249031127425,1.0763172903397682,0.9356142842618539,1.3698981143470395,-0.3750002117347342,3.65305957564651,0.9350977970994022,222,0.9096764335092229,0.9615109709671281,0.846863241715558,0.9756844773290877,1.7487042557693813,2.8475048199727113,24.869032549695895,5.237485653417711,-22.924836829206967,0.8181818181818182,24.839999373400577,1.0,0.40417808440185116,0.864488369410632,1.0,0.22600514898867757,7.100680411743127,3.2588772832557042,1.3279276363523262,-0.0076805186577096896,,,-0.0076805186577096896,92.42028635172053,5980,0.20000001901898368,252,0.5597521788385469,504,1.684830810449296,756,1.3876162071791147,1260,0.5678012980266187,108,0.41176470588235303,109,0.030340699417420014,288,92.42028635172053,5980,0.41176470588235303,109,0.030340699417420014,288,1.0445822095095108,81,2.0712077406502916,736
SVB,6.732959907130417,2003-05-30,0.0,-0.7887323915284438,1.0,0.45217391304347826,0.24999998137354873,0.0,2.0,4.07024295255168,3.999999801317859,2.0,1.999999801317859,2.35946245752472,1.929687490450306,1.0,90.97417193417881,0.0,0.4246031746031746,0.9825465011195804,-0.0,1.5,6.499999888241293,0.0,1.0,0.9825465011195804,3.9992029717362834,4.07024295255168,-0.031106411623525683,2.0,-0.37500000931322564,5.333333200878572,0.26260082316296074,179,8.052729050217753,5.707191669290459,1.982377207630228,,1.8335417115757706,1.9370941199189495,2.7790331204159653,5.49395791368622,-0.7499999441206464,0.2727272727272727,3.999999801317859,1.0,2.6040757569723763,,1.0,0.4054651081081644,48.000003576278914,0.33418852323525966,0.5,0.0,,,-0.7887323915284438,49.0,4358,-0.13333336512247718,252,-0.19999996821085608,504,0.0,756,1.066666603088379,1260,-0.33333333333333337,187,-0.33333333333333337,187,-0.599999984105428,307,-0.33333333333333337,187,-0.33333333333333337,187,-0.599999984105428,307,1.0,761,2.3333333333333335,762
THC,5.946539981542982,2003-05-30,-0.6802681936758312,-0.6802681936758312,0.07501953864769484,0.7713458755426917,-0.6928683871533077,-0.15271736544562142,-0.04900277723014701,0.7097815453712548,0.07331191828550598,0.07055807381035417,0.002753844475151812,-0.3237137569347249,0.06648095937100518,0.0,62.26186258410803,0.6666666666666666,0.4087301587301587,-1.1312503160799994,0.6802681936758312,70.0562951569565,-0.5012948123385546,2.1276212757704904,0.0,-1.1312503160799994,-0.8029405975489825,0.7097815453712548,0.42429623631845453,0.1605194884461243,-0.4191919191919192,0.38292600858232057,0.7632563547739306,155,0.37106179979817194,0.38582255018402156,0.5238204357663947,1.076767807165066,-0.2154610656543764,-0.1558406148595527,-0.6421645958492588,-0.700385947496497,0.6221949949144306,0.36363636363636365,0.2085445348973316,0.0,0.09695506828367755,0.674354283366803,171.0,4.249299135368472,0.6856418885520978,-1.5630984491847522,-0.11964835300157628,-0.6802681936758312,,,-0.6802681936758312,1.8598430113188926,5947,-0.2869982481877619,252,-0.2983822849944465,504,-0.5014979371722352,756,-0.6872378895650891,1260,-0.2804074389108481,16,-0.2977831101255525,202,-0.4889155506277624,625,-0.30197727706735045,20,-0.2977831101255525,202,-0.4889155506277624,625,1.009098535465784,5490,2.0030135680379617,5844
CLH,5.702317790866391,2003-05-30,-0.3949382065062481,-0.3949382065062481,0.3283283091210788,0.6975397973950795,0.40663899758148614,-0.1524999737739563,-0.06545456972989172,0.9742766075024838,0.04471540381710071,-0.24188794875702702,0.2866033525741277,-0.15484506938496767,-0.17729726610345142,1.0,39.52884163752411,0.8571428571428571,0.4603174603174603,0.5091261593819182,0.3949382065062481,5.230748452676876,3.0313725196870642,0.6527237560742238,0.0,0.5091261593819182,0.4960297073533841,0.9742766075024838,0.6625982790732912,1.318725176802575,-0.2670068267185154,4.938919326556413,0.1947311670023122,73,0.9821621596138413,0.7824037741988448,1.009932235496699,1.195966849812426,-0.2319128581541211,-0.420405896770351,0.09542315211017871,-0.7501213900291838,-0.13184454554475156,0.36363636363636365,0.46857139042445595,0.0,0.6711130793336514,2.190151753320716,117.0,1.6545543754243184,5.304663774616919,0.34319630492950326,3.9842422947739102,-0.3949382065062481,,,-0.3949382065062481,51.74197514537882,5947,-0.2752918285230451,252,0.9114786117655769,504,1.7996110344574232,756,5.046692749226972,1260,-0.3939688539979318,54,-0.3939688539979318,54,-0.5077820939478694,58,-0.3939688539979318,54,-0.3939688539979318,54,-0.5077820939478694,58,1.0554474425710394,515,2.020428019805627,592
BALL,5.573150017253662,2003-05-30,-0.1491835455482894,-0.1491835455482894,0.6536330025027328,0.9638205499276411,0.3769079118022498,0.15881606293228234,-0.04831904727051639,0.36426601767481287,-0.05050514719557153,-0.11974579581683631,0.06924064862126478,-0.04046857814492877,-0.10199347595781627,1.0,28.3587484716262,1.0,0.6388888888888888,0.7099145321214778,0.1491835455482894,5.004660963107224,1.245858107562464,0.17534163187338359,0.0,0.7099145321214778,0.25859773950536874,0.36426601767481287,0.7293882522160948,0.16005596441810255,-0.12372240871716211,1.2936699671277936,0.6415711645041424,12,0.24784049832165214,0.25250567478726244,0.6810943411200285,0.7560519659021754,-0.21477733569474577,-0.04285316880992718,0.24106215443230994,-0.698318962265823,-0.26034802540750746,0.8181818181818182,0.49452064986651667,1.0,0.1811305213593071,1.6157696117438758,42.0,1.6103696708338346,4.453285500030698,0.28846781018424766,2.185528855410438,-0.1491835455482894,,,-0.1491835455482894,10.401371999805638,5947,0.3240947145414559,252,0.6105020746350125,504,0.6599576479692677,756,0.9459808537328307,1260,0.7528158435576859,1206,0.5202101567101949,1385,8.189228973534574,5049,10.401371999805638,5947,0.6599576479692677,756,0.9459808537328307,1260,1.0132934104714462,998,2.013611506771188,1957
THC,9.152993217988962,2003-06-30,-0.7768199339414292,-0.7768199339414292,0.0,0.7485955056179775,-0.6573484161675411,-0.0005995340946566285,-0.28746181365635926,0.7514320738917315,-0.029166698455810658,-0.3011397981276862,0.27197309967187555,-0.4500138264620762,-0.23932776273889245,0.0,22.087150294915148,0.6666666666666666,0.43253968253968256,-1.4406598600257894,0.7768199339414292,48.90088590403216,-0.6790633646450277,3.480686907483765,0.0,-1.4406598600257894,-1.0825580263917505,0.7514320738917315,0.4680264135531035,0.1605194884461243,-0.4191919191919192,0.38292600858232057,0.7229158437814855,176,0.6294637085829081,0.5013408182135841,0.8392205023330447,2.98005896998743,-0.40470989540347213,-0.3598391493908182,-0.8416920882999787,-1.4245909461782444,0.4730726312946205,0.36363636363636365,0.0,0.0,0.5497186146915171,3.7587796478042375,192.0,3.8897955129635964,0.5409077278690472,-1.4727166210055764,-0.44413522393061,-0.7768199339414292,,,-0.7768199339414292,3.097062914089162,5926,0.05579404235951313,252,0.03347642541570783,504,-0.3330471900988138,756,-0.5081544886954799,1260,0.13133053534284378,152,0.006008639552845585,181,-0.267811157744286,604,-0.32017164501048223,613,0.006008639552845585,181,-0.267811157744286,604,1.0073256720695833,5401,2.0621123262884926,5500
NTES,8.824692923705408,2003-06-30,0.0,0.0,1.0,0.5540308747855918,19.551721526552296,0.9528174518867736,1.2224253502820375,1.0909263835605256,0.20164767524424776,0.2238256438873618,-0.022177968643114054,1.3636310295585639,0.26488760985499216,1.0,61.93858272780988,1.0,0.9007936507936508,3.5066514601361245,-0.0,1.4154223203659058,67.81132408126719,0.0,1.0,3.5066514601361245,3.825498595813539,1.0909263835605256,0.8803170885226668,1.3698981143470395,-0.24705855184459413,5.54483179845051,0.9286204342364497,222,0.8829996965280921,0.9330527279641118,0.8097411212498683,1.0162715828439108,1.1051772685349246,1.331627714705097,24.070566186877617,3.454414228503064,-22.929298479944578,0.8181818181818182,24.151723830226615,1.0,0.23319144442655365,0.47839880731618817,0.0,0.34742794618753614,8.160829894213375,3.1316215582582734,5.2744104672652234,0.0,,,0.0,81.73855719618513,5959,0.19111599072988472,252,0.5536057293671757,504,1.3942970784414905,756,1.6476558613299637,1260,0.38853799784611387,87,0.25034271919732,88,-0.08746904746845119,267,81.73855719618513,5959,0.25034271919732,88,-0.08746904746845119,267,1.0120642547646117,547,2.1368254967417566,1493
MED,8.403630239296845,2003-06-30,-0.24749174983961475,-0.24749174983961475,0.7412586298443675,0.5373015873015873,14.66666456047938,1.180411044452069,1.2959182348581701,1.0107762619777814,0.03305770687081755,-0.1134750160679705,0.14653272293878805,0.9893546755198028,0.08106544570670082,1.0,47.72969501528247,0.4,0.8650793650793651,3.1153541491476915,0.24749174983961475,8.516139030456543,27.846153488955242,0.32888908498593317,0.0,3.1153541491476915,3.1489260216124753,1.0107762619777814,0.4026633392404337,1.045454236355157,-0.4285712839487481,2.4393940413426782,0.9086233504657717,228,0.876440378911226,0.9259551524325487,0.8681650878032029,0.9756938162720425,1.1786701531110573,0.874708505403379,12.807731904398478,3.691896983978583,-11.592971312889306,0.7272727272727273,16.30769663600872,1.0,0.3446959353757947,0.7984519593403251,17.0,2.1419630726913628,5.321809264839324,2.4838087794905332,70.99998992140968,-0.24749174983961475,1.7367466107671363,4.6250004527492745,-0.24749174983961475,0.49011183765314836,5959,-0.5208888332451083,252,-0.7333333128028687,504,0.6328888637048522,756,-0.5555554933420264,1260,0.13333360956140328,19,-0.03822216329356731,153,-0.18222217046056588,155,-0.35288889953984515,220,-0.03822216329356731,153,-0.18222217046056588,155,1.010667405464769,1625,2.008000274137695,1679
ODFL,6.256285268684271,2003-06-30,-0.18786436245805882,-0.18786436245805882,0.7144779292019389,0.8637640449438202,1.7148857614558772,0.3419694369148554,-0.03998221630787946,0.47588572029774673,-0.03695399217945572,-0.17490388846088512,0.1379498962814294,0.11460534678942436,-0.07359263886402534,1.0,37.84242505255361,1.0,0.8373015873015873,1.9382616920031477,0.18786436245805882,1.3365640938610548,1.700501858600961,0.23132141205705548,0.0,1.9382616920031477,0.9223910614244473,0.47588572029774673,0.41592155088286437,0.26421353563876626,-0.18786436245805882,1.4064058354747968,0.892654951839635,30,0.4754264552247954,0.4487610155640026,1.0010115497241154,1.0669067625781383,-0.15723029805499233,0.048973403458071996,1.1588840417011543,-0.624892621078407,-1.2800239013580326,0.8181818181818182,1.3744428672497877,1.0,0.21013446162927477,1.0949729990439756,21.0,0.2901022119460662,3.0637040532899764,0.9765900584215087,1.9818618045888137,-0.18786436245805882,,,-0.18786436245805882,136.60656822497663,5926,0.8867572881332,252,1.2012172479641934,504,2.3681560025838055,756,2.241811770436599,1260,0.9829204067729604,467,1.6227191381665564,901,1.004679795131008,1398,136.60656822497663,5926,2.3681560025838055,756,2.241811770436599,1260,1.0236319417725896,236,2.0049134672064888,673
AXTI,6.244200667375842,2003-06-30,-0.8545887987261913,-0.9740425525827611,0.07124352184590821,0.34464285714285714,-0.8126614870074809,-0.21621620054224122,0.6712328722383454,1.1450027027177763,0.07964604757379035,-0.15862069759300834,0.2382667451667987,-0.11754066893937387,-0.09172124574147178,0.0,44.062282987317275,0.75,0.3412698412698413,-1.0438564855672554,0.8545887987261913,1.2200000286102295,-0.9412897021993711,5.877049300466226,0.0,-1.0438564855672554,-1.1952184972239868,1.1450027027177763,1.7132131497233642,1.3805310341342616,-0.6176470768699183,2.2351454185300277,0.5795403784203419,545,1.0612215205761213,0.9614333134024253,0.9286803657479147,1.0738574679313702,0.5539847904912325,-0.39882089431904033,-0.92353489597339,1.6733069929094582,1.5136101248627365,0.18181818181818182,0.820895519732473,0.0,0.3803565053890854,0.8385625561962395,239.0,0.1988508821961727,3.5039964883823047,-1.8373642603999647,-0.9608032119322014,-0.9726227202555909,-2.2971494726066677,-0.9004081609297772,-0.9740425525827611,87.86884887408783,5959,0.6393442238508078,252,-0.057377090828291566,504,1.8688523917389137,756,2.934426293581987,1260,0.6885245036643175,64,0.5491802798135097,84,0.8032786853209006,218,-0.31147544747941736,1468,0.5491802798135097,84,0.8032786853209006,218,1.090163846324768,38,2.016393426604503,137
RDNT,7.049451214047406,2003-07-31,-0.8083333374725445,-0.8795811475435926,0.03960396492437971,0.5357142857142857,-0.7767857152360435,-0.3589743354616777,-0.20689651451552982,1.3996491624653504,-0.0416666278615585,-0.07999998331069946,0.03833335544914096,-0.3710691700889698,-0.10408225205089416,0.0,48.20230228015921,0.8333333333333334,0.20634920634920634,-0.4307657734013369,0.8083333374725445,0.46000000834465027,-0.6849315093659307,4.217391417022011,0.0,-0.4307657734013369,-0.6029209539599202,1.3996491624653504,0.3985327934499146,0.5982142448501322,-0.4249999981373549,1.4075629352280528,0.8528162958788872,271,1.634906498205023,1.5846822388265822,1.1704151932483233,1.816265347650675,-0.26907349392094126,-0.5961801653403423,-0.8908755039032809,-0.9747709354508876,0.5877463397763398,0.18181818181818182,0.21052635293918343,0.0,0.480848274523872,0.9607613254356463,248.0,-0.7765287713584524,1.0773533847508092,-1.67596861358738,-0.6349206255346679,-0.8795811475435926,0.784921802528953,1.3000000074505804,-0.8795811475435926,123.99999773243204,5936,0.5217390769145449,252,0.7391304291488994,504,6.608695514148037,756,12.847825586964827,1260,-0.13043478542555031,20,-0.34782607287224865,29,0.5217390769145449,213,-0.34782607287224865,29,-0.34782607287224865,29,0.5217390769145449,213,1.043478218616746,53,2.0217390445207166,115
NTES,7.021739345064185,2003-07-31,-0.005910221704566232,-0.005910221704566232,0.9938410418385569,0.570957095709571,14.296742689464297,1.579163938169096,1.0103587637767677,1.0989865807157033,0.19942950801144144,0.34095168270484577,-0.14152217469340433,1.5575916595492645,0.3925455832998457,1.0,70.89488580137922,1.0,0.9007936507936508,3.299529356106418,0.005910221704566232,1.9583827257156372,71.08574113645633,0.005945360100875874,0.0,3.299529356106418,3.6261384850384784,1.0989865807157033,0.8672442694934254,1.3698981143470395,-0.17679180762146574,7.7486515510954534,0.923632590134478,222,0.8873728139940621,0.9373229005179856,0.8087065333183365,1.1805209760982294,0.9481817843713563,2.272610435445637,19.415960199728787,2.810529417448058,-18.50183408556343,0.8181818181818182,23.614636029297117,1.0,0.4576318928200514,0.9725190734595199,2.0,0.6721189926860802,8.160829894213375,2.910439259031733,6.616604165135714,-0.005910221704566232,,,-0.005910221704566232,58.79934313787257,5936,-0.3652398739842483,252,0.1125639871427655,504,0.7891398916673591,756,0.668648209881785,1260,0.003566692567402052,64,-0.09631403013311635,65,-0.34046769240883235,244,-0.34046769240883235,244,-0.09631403013311635,65,-0.34046769240883235,244,1.016646594357657,1306,2.007530813809627,1513
THC,6.961321718928621,2003-07-31,-0.7360153346443128,-0.7360153346443128,0.05717791090004785,0.7251700680272108,-0.7595387823150638,-0.3426934231780122,-0.1267427144387806,0.7457448945198023,0.11398543738534417,0.2013948920805706,-0.08740945469522643,-0.1822929198293859,-0.004306505598933641,0.0,62.59677947547546,0.6666666666666666,0.4126984126984127,-1.2061463446227585,0.7360153346443128,57.84156367076595,-0.6376862423158589,2.788098822530549,0.0,-1.2061463446227585,-0.8994774785461441,0.7457448945198023,0.47554144293597544,0.1828326338357109,-0.4191919191919192,0.4361549578249489,0.6909204215641822,199,0.6222576305483475,0.5136719458067922,0.8345960403862029,1.3564790768983608,-0.18891969384419205,-0.39623902348896745,-0.8073437709412545,-0.7255165570740176,0.5843684068910627,0.45454545454545453,0.20349344650824008,0.0,0.2320820779636998,1.481092535641305,215.0,4.057707611903584,0.7933028038742368,-1.3802774847065546,-0.3425050028653457,-0.7360153346443128,,,-0.7360153346443128,2.4637723012453017,5903,-0.0878084224669341,252,-0.10667629476343521,504,-0.48476051943277554,756,-0.5870827164382243,1260,-0.04354132361554419,129,-0.1494919815574055,158,-0.3809869449734754,581,-0.338171258179505,580,-0.1494919815574055,158,-0.3809869449734754,581,1.004613803461976,5416,2.0018207300050546,5715
HOV,6.761387022971002,2003-07-31,-0.2865404076911956,-0.2865404076911956,0.5129024330302285,0.8761904761904762,1.1334269662921348,1.0631578947368423,0.2586074980872226,0.4971543756935254,-0.04784873625313524,-0.18778801843317972,0.13993928218004448,0.2118205916189162,-0.15576661865285324,1.0,30.992509925584613,0.8,0.5992063492063492,1.3582453828432879,0.2865404076911956,616.875,2.6100950987564007,0.4016210739614996,0.0,1.3582453828432879,0.6752576353460682,0.4971543756935254,1.1004433044581976,0.5409123823316437,-0.20457079152731328,2.6441330079099967,0.5262585318306987,55,0.5085964160432619,0.43779560725780936,1.0225407803301583,0.6588551616169399,0.19643051868181116,0.48979777455557083,0.6365622942088136,0.4728075097648994,-0.4741874457330022,0.6363636363636364,0.7327949438202248,1.0,0.32563207044822456,1.5640726289490183,33.0,6.424666410187746,5.684538647242451,0.5885618092686663,5.987610619469026,-0.2865404076911956,,,-0.2865404076911956,-0.8244701134276848,5936,0.23687943262411348,252,1.73596757852077,504,0.2474164133738601,756,-0.7402228976697062,1260,0.4624113475177305,134,0.24093211752786226,245,0.4747720364741641,714,-0.3240121580547113,1011,0.24093211752786226,245,0.4747720364741641,714,1.0020263424518743,370,-0.8244701134276848,5936
FCN,6.159280092735401,2003-07-31,-0.30861092988701444,-0.30861092988701444,0.10889298666898366,0.8503401360544217,-0.11006210090505009,-0.10895522982911154,-0.2818280710123955,0.4387279871171814,0.05769234648823174,-0.07872693579718903,0.13641928228542077,-0.19075052493575295,-0.10842858497456742,0.0,40.16641016681629,0.8333333333333334,0.6309523809523809,-0.23038411538517045,0.30861092988701444,22.09401700780393,0.9442262343218246,0.44636362249201,0.0,-0.23038411538517045,-0.1010759592067083,0.4387279871171814,0.536957573347093,0.36920724630816815,-0.18872931512108426,1.9562792673268248,0.008823409200383159,55,0.5462001769094537,0.4284571559738409,1.2462616329353864,1.6801304781319113,-0.34400505041780693,-0.36502824165664494,-0.27635683436199465,-1.2077856960430722,-0.10170388626181204,0.5454545454545454,0.05769234648823174,0.0,0.2711766472100359,2.126781075094345,86.0,3.095306848242669,1.4325391653666897,0.02769841926760446,4.279999597168,-0.30861092988701444,,,-0.30861092988701444,6.8844873201062615,5903,-0.2959091013128108,252,-0.0486363497647373,504,0.21727275848388672,756,1.7495455308394,1260,-0.17999995838512084,37,-0.3295454545454546,129,0.66090913252397,1444,-0.3295454545454546,129,-0.3295454545454546,129,1.7495455308394,1260,1.0486363497647369,1039,2.0100000554865054,1196
CLH,11.622541391599343,2003-08-29,-0.7233666937856695,-0.7233666937856695,0.016800003051757797,0.6375661375661376,-0.09767443634742923,-0.17935701694538908,-0.5276382010692463,0.9519987868630075,0.04677061221646239,-0.5154639276615405,0.5622345398780029,-0.6057923520734972,-0.4433654146769406,0.0,20.964401028848243,0.8571428571428571,0.3968253968253968,-0.41854780448457696,0.7233666937856695,2.391490016390268,1.1363635033615394,2.614893715022218,0.0,-0.41854780448457696,-0.39845700211349255,0.9519987868630075,0.6678221011372628,1.318725176802575,-0.505783417860364,2.607292232673881,0.10095597968427694,78,0.8072532443827712,0.8902578362367415,0.8493471478962448,1.866739823397695,-0.5543268578885264,-0.8291682415747346,-0.7162814798398813,-2.0138303845632954,0.035152514347950414,0.2727272727272727,0.04677061221646239,0.0,1.3000045310592465,5.166581554077649,182.0,0.871916609506991,4.083887130591203,-0.2995413645026357,0.7904761178152901,-0.7233666937856695,,,-0.7233666937856695,114.35904519443812,5882,1.0127660472450275,252,3.959574555724715,504,6.885106995160813,756,14.57234157693504,1260,-0.0957446441546762,22,-0.24468083055702494,37,7.74042627620398,1434,-0.30851061023592885,39,-0.24468083055702494,37,14.57234157693504,1260,1.1234042440943717,174,2.0638298304062634,343
NTES,8.516965950925774,2003-08-29,-0.0039061086918192878,-0.0039061086918192878,0.9959309711671888,0.5853269537480064,14.23100846776239,3.583810913188459,0.5115587913507478,1.0842902897612348,0.09630249400955582,0.05963004768553093,0.03667244632402489,1.1227929626635795,0.20738052037862298,1.0,62.95433221482171,1.0,0.9007936507936508,3.1057970270201287,0.0039061086918192878,1.9793400764465332,78.68747664549392,0.0039214262088178575,0.0,3.1057970270201287,3.367585558367237,1.0842902897612348,0.9126842119365018,1.3698981143470395,-0.17679180762146574,7.7486515510954534,0.9166087927041131,222,0.8160174332976715,0.8832388865198807,0.7540523128565858,0.7102785015385956,0.48487013453146766,3.63034440714721,14.985743464571101,1.466485385702952,-14.627675437643038,0.9090909090909091,23.8780460122415,1.0,0.20821368013660696,0.48365965197927485,7.0,0.6827634944274398,8.57179303138322,2.8040414877111557,10.02702837322122,-0.0039061086918192878,,,-0.0039061086918192878,58.166184731931786,5915,-0.35901939471117283,252,0.48745114704321413,504,0.34666682084723677,756,0.6133336802396159,1260,-0.007059121262295576,43,-0.1058823019255467,44,-0.3474508531365026,223,-0.3474508531365026,223,-0.1058823019255467,44,-0.3474508531365026,223,1.0290189514420338,1288,2.010980306563973,1521
RDNT,8.460294974639408,2003-08-29,-0.8135593147566862,-0.8848167525379252,0.030303033039699164,0.5357142857142857,-0.7850467356097405,-0.2812499708961689,-0.26666669978035684,1.419440357109413,0.04761907465063331,-0.043478283404402185,0.0910973580550355,-0.3107337587728768,-0.06866480586559975,0.0,47.02132006400056,0.8333333333333334,0.18253968253968253,-0.4036873596697432,0.8135593147566862,0.4399999976158142,-0.6857142820650217,4.363636154281205,0.0,-0.4036873596697432,-0.5730101299701763,1.419440357109413,0.3779664559791832,0.5982142448501322,-0.4249999981373549,1.4075629352280528,0.810449567338347,292,1.520213685623643,1.4570703531314095,1.0730658825761434,1.0078997812874195,-0.29335535659963696,-0.5392993577346004,-0.9478832989802861,-1.1398255152740824,0.5277258347772447,0.18181818181818182,0.15789474509759627,0.0,0.33043422390341337,0.6762791511751588,250.0,-0.8209805574884342,1.2664807821809323,-1.4155697990778149,-0.5600000023841858,-0.8848167525379252,0.8898803601397919,1.5,-0.8848167525379252,129.6818188899312,5915,0.5909090724365769,252,0.6363637102536923,504,6.545454434619462,756,11.38636326999211,1260,-0.3181817873942949,8,1.1136363913451346,128,0.5909090724365769,192,-0.3181817873942949,8,1.1136363913451346,128,0.5909090724365769,192,1.136363642521141,32,2.1590908936971474,94
THC,7.307899365656561,2003-08-29,-0.6925287547417892,-0.6925287547417892,0.11288341889917532,0.7076719576719577,-0.726567168733967,-0.20162693189712166,-0.009259353013245653,0.7553872776913256,0.07071377465827111,0.16812223467412735,-0.09740846001585624,0.014048152036410189,0.2192897927933639,0.0,74.28223960941656,0.6666666666666666,0.42063492063492064,-1.0489100205031197,0.6925287547417892,67.36988902582611,-0.5786664629135027,2.2523366507336697,0.0,-1.0489100205031197,-0.7923332849310042,0.7553872776913256,0.5087429523334926,0.1828326338357109,-0.4191919191919192,0.4361549578249489,0.5698788859820509,218,0.6628902485483529,0.5326573249728455,0.8791144571094194,1.4580134683861592,-0.035948009832525774,-0.29420203696015923,-0.8340877945309324,-0.27775715396197986,0.6713376770950021,0.45454545454545453,0.40174668160895277,0.0,0.22863429963743273,1.270027501147238,236.0,4.210198167736925,0.7933028038742368,-1.0836929919619869,-0.3643564658589882,-0.6925287547417892,,,-0.6925287547417892,1.973880601565365,5882,-0.3470404959249287,252,-0.21121492528303032,504,-0.6311526256883391,756,-0.6529594743655897,1260,-0.1788161413277668,108,-0.26978188011582416,137,-0.46853581691924095,560,-0.3732086668024588,138,-0.26978188011582416,137,-0.46853581691924095,560,1.0071281573414321,5417,2.0138092287534843,5761
MED,6.737044365128762,2003-08-29,-0.23823330945450716,-0.23823330945450716,0.7375163014186742,0.553968253968254,8.243750141484131,1.9579997424920172,-0.06290186152257504,0.9401175129316591,-0.028168783899208072,-0.11359003302970361,0.08542124913049554,0.6152684753472346,-0.036213419528234425,1.0,45.94114348613728,0.5,0.8492063492063492,2.71108561071153,0.23823330945450716,9.92414379119873,76.11766384194398,0.31273789260056906,0.0,2.71108561071153,2.548739061686932,0.9401175129316591,0.31852864793570723,1.045454236355157,-0.26666668416422223,3.92045312908804,0.9084630459294964,228,0.9049593817338404,0.9152402038978669,0.9645221456054109,0.703070500999332,-0.08959051834185516,1.3952010846643617,7.040261493171938,-0.45740824002498504,-7.256654119117198,0.6363636363636364,7.245283708429657,1.0,0.15806674627834516,0.35224557770301507,34.0,2.294970554962669,7.404250604290084,2.1360644312754653,51.44002064221736,-0.23823330945450716,2.1415000540899682,7.74000206401144,-0.23823330945450716,0.27869968909937404,5915,-0.714721696708478,252,-0.5194509168027311,504,0.20747478022517107,756,-0.6209003000993925,1260,0.022120234063880417,56,-0.1746760278637226,109,-0.29824578936883805,111,-0.3012969936535066,112,-0.1746760278637226,109,-0.29824578936883805,111,1.0213572287879007,1601,2.0191786277032993,3433
