asof,ticker,score,entry_px
2002-01-31,VIAV,1.0,31.854379653930664
2002-01-31,SANM,0.9904761904761905,88.08000183105469
2002-01-31,TIE,0.9809523809523809,0.8799999952316284
2002-01-31,CHKP,0.9714285714285714,36.5
2002-01-31,POWI,0.9619047619047619,7.792421340942383
2002-02-28,NVDA,1.0,0.3770902658496682
2002-02-28,AZO,0.990909090909091,67.2455646609086
2002-02-28,EEFT,0.9846743295019157,18.749715847806048
2002-02-28,SRPT,0.9827586206896551,55.87358732958141
2002-02-28,CACI,0.9789272030651341,34.15217445913592
2002-03-29,RDNT,1.0,3.240000009536743
2002-03-29,WGO,0.9769357495881383,15.75418472290039
2002-03-29,IART,0.9637561779242174,12.716998100280762
2002-03-29,BZH,0.942339373970346,124.8546371459961
2002-03-29,HTLD,0.9060955518945635,6.724893569946289
2002-04-30,CLH,1.0,5.10354153174914
2002-04-30,REX,0.9450171821305842,2.49666690826416
2002-04-30,NOK,0.9176470588235294,8.091577529907227
2002-04-30,KNX,0.915807560137457,6.697461655322121
2002-04-30,SAM,0.9089347079037801,14.356757064837314
2002-05-31,KMX,0.99,13.215111141500687
2002-05-31,FCN,0.9826689774696707,20.480484352727323
2002-05-31,BALL,0.97,4.171295368971896
2002-05-31,PAG,0.9601386481802426,8.59407737280968
2002-05-31,GPK,0.9341421143847487,5.735727535088511
2002-06-28,NVR,0.9867549668874173,317.6341452735816
2002-06-28,MRCY,0.9735099337748344,20.700000762939453
2002-06-28,HOLX,0.9730848861283644,3.588134073864635
2002-06-28,AGCO,0.9544513457556936,15.153584634830592
2002-06-28,SAH,0.9536423841059603,18.376283645629883
2002-07-31,HOV,0.9935483870967742,356.75
2002-07-31,TSCO,0.9893617021276596,0.6032698126313432
2002-07-31,URBN,0.9838709677419355,2.9075000286102295
2002-07-31,DGX,0.9774193548387097,21.649125947806507
2002-07-31,CACC,0.9741935483870968,8.918641782115381
2002-08-30,GD,0.9846153846153847,23.965983572780498
2002-08-30,LOGI,0.9807692307692307,5.896202087402344
2002-08-30,BIO,0.9769230769230769,41.95000076293945
2002-08-30,SMTC,0.9692307692307692,13.210000038146973
2002-08-30,CAKE,0.9653846153846154,14.601021766662598
2002-09-30,EHC,0.9885057471264368,13.854678264093526
2002-09-30,ENTG,0.9846743295019157,7.587266140197568
2002-09-30,SLGN,0.9693486590038314,2.640748890199279
2002-09-30,NSIT,0.9655172413793104,10.149999618530273
2002-09-30,ASGN,0.9616858237547893,8.270000457763672
2002-10-31,LH,0.9871794871794872,19.943856874061254
2002-10-31,PRDO,0.9829059829059829,18.919231414794922
2002-10-31,YUM,0.9743589743589743,5.442832778060562
2002-10-31,PPC,0.9658119658119658,3.791867996959269
2002-10-31,VTR,0.9615384615384616,4.388629239249172
2002-11-29,THC,1.0,77.44389800689365
2002-11-29,ZD,0.9950980392156863,4.00678014755249
2002-11-29,COR,0.9901960784313726,9.333245426620062
2002-11-29,HSIC,0.9803921568627451,8.294330424695524
2002-11-29,CHD,0.9754901960784313,3.7843728325058117
2002-12-31,RYAAY,0.9554455445544554,6.365111351013184
2002-12-31,PENN,0.9455445544554455,1.818332179787559
2002-12-31,CUK,0.9405940594059405,14.819019317626953
2002-12-31,PGR,0.9207920792079208,6.432235033371941
2002-12-31,TTWO,0.9158415841584159,15.659032821655273
2003-01-31,THO,0.9953488372093023,8.353059748568215
2003-01-31,EXAS,0.958139534883721,8.941471905386042
2003-01-31,ACHC,0.9454545454545454,3.240016701476152
2003-01-31,SWK,0.9441860465116279,14.413015687820062
2003-01-31,CTSH,0.9409090909090909,2.2102498947985216
2003-02-28,ICUI,0.9807692307692307,29.219999313354492
2003-02-28,DRI,0.9663461538461539,9.036134807173013
2003-02-28,ROST,0.9567307692307693,3.3857110501938514
2003-02-28,LAD,0.9519230769230769,9.301026208821995
2003-02-28,LMT,0.9471153846153846,24.34399090537894
2003-03-31,RGLD,0.9895833333333334,11.652171244388239
2003-03-31,CPF,0.984375,276.77801513671875
2003-03-31,SCSC,0.9791666666666666,9.375
2003-03-31,SJM,0.9635416666666666,17.047298149539664
2003-03-31,CRL,0.9479166666666666,25.28628841021677
2003-04-30,STE,0.991304347826087,16.39278420187956
2003-04-30,HRB,0.9391304347826087,8.936549718158279
2003-04-30,MCRI,0.8521739130434782,3.853482246398926
2003-04-30,DVA,0.8434782608695652,6.955617816062082
2003-04-30,BHE,0.8173913043478261,9.547493934631348
2003-05-30,JBSS,0.9799498746867168,8.10268783569336
2003-05-30,ROL,0.9736842105263158,1.3344948459234243
2003-05-30,YORW,0.881578947368421,6.177842140197754
2003-05-30,BAX,0.8421052631578947,9.044359070365331
2003-05-30,OSK,0.8157894736842105,10.79889396845535
2003-06-30,ODFL,1.0,1.3365640938610548
2003-06-30,WDC,0.9838709677419355,6.173620876937404
2003-06-30,GRMN,0.9661290322580646,10.375026043562533
2003-06-30,SNN,0.896551724137931,7.6009321212768555
2003-06-30,SCHL,0.7758620689655172,21.43433380126953
2003-07-31,LEN,0.8571428571428571,24.013789376108658
2003-07-31,NEWT,0.8429394812680115,7.488507270812988
2003-07-31,BRO,0.8367346938775511,6.06811652919832
2003-07-31,PTEN,0.7959183673469388,9.506980895996094
2003-07-31,PRGS,0.7175792507204611,11.782576560974121
2003-08-29,MED,1.0,9.92414379119873
2003-08-29,WRLD,0.8880208333333334,13.9399995803833
2003-08-29,CFC,0.875,16.100000381469727
2003-08-29,FE,0.84375,11.069355010986328
2003-08-29,MAT,0.6875,11.039959911748515
2003-09-30,NTES,1.0,2.1679599285125732
2003-09-30,KLIC,0.9816625916870416,9.435264587402344
2003-09-30,FRO,0.9437652811735942,7.4687652587890625
2003-09-30,NLY,0.9375,4.921035760897655
2003-09-30,MTRX,0.9205378973105135,8.914999961853027
2003-10-31,GILD,0.8837209302325582,4.617102072894115
2003-10-31,EME,0.7674418604651163,8.714579524181453
2003-10-31,DINO,0.7441860465116279,1.469645002681349
2003-10-31,STRL,0.7312348668280871,3.299999952316284
2003-10-31,NBIX,0.627906976744186,44.804807959523565
2003-11-28,EA,0.8809523809523809,42.95641051584526
2003-11-28,MTCH,0.7857142857142857,8.34192120204304
2003-11-28,HWBK,0.7686915887850467,14.087158203125
2003-11-28,IAC,0.7619047619047619,5.237185606882635
2003-11-28,FDS,0.7464953271028038,22.01532522574091
2003-12-31,CALM,0.9953325554259043,5.146570205688477
2003-12-31,STAA,0.9498249708284714,11.260000228881836
2003-12-31,MRTN,0.8844807467911319,2.1141631603240967
2003-12-31,CNC,0.8823529411764706,3.5142084981748654
2003-12-31,BBY,0.882147024504084,19.36049343292406
2004-01-30,AMZN,0.9054347826086957,2.49749598992097
2004-01-30,FCX,0.9,11.380498769845014
2004-01-30,CCJ,0.8989130434782608,5.965814590454102
2004-01-30,RS,0.8619565217391304,10.298782947527961
2004-01-30,TTEK,0.8510869565217392,3.998093418892442
2004-02-27,PETS,0.9787946428571429,5.8459153175354
2004-02-27,TTMI,0.9642857142857143,16.149999618530273
2004-02-27,SCCO,0.9229910714285714,2.0418517195750057
