asof,ticker,score,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,mom_3y,pullback_3y,mom_5y,pullback_5y,beta_2y,excess_5y_logret,ret__hold_forever,ret__fixed_1y,ret__fixed_3y,ret__fixed_5y,days__hold_forever
1997-01-31,MITK,0.9942918160725586,-0.6595744680851063,-0.6595744680851063,0.11428571428571428,0.790273556231003,-0.3142857142857143,-0.5932203389830508,-0.3846153846153846,0.9696503326200825,0.06666666666666665,0.33333333333333326,-0.2666666666666666,-0.40827034648544946,-0.027798875892450225,0.0,49.69819907232194,0.8333333333333334,0.4523809523809524,0.3820886881581668,0.6595744680851063,2.0,1.1333333333333333,1.9375,0.0,0.3820886881581668,0.37049242356293743,0.9696503326200825,0.9285714285714286,-0.375,2.4761904761904763,0.00552619467810711,63,,,,,,,6.679999828338623,-0.421875,2.0625,-0.19499999284744263,7605
1997-02-28,SAFE,0.9958357165076211,-0.20634941872642143,-0.20634941872642143,0.7636361247909844,0.7528735632183908,4.000000578932195,1.5000004703824419,0.9230761420325146,1.074120200661057,-0.15254287314773185,0.24999968158733,-0.40254255473506184,1.0007997876589108,0.3007280109085795,1.0,52.33252203418177,0.8,0.8174603174603174,2.223078059411386,0.20634941872642143,20.591232299804688,5.249999131601709,0.2600003371701569,0.0,2.223078059411386,2.3878530512601515,1.074120200661057,1.0714291444532469,-0.20000027788735675,5.357138278861254,0.8962358832314186,51,,,,,,,-0.2516232334692141,0.5600005409543176,0.019533360208141337,1.0498921055498207,7586
1997-03-31,SAFE,0.9967588829685823,-0.2698414740501305,-0.2698414740501305,0.6851849604419988,0.7663043478260869,4.55555549837706,0.6666660491391359,0.7037027888482437,1.0738087740463855,0.14999969316597261,-0.0800000111154997,0.22999970428147232,0.6425633723483004,0.017698809097512536,1.0,53.107846501649725,0.8,0.8452380952380952,2.0350345349978816,0.2698414740501305,18.943933486938477,3.5999977074293072,0.36956560042778563,0.0,2.0350345349978816,2.1852379391681316,1.0738087740463855,1.0714291444532469,-0.20000027788735675,5.357138278861254,0.8881680229112248,51,,,,,,,-0.18654698307312756,0.6304353057270902,0.09601083439043001,1.3357632044133365,7566
1997-04-30,ALKS,0.9987739928285172,-0.6286919831223629,-0.6286919831223629,0.06875,0.941025641025641,0.2696629213483146,0.03669724770642202,-0.48538011695906436,0.8697061940238796,-0.011235955056179803,-0.22123893805309736,0.21000298299691755,-0.35561820378574305,-0.43064182194616973,1.0,35.723105157098956,0.8571428571428571,0.7222222222222222,0.42882181589966056,0.6286919831223629,5.5,2.52,1.6931818181818183,0.0,0.42882181589966056,0.3729489894205026,0.8697061940238796,1.225806451612903,-0.4371859296482412,2.8038561364479047,0.334929436675681,23,,,,,,,5.436363913796165,1.1704545454545454,3.7613636363636367,3.781818043101918,7544
1997-05-30,SAFE,0.9899956852002368,-0.2698414740501305,-0.2698414740501305,0.6599997304491954,0.7907542579075426,2.5384600585879222,0.7692300292939611,-0.0800000111154997,1.01223105738053,0.04545416747410158,0.0,0.04545416747410158,0.34345756225926416,0.037437715833054774,1.0,55.03651608526368,0.8,0.7063492063492064,1.728232857655877,0.2698414740501305,18.943933486938477,3.5999977074293072,0.36956560042778563,0.0,1.728232857655877,1.7493709729047833,1.01223105738053,1.0714291444532469,-0.20000027788735675,5.357138278861254,0.8418203422896088,51,,,,,,,-0.18654698307312756,0.6304353057270902,0.31749290707270994,1.7496113854131417,7523
1997-06-30,ALKS,0.987107150390213,-0.510548523206751,-0.510548523206751,0.24375,0.8495370370370371,0.26168224299065423,-0.27419354838709675,0.026548672566371723,0.8421948807179407,-0.04132231404958675,-0.14074074074074072,0.09941842669115397,-0.17964675306306466,-0.017864702396071408,0.0,41.252159056075875,0.8571428571428571,0.6785714285714286,0.5234455482456541,0.510548523206751,7.25,2.411764705882353,1.043103448275862,0.0,0.5234455482456541,0.44084316106708576,0.8421948807179407,0.6460176991150441,-0.4371859296482412,1.477672668090733,0.15351461638856123,65,,,,,,,3.8827588311557113,0.23275862068965525,4.586206896551724,1.7613793734846444,7502
1997-07-31,BOOM,0.9868039443155452,-0.42763161135853067,-0.42763161135853067,0.374999953975583,0.9449339207048458,0.9400000255282106,-0.08490569975871831,0.3593749896125442,0.7221427317922586,0.011628102568811416,-0.10309282601147418,0.1147209285802856,0.02188375955656241,-0.0186126326989422,1.0,45.635190575331904,0.8,0.7380952380952381,1.1253813803814452,0.42763161135853067,4.8751749992370605,5.214284840552409,0.7471265357150927,0.0,1.1253813803814452,0.8126859843367998,0.7221427317922586,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.36222706642564817,25,,,,,,,0.5035357550966193,-0.2643678104707333,-0.862068958350185,-0.6873563121143688,7480
1997-08-29,BOOM,0.9854329255431343,-0.46052610953662265,-0.46052610953662265,0.30693089744183283,0.9031578947368422,0.4736846348178634,0.02439022365401522,-0.04651102502319304,0.7188050892681511,0.02180718721661834,-0.02380950451383157,0.04561669173044991,-0.05241309178431508,-0.053390778498417335,1.0,49.41812059107545,0.8,0.6547619047619048,0.8608458861231119,0.46052610953662265,4.59499454498291,4.2903237051967125,0.8536578278905342,0.0,0.8608458861231119,0.6187804040208441,0.7188050892681511,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.1863205179497539,25,,,,,,,0.595214064336461,-0.41463437287070426,-0.8780488039000448,-0.7590244003934248,7459
1997-09-30,BOOM,0.9678865218308373,-0.3815790004048685,-0.3815790004048685,0.4081631492365784,0.8850806451612904,0.4385969338532032,0.10810839092607938,-0.03092790921150812,0.7131367200509074,0.0329667308581012,0.14634092683140443,-0.11337419597330323,0.0678631033670467,0.12262239861909885,0.0,69.39047640024542,0.8,0.6150793650793651,1.0547540713711727,0.3815790004048685,5.267430305480957,4.2222191756472345,0.6170214152732216,0.0,1.0547540713711727,0.7521838589179788,0.7131367200509074,0.4772728371565369,-0.2000001914615387,2.386361901300077,0.062446235318325494,32,,,,,,,0.39157036706853376,-0.5106382034946131,-0.872340415179256,-0.8085105265854604,7438
1997-10-31,ASML,0.9968441755220406,-0.3073287368276926,-0.3073287368276926,0.6301563059844805,0.6631130063965884,4.63636242864924,1.3636358571754879,-0.16165963850887843,0.629338246503972,0.04830037720209934,-0.2729529120841564,0.32125328928625574,0.19242452129115883,-0.20870706779437187,1.0,35.21862107920566,0.5,0.9047619047619048,2.5641913873319906,0.3073287368276926,11.472794532775879,1.9521404348629758,0.44368628116631137,0.0,2.5641913873319906,1.6137437114041022,0.629338246503972,0.4680049662145107,-0.2582279003949304,1.8123718060625906,0.9494334961766017,111,,,,,,,131.19098200122576,-0.3361772560936126,1.2525608895755371,-0.4913309094681447,7415
