asof,ticker,score,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,mom_3y,pullback_3y,mom_5y,pullback_5y,beta_2y,excess_5y_logret,ret__hold_forever,ret__fixed_1y,ret__fixed_3y,ret__fixed_5y,days__hold_forever
1997-01-31,MITK,4.662646297925294,-0.6595744680851063,-0.6595744680851063,0.11428571428571428,0.790273556231003,-0.3142857142857143,-0.5932203389830508,-0.3846153846153846,0.9696503326200825,0.06666666666666665,0.33333333333333326,-0.2666666666666666,-0.40827034648544946,-0.027798875892450225,0.0,49.69819907232194,0.8333333333333334,0.4523809523809524,0.3820886881581668,0.6595744680851063,2.0,1.1333333333333333,1.9375,0.0,0.3820886881581668,0.37049242356293743,0.9696503326200825,0.9285714285714286,-0.375,2.4761904761904763,0.00552619467810711,63,,,,,,,6.679999828338623,-0.421875,2.0625,-0.19499999284744263,7605
1997-01-31,USNA,3.427959270880838,-0.3911290322580645,-0.3911290322580645,0.4550561797752809,0.8449848024316109,0.8625,-0.28019323671497587,-0.17934782608695654,0.7770956459609307,-0.006578947368421018,0.01342281879194629,-0.020001766160367307,-0.16767721449677409,0.010236163667630693,0.0,50.99335048634214,0.8333333333333334,0.46825396825396826,1.2089287623829834,0.3911290322580645,2.359375,14.894682591166436,0.6423841059602649,0.0,1.2089287623829834,0.9394532775247529,0.7770956459609307,1.5333333333333332,-0.21212121212121215,7.228571428571427,0.2409399505290949,46,,,,,,,7.247946631829469,0.2185430463576159,-0.45033112582781454,-0.8474172124799514,7605
1997-01-31,VIAV,3.292165537011411,-0.2668067612851045,-0.2668067612851045,0.6214604558258635,0.9969604863221885,1.5882350156579683,0.6097559725587305,-0.088772868445957,0.7381075053302069,-0.05675674147300014,-0.11868686441036758,0.06193012293736744,0.12583365443846928,-0.1043244215368504,1.0,46.96304126870271,0.6666666666666666,0.8015873015873016,1.4868382086400234,0.2668067612851045,12.407565116882324,4.816666005357166,0.3638969199344364,0.0,1.4868382086400234,1.0974464410089213,0.7381075053302069,0.4326922642902511,-0.26760562182976777,1.6169027441639476,0.8478112991257302,1,,,,,,,3.1144252523486244,0.8108882402562589,36.39828097407626,2.674957216507722,7605
1997-01-31,NBR,3.1357056559293057,-0.1590911216191364,-0.1590911216191364,0.6585361162275796,0.9665653495440729,0.6489359386776963,0.35964922482291106,0.12977066202840848,0.3940887996632684,-0.019867675987145006,-0.045161429234327755,0.02529375324718275,0.12193454208107024,-0.059959412228493214,1.0,41.18070094369213,1.0,0.7341269841269841,1.3534646939364405,0.1590911216191364,395.177490234375,1.9599997439837318,0.18918948974050553,0.0,1.3534646939364405,0.5333852766200248,0.3940887996632684,0.2583338420960044,-0.11538457480722286,2.2388940855189006,0.6420033888435861,10,,,,,,,-0.7557553275976788,0.3108106647094766,0.6013511593324548,0.7864864914956751,7605
1997-01-31,URBN,2.85970327017626,-0.5424528301886793,-0.5424528301886793,0.03361344537815126,0.7203647416413373,0.030303030303030276,-0.4204545454545454,-0.217741935483871,0.5968643231374788,0.01041666666666674,-0.0490196078431373,0.059436274509804043,-0.3448436087603086,-0.05697067327898642,0.0,46.721626066581244,0.5,0.5357142857142857,0.2685859856225533,0.5424528301886793,1.515625,-0.058252427184465994,1.1855670103092781,0.0,0.2685859856225533,0.1603093925128179,0.5968643231374788,0.2659173136125055,-0.32258064516129037,0.8243436721987669,0.01633912983935959,72,,,,,,,45.47587789948454,0.44329896907216493,0.11340206185567014,1.0412371134020617,7605
1997-02-28,BOOM,4.527027923026561,-0.42105255497074556,-0.42105255497074556,0.49206355423852643,1.0,2.9285720743743062,0.9642860371871531,0.33333359119405626,0.7630376200688617,-0.24137909280356717,-0.20000009282983156,-0.04137899997373562,0.32537612704014096,-0.16317986282366947,1.0,37.24223630784869,0.8,0.9444444444444444,1.8828049680770464,0.42105255497074556,4.931212425231934,4.67741914232503,0.7272724987144035,0.0,1.8828049680770464,1.4366510218953386,0.7630376200688617,0.4772728371565369,-0.2777779287933483,1.7181812796638787,0.9469278582285736,0,,,,,,,0.4864498406517739,-0.20454557761532122,-0.8409090986009575,-0.6727273030552041,7586
1997-02-28,MITK,4.3426997653978265,-0.648936170212766,-0.648936170212766,0.12857142857142856,0.7471264367816092,-0.08823529411764708,-0.4833333333333333,-0.17500000000000004,0.9435251592867334,0.03125,0.06451612903225801,-0.03326612903225801,-0.3788381449848238,0.057861836832825864,0.0,53.081048857826055,0.8333333333333334,0.42063492063492064,0.42920643617204535,0.648936170212766,2.0625,0.6499999999999999,1.8484848484848486,0.0,0.42920643617204535,0.4049670710561203,0.9435251592867334,0.9285714285714286,-0.375,2.4761904761904763,0.10665888311051874,82,,,,,,,6.44727256081321,-0.5151515151515151,3.575757575757576,0.02303025216767285,7586
1997-02-28,USNA,3.721948639320925,-0.4879032258064516,-0.4879032258064516,0.29651162790697677,0.7988505747126436,0.7857142857142858,-0.25742574257425743,-0.20625000000000004,0.7732664522748544,0.0,-0.15333333333333332,0.15333333333333332,-0.29228197389790145,-0.11553729744294994,0.0,39.01687903286176,0.8333333333333334,0.4722222222222222,0.9222543903760041,0.4879032258064516,1.984375,9.583333333333334,0.9527559055118111,0.0,0.9222543903760041,0.7131483805409613,0.7732664522748544,0.7560975609756098,-0.21212121212121215,3.564459930313588,0.039536419915427334,65,,,,,,,8.806613711860237,0.44881889763779537,-0.30708661417322836,-0.7921259872556672,7586
1997-02-28,CENT,3.3788387367003203,-0.24782604762169824,-0.24782604762169824,0.6437500516477634,1.0,1.972602444162305,0.10152276742722277,0.0,0.6513754586348085,-0.05464484498811495,-0.20276492049490147,0.14812007550678652,0.01842963166773215,-0.07521246424283956,1.0,34.77883486508898,0.75,0.7420634920634921,1.6508219941169933,0.24782604762169824,5.708813190460205,5.407407541204481,0.32947969926118303,0.0,1.6508219941169933,1.0753049335423857,0.6513754586348085,0.3764706042353878,-0.19907405734943984,1.8911083103840056,0.7002773854411721,0,,,,,,,5.749213451875249,0.6127167084480116,-0.5520231411825798,-0.6467052263948069,7586
1997-02-28,ALKS,3.35371515101986,-0.16033755274261607,-0.16033755274261607,0.7803468208092486,1.0,1.1923076923076925,0.6132075471698113,0.7610619469026549,0.7759029828195373,-0.08294930875576034,0.16374269005847952,-0.24669199881423987,0.5419184875251821,0.07329701742085115,1.0,52.41424418684855,1.0,0.7777777777777778,1.592232030032653,0.16033755274261607,12.4375,7.844444444444445,0.19095477386934667,0.0,1.592232030032653,1.2354175814431425,0.7759029828195373,1.225806451612903,-0.21285140562248994,5.7589774802191105,0.7630442063423679,0,,,,,,,1.8462312784626258,-0.08291457286432158,6.005025125628141,1.1555778465079305,7586
