strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,top_k
explosive_winners,hold_forever,36,0.8888888888888888,0.6944444444444444,0.4722222222222222,1.3237033333009263,2.232843805641454,-0.019097933972989922,6.058606156539749,0.13106529393764266,0.19006007210076875,0.1422747794018214,0.04778529269894735,1.4943557947407395,1
explosive_winners,fixed_1y,36,0.6388888888888888,0.4861111111111111,0.4444444444444444,0.7208806034318521,1.2700316201324076,-0.48859536063360676,4.035183365290855,0.7208806034318521,0.12966712106969586,0.1422747794018214,-0.012607658332125543,0.7357403009181097,1
explosive_winners,fixed_2y,36,0.7222222222222222,0.5555555555555556,0.5555555555555556,2.134782853834959,2.3669081402851693,-0.47504848924602944,5.904804703140841,0.7705256315125872,0.19718153040933817,0.1422747794018214,0.05490675100751677,1.6473681010811303,1
explosive_winners,fixed_3y,36,0.8055555555555556,0.6111111111111112,0.5555555555555556,1.8583066381695819,3.627940094290525,-0.4964897782141637,10.319247264343037,0.41892884977337874,0.254262895661076,0.1422747794018214,0.11198811625925462,2.41380365846124,1
explosive_winners,fixed_5y,36,0.8055555555555556,0.6388888888888888,0.5555555555555556,1.894862550646939,2.412470318008316,-0.2964657178837665,3.450441103930263,0.23666321055026718,0.19954571198259474,0.1422747794018214,0.05727093258077334,1.6051060262536372,1
explosive_winners,trail_25,36,0.5555555555555556,0.4305555555555556,0.027777777777777776,0.0510027987483016,0.26836953071644654,-0.25215587999848127,0.9804222029732356,0.24817968304179483,0.03616621769123074,0.1422747794018214,-0.10610856171059066,-0.02191649838293762,1
explosive_winners,trail_35,36,0.4444444444444444,0.3611111111111111,0.1111111111111111,-0.03901845633054618,0.22189565818612206,-0.34840636412088577,1.2872129611858472,-0.0894248527555947,0.03041164985308077,0.1422747794018214,-0.11186312954874063,-0.04534658854655357,1
explosive_winners,trail_50,36,0.5,0.3888888888888889,0.2222222222222222,-0.020564958308539383,0.7045580474295804,-0.4581704094909324,2.7708736421218823,-0.056915326616475304,0.0827490298792372,0.1422747794018214,-0.0595257495225842,0.3032451454606846,1
explosive_winners,stop_30,36,0.3611111111111111,0.3055555555555556,0.16666666666666666,-0.3093948650952964,0.4999363308595732,-0.3560720036924971,2.351214053393763,-0.2930248926985649,0.06237091060490867,0.1422747794018214,-0.07990386879691272,0.19665920490790195,1
explosive_winners,trail35_or_3y,36,0.4444444444444444,0.3611111111111111,0.1111111111111111,-0.03901845633054618,0.22189565818612206,-0.34840636412088577,1.2872129611858472,-0.0894248527555947,0.03041164985308077,0.1422747794018214,-0.11186312954874063,-0.02694032555283321,1
explosive_winners,trail50_or_5y,36,0.5,0.4027777777777778,0.2222222222222222,-0.020564958308539383,0.5132850819353483,-0.4581704094909324,2.589675230514981,-0.056915326616475304,0.06377170502073093,0.1422747794018214,-0.07850307438109047,0.1853857192299568,1
explosive_winners,tp100,36,0.9722222222222222,0.75,0.1111111111111111,1.050930219975937,1.053832308835905,1.0063823145960786,1.2378379661952195,1.3611057994248863,0.11307448761265736,0.1422747794018214,-0.029200291789164043,0.5815629376805161,1
explosive_winners,tp200,36,0.9722222222222222,0.75,0.9722222222222222,2.0622460683467336,2.2515206084829864,2.008927097827192,3.0762374479089365,1.2120599082576244,0.19106739392390842,0.1422747794018214,0.048792614522087024,1.5493641862152576,1
min_dd_compounders,hold_forever,36,0.8333333333333334,0.6388888888888888,0.3333333333333333,0.6542622632675121,1.8092626980285749,-0.3363035445048705,6.306963931987804,0.06498323234650483,0.1657357276266746,0.1422747794018214,0.0234609482248532,1.2618065571760582,1
min_dd_compounders,fixed_1y,36,0.6944444444444444,0.5277777777777778,0.2222222222222222,0.4335906225060224,0.6431153119249365,-0.3010198183526944,2.0958996823515017,0.4335906225060224,0.07686376729669976,0.1422747794018214,-0.06541101210512164,0.2804467690515754,1
min_dd_compounders,fixed_2y,36,0.8055555555555556,0.6388888888888888,0.19444444444444445,0.4432758101202787,0.6680457205878694,-0.1035986959592951,1.5385056813390778,0.20136350104274403,0.07927437242825147,0.1422747794018214,-0.06300040697356993,0.2894134258604022,1
