asof,ticker,score,entry_px
2002-01-31,VIAV,1.0,31.854379653930664
2002-01-31,SANM,0.9904761904761905,88.08000183105469
2002-01-31,TIE,0.9809523809523809,0.8799999952316284
2002-01-31,CHKP,0.9714285714285714,36.5
2002-01-31,POWI,0.9619047619047619,7.792421340942383
2002-01-31,DINO,0.9523809523809523,1.158418130243316
2002-01-31,NBIX,0.9454148471615721,39.76808967716634
2002-01-31,ERIC,0.9428571428571428,12.204740524291992
2002-01-31,MSA,0.9333333333333333,7.288745136063517
2002-01-31,IONS,0.9238095238095239,16.369100311821306
2002-02-28,NVDA,1.0,0.3770902658496682
2002-02-28,AZO,0.990909090909091,67.2455646609086
2002-02-28,EEFT,0.9846743295019157,18.749715847806048
2002-02-28,SRPT,0.9827586206896551,55.87358732958141
2002-02-28,CACI,0.9789272030651341,34.15217445913592
2002-02-28,PAG,0.9731800766283525,7.001859580855278
2002-02-28,TISI,0.9674329501915708,30.549999237060547
2002-02-28,REX,0.9540229885057471,2.483333110809326
2002-02-28,IART,0.9521072796934866,12.703435897827148
2002-02-28,JBHT,0.9329501915708812,4.593514393714447
2002-03-29,RDNT,1.0,3.240000009536743
2002-03-29,WGO,0.9769357495881383,15.75418472290039
2002-03-29,BZH,0.942339373970346,124.8546371459961
2002-03-29,HTLD,0.9060955518945635,6.724893569946289
2002-03-29,CSGS,0.8918918918918919,21.699344635009766
2002-03-29,ORLY,0.8783783783783784,1.0547827088225252
2002-03-29,MRCY,0.8513513513513513,31.959999084472656
2002-03-29,TTWO,0.8056013179571664,13.399171829223633
2002-03-29,CPRT,0.7972972972972973,1.1132410908285986
2002-03-29,NOK,0.7837837837837838,10.320992469787598
2002-04-30,CLH,1.0,5.10354153174914
2002-04-30,KNX,0.915807560137457,6.697461655322121
2002-04-30,SAM,0.9089347079037801,14.356757064837314
2002-04-30,GIS,0.8705882352941177,10.524178698395325
2002-04-30,SEB,0.8642611683848798,241.4353318179944
2002-04-30,HRB,0.8470588235294118,9.13216789534988
2002-04-30,NVO,0.8352941176470589,0.9182121157646179
2002-04-30,FDX,0.7903780068728522,40.86941036324271
2002-04-30,RMD,0.7764705882352941,7.750904143002452
2002-04-30,SCI,0.7647058823529411,2.7359342922023457
2002-05-31,KMX,0.99,13.215111141500687
2002-05-31,FCN,0.9826689774696707,20.480484352727323
2002-05-31,BALL,0.97,4.171295368971896
2002-05-31,GPK,0.9341421143847487,5.735727535088511
2002-05-31,INDB,0.92,11.643964767456055
2002-05-31,PCAR,0.9,3.926884540707808
2002-05-31,ROP,0.89,16.844960705434687
2002-05-31,ICUI,0.87,34.83000183105469
2002-05-31,SWK,0.84,22.71076213007171
2002-05-31,TKR,0.8266897746967071,9.506698551558744
2002-06-28,NVR,0.9867549668874173,317.6341452735816
2002-06-28,HOLX,0.9730848861283644,3.588134073864635
2002-06-28,AGCO,0.9544513457556936,15.153584634830592
2002-06-28,SAH,0.9536423841059603,18.376283645629883
2002-06-28,PTEN,0.9440993788819876,9.723990440368652
2002-06-28,BIIB,0.9337748344370861,34.53764625366893
2002-06-28,SMTC,0.9271523178807947,26.700000762939453
2002-06-28,J,0.9139072847682119,13.328399830681889
2002-06-28,AU,0.9089026915113871,18.796584562012754
2002-06-28,GWW,0.9072847682119205,33.62437200406483
2002-07-31,HOV,0.9935483870967742,356.75
2002-07-31,TSCO,0.9893617021276596,0.6032698126313432
2002-07-31,URBN,0.9838709677419355,2.9075000286102295
2002-07-31,DGX,0.9774193548387097,21.649125947806507
2002-07-31,CACC,0.9741935483870968,8.918641782115381
2002-07-31,LH,0.9709677419354839,28.38482815173626
2002-07-31,MHK,0.967741935483871,47.51574260648743
2002-07-31,ENTG,0.9612903225806452,9.764823749927524
2002-07-31,EFX,0.9580645161290322,17.062966005031647
2002-07-31,RGLD,0.9574468085106383,9.128835958720849
2002-08-30,GD,0.9846153846153847,23.965983572780498
2002-08-30,LOGI,0.9807692307692307,5.896202087402344
2002-08-30,BIO,0.9769230769230769,41.95000076293945
2002-08-30,CAKE,0.9653846153846154,14.601021766662598
2002-08-30,TYL,0.9576923076923077,3.7048047891333162
2002-08-30,JJSF,0.95578231292517,14.12855339050293
2002-08-30,SLGN,0.9538461538461539,2.9350937282175535
2002-08-30,CW,0.9423076923076923,11.640991993093145
2002-08-30,MCRI,0.9421768707482994,5.699755668640137
2002-08-30,NSIT,0.9384615384615385,11.260000228881836
2002-09-30,EHC,0.9885057471264368,13.854678264093526
2002-09-30,ASGN,0.9616858237547893,8.270000457763672
2002-09-30,PHG,0.9578544061302682,8.014839172363281
2002-09-30,RDN,0.9540229885057471,25.907398223876953
2002-09-30,LAD,0.946360153256705,12.556386005047075
2002-09-30,TSM,0.9425287356321839,2.3489034175872803
2002-09-30,EME,0.9386973180076629,11.491499667922863
2002-09-30,STZ,0.9348659003831418,9.71992363003742
2002-09-30,ACHC,0.9261083743842364,3.037515612371383
2002-09-30,AME,0.9233716475095786,3.694618293182555
2002-10-31,PRDO,0.9829059829059829,18.919231414794922
2002-10-31,YUM,0.9743589743589743,5.442832778060562
2002-10-31,PPC,0.9658119658119658,3.791867996959269
2002-10-31,VTR,0.9615384615384616,4.388629239249172
2002-10-31,LMT,0.9572649572649573,30.68970488940394
2002-10-31,CHH,0.9529914529914529,5.4172348664964085
2002-10-31,BAX,0.9401709401709402,8.764093764374996
2002-10-31,MTW,0.9358974358974359,4.857668876647949
2002-10-31,DDS,0.9316239316239316,10.464531898393558
2002-10-31,AN,0.9273504273504274,10.561536756490794
2002-11-29,THC,1.0,77.44389800689365
2002-11-29,ZD,0.9950980392156863,4.00678014755249
2002-11-29,COR,0.9901960784313726,9.333245426620062
2002-11-29,HSIC,0.9803921568627451,8.294330424695524
2002-11-29,CHD,0.9754901960784313,3.7843728325058117
2002-11-29,STE,0.9509803921568627,16.414449353427944
2002-11-29,XRAY,0.946078431372549,13.543484208904408
2002-11-29,UNH,0.9411764705882353,15.678104645552718
2002-11-29,PEBO,0.9321428571428572,9.3635892868042
2002-11-29,FITB,0.9264705882352942,27.36712328803621
2002-12-31,RYAAY,0.9554455445544554,6.365111351013184
2002-12-31,PENN,0.9455445544554455,1.818332179787559
2002-12-31,CUK,0.9405940594059405,14.819019317626953
2002-12-31,PGR,0.9207920792079208,6.432235033371941
2002-12-31,COO,0.905940594059406,6.048603001104904
2002-12-31,FLS,0.8564356435643564,3.631809972878976
2002-12-31,GIII,0.8465346534653465,1.9861489534378052
2002-12-31,NUE,0.8415841584158416,5.562332541866487
2002-12-31,DHI,0.8366336633663366,6.354840426420639
2002-12-31,TGT,0.8217821782178217,17.82901449001062
2003-01-31,THO,0.9953488372093023,8.353059748568215
2003-01-31,EXAS,0.958139534883721,8.941471905386042
2003-01-31,CTSH,0.9409090909090909,2.2102498947985216
2003-01-31,EPAC,0.9348837209302325,9.709924697875977
2003-01-31,CRL,0.9255813953488372,29.507275576473862
2003-01-31,RPM,0.9162790697674419,5.641316298532624
2003-01-31,ROST,0.9116279069767442,3.8543134542251054
