strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,top_k
quality_pullback,hold_forever,84,0.6309523809523809,0.5119047619047619,0.5357142857142857,1.0960278044633442,5.686317688637795,-0.7378031548604932,17.678335330203055,0.16219084028423736,0.4247638685687559,0.14108224052973609,0.28368162803901986,4.587144929082479,1
quality_pullback,fixed_1y,84,0.6666666666666666,0.5476190476190477,0.30952380952380953,0.3764953048536279,0.8457186927932461,-0.45846025668528395,1.7613376316605343,0.3764953048536279,0.1323576867626269,0.14108224052973609,-0.008724553767109178,0.5561167209253611,1
quality_pullback,fixed_2y,84,0.6428571428571429,0.5238095238095238,0.4166666666666667,0.4876295885965527,3.2545123442790973,-0.6915920084601253,10.92236366003598,0.2618158544570228,0.31918256805941064,0.14108224052973609,0.17810032752967456,2.6309974353497774,1
quality_pullback,fixed_3y,84,0.6547619047619048,0.5238095238095238,0.4880952380952381,0.49811709996233944,5.8540649718081355,-0.7278461402665688,13.941454992446303,0.2265494297592342,0.43065897917159063,0.14108224052973609,0.2895767386418545,4.879306045551373,1
quality_pullback,fixed_5y,84,0.6547619047619048,0.5238095238095238,0.5119047619047619,1.0521345310357033,4.6893472298942545,-0.7378031548604932,14.335152566237962,0.17139060781275495,0.38663409254212516,0.14108224052973609,0.24555185201238908,3.843378960009515,1
quality_pullback,trail_25,84,0.36904761904761907,0.30952380952380953,0.13095238095238096,-0.13997802527278014,0.20213554207246717,-0.2622185777532529,1.2972567750146398,-0.5420592494641343,0.039457406301437514,0.14108224052973609,-0.10162483422829857,-0.008247371413553976,1
quality_pullback,trail_35,84,0.40476190476190477,0.3333333333333333,0.16666666666666666,-0.19743448279792003,0.3082822052416171,-0.3637758031165026,1.4398651683263328,-0.24895851814585085,0.05767032688592658,0.14108224052973609,-0.08341191364380951,0.07643584788974214,1
quality_pullback,trail_50,84,0.38095238095238093,0.30952380952380953,0.15476190476190477,-0.32429121077327666,0.1449426524385607,-0.49972926614378754,1.2648402216709658,-0.348741749239023,0.02898854681822113,0.14108224052973609,-0.11209369371151495,-0.06036006519283352,1
quality_pullback,stop_30,84,0.30952380952380953,0.2619047619047619,0.27380952380952384,-0.311483048572949,2.963767425397492,-0.3659902707317353,12.48709576104193,-0.3929699563928258,0.30296706892066694,0.14108224052973609,0.16188482839093085,2.353467891351892,1
quality_pullback,trail35_or_3y,84,0.40476190476190477,0.3333333333333333,0.16666666666666666,-0.19743448279792003,0.28097309582345853,-0.3637758031165026,1.3535213310293932,-0.24895851814585085,0.053124813456306715,0.14108224052973609,-0.08795742707342938,0.066396389429704,1
