strategy,exit,top_k,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,worst_year_edge,years_below_spy,n_years
grand_ensemble,hold_forever,1,276,0.782608695652174,0.463768115942029,0.4384057971014493,1.9225214528101837,14.851545578375385,-0.6100003354904953,41.349230489845,0.11318534744007092,0.18620985609904864,0.12386023481221767,0.06234962128683097,6.572166882538834,-3.133430670346808,7,23
grand_ensemble,fixed_3y,1,276,0.6811594202898551,0.42028985507246375,0.08333333333333333,0.41362078416472237,0.7304487319706018,-0.5059061655700803,1.9397952538015424,0.12327963887323878,0.040880918796029134,0.12386023481221767,-0.08297931601618853,0.050817417633161034,-9.590347940659226,21,23
grand_ensemble,fixed_5y,1,276,0.7282608695652174,0.44565217391304346,0.12318840579710146,0.5425750889208588,1.1606600683065464,-0.6189901107835594,3.1027044149800527,0.09809232761711106,0.056546439014958615,0.12386023481221767,-0.06731379579725905,0.29758987960125727,-9.7793451869113,20,23
grand_ensemble,hold_forever,2,552,0.7916666666666666,0.47101449275362317,0.40942028985507245,1.8984823242060216,12.081174617235543,-0.5466682957815758,36.73348103807368,0.10923596331404228,0.17414686231393733,0.12386023481221764,0.050286627501719694,5.231966011444744,-3.6977897549086007,8,23
grand_ensemble,fixed_3y,2,552,0.6721014492753623,0.41304347826086957,0.07971014492753623,0.34936048565083033,0.6519752617403689,-0.5143494212888378,1.7504140121263303,0.10757919014862616,0.03755097057683267,0.12386023481221764,-0.08630926423538497,0.004238196747298617,-9.549587131596,21,23
grand_ensemble,fixed_5y,2,552,0.7155797101449275,0.4320652173913043,0.11956521739130435,0.5052019883566697,1.0599049320655152,-0.5546555058507029,2.8868801503312533,0.09110551778951215,0.05321200395360795,0.12386023481221764,-0.07064823085860969,0.23076845041599164,-9.783111581457742,21,23
grand_ensemble,hold_forever,3,828,0.7789855072463768,0.46497584541062803,0.3671497584541063,1.6166392511270236,10.88253005777336,-0.5573713552791906,30.376454844709738,0.09425291321761997,0.16809680488198497,0.12386023481221764,0.044236570069767334,4.718677022139078,-4.353895506903529,8,23
grand_ensemble,fixed_3y,3,828,0.6763285024154589,0.41304347826086957,0.0785024154589372,0.3319975419769645,0.6360899687337116,-0.49176966713957326,1.779507354467726,0.10332744535625371,0.03685505586401315,0.12386023481221764,-0.08700517894820449,-0.008288982188808141,-9.6081776726926,21,23
grand_ensemble,fixed_5y,3,828,0.6908212560386473,0.4251207729468599,0.11594202898550725,0.47015650927414154,0.9875119994744118,-0.5551430517932243,2.868199246464525,0.08803958434379477,0.05070190059356375,0.12386023481221764,-0.07315833421865389,0.17948049559778273,-9.841308322224005,21,23
grand_ensemble,hold_forever,5,1380,0.7789855072463768,0.46195652173913043,0.3463768115942029,1.669772308582962,10.051655540378972,-0.5291075096403791,22.919343586945697,0.09129814915656775,0.16352547766638414,0.12386023481221765,0.03966524285416649,4.450019591693771,-4.700171975433754,7,23
grand_ensemble,fixed_3y,5,1380,0.6695652173913044,0.40760869565217395,0.07608695652173914,0.3315135155870771,0.6571521983326397,-0.47701259121865774,1.8491169226980733,0.10178428496782022,0.03777612524263478,0.12386023481221765,-0.08608410956958287,0.005312824867713194,-9.452504678522285,21,23
grand_ensemble,fixed_5y,5,1380,0.6905797101449276,0.41956521739130437,0.1072463768115942,0.46101536431679824,0.9753729092742418,-0.5519604250579088,2.8479447945983893,0.08580802560749534,0.05027100534487426,0.12386023481221765,-0.07358922946734339,0.19151230810502037,-9.522254064422924,21,23
