asof,ticker,score,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,mom_3y,pullback_3y,mom_5y,pullback_5y,beta_2y,excess_5y_logret,ret__hold_forever,ret__fixed_1y,ret__fixed_3y,ret__fixed_5y,days__hold_forever
1997-01-31,SITC,1.06941489212692,-0.037063339319826416,-0.037063339319826416,0.9157535380392772,1.0,0.7700606348450463,0.35441103255557516,0.1409432235659842,0.19206828498270942,0.010571764694854213,-0.037063339319826416,0.04763510401468063,0.21385719087747002,0.03346931821372334,1.0,49.63867060981301,,0.9166666666666666,2.8838757076288832,0.037063339319826416,0.015060363337397575,1.393568026991125,0.03848990368031746,0.0,2.8838757076288832,0.5539010612675771,0.19206828498270942,0.1892274294705809,-0.05397326893300558,3.5059471699863094,0.9625200424059839,0,,,,,,,370.83697226791116,0.47173664960272577,0.938736531242274,5.1536328557730275,7605
1997-02-28,SITC,1.2492648117952916,0.0,0.0,1.0,1.0,0.684314126967354,0.2650039693133963,0.261574925989122,0.19471110496009206,0.006872393095730622,0.10550120233754456,-0.09862880924181394,0.27623993871290264,0.061851984192142995,1.0,75.06477691645405,,0.9484126984126984,3.30414011793378,-0.0,0.01659150794148445,1.6133711923840641,0.0,1.0,3.30414011793378,0.6433527733058552,0.19471110496009206,0.1892274294705809,-0.05397326893300558,3.5059471699863094,0.9617585228907292,0,,,,,,,336.5220579336644,0.4567914581625503,0.5483716078297183,4.779398434891593,7586
1997-03-31,SITC,1.2240536348959596,-0.022678880557945424,-0.022678880557945424,0.9496866084755049,1.0,0.7041153797810658,0.32047962439814026,0.09711436076217517,0.179482490287503,-0.0033270375784698603,0.030687966474985506,-0.03401500405345537,0.2541833922606116,0.050838789563598,1.0,61.507718215920136,,0.9761904761904762,3.241941796211759,0.022678880557945424,0.01710066758096218,1.4727846522719767,0.023205147322399533,0.0,3.241941796211759,0.581871786951227,0.179482490287503,0.1892274294705809,-0.05397326893300558,3.5059471699863094,0.9669115023471778,0,,,,,,,326.4725900681756,0.41341657761355677,0.9291287920912779,4.933191596291019,7566
1997-04-30,BBVA,1.2688166028840326,0.0,0.0,1.0,1.0,0.5990710585993706,0.23611814595011849,0.15131632469671907,0.1873411195604725,0.034951589365241675,0.14886132774258432,-0.11390973837734264,0.31156750182703763,0.1111857014145674,1.0,75.03312475582553,,0.8650793650793651,3.3561207194556886,-0.0,1.8473130464553833,1.5804411219111576,0.0,1.0,3.3561207194556886,0.6287394129629271,0.1873411195604725,0.1248766430205992,-0.04807633863402139,2.5974657506932073,0.9657493368648993,0,,,,,,,10.838816859544984,1.389581053903862,1.142368816985381,0.8704073240307335,7544
1997-05-30,BBVA,1.3642558591289267,-0.040885437266389935,-0.040885437266389935,0.9196824990480681,1.0,0.8674820122833544,0.3604287163603632,0.2187227262405116,0.1943180917674533,0.01077240589412698,0.04259308198009193,-0.03182067608596495,0.30532641985359166,0.08549425781131825,1.0,55.825207702076746,,0.9007936507936508,3.543417216306711,0.040885437266389935,1.9512896537780762,1.5517005447963355,0.042628314546555135,0.0,3.543417216306711,0.6885500718086613,0.1943180917674533,0.1248766430205992,-0.04807633863402139,2.5974657506932073,0.9642533013384837,0,,,,,,,10.207972530827918,1.1943552425118233,0.8253897522354381,0.7429530337467998,7523
1997-06-30,BBVA,1.4219601926844545,-0.022658794238246904,-0.022658794238246904,0.956848125809632,1.0,0.76715099653144,0.3324403836161176,0.39458395327625295,0.2004295279637056,0.0031007867683838786,0.15742358117562483,-0.15432279440724095,0.39935730926750246,0.11398076258350098,1.0,66.26662275650246,,0.9285714285714286,3.6888476591872186,0.022658794238246904,2.2424230575561523,1.9860195679854988,0.02318411840682222,0.0,3.6888476591872186,0.7393539950609146,0.2004295279637056,0.14920050604193258,-0.04807633863402139,3.103408251982615,0.9582238923823261,0,,,,,,,8.752843365367399,0.928368627227496,0.7495411148739597,0.5968313535495127,7502
1997-07-31,PHG,1.2476964026292827,-0.02020974329186198,-0.02020974329186198,0.9672359315877608,0.473568281938326,1.1325993103742675,0.786051705257508,0.46748852340141633,0.29380714413922415,-0.016528561796276042,0.1677073164972558,-0.18423587829353183,0.669798575620133,0.18650516156856956,1.0,65.3765254045687,1.0,0.9523809523809523,3.268356031927387,0.02020974329186198,10.375633239746094,0.8060434404340358,0.020626601615494566,0.0,3.268356031927387,0.9602663517707926,0.29380714413922415,0.2834819474292294,-0.2076923823441641,1.3649125896176368,0.8916794182468297,147,,,,,,,1.6176715406024464,0.011708935222121353,1.4982982892816308,0.46731583030320856,7480
1997-08-29,CTS,1.447315133816143,-0.05263144433302469,-0.05263144433302469,0.9058057604665586,0.9242105263157895,1.0670768103555321,0.662200461371875,0.16438478749078933,0.19523413218999247,0.002320691661367391,-0.02409576019482118,0.026416451856188572,0.4066519025542963,0.059041532206568936,1.0,56.967331302809555,,0.8333333333333334,3.7100425086399094,0.05263144433302469,10.59730339050293,1.6639969346989099,0.055555405568607386,0.0,3.7100425086399094,0.7243269295622954,0.19523413218999247,0.22548948796085466,-0.08510610502086469,2.6495101368529728,0.9101645949924375,21,,,,,,,4.647663020363968,0.05936360417916431,2.9454679853759127,-0.370445383842698,7459
1997-09-30,OFG,1.360849340411063,-0.017669535626228083,-0.017669535626228083,0.9685146739994476,0.9818548387096774,1.0906274411300938,0.3957496241316094,0.30027275833591505,0.2382114006479221,-0.002530892392902273,0.07081248331006829,-0.07334337570297056,0.3925561201213448,0.09766556983912267,1.0,68.57685776228517,1.0,0.8928571428571429,3.5196357834113594,0.017669535626228083,6.223862171173096,1.735970494648539,0.017987363995162653,0.0,3.5196357834113594,0.8384173697369665,0.2382114006479221,0.22988456010455072,-0.08457799797295484,2.7180184635968794,0.9156110782587225,6,,,,,,,6.329853662759718,0.34743159966550174,-0.4144717229839604,0.36192672833355743,7438
1997-10-31,PTEN,1.3551775928422813,-0.12328788617485853,-0.12328788617485853,0.853997436913451,0.9980732177263969,4.302325934775083,2.6190474348901556,0.6057339048598009,0.5627406932894772,0.05660331428056797,-0.017543949977180562,0.07414726425774854,1.0872032331304187,0.13482341307736645,1.0,54.240030012135286,0.75,0.8531746031746031,3.230288160035188,0.12328788617485853,9.644762992858887,8.431577347232567,0.14062527964504445,0.0,3.230288160035188,1.8178145987029914,0.5627406932894772,0.3692814171272987,-0.281249872923769,1.3130011874792564,0.8384805206934385,1,,,,,,,0.18302542590836368,-0.7600446027974936,0.18080359195500328,-0.08857157632642354,7415
