asof,ticker,score,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,beta_2y,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,mom_3y,pullback_3y,excess_5y_logret,mom_5y,pullback_5y,ret__hold_forever,ret__fixed_1y,ret__fixed_3y,ret__fixed_5y,days__hold_forever
1997-01-31,MITK,0.992087917893986,-0.6595744680851063,-0.6595744680851063,0.11428571428571428,0.790273556231003,-0.3142857142857143,-0.5932203389830508,-0.3846153846153846,0.9696503326200825,0.06666666666666665,0.33333333333333326,-0.2666666666666666,-0.40827034648544946,-0.027798875892450225,0.0,49.69819907232194,0.8333333333333334,0.4523809523809524,0.3820886881581668,0.6595744680851063,2.0,1.1333333333333333,1.9375,0.0,0.3820886881581668,0.37049242356293743,0.9696503326200825,-0.05949279473394571,0.9285714285714286,-0.375,2.4761904761904763,0.00552619467810711,63,,,,,,6.679999828338623,-0.421875,2.0625,-0.19499999284744263,7605
1997-01-31,VIAV,0.9745226448638495,-0.2668067612851045,-0.2668067612851045,0.6214604558258635,0.9969604863221885,1.5882350156579683,0.6097559725587305,-0.088772868445957,0.7381075053302069,-0.05675674147300014,-0.11868686441036758,0.06193012293736744,0.12583365443846928,-0.1043244215368504,1.0,46.96304126870271,0.6666666666666666,0.8015873015873016,1.4868382086400234,0.2668067612851045,12.407565116882324,4.816666005357166,0.3638969199344364,0.0,1.4868382086400234,1.0974464410089213,0.7381075053302069,1.3491708283198656,0.4326922642902511,-0.26760562182976777,1.6169027441639476,0.8478112991257302,1,,,,,,3.1144252523486244,0.8108882402562589,36.39828097407626,2.674957216507722,7605
1997-01-31,USNA,0.9637550028398959,-0.3911290322580645,-0.3911290322580645,0.4550561797752809,0.8449848024316109,0.8625,-0.28019323671497587,-0.17934782608695654,0.7770956459609307,-0.006578947368421018,0.01342281879194629,-0.020001766160367307,-0.16767721449677409,0.010236163667630693,0.0,50.99335048634214,0.8333333333333334,0.46825396825396826,1.2089287623829834,0.3911290322580645,2.359375,14.894682591166436,0.6423841059602649,0.0,1.2089287623829834,0.9394532775247529,0.7770956459609307,-0.10332482318672036,1.5333333333333332,-0.21212121212121215,7.228571428571427,0.2409399505290949,46,,,,,,7.247946631829469,0.2185430463576159,-0.45033112582781454,-0.8474172124799514,7605
1997-01-31,NSIT,0.957552807882763,-0.16930381129627925,-0.16930381129627925,0.7476414994437124,0.7133757961783439,1.2307694950224022,0.18367345933366042,-0.005681942455647571,0.574338970022265,-0.04891313512462436,0.1314654614484012,-0.18037859657302557,0.17148268863661587,0.00845172199982458,1.0,51.246766508903285,0.6666666666666666,0.8015873015873016,1.9029612454788765,0.16930381129627925,6.481481075286865,2.20121971180511,0.20380954384836336,0.0,1.9029612454788765,1.0929448017206245,0.574338970022265,1.5874122528623074,0.4514562487883187,-0.2365592274242304,1.9084279810345572,0.8564643664953435,89,,,,,,9.857086818458004,0.7942858975780369,2.548571650960508,2.7445145910095095,7605
1997-01-31,APOG,0.9483974326781105,-0.2033510713396136,-0.2033510713396136,0.6686588491195323,0.8541033434650456,1.1173696256484589,0.21756584742869434,-0.04502610849185806,0.38290110922572435,0.00750669258597747,-0.03896287323950487,0.04646956582548234,0.08872816691296959,-0.08867088634822629,1.0,44.5911559740245,0.6666666666666666,0.8611111111111112,2.0554534637602657,0.2033510713396136,10.590206146240234,1.3239149781282191,0.2552580741953181,0.0,2.0554534637602657,0.7870354112356629,0.38290110922572435,0.21761551699422127,0.2803738269897966,-0.10169469727878422,2.7570152081891184,0.8827548760602125,48,,,,,,2.45413501171943,-0.3938380330521415,-0.7410552448544914,-0.11861892636552873,7605
1997-02-28,SAFE,0.9959923261583583,-0.20634941872642143,-0.20634941872642143,0.7636361247909844,0.7528735632183908,4.000000578932195,1.5000004703824419,0.9230761420325146,1.074120200661057,-0.15254287314773185,0.24999968158733,-0.40254255473506184,1.0007997876589108,0.3007280109085795,1.0,52.33252203418177,0.8,0.8174603174603174,2.223078059411386,0.20634941872642143,20.591232299804688,5.249999131601709,0.2600003371701569,0.0,2.223078059411386,2.3878530512601515,1.074120200661057,-0.0664069264064769,1.0714291444532469,-0.20000027788735675,5.357138278861254,0.8962358832314186,51,,,,,,-0.2516232334692141,0.5600005409543176,0.019533360208141337,1.0498921055498207,7586
1997-02-28,BOOM,0.9943069993527679,-0.42105255497074556,-0.42105255497074556,0.49206355423852643,1.0,2.9285720743743062,0.9642860371871531,0.33333359119405626,0.7630376200688617,-0.24137909280356717,-0.20000009282983156,-0.04137899997373562,0.32537612704014096,-0.16317986282366947,1.0,37.24223630784869,0.8,0.9444444444444444,1.8828049680770464,0.42105255497074556,4.931212425231934,4.67741914232503,0.7272724987144035,0.0,1.8828049680770464,1.4366510218953386,0.7630376200688617,0.2758478606626989,0.4772728371565369,-0.2777779287933483,1.7181812796638787,0.9469278582285736,0,,,,,,0.4864498406517739,-0.20454557761532122,-0.8409090986009575,-0.6727273030552041,7586
1997-02-28,MITK,0.9892744396158876,-0.648936170212766,-0.648936170212766,0.12857142857142856,0.7471264367816092,-0.08823529411764708,-0.4833333333333333,-0.17500000000000004,0.9435251592867334,0.03125,0.06451612903225801,-0.03326612903225801,-0.3788381449848238,0.057861836832825864,0.0,53.081048857826055,0.8333333333333334,0.42063492063492064,0.42920643617204535,0.648936170212766,2.0625,0.6499999999999999,1.8484848484848486,0.0,0.42920643617204535,0.4049670710561203,0.9435251592867334,-0.06847724515505847,0.9285714285714286,-0.375,2.4761904761904763,0.10665888311051874,82,,,,,,6.44727256081321,-0.5151515151515151,3.575757575757576,0.02303025216767285,7586
1997-02-28,CENT,0.9837433079882281,-0.24782604762169824,-0.24782604762169824,0.6437500516477634,1.0,1.972602444162305,0.10152276742722277,0.0,0.6513754586348085,-0.05464484498811495,-0.20276492049490147,0.14812007550678652,0.01842963166773215,-0.07521246424283956,1.0,34.77883486508898,0.75,0.7420634920634921,1.6508219941169933,0.24782604762169824,5.708813190460205,5.407407541204481,0.32947969926118303,0.0,1.6508219941169933,1.0753049335423857,0.6513754586348085,0.9062155609003922,0.3764706042353878,-0.19907405734943984,1.8911083103840056,0.7002773854411721,0,,,,,,5.749213451875249,0.6127167084480116,-0.5520231411825798,-0.6467052263948069,7586
1997-02-28,PCYO,0.9814883636838457,-0.34000000953674314,-0.34000000953674314,0.5277777676597054,0.7212643678160919,1.8571429057997109,0.08108106714865881,0.49999994581396057,2.4137015151227144,-0.13157894901951928,-0.17500001192092896,0.04342106290140968,0.15088844173788352,0.019525447556489217,1.0,43.63219006699857,0.8333333333333334,0.47619047619047616,1.378407544989811,0.34000000953674314,3.299999952316284,2.6666667108182565,0.5151515370448652,0.0,1.378407544989811,3.327064379798488,2.4137015151227144,1.532885687285822,1.7375000307336443,-0.3783783992770118,4.591964113315084,0.0024691626437288727,47,,,,,,2.539394083014316,-0.6060606148179462,-0.5454545388865404,-0.6666666546253242,7586
