year,n_picks,win_rate,beat_spy_rate,median_ret,cagr_dca_picks,cagr_dca_spy,edge
1997,12,0.75,0.0,0.6989599370942268,0.09451373838158368,,
1998,12,0.75,0.0,2.0964400249709385,0.04519941003996874,,
1999,12,0.5,0.0,4.117509041490653,0.10530967494014616,,
2000,12,0.6666666666666666,0.25,0.8205720755659007,0.05676867690895322,0.0800473045235464,-0.023278627614593178
2001,12,0.5833333333333334,0.08333333333333333,0.16350763149726755,0.031987292105454694,0.09088392978054294,-0.058896637675088244
2002,12,1.0,0.5833333333333334,10.99598745028924,0.3246143177602355,0.10297192090127198,0.22164239685896353
2003,12,1.0,0.4166666666666667,2.3400660999304574,0.145507326880987,0.10766507679213831,0.037842250088848686
2004,12,0.9166666666666666,0.5833333333333334,14.42841763942566,0.20688730431467392,0.10364960893254653,0.10323769538212739
2005,12,0.9166666666666666,0.6666666666666666,8.465654289484359,0.25218410700260824,0.10466213038665,0.14752197661595823
2006,12,0.8333333333333334,0.75,10.996934374526194,0.22169640179317265,0.10436522423262412,0.11733117756054853
2007,12,0.25,0.16666666666666666,-0.1047864225781846,0.06375994293127517,0.10241493593092536,-0.038654992999650195
2008,12,0.6666666666666666,0.3333333333333333,2.2024700797110235,0.18144051527715177,0.12095084558556012,0.060489669691591655
2009,12,0.3333333333333333,0.0,-0.5442937163466157,0.036211835688619555,0.1429958297799806,-0.10678399409136105
2010,12,0.3333333333333333,0.08333333333333333,-0.5297872340425531,0.2795712820296065,0.13752448847783116,0.14204679355177535
2011,12,0.75,0.4166666666666667,4.469997359542516,0.197164945978293,0.13629901595250676,0.06086593002578625
2012,12,1.0,1.0,14.429299184470782,0.3010231918563955,0.13847175773357898,0.1625514341228165
2013,12,0.75,0.16666666666666666,1.911115180907449,0.14568846849312214,0.13283258889900748,0.01285587959411466
2014,12,0.75,0.5,2.1667891901281484,0.5887695337991222,0.12689533258871757,0.4618742012104047
2015,12,0.5833333333333334,0.25,0.2920114441946977,0.1458081322219702,0.1310082960632978,0.014799836158672391
2016,12,1.0,0.5,2.0074295791681553,1.0524206123606976,0.14004030219617833,0.9123803101645193
2017,12,0.5,0.16666666666666666,0.13291139240506328,0.8484622907004264,0.13407948713427992,0.7143828035661466
2018,12,0.25,0.08333333333333333,-0.8738169418367778,0.05835567215997082,0.13430264011506382,-0.07594696795509301
2019,12,0.25,0.08333333333333333,-0.885782345499383,0.020995484516233794,0.1406095589887787,-0.1196140744725449
2020,12,0.16666666666666666,0.08333333333333333,-0.963186936884179,-0.11400882522908,0.14638555008626633,-0.2603943753153463
2021,12,0.5833333333333334,0.5833333333333334,1.1549575172539832,0.08588594974182528,0.10710648139704537,-0.021220531655220087
2022,12,1.0,1.0,8.60187367632415,1.039395402092196,0.14677608128468897,0.892619320807507
2023,12,0.75,0.5,4.165582990960045,1.4987639001026818,0.17183287438005856,1.3269310257226232
2024,12,0.3333333333333333,0.25,-0.2287306335195763,0.0431610931154584,0.11709295989331726,-0.07393186677785887
