strategy,exit,top_k,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,worst_year_edge,years_below_spy,n_years
the_bagger,hold_forever,2,552,0.6884057971014492,0.39311594202898553,0.3423913043478261,1.1638338620248514,11.03382183331715,-0.7080376872813265,29.250147908510122,0.07275351099133454,0.16889393386122803,0.12386023481221764,0.04503369904901039,5.209992396121964,-4.365187863313363,10,23
ultra_nova,hold_forever,5,1380,0.731159420289855,0.4307971014492754,0.3572463768115942,1.5946256179885987,11.03345949711865,-0.7258980958290074,29.264716719103557,0.08933055691463587,0.1688920370217499,0.12386023481221765,0.04503180220953225,5.048328158737069,-3.6644279816897174,7,23
smooth_trend_compounder,hold_forever,1,276,0.7137681159420289,0.4003623188405797,0.322463768115942,0.9552037073386335,10.997481672975173,-0.7537814795365774,36.592946538888754,0.0591355842921788,0.1687034013555691,0.12386023481221767,0.04484316654335144,5.393710753213176,-9.230248254294809,11,23
alpha_omega_momentum,hold_forever,5,1380,0.7159420289855073,0.4184782608695652,0.33405797101449275,1.4158920110757791,10.9729874095942,-0.7120384438154446,29.507753241848143,0.07886327793099879,0.16857464464148134,0.12386023481221765,0.04471440982926368,5.046641016369588,-3.9311687475002772,7,23
the_bagger,hold_forever,5,1380,0.7318840579710145,0.43043478260869567,0.3673913043478261,1.6197794620309849,10.934649406271957,-0.6917080289339292,27.335267917770736,0.09289695735888437,0.16837257612368348,0.12386023481221765,0.04451234131146582,5.062341019191649,-3.488901745536926,8,23
nova_regime,hold_forever,3,819,0.6959706959706959,0.40293040293040294,0.3089133089133089,1.0424418319683593,10.800873932028043,-0.7375139911859081,30.364734040625578,0.062220383318925654,0.16804564200590758,0.12366118231851589,0.044384459687391686,4.995857732067922,-4.979637371796627,9,23
nova_sharpe,hold_forever,3,828,0.7125603864734299,0.41304347826086957,0.3115942028985507,1.1289030389195074,10.8358666092969,-0.7142290757110537,30.458797904718743,0.06824447944542245,0.1678488518756783,0.12386023481221764,0.04398861706346066,4.9514291614972015,-4.031330545454471,9,23
nova_star_pro,hold_forever,3,828,0.7089371980676329,0.4106280193236715,0.31280193236714976,1.141711782196207,10.820974135570417,-0.7282853390478364,30.160993875248355,0.06958332973262793,0.1677695084168929,0.12386023481221764,0.04390927360467525,5.114305945797911,-4.975419517631353,8,23
nova_star_pro,hold_forever,5,1380,0.7326086956521739,0.42934782608695654,0.3427536231884058,1.4369398917160159,10.798002812178405,-0.6835516797981095,29.643818685623582,0.077993657141187,0.16764692246808843,0.12386023481221765,0.04378668765587078,4.954391565441842,-2.881771593455035,6,23
nova_star,hold_forever,3,828,0.6992753623188406,0.4064009661835749,0.30676328502415456,1.0486588809172714,10.780941134567792,-0.731508548273281,30.376454844709738,0.0656587958639736,0.16755571537330452,0.12386023481221764,0.04369548056108688,4.922483723931409,-4.979637371796627,9,23
fallen_angel_recovery,hold_forever,1,276,0.6920289855072463,0.39855072463768115,0.34782608695652173,1.1363299293028428,10.780614103449572,-0.7913813242522643,31.088629152852352,0.07469162725582823,0.1675539658365931,0.12386023481221767,0.04369373102437543,4.846682520666488,-1.6952258572340995,9,23
blended_pullback_momentum,hold_forever,2,552,0.644927536231884,0.375,0.33695652173913043,1.2384134587890554,10.760848467456402,-0.8495392346990762,28.307629384196087,0.06888164500085403,0.16744813231812927,0.12386023481221764,0.04358789750591163,4.623427301017056,-2.162785637504066,10,23
rank_intersect,hold_forever,5,1380,0.8130434782608695,0.48478260869565215,0.3333333333333333,1.8830711271390004,10.755005123985892,-0.3889860183416664,19.557723651753427,0.0935972347617442,0.16741680981436244,0.12386023481221765,0.043556575002144785,4.84830848304914,-1.9003952218017677,9,23
nova_regime,hold_forever,1,273,0.6959706959706959,0.3956043956043956,0.315018315018315,0.9093078498206513,10.66852661271592,-0.7445418021542074,35.628254807919035,0.054123686705804364,0.16733304152843867,0.12366118231851594,0.043671859209922725,5.254515779285355,-6.317916706525783,11,23
nova_regime_x,hold_forever,3,801,0.7028714107365793,0.4151061173533084,0.32709113607990015,1.091324111433575,10.47538156406718,-0.7423442407092582,33.24124345202243,0.06977630341596242,0.1671656446061614,0.1229666799365867,0.044198964669574695,4.9681544068399415,-2.8597356936449994,9,23
smooth_trend_compounder,hold_forever,2,552,0.7137681159420289,0.40942028985507245,0.3278985507246377,0.9942065124019726,10.707614054405182,-0.7416335800416582,38.19015531198869,0.06485774859186788,0.1671621869834365,0.12386023481221764,0.04330195217121885,4.998966993769827,-3.5516757871487252,8,23
nova_regime,hold_forever,5,1365,0.7245421245421245,0.4249084249084249,0.3304029304029304,1.3428809602966698,10.6212463938298,-0.7013486144855562,29.231176445849375,0.07527152789451508,0.16707646641142296,0.12366118231851594,0.043415284092907014,4.799702251527213,-4.050151128987881,7,23
nova_regime_x,hold_forever,2,534,0.700374531835206,0.40074906367041196,0.301498127340824,0.9076290519484871,10.451336625897538,-0.7494529366926089,33.658418531892565,0.05948936561056295,0.16703280706015833,0.12296667993658665,0.04406612712357168,4.813636788683754,-3.671327127523076,9,23
alpha_omega,hold_forever,5,1380,0.7246376811594203,0.42500000000000004,0.33260869565217394,1.404926915136628,10.677831882177419,-0.7082773103591863,29.35440791212438,0.07838296077602225,0.16700163407090202,0.12386023481221765,0.04314139925868436,4.886801645336099,-3.5808657240946813,7,23
multibagger_engine,hold_forever,5,1380,0.7202898550724638,0.42500000000000004,0.35507246376811596,1.3752533560855231,10.630234690641231,-0.7324609070828535,27.335267917770736,0.08259184129364616,0.1667441716835405,0.12386023481221765,0.042883936871322845,4.850649414150013,-2.768741659391523,7,23
nova_star,hold_forever,1,276,0.6992753623188406,0.39492753623188404,0.3115942028985507,0.9130840025127468,10.602085509696227,-0.7422041142192974,35.27206563313733,0.05589187396973749,0.16659140032916078,0.12386023481221767,0.042731165516943115,5.256482278954286,-6.317916706525783,11,23
nova_star,hold_forever,5,1380,0.7268115942028985,0.4257246376811594,0.3282608695652174,1.3612456558702688,10.576390452240897,-0.699168413093431,29.199557341414785,0.07535244661088059,0.16645161705060504,0.12386023481221765,0.04259138223838739,4.829995492042383,-4.050151128987881,7,23
nova_star_prime,hold_forever,3,828,0.7065217391304348,0.41243961352657005,0.35144927536231885,1.1875552739810344,10.559380407135128,-0.760135742943575,29.190109389489574,0.075652221013638,0.16635890647786525,0.12386023481221764,0.04249867166564761,4.740499564239575,-4.560762990248967,7,23
nova_regime_x,hold_forever,1,267,0.6928838951310862,0.39325842696629215,0.2696629213483146,0.8146875070354946,10.327497155995694,-0.7602514210538576,35.88287323535401,0.04917434051577274,0.16634409568361283,0.12296667993658668,0.04337741574702615,5.170941087980191,-6.317916706525783,11,23
nova_sharpe,hold_forever,5,1380,0.7202898550724638,0.4217391304347826,0.32681159420289857,1.290772993446637,10.552038076694982,-0.7060274529406287,29.186104422463213,0.07264770213171645,0.16631884518396972,0.12386023481221765,0.04245861037175207,4.8165594926858475,-4.0546660817389295,7,23
nova_dual,hold_forever,3,828,0.6968599033816425,0.40700483091787437,0.3285024154589372,1.0934110200108564,10.504039862398944,-0.7499817704043389,30.458797904718743,0.07319125822506845,0.16605631416417713,0.12386023481221764,0.04219607935195949,4.825300442586665,-3.760281131026136,7,23
multibagger_engine,hold_forever,3,828,0.6992753623188406,0.40458937198067635,0.33695652173913043,1.1036960255396795,10.48058434860247,-0.7388891608295337,28.97207719910769,0.06920434943485299,0.16592761447166907,0.12386023481221764,0.042067379659451426,4.874911205620506,-4.432225091079271,8,23
alpha_omega_momentum,hold_forever,1,276,0.6884057971014492,0.38768115942028986,0.2717391304347826,0.9020725261358226,10.46771894827807,-0.7537690335534015,36.11336795323689,0.052613619407003265,0.16585690824604873,0.12386023481221767,0.04199667343383107,5.131179969209378,-6.317916706525783,12,23
pullback_in_winner,hold_forever,10,2760,0.7177536231884057,0.4161231884057971,0.30869565217391304,1.6328241119144067,10.46167992868912,-0.7519852487250621,17.470563374088535,0.07690287619477598,0.16582369077747033,0.12386023481221761,0.04196345596525272,4.6820961682595605,-1.4801726006197036,5,23
nova_star_deep,hold_forever,2,552,0.6902173913043478,0.3967391304347826,0.3496376811594203,1.1289030389195074,10.446361189079447,-0.7596200932305187,28.211590864993397,0.07382575270046798,0.16573935015321786,0.12386023481221764,0.04187911534100022,4.533018357893113,-5.044124246387307,7,23
consensus_top_decile,hold_forever,5,1380,0.8101449275362319,0.4822463768115942,0.35144927536231885,2.0669105531383734,10.44398497481969,-0.41449136492205485,24.643569365133533,0.09743068821386114,0.16572625705881122,0.12386023481221765,0.04186602224659357,4.665210849582742,-2.294935632790004,9,23
alpha_omega_deep,hold_forever,3,828,0.6944444444444444,0.40458937198067635,0.3538647342995169,1.1753426331784427,10.406273369529188,-0.7731071399115336,29.190109389489574,0.07497265745103099,0.1655180908710224,0.12386023481221764,0.04165785605880476,4.708123141732219,-3.780078214055748,6,23
nova_star_pro,hold_forever,2,552,0.7155797101449275,0.4076086956521739,0.29347826086956524,1.0190335726482471,10.397605268740222,-0.7364518156943549,30.23281036215127,0.0609779015868559,0.16547014395689078,0.12386023481221764,0.041609909144673135,4.667662706077135,-5.663467545637626,10,23
alpha_omega,hold_forever,3,828,0.7053140096618358,0.41002415458937197,0.321256038647343,1.1289030389195074,10.359645857537844,-0.742625242205642,32.96539876749295,0.07042700754860898,0.1652597345097096,0.12386023481221764,0.04139949969749196,4.885959346381564,-3.783439612449756,10,23
alpha_intersect,hold_forever,5,1380,0.7246376811594203,0.427536231884058,0.3282608695652174,1.207434207644522,10.334535969105124,-0.7192800440334398,29.855612919249488,0.07735690856967103,0.16512015475118352,0.12386023481221765,0.04125991993896587,4.814745493568466,-3.6651654448605453,6,23
alpha_omega,hold_forever,2,552,0.7083333333333334,0.40398550724637683,0.29528985507246375,0.9858868317107328,10.315434680440024,-0.7494579150858793,33.58595227794732,0.05996812460897172,0.16501376346230726,0.12386023481221764,0.041153528650089616,4.7523706708438,-4.596139095602294,9,23
multibagger_engine,hold_forever,2,552,0.6666666666666666,0.3804347826086957,0.30978260869565216,0.8525831945143619,10.290231094700868,-0.7572383397398278,29.16195798859311,0.059331983374952935,0.16487310196977742,0.12386023481221764,0.04101286715755978,4.622919317201455,-5.336406659687237,9,23
nova_sharpe,hold_forever,1,276,0.6956521739130435,0.391304347826087,0.3007246376811594,0.9042801588803916,10.279081582775971,-0.7422041142192974,35.27206563313733,0.052613619407003265,0.16481077395817917,0.12386023481221767,0.0409505391459615,5.076793608349049,-6.317916706525783,11,23
alpha_omega_deep,hold_forever,5,1380,0.7246376811594203,0.4260869565217391,0.35,1.3636286398996826,10.25326744084628,-0.740782347812438,26.37243228316009,0.07925092208303819,0.16466622559708144,0.12386023481221765,0.040805990784863785,4.63824437245141,-3.6056164307899996,7,23
alpha_omega,hold_forever,1,276,0.6992753623188406,0.391304347826087,0.2608695652173913,0.8386178864380666,10.246952925733135,-0.7589456317016838,35.88716297974915,0.05110119492797238,0.1646308153475862,0.12386023481221767,0.04077058053536853,5.046773523362354,-6.317916706525783,12,23
alpha_intersect,hold_forever,1,276,0.6992753623188406,0.39492753623188404,0.2826086956521739,0.8386178864380666,10.232544523930718,-0.7537690335534015,35.88716297974915,0.05227767385249227,0.16454994039028892,0.12386023481221767,0.04068970557807125,4.937907305565476,-6.1813850775020605,14,23
alpha_omega_momentum,hold_forever,3,828,0.6956521739130435,0.40398550724637683,0.32004830917874394,1.141711782196207,10.205599145310304,-0.7463987340284597,31.463639542560998,0.06814255132110902,0.1643984097378817,0.12386023481221764,0.040538174925664056,4.823570106377291,-4.27655688646578,10,23
nova_star_pro,hold_forever,1,276,0.6920289855072463,0.38768115942028986,0.27898550724637683,0.8858943948608398,10.185452586493742,-0.7473591282131868,35.27206563313733,0.052613619407003265,0.16428486940977904,0.12386023481221767,0.040424634597561376,5.0443281598031415,-6.317916706525783,11,23
rank_intersect,hold_forever,3,828,0.8103864734299517,0.48188405797101447,0.358695652173913,2.1785609798494283,10.153197214034448,-0.3990364605538793,26.59923672597958,0.10228722229211562,0.1641026509841961,0.12386023481221764,0.04024241617197846,4.684432069990125,-1.5891112476630296,9,23
alpha_omega_momentum,hold_forever,2,552,0.7010869565217391,0.40217391304347827,0.30434782608695654,1.0512820011216677,10.143069554079972,-0.7493537606494357,33.20183706851823,0.061910596081906744,0.16404532616732645,0.12386023481221764,0.04018509135510881,4.726339283741641,-5.325590934227661,10,23
ultra_nova,hold_forever,1,276,0.6884057971014492,0.38768115942028986,0.3333333333333333,1.0969673639779027,10.140364764486337,-0.7619556756157266,35.27206563313733,0.07100604825602652,0.16403000743685317,0.12386023481221767,0.0401697726246355,4.781960862834544,-6.305054492132919,12,23
nova_dual,hold_forever,2,552,0.677536231884058,0.3858695652173913,0.3115942028985507,0.9552037073386335,10.08909214302342,-0.7748284102752035,33.20183706851823,0.06086786715190018,0.16373890016097875,0.12386023481221764,0.03987866534876111,4.680091277947011,-5.281625567947086,9,23
nova_star_prime,hold_forever,5,1380,0.7260869565217392,0.4260869565217391,0.34492753623188405,1.3636286398996826,10.046963757401828,-0.7383536766680705,25.500598783169142,0.07962626582076793,0.16349867811425417,0.12386023481221765,0.039638443302036516,4.564289965539826,-3.46110968177096,8,23
blended_pullback_momentum,hold_forever,10,2760,0.7210144927536232,0.41956521739130437,0.32355072463768114,1.6588666728122317,9.952229825605663,-0.7407282005860317,17.802892530034946,0.07898481333919094,0.162955050000986,0.12386023481221761,0.039094815188768395,4.42537742040086,-4.231122775027532,5,23
persistent_winner,hold_forever,3,828,0.7294685990338164,0.42693236714975846,0.3140096618357488,1.0743890577719084,9.930553175139796,-0.7149164736867059,33.02831752350601,0.06958332973262793,0.1628299826389594,0.12386023481221764,0.03896974782674176,4.9204914493386775,-4.485802101653678,8,23
alpha_omega_deep,hold_forever,2,552,0.677536231884058,0.391304347826087,0.33695652173913043,1.0728372011003524,9.904724135657096,-0.7869309928135189,29.155275194962503,0.06845650176710016,0.16268062543202114,0.12386023481221764,0.038820390619803496,4.403011323085966,-4.206206518525008,8,23
nova_sharpe,hold_forever,2,552,0.717391304347826,0.411231884057971,0.29528985507246375,1.0613126312490082,9.869126289551733,-0.7080376872813265,30.446779669214685,0.061706692127370455,0.16247418526375473,0.12386023481221764,0.038613950451537093,4.512135865495861,-4.690681239076771,10,23
nova_regime_x,hold_forever,10,2670,0.7426966292134831,0.4389513108614232,0.347940074906367,1.5043029213583925,9.611076279893165,-0.6592622138454385,24.864931534240778,0.08513273065886096,0.16220195840258395,0.1229666799365867,0.03923527846599724,4.334374445228681,-2.301300984932098,6,23
nova_regime,hold_forever,2,546,0.7014652014652014,0.4001831501831502,0.2948717948717949,0.9343627141202989,9.751548855487915,-0.7376960699478241,30.45899619233201,0.059521708661776085,0.16215646955897778,0.12366118231851596,0.03849528724046182,4.476517178326526,-5.131575971702304,10,23
multibagger_engine,hold_forever,10,2760,0.7442028985507246,0.4384057971014493,0.35797101449275365,1.5813853812548102,9.802236743665567,-0.6498919385913762,25.49666125370642,0.08946417366444914,0.16208439821157497,0.12386023481221761,0.03822416339935736,4.4254194880328015,-2.3228358898531827,8,23
smooth_trend_compounder,hold_forever,3,828,0.711352657004831,0.4166666666666667,0.32004830917874394,1.0101180580666766,9.800923112937191,-0.7463987340284597,31.23794007512632,0.06791076925812545,0.1620767185404863,0.12386023481221764,0.03821648372826866,4.756624529163053,-4.168924732985078,9,23
nova_star_prime,hold_forever,2,552,0.6829710144927537,0.39492753623188404,0.32065217391304346,1.063484378196036,9.761876284035761,-0.7670503683393017,29.155275194962503,0.06275492733865884,0.1618480074786435,0.12386023481221764,0.03798777266642586,4.343192639391337,-5.595209811930852,8,23
alpha_intersect,hold_forever,3,828,0.714975845410628,0.4190821256038647,0.3176328502415459,1.0486588809172714,9.745906898436578,-0.7282853390478364,30.458797904718743,0.07042700754860898,0.16175422421789584,0.12386023481221764,0.0378939894056782,4.6742707212221095,-3.4425775864173964,9,23
alpha_intersect,hold_forever,2,552,0.7137681159420289,0.411231884057971,0.3079710144927536,0.9698606306906247,9.706911004329818,-0.742310125891171,33.54654589444312,0.06197849494587648,0.16152461225779657,0.12386023481221764,0.037664377445578934,4.516063195377127,-3.686476528312345,9,23
nova_star_pro,hold_forever,10,2760,0.7547101449275362,0.44456521739130433,0.35289855072463766,1.6461756565936358,9.706861728747592,-0.6226083560171822,24.613494750863836,0.08768044157200339,0.16152432157645005,0.12386023481221761,0.03766408676423244,4.287022309589181,-3.266414235351057,6,23
nova_star,hold_forever,2,552,0.7047101449275363,0.401268115942029,0.2916666666666667,0.9552037073386335,9.697945390662364,-0.7364518156943549,30.446779669214685,0.05975960683336334,0.1614717006820619,0.12386023481221764,0.03761146586984426,4.464824321558058,-5.131575971702304,10,23
smooth_trend_compounder,hold_forever,5,1380,0.7166666666666667,0.42028985507246375,0.32318840579710145,1.195594031214106,9.681225107944794,-0.7280849189105277,28.50957437448305,0.07497265745103099,0.1613729026119374,0.12386023481221765,0.03751266779971975,4.428529398285656,-4.317448060348566,7,23
ultra_nova,hold_forever,2,552,0.697463768115942,0.40398550724637683,0.338768115942029,1.1106442441790563,9.61695884866366,-0.7494579150858793,30.31553549571313,0.06937991482386496,0.16099168099803407,0.12386023481221764,0.03713144618581643,4.439221953911925,-4.563520228696147,9,23
nova_dual,hold_forever,10,2760,0.7434782608695653,0.4351449275362319,0.3463768115942029,1.6272084007814398,9.59785597072033,-0.6618227716418035,25.321413522545235,0.08705059670354875,0.16087790857957698,0.12386023481221761,0.03701767376735937,4.308654273855989,-2.848253554503553,6,23
persistent_winner,hold_forever,5,1380,0.7217391304347827,0.4264492753623188,0.33260869565217394,1.1820288481716663,9.557652664520052,-0.7136227691225202,29.186550726897252,0.07687702427695853,0.16063777880695834,0.12386023481221765,0.03677754399474069,4.613179730654402,-3.5219091174525623,5,23
alpha_omega,hold_forever,10,2760,0.7481884057971014,0.4398550724637681,0.3431159420289855,1.6051713240398724,9.552726509970876,-0.6498919385913762,24.675612805928605,0.08628092414032762,0.16060829103129814,0.12386023481221761,0.03674805621908053,4.270902283144844,-3.3582268595973686,6,23
