date,equity,ret_m,regime,n_picks,year
2005-04-29,1.0348664412050392,0.035902343548587956,normal,15,2005
2005-05-31,1.0505892961718013,0.016209334109180365,recovery,7,2005
2005-06-30,1.0980113402102947,0.0461847028767173,normal,15,2005
2005-07-29,1.1205979169734888,0.02159203236941386,recovery,7,2005
2005-08-31,1.120328767739244,0.0007605769837715493,bull,7,2005
2005-09-30,1.0942539366046489,-0.022296563801634393,recovery,7,2005
2005-10-31,1.125494956868795,0.029579643956344062,normal,15,2005
2005-11-30,1.1397382044846418,0.013668765555569062,recovery,7,2005
2005-12-30,1.171584882852286,0.02897107061798216,normal,15,2005
2006-01-31,1.2082433090667282,0.03232192522327488,recovery,7,2006
2006-02-28,1.2390473857953406,0.026521449911303813,recovery,7,2006
2006-03-31,1.2807451149300508,0.03468774218767575,recovery,7,2006
2006-04-28,1.315701881055737,0.028322407482009346,recovery,7,2006
2006-05-31,1.2294640020104357,-0.0646097612024262,bull,7,2006
2006-06-30,1.2039398266202825,-0.019780189073282786,normal,15,2006
2006-07-31,1.2394748299320377,0.030546143622866985,recovery,7,2006
2006-08-31,1.3300764421984774,0.07417094554596897,recovery,7,2006
2006-09-29,1.3602507380160596,0.023709846417415612,recovery,7,2006
2006-10-31,1.3464078422577241,-0.009185909488058211,recovery,7,2006
2006-11-30,1.384642540320289,0.029426987416395597,recovery,7,2006
2006-12-29,1.4390131971275515,0.04030723369594776,recovery,7,2006
2007-01-31,1.1593860923555774,-0.1935121642309002,recovery,7,2007
2007-02-28,1.2558368670742277,0.08427552247169691,bull,7,2007
2007-03-30,1.2620847354022275,0.0059810446789834056,recovery,7,2007
2007-04-30,1.3195588550533286,0.046585619599583475,recovery,7,2007
2007-05-31,1.346073713631497,0.021114844257407967,recovery,7,2007
2007-06-29,1.293738597418957,-0.03791774704803636,bull,7,2007
2007-07-31,1.1771691937345268,-0.08919194060791158,bull,7,2007
2007-08-31,1.128467709627403,-0.04041210647831296,recovery,7,2007
2007-09-28,1.1595242985833376,0.02854957537964393,recovery,7,2007
2007-10-31,0.9995340451413453,-0.13711633215148566,recovery,7,2007
2007-11-30,0.9307475507214431,-0.06788644720986503,normal,15,2007
2007-12-31,0.9721917435279345,0.045573429317164585,normal,15,2007
2008-01-31,0.9216094224166804,-0.05108024161640714,normal,15,2008
2008-02-29,0.8812724062222201,-0.04281082709659937,normal,15,2008
2008-03-31,0.9291036134393234,0.055330497721148605,normal,15,2008
2008-04-30,0.9264168415052858,-0.0018936830326529398,normal,15,2008
2008-05-30,0.726145056151412,-0.21539430684524732,normal,15,2008
2008-06-30,0.7678650589650124,0.05851260178159035,normal,15,2008
2008-07-31,0.9060793092703091,0.18117927750011292,normal,15,2008
2008-08-29,0.709144079492458,-0.21656534238978603,normal,15,2008
2008-09-30,0.709144079492458,0.0,crash,0,2008
2008-10-31,0.709144079492458,0.0,crash,0,2008
2008-11-28,0.709144079492458,0.0,crash,0,2008
2008-12-31,0.8609575400244235,0.21529514848466444,normal,15,2008
2009-01-30,0.8609575400244235,0.0,crash,0,2009
2009-02-27,0.8609575400244235,0.0,crash,0,2009
2009-03-31,1.0785138434356567,0.2539450398934927,normal,15,2009
2009-04-30,1.249894403327687,0.16006443171001003,normal,15,2009
2009-05-29,1.1628327854254408,-0.06872390250836152,recovery,7,2009
2009-06-30,1.332568921281885,0.14711490837262692,normal,15,2009
2009-07-31,1.908336076279966,0.4335065842335404,recovery,7,2009
2009-08-31,2.087970448998108,0.0952266403629993,recovery,7,2009
2009-09-30,2.048290620901132,-0.018022040088339852,recovery,7,2009
2009-10-30,2.2499130587658698,0.09953402169025902,recovery,7,2009
2009-11-30,2.4020819199272196,0.06870192026551916,recovery,7,2009
2009-12-31,2.4532864701628374,0.022339076782867895,recovery,7,2009
2010-01-29,3.322423834585295,0.3556303450973326,bull,7,2010
2010-02-26,3.415042178518901,0.02890564520187171,recovery,7,2010
2010-03-31,3.3376343125377788,-0.02168842632726114,recovery,7,2010
2010-04-30,3.2522616489878824,-0.024603398303783663,recovery,7,2010
2010-05-31,3.2522616489878824,0.0,crash,0,2010
2010-06-30,3.416707406797272,0.05161512309317491,normal,15,2010
2010-07-30,3.2788170377573294,-0.03939707264229174,normal,15,2010
