date,equity,ret_m,regime,n_picks,gross,picks,weights_csv
2003-09-30,1.0867755456498647,0.08786340905892365,bull,1,1.0,CSX,1.0000
2003-10-31,1.160970997962629,0.06827118314333935,recovery,1,1.0,CSX,1.0000
2003-11-28,1.2311979856662252,0.06048987255223115,recovery,1,1.0,CSX,1.0000
2003-12-31,1.0811517373011361,-0.12187012171230616,recovery,1,1.0,CSX,1.0000
2004-01-30,1.0835886500186622,0.0022539969492250123,recovery,1,1.0,CSX,1.0000
2004-02-27,1.0409737317743228,-0.03932757900666961,recovery,1,1.0,CSX,1.0000
2004-03-31,0.9914745371444139,-0.04659745596373632,bull,1,1.0,AAPL,1.0000
2004-04-30,1.0791606485410596,0.08844010422011861,bull,1,1.0,AAPL,1.0000
2004-05-31,1.2514573441267915,0.15965806001049376,recovery,1,1.0,AAPL,1.0000
2004-06-30,1.2437664604552905,-0.00614554200156725,recovery,1,1.0,AAPL,1.0000
2004-07-30,1.326453769060525,0.06648137832480705,normal,1,1.0,AAPL,1.0000
2004-08-31,1.4902883274976557,0.12351320661041076,normal,1,1.0,AAPL,1.0000
2004-09-30,1.5893395295730326,0.06753198738689603,normal,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2004-10-29,1.6851451754002504,0.06028016295105659,normal,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2004-11-30,1.7542988684389031,0.041037231716387595,recovery,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2004-12-31,1.8342645905378554,0.04558272455029927,recovery,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2005-01-31,1.8989030556501603,0.03523944443225124,normal,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2005-02-28,1.9024987567014577,0.001893567468122354,recovery,3,1.0,"AAPL,NI,NEE","0.1438,0.4070,0.4492"
2005-03-31,1.8973813766493972,-0.0016915119567980502,normal,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-04-29,2.010542951870505,0.05964092228044381,normal,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-05-31,2.0663194942711596,0.02774202975806267,recovery,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-06-30,2.1330893406303564,0.03231341839648485,normal,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-07-29,2.0824757089892127,-0.023727853623883778,recovery,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-08-31,2.1339591451432867,0.02472222649793257,bull,3,1.0,"CSX,WEN,NI","0.2801,0.2387,0.4812"
2005-09-30,2.1157911490848758,-0.0075212719216282645,recovery,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2005-10-31,2.094808346043905,-0.009917237365345047,normal,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2005-11-30,2.0975021855545823,0.0012859598902041985,recovery,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2005-12-30,2.12918553461187,0.015105275825450574,normal,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2006-01-31,2.1464983247453553,0.00813117967037165,recovery,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2006-02-28,2.2127595540956055,0.030869453093149323,recovery,3,0.9999999999999999,"CSX,NI,CL","0.2812,0.4137,0.3052"
2006-03-31,2.2216259830557554,0.005011967419827211,recovery,3,1.0,"NVDA,PEG,EXC","0.2355,0.3772,0.3872"
2006-04-28,2.1717930980786453,-0.022430816598825922,recovery,3,1.0,"NVDA,PEG,EXC","0.2355,0.3772,0.3872"
2006-05-31,2.1755006326753112,0.0017071306654145302,bull,3,1.0,"NVDA,PEG,EXC","0.2355,0.3772,0.3872"
2006-06-30,2.228080157315398,0.024168930980924423,normal,3,1.0,"NVDA,PEG,EXC","0.2355,0.3772,0.3872"
