name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,universe,variant
sp500_pit|v3_baseline,0.3977406189318511,0.1194382410561079,27.83023778757432,0.9553637477926258,-0.49828619285029263,4,0.42800538003320804,0.39897919814733074,0.14492104439496223,1.0879351638068608,1.0309443895155632,0.7301722273690158,-0.2976965019041197,-0.4745918757975244,27.994518269377345,10,9,10,sp500_pit,v3_baseline
sp500_pit|v6_winner,0.3820068043712843,0.1194382410561079,26.256856331517643,0.9706635072032087,-0.4598487549751292,4,0.42483187571768866,0.3477814420211862,0.20917687748306846,1.0609166145484568,1.125386616744096,0.8034466698267463,-0.2943144445298633,-0.3968204881178004,27.6771678378254,10,9,10,sp500_pit,v6_winner
broader_1811|v3_baseline,0.509418511805847,0.1194382410561079,38.998027074973905,0.9117075621694972,-0.6245230993469499,4,0.5183160715448172,0.41779949031327124,0.1372785194246291,1.2375020707770892,0.9578135227307041,0.48774958219724923,-0.42840312274643183,-0.5665667398861948,37.02558742053826,10,10,10,broader_1811,v3_baseline
broader_1811|v6_winner,0.5073486987214502,0.1194382410561079,38.791045766534225,0.9776849272054058,-0.5673078049632426,4,0.6189822011438729,0.5065429316799093,0.07807598502030033,1.4546791714266742,1.0670831154236242,0.37485683901971,-0.37091261073674653,-0.4693583175201434,47.09220038044383,10,9,10,broader_1811,v6_winner
non_sp500|v3_baseline,0.482154521099756,0.1194382410561079,36.27162800436481,0.8956195451276143,-0.6245230993469499,4,0.510252856252802,0.425327686297873,0.21374120097888638,0.9994699833695622,0.9723814434018205,0.6368291237845374,-0.43826022288789207,-0.5665667398861947,36.21926589133674,10,10,10,non_sp500,v3_baseline
non_sp500|v6_winner,0.46669620962055136,0.1194382410561079,34.72579685644435,0.9504386396187303,-0.5519975629189134,4,0.5961047448594233,0.5395811861143766,0.15076687814335377,1.1124236823511606,1.0730535402965358,0.5443280212849236,-0.36960205731564627,-0.4693583175201434,44.80445475199887,10,10,10,non_sp500,v6_winner
random_500_seed1|v3_baseline,0.4289406292048974,0.1194382410561079,30.95023881487895,0.8552232002685466,-0.8253992218026956,4,0.3858388462758141,0.2384123814644118,-0.4695135325222113,2.020169209381781,0.7091397071842737,-0.35698899292630254,-0.4737732971445479,-0.7604302166164014,23.777864893637943,8,6,10,random_500_seed1,v3_baseline
random_500_seed1|v6_winner,0.4564511737029271,0.1194382410561079,33.70129326468192,0.9006678631105735,-0.7014445184300012,4,0.3970758641737765,0.23642435424807196,-0.2692165163848186,1.9462500005003025,0.7630199237409203,-0.16781006068461196,-0.44191127914683753,-0.7014445184300014,24.901566683434197,8,8,10,random_500_seed1,v6_winner
random_500_seed2|v3_baseline,0.456032742240446,0.1194382410561079,33.65945011843381,0.9109828540754568,-0.572024004084239,4,0.4450337400163238,0.4338781565021681,0.030767621764502984,1.0413649976017472,0.8447664473080518,0.25901120187429566,-0.41633911390134737,-0.5325527214298704,29.697354267688922,10,9,10,random_500_seed2,v3_baseline
random_500_seed2|v6_winner,0.4665202139516691,0.1194382410561079,34.70819728955612,0.9937422822031504,-0.5294929111944137,4,0.49347824959420195,0.4631574947672258,0.05328629223438863,0.8790921616784413,0.960479368975553,0.3209743736280462,-0.3613670372835922,-0.4898510527716796,34.54180522547673,10,9,10,random_500_seed2,v6_winner
random_500_seed3|v3_baseline,0.615874130848481,0.1194382410561079,49.64358897923731,1.0905310321107324,-0.5010837735776515,4,0.7006852140610775,0.7149846173186131,0.19833754174506257,1.3175540261180485,1.1552843034955618,0.6105018147881993,-0.361900126510131,-0.5010837735776515,55.262501672164284,10,10,10,random_500_seed3,v3_baseline
random_500_seed3|v6_winner,0.49377053749676536,0.1194382410561079,37.43322964406575,1.0233665838277457,-0.4536904932714836,4,0.6258217780143844,0.614050190572212,0.08456219731831327,1.4362489149375715,1.1216560453335096,0.3880611104301979,-0.3494901867358694,-0.4067908918315578,47.776158067494976,10,9,10,random_500_seed3,v6_winner
random_500_seed4|v3_baseline,0.47683518624294585,0.1194382410561079,35.7396945186838,0.8704177463196795,-0.6496273219519999,4,0.414319700405614,0.39692103093828157,0.06579707443973781,0.7281364964993751,0.8550548538863373,0.3912912042294898,-0.5004142616530922,-0.649627321952,26.625950306617945,10,7,10,random_500_seed4,v3_baseline
random_500_seed4|v6_winner,0.5050604036408632,0.1194382410561079,38.56221625847554,0.9384098193528413,-0.48825090262682047,4,0.548048550441294,0.6267948697799374,0.26769615067976527,0.8364194392709705,1.0420868811770518,0.7066761397642433,-0.4162357382734985,-0.4882509026268205,39.99883531018594,10,10,10,random_500_seed4,v6_winner
random_500_seed5|v3_baseline,0.34464125913609234,0.1194382410561079,22.520301807998443,0.8228980190831028,-0.7421854683906193,4,0.3330994325832885,0.22756173096366528,-0.3339466562219906,1.3717524629606692,0.7348054708595794,-0.04666917637479703,-0.499628684974969,-0.7421854683906193,18.503923524385396,9,7,10,random_500_seed5,v3_baseline
random_500_seed5|v6_winner,0.39856976771407937,0.1194382410561079,27.91315266579715,0.9745646120985231,-0.6728796661354104,4,0.4019516592737308,0.3029858726973863,-0.058282043532111416,1.2114298095090512,0.8659084516050586,0.16928480305122884,-0.47103859146925925,-0.6728796661354104,25.38914619342961,9,7,10,random_500_seed5,v6_winner
